NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_207334,ENST00000332947,13,0,329,0.0,0.66799,
NM_001103160,ENST00000375031,16,1,339,0.00018,0.42017,0.20944
NM_001103161,ENST00000444387,24,1,423,0.0001,0.39096,0.36643
NM_001145658,ENST00000495204,35,3,727,0.00012,0.48512,0.56809
NM_001145657,ENST00000542643,30,3,681,0.00015,0.47954,0.53793
NR_033757,ENST00000322753,4,0,78,0.0,0.8718,
NM_001204088,ENST00000602662,9,2,181,0.00123,0.53837,0.37016
NM_000864,ENST00000374619,10,0,377,0.0,0.45995,
NM_044472,ENST00000315554,8,3,191,0.00196,0.51833,0.64049
NM_020362,ENST00000246151,7,2,211,0.00135,0.59919,0.75118
NM_020448,ENST00000374399,12,1,406,0.00021,0.57389,0.65025
NM_001166059,ENST00000436439,12,2,254,0.00066,0.54987,0.47638
NM_198173,ENST00000361548,19,3,602,0.00026,0.57869,0.4175
NM_001199014,ENST00000003583,11,0,287,0.0,0.52075,
NM_013441,ENST00000374395,16,2,241,0.00052,0.48885,0.69917
NM_001251982,ENST00000412742,15,3,173,0.00116,0.60694,0.7842
NM_004455,ENST00000374280,37,2,676,8e-05,0.45614,0.43344
NM_138616,ENST00000346452,9,0,266,0.0,0.45614,
NM_138617,ENST00000340849,8,0,267,0.0,0.4368,
NM_020485,ENST00000294413,12,0,417,0.0,0.44704,
NM_001145454,ENST00000426559,12,2,174,0.00096,0.52299,0.72701
NM_005563,ENST00000455785,9,1,149,0.00075,0.48397,0.7651
NM_001099626,ENST00000374300,8,1,292,0.00043,0.497,0.86644
NM_005281,ENST00000374024,8,0,330,0.0,0.76856,
NM_001143913,ENST00000234549,29,2,312,0.00022,0.51857,0.66827
NM_001143912,ENST00000010299,31,2,341,0.00019,0.51367,0.65396
NM_001024732,ENST00000373791,23,1,297,0.00015,0.58469,0.11448
NM_024522,ENST00000373736,11,2,207,0.00088,0.54238,0.6884
NM_005704,ENST00000345512,74,3,1446,3e-05,0.44539,0.35731
NM_133177,ENST00000460170,74,3,1440,3e-05,0.44192,0.3588
NM_001145720,ENST00000609129,21,5,495,0.00048,0.53285,0.59515
NM_002143,ENST00000373467,9,0,193,0.0,0.46632,
NM_153756,ENST00000373471,11,1,212,0.00043,0.53345,0.69811
NM_001080418,ENST00000373347,54,8,979,0.00015,0.53486,0.46706
NM_052896,ENST00000373388,153,12,3487,2e-05,0.48269,0.596
NM_178548,ENST00000373235,18,2,442,0.00025,0.47499,0.80204
NM_152374,ENST00000270815,23,1,229,0.00019,0.63281,0.67249
NM_001014841,ENST00000373253,38,4,712,0.00015,0.55866,0.58357
NM_014284,ENST00000373243,39,5,729,0.00018,0.55471,0.47737
NM_001014839,ENST00000356090,39,5,729,0.00018,0.55471,0.47737
NM_001199779,ENST00000373237,11,2,201,0.0009,0.47671,0.62686
NM_000831,ENST00000373091,38,4,919,0.00011,0.47775,0.2802
NM_002699,ENST00000373012,21,0,451,0.0,0.46078,
NM_001099439,ENST00000373048,50,2,1008,4e-05,0.56264,0.6126
NM_173641,ENST00000319637,12,0,295,0.0,0.46102,
NM_017821,ENST00000372990,6,1,303,0.00055,0.40044,0.31683
NM_001031740,ENST00000397631,6,0,250,0.0,0.65267,
NM_152496,ENST00000329006,6,0,235,0.0,0.65035,
NM_001136275,ENST00000446189,14,2,147,0.00097,0.57532,0.68708
NM_016257,ENST00000372844,14,0,191,0.0,0.54675,
NR_037635,ENST00000621281,3,0,110,0.0,0.66667,
NM_001136493,ENST00000372809,27,4,543,0.00027,0.42112,0.24309
NM_001852,ENST00000372748,41,6,689,0.00021,0.55007,0.6091
NM_023070,ENST00000361584,29,3,534,0.00019,0.45945,0.40262
NM_014747,ENST00000372684,17,1,308,0.00019,0.49026,0.48377
NM_173642,ENST00000431473,22,2,391,0.00023,0.3562,0.43606
NM_001198980,ENST00000539317,29,5,349,0.00049,0.60429,0.58395
NM_001256401,ENST00000413844,12,1,252,0.00033,0.55622,0.65079
NM_018150,ENST00000361799,29,2,566,0.00012,0.48806,0.46554
NM_006934,ENST00000357730,22,1,652,7e-05,0.5838,0.04294
NM_201649,ENST00000360584,26,1,706,5e-05,0.53231,0.03966
NM_174965,ENST00000545417,5,2,170,0.00235,0.52118,0.6353
NR_033297,ENST00000625766,3,0,66,0.0,0.4697,
NM_001048172,ENST00000354383,49,6,522,0.00023,0.49234,0.66539
NM_032110,ENST00000404795,16,0,542,0.0,0.47821,
NM_032785,ENST00000371839,26,4,503,0.00031,0.42682,0.3161
NM_001144776,ENST00000371827,21,2,366,0.00026,0.4343,0.11748
NM_001144775,ENST00000357083,21,1,402,0.00012,0.48105,0.29851
NM_002867,ENST00000371655,11,1,219,0.00042,0.59485,0.58447
NM_001159969,ENST00000493793,37,10,582,0.00046,0.34471,0.26409
NM_007324,ENST00000357206,62,16,1366,0.00019,0.51524,0.27915
NM_001198962,ENST00000536120,17,1,244,0.00024,0.55882,0.40984
NM_017522,ENST00000354412,27,1,700,5e-05,0.46831,0.29286
NM_033300,ENST00000347547,28,1,793,5e-05,0.49248,0.96091
NM_001018054,ENST00000371454,33,1,904,3e-05,0.49249,0.36947
NM_015547,ENST00000371316,33,1,607,5e-05,0.47481,0.17463
NM_148908,ENST00000371714,31,5,723,0.00022,0.40396,0.44288
NM_021080,ENST00000414851,43,10,555,0.00042,0.53082,0.63874
NM_001007098,ENST00000371513,10,5,322,0.00155,0.49876,0.57081
NM_014787,ENST00000395325,55,12,913,0.00024,0.55163,0.52629
NM_032291,ENST00000371037,29,7,828,0.00029,0.64372,0.67926
NM_001037341,ENST00000329654,39,5,736,0.00017,0.50007,0.32282
NM_002600,ENST00000341517,39,5,736,0.00017,0.50007,0.32282
NM_001037340,ENST00000423207,37,3,721,0.00011,0.51228,0.4785
NM_001199742,ENST00000650283,2,0,60,0.0,0.35,
NM_001002912,ENST00000326665,61,15,1530,0.00016,0.52388,0.55412
NM_001146110,ENST00000357692,23,3,529,0.00025,0.4984,0.46503
NM_001077702,ENST00000371016,22,3,450,0.0003,0.55424,0.54667
NM_030965,ENST00000477717,28,1,336,0.00011,0.32749,0.13393
NM_001112808,ENST00000557284,47,9,936,0.0002,0.47891,0.48991
NM_198549,ENST00000710932,26,11,632,0.00067,0.52605,0.55452
NM_174858,ENST00000354567,30,8,562,0.00047,0.47248,0.48443
NM_012093,ENST00000344720,29,8,536,0.00051,0.46294,0.45942
NM_024686,ENST00000260505,58,7,887,0.00014,0.48029,0.68497
NM_001166295,ENST00000437941,49,16,587,0.00056,0.48444,0.38501
NM_001166417,ENST00000342203,50,16,614,0.00052,0.49762,0.41205
NM_001166293,ENST00000342203,50,16,614,0.00052,0.49762,0.41205
NR_024602,ENST00000370563,36,9,919,0.00027,0.47564,0.47963
NM_012128,ENST00000370563,36,9,919,0.00027,0.47564,0.47963
NM_207578,ENST00000370688,11,2,257,0.00071,0.51574,0.31712
NM_001242858,ENST00000610703,14,2,339,0.00042,0.44817,0.20502
NM_001242859,ENST00000436133,14,2,355,0.0004,0.47304,0.24084
NM_001242861,ENST00000394839,11,1,321,0.00028,0.50382,0.21807
NM_001242860,ENST00000614872,14,2,357,0.0004,0.47599,0.2451
NM_006769,ENST00000370544,7,1,165,0.00087,0.54026,0.55152
NM_001206652,ENST00000482504,19,5,386,0.00068,0.48077,0.46788
NM_001134476,ENST00000640258,38,12,803,0.00039,0.49082,0.46648
NM_015350,ENST00000640258,38,12,803,0.00039,0.49082,0.46648
NM_001134420,ENST00000428239,34,9,574,0.00046,0.44087,0.46516
NM_173567,ENST00000370383,14,1,362,0.0002,0.59432,0.38398
NM_015237,ENST00000637221,78,22,1279,0.00022,0.5131,0.46258
NM_001164473,ENST00000271234,41,21,605,0.00085,0.44499,0.40032
NM_001122674,ENST00000315713,11,3,236,0.00116,0.50116,0.42797
NM_001178096,ENST00000370207,8,2,238,0.00105,0.48267,0.60925
NM_001252271,ENST00000613047,15,3,403,0.0005,0.49959,0.45244
NM_001199679,ENST00000370203,5,1,263,0.00076,0.68137,0.94677
NM_001199682,ENST00000370202,11,4,267,0.00136,0.48485,0.67884
NM_001037317,ENST00000263177,16,6,321,0.00117,0.53057,0.66199
NM_001010861,ENST00000370188,15,5,316,0.00105,0.50949,0.61076
NM_001166252,ENST00000457765,29,3,657,0.00016,0.52947,0.5586
NM_014839,ENST00000370185,30,3,715,0.00014,0.5469,0.56736
NM_022049,ENST00000315033,17,1,384,0.00015,0.60187,0.72135
NM_058170,ENST00000370103,29,2,458,0.00015,0.38692,0.21179
NM_080629,ENST00000358392,90,17,1818,0.0001,0.5094,0.49521
NM_001854,ENST00000370096,90,18,1806,0.00011,0.50707,0.47438
NM_001113228,ENST00000370066,18,3,480,0.00035,0.47211,0.57292
NM_001010985,ENST00000357155,21,1,354,0.00013,0.43274,0.09322
NM_001408,ENST00000271332,138,15,2923,4e-05,0.47761,0.40148
NM_001142551,ENST00000369962,57,15,919,0.00029,0.50175,0.54726
NM_001142550,ENST00000400794,58,15,927,0.00028,0.50339,0.55102
NM_014969,ENST00000369965,58,15,920,0.00028,0.50039,0.54761
NM_031936,ENST00000527748,22,1,451,0.0001,0.64281,0.65188
NM_001005290,ENST00000369904,22,3,310,0.00044,0.62625,0.8914
NM_032636,ENST00000369907,19,1,333,0.00016,0.5358,0.66967
NM_001032291,ENST00000369909,19,1,333,0.00016,0.5358,0.66967
NM_001199772,ENST00000538610,11,3,183,0.00149,0.5847,0.52459
NM_004037,ENST00000256578,39,4,825,0.00012,0.44566,0.26485
NM_001010898,ENST00000331565,19,0,727,0.0,0.34489,
NM_001039574,ENST00000438661,13,0,626,0.0,0.64389,
NM_001204269,ENST00000369770,21,3,356,0.0004,0.53317,0.46723
NM_004974,ENST00000316361,24,3,499,0.00025,0.457,0.39479
NM_006621,ENST00000369799,30,4,530,0.00025,0.43786,0.53066
NM_001242673,ENST00000393614,27,4,483,0.00031,0.42896,0.48499
NM_001242676,ENST00000359172,27,4,483,0.00031,0.42896,0.48499
NM_001242675,ENST00000359172,27,4,483,0.00031,0.42896,0.48499
NM_001081976,ENST00000369717,9,1,266,0.00042,0.4244,0.99248
NM_172198,ENST00000369697,16,1,636,0.0001,0.60859,0.66195
NM_138727,ENST00000490067,25,6,558,0.00043,0.49491,0.57826
NM_198926,ENST00000357260,21,6,297,0.00096,0.40388,0.34624
NM_152900,ENST00000369615,63,13,1125,0.00018,0.54962,0.63296
NM_205848,ENST00000607941,11,0,425,0.0,0.37604,
NM_001253772,ENST00000610222,13,0,510,0.0,0.41433,
NM_018420,ENST00000369503,20,2,547,0.00018,0.50585,0.93968
NM_005599,ENST00000320238,4,0,135,0.0,0.33148,
NM_022359,ENST00000530472,28,5,310,0.00058,0.55611,0.55032
NM_001039888,ENST00000606888,24,1,496,8e-05,0.52873,0.88911
NM_014849,ENST00000369146,32,2,742,8e-05,0.40174,0.19474
NM_000566,ENST00000369168,22,4,374,0.00049,0.52637,0.57754
NM_012113,ENST00000369111,26,4,337,0.00046,0.5121,0.76706
NM_001136478,ENST00000436748,8,0,227,0.0,0.57709,
NM_006818,ENST00000368921,3,0,90,0.0,0.41852,
NM_001172649,ENST00000290585,51,4,415,0.00019,0.60364,0.43675
NM_007185,ENST00000290583,53,4,465,0.00016,0.60272,0.44355
NM_182578,ENST00000368817,13,1,247,0.00031,0.65867,0.50202
NM_007113,ENST00000614923,493,66,1943,7e-05,0.45353,0.68709
NM_001083964,ENST00000368825,18,4,516,0.00043,0.39104,0.22287
NM_005979,ENST00000440685,4,0,98,0.0,0.45408,
NM_000748,ENST00000368476,15,1,502,0.00013,0.5579,0.11554
NM_001043353,ENST00000323144,18,1,247,0.00022,0.352,0.17409
NM_170782,ENST00000361147,18,1,426,0.00013,0.66654,0.73239
NM_002249,ENST00000271915,63,3,731,7e-05,0.31855,0.36936
NM_004952,ENST00000368408,9,0,238,0.0,0.39963,
NM_182685,ENST00000368406,11,1,183,0.0005,0.53701,0.75956
NM_025058,ENST00000334634,49,2,759,5e-05,0.4251,0.67458
NR_046327,ENST00000334634,49,2,759,5e-05,0.4251,0.67458
NM_001256601,ENST00000611379,48,2,746,6e-05,0.4239,0.6689
NM_001252607,ENST00000541576,69,7,947,0.00011,0.50555,0.40127
NM_152280,ENST00000368324,16,2,431,0.00029,0.41386,0.67286
NM_181885,ENST00000368318,12,1,374,0.00022,0.71992,0.90909
NM_001044391,ENST00000368396,7,0,159,0.0,0.43307,
NM_207191,ENST00000360674,52,4,772,0.0001,0.54031,0.45207
NM_207194,ENST00000355956,56,4,839,9e-05,0.5281,0.41597
NM_001135821,ENST00000356657,27,4,419,0.00035,0.52391,0.63544
NM_024897,ENST00000335852,10,2,351,0.00057,0.56154,0.6396
NM_198406,ENST00000292291,13,3,344,0.00067,0.58274,0.94283
NM_021817,ENST00000255039,14,1,340,0.00021,0.59223,0.96471
NM_021817,ENST00000708583,14,1,340,0.00021,0.59223,0.96471
NM_001198901,ENST00000368330,50,10,750,0.00027,0.40853,0.36053
NM_198427,ENST00000361588,29,1,671,5e-05,0.51555,0.64978
NM_021948,ENST00000329117,42,3,911,8e-05,0.54043,0.71716
NM_002529,ENST00000524377,40,4,796,0.00013,0.50402,0.30308
NM_021189,ENST00000368124,24,2,432,0.00019,0.38146,0.43634
NM_001127173,ENST00000368125,21,2,398,0.00024,0.37652,0.38819
NM_002241,ENST00000644903,17,1,379,0.00016,0.46283,0.29024
NM_004983,ENST00000368088,14,0,393,0.0,0.36841,
NM_052868,ENST00000314485,32,2,613,0.0001,0.44,0.24225
NM_001206665,ENST00000614243,32,2,613,0.0001,0.44,0.24225
NM_005598,ENST00000302101,4,0,133,0.0,0.42857,
NM_001035513,ENST00000392169,3,0,116,0.0,0.77011,
NM_001035512,ENST00000432287,5,0,135,0.0,0.53185,
NM_001002901,ENST00000367948,18,3,426,0.00039,0.47757,0.71362
NM_001136219,ENST00000271450,19,2,317,0.00033,0.38204,0.70504
NM_001077476,ENST00000508740,30,3,311,0.00032,0.55145,0.38157
NM_001184873,ENST00000367950,6,0,165,0.0,0.4303,
NM_001127592,ENST00000426740,13,2,253,0.00061,0.46215,0.3913
NM_000569,ENST00000443193,13,2,254,0.00061,0.46396,0.3937
NM_014697,ENST00000361897,40,2,506,0.0001,0.55791,0.66403
NM_001164757,ENST00000530878,39,2,501,0.0001,0.56339,0.66068
NM_001126060,ENST00000493151,15,1,211,0.00032,0.43254,0.33175
NM_001102445,ENST00000421743,12,0,302,0.0,0.52704,
NM_005613,ENST00000367909,8,0,205,0.0,0.58537,
NM_001113381,ENST00000367908,4,0,93,0.0,0.54839,
NM_001113380,ENST00000367906,8,0,187,0.0,0.54546,
NM_199351,ENST00000271417,25,1,639,6e-05,0.45052,0.16588
NM_032858,ENST00000367872,26,6,434,0.00053,0.44568,0.58026
NM_001256570,ENST00000619224,16,2,340,0.00037,0.50662,0.55588
NM_001195303,ENST00000527988,4,0,73,0.0,0.45548,
NM_001198783,ENST00000367862,82,22,755,0.00036,0.32037,0.336
NM_014970,ENST00000361580,39,9,792,0.00029,0.52273,0.42158
NM_005092,ENST00000404377,10,1,177,0.00056,0.52429,0.70056
NM_198493,ENST00000333279,16,5,266,0.00117,0.49507,0.43083
NM_001136127,ENST00000367731,49,10,859,0.00024,0.48024,0.58417
NM_032522,ENST00000367702,22,6,361,0.00076,0.41501,0.34626
NM_001127181,ENST00000356198,18,2,390,0.00028,0.3433,0.25641
NM_003285,ENST00000367674,71,10,1358,0.0001,0.46551,0.49941
NM_021165,ENST00000361539,45,4,783,0.00011,0.51034,0.34259
NM_004319,ENST00000361833,62,3,1294,4e-05,0.53547,0.48867
NM_001243765,ENST00000489615,32,8,370,0.00068,0.54324,0.53007
NM_001243764,ENST00000367688,22,7,253,0.00126,0.53575,0.35517
NM_001135669,ENST00000367589,34,5,631,0.00023,0.44672,0.40792
NM_001205294,ENST00000621791,106,8,2251,3e-05,0.52685,0.70441
NM_000721,ENST00000367570,106,8,2270,3e-05,0.52828,0.70479
NM_001205293,ENST00000367573,109,8,2313,3e-05,0.53061,0.69866
NM_001168236,ENST00000367623,58,12,1161,0.00018,0.53658,0.66286
NM_001200056,ENST00000367553,20,5,320,0.00078,0.505,0.515
NM_015101,ENST00000361927,27,5,626,0.0003,0.49509,0.41661
NM_170706,ENST00000294868,16,3,302,0.00062,0.40791,0.32892
NM_015039,ENST00000287713,14,3,307,0.0007,0.47394,0.33985
NM_001190794,ENST00000413720,35,3,481,0.00018,0.47116,0.42342
NM_199051,ENST00000367462,40,7,766,0.00023,0.4876,0.44106
NM_003783,ENST00000367434,20,6,422,0.00071,0.51671,0.58847
NM_001033056,ENST00000417584,14,1,373,0.00019,0.44657,0.18231
NM_001193640,ENST00000367399,62,4,1294,5e-05,0.51044,0.56608
NM_201253,ENST00000367400,65,4,1406,4e-05,0.52357,0.60064
NM_144977,ENST00000367396,19,6,426,0.00074,0.52866,0.51252
NM_203459,ENST00000358823,91,33,1478,0.00025,0.50251,0.53467
NM_001252102,ENST00000461742,110,11,1623,6e-05,0.48082,0.41214
NM_001252100,ENST00000422435,111,11,1637,6e-05,0.48135,0.40862
NM_001042369,ENST00000367444,23,7,525,0.00058,0.39081,0.4185
NM_002597,ENST00000391997,12,3,246,0.00102,0.31368,0.42819
NM_000364,ENST00000422165,17,0,295,0.0,0.63031,
NM_004767,ENST00000367282,23,2,481,0.00018,0.42113,0.40229
NM_001256129,ENST00000614750,9,3,147,0.00227,0.64626,0.5941
NM_138795,ENST00000272217,12,3,186,0.00134,0.60842,0.5215
NM_001136504,ENST00000367267,15,0,419,0.0,0.51885,
NM_177402,ENST00000367268,15,0,419,0.0,0.51885,
NM_001048230,ENST00000367236,8,1,326,0.00038,0.47584,0.22393
NM_000674,ENST00000337894,8,1,326,0.00038,0.47584,0.22393
NM_005076,ENST00000331830,44,4,1040,9e-05,0.45629,0.5488
NM_006338,ENST00000367176,34,4,713,0.00017,0.4691,0.34993
NM_181644,ENST00000367147,23,1,514,8e-05,0.45737,0.51946
NM_014858,ENST00000358024,53,6,709,0.00016,0.46172,0.52163
NM_001242925,ENST00000545499,46,4,631,0.00014,0.46565,0.74644
NM_015375,ENST00000367162,57,10,929,0.00019,0.44407,0.4239
NM_015090,ENST00000513543,64,1,1169,1e-05,0.5193,0.75021
NM_001160332,ENST00000430393,64,1,1174,1e-05,0.51769,0.74702
NM_001160331,ENST00000539706,65,1,1189,1e-05,0.51756,0.75021
NM_212502,ENST00000429964,25,2,474,0.00017,0.493,0.23524
NM_212503,ENST00000506784,27,3,504,0.00022,0.48053,0.26455
NM_020439,ENST00000361322,17,2,476,0.00025,0.50247,0.19432
NM_001146262,ENST00000367019,24,7,574,0.00051,0.57948,0.51493
NM_172362,ENST00000271751,42,8,989,0.00019,0.50243,0.56003
NM_002238,ENST00000639952,40,8,962,0.00021,0.50657,0.55821
NM_001198862,ENST00000535273,24,0,411,0.0,0.49463,
NM_018252,ENST00000261455,21,0,350,0.0,0.47973,
NM_001199809,ENST00000440600,74,18,913,0.00027,0.59397,0.52026
NM_001146170,ENST00000526641,19,8,253,0.00166,0.56626,0.62253
NM_001136138,ENST00000366959,39,10,1054,0.00024,0.47086,0.43529
NM_001040619,ENST00000366983,8,0,135,0.0,0.53889,
NM_014217,ENST00000391894,15,1,411,0.00016,0.39692,0.18248
NM_017982,ENST00000366878,27,2,490,0.00015,0.32116,0.27551
NM_001438,ENST00000408911,20,0,458,0.0,0.6131,
NM_001243512,ENST00000487276,20,0,435,0.0,0.59264,
NM_001243506,ENST00000359162,20,0,435,0.0,0.59264,
NM_206595,ENST00000359162,20,0,435,0.0,0.59264,
NM_206594,ENST00000361525,20,0,435,0.0,0.59264,
NM_001031685,ENST00000343537,94,24,1134,0.00023,0.39897,0.34318
NM_152495,ENST00000272133,4,0,160,0.0,0.50469,
NM_001003665,ENST00000366788,6,1,141,0.00118,0.79787,0.97872
NM_175055,ENST00000693095,3,1,126,0.00265,0.43386,0.1746
NM_175055,ENST00000647549,3,1,126,0.00265,0.43386,0.1746
NM_145257,ENST00000284617,17,5,270,0.00109,0.58366,0.62
NM_021205,ENST00000366691,12,2,258,0.00065,0.57267,0.65116
NM_021205,ENST00000646945,12,2,258,0.00065,0.57267,0.65116
NM_016452,ENST00000354537,33,2,664,9e-05,0.43063,0.64307
NM_001145036,ENST00000366668,46,13,737,0.00038,0.53708,0.48085
NM_001122835,ENST00000366662,47,6,806,0.00016,0.41188,0.46568
NM_014801,ENST00000258229,125,15,2137,6e-05,0.51266,0.4278
NM_173508,ENST00000366618,14,0,490,0.0,0.39461,
NM_014765,ENST00000366607,16,5,145,0.00216,0.60043,0.59586
NM_001098722,ENST00000391854,3,0,75,0.0,0.31111,
NM_004485,ENST00000366598,3,0,75,0.0,0.31111,
NM_001035,ENST00000366574,233,49,4967,4e-05,0.49337,0.56741
NM_000740,ENST00000255380,28,2,590,0.00012,0.59504,0.73898
NM_020066,ENST00000319653,104,22,1722,0.00012,0.44579,0.65619
NM_002924,ENST00000366565,31,11,487,0.00073,0.54243,0.63599
NM_001164538,ENST00000535983,43,7,695,0.00023,0.57584,0.53032
NM_001164537,ENST00000439617,56,11,854,0.00023,0.56988,0.60794
NM_001195812,ENST00000427495,27,6,474,0.00047,0.4532,0.63256
NM_001195811,ENST00000427495,27,6,474,0.00047,0.4532,0.63256
NM_001042405,ENST00000621831,80,24,1460,0.00021,0.47315,0.46116
NM_001042405,ENST00000366543,80,24,1460,0.00021,0.47315,0.46116
NM_014812,ENST00000612450,10,2,1584,0.00013,0.06023,0.05492
NM_014812,ENST00000366542,85,26,1584,0.00019,0.47158,0.45955
NM_152609,ENST00000366513,48,5,725,0.00014,0.47308,0.35724
NM_020394,ENST00000339986,20,2,515,0.00019,0.49097,0.68544
NM_001127461,ENST00000366496,49,3,977,6e-05,0.52902,0.55339
NM_018702,ENST00000381312,36,2,739,8e-05,0.57052,0.73072
NM_001242339,ENST00000381075,35,2,746,8e-05,0.50284,0.78083
NM_001202465,ENST00000602682,39,5,517,0.00025,0.50955,0.41702
NM_001242413,ENST00000397176,30,4,643,0.00021,0.40622,0.37325
NM_153498,ENST00000619168,10,0,385,0.0,0.52805,
NM_001025077,ENST00000416382,46,9,508,0.00039,0.54879,0.60871
NM_001025076,ENST00000417956,47,9,490,0.00039,0.52766,0.58753
NM_018144,ENST00000298428,23,6,476,0.00055,0.52521,0.70623
NM_001142627,ENST00000304267,21,5,437,0.00054,0.52643,0.71076
NM_001039844,ENST00000356189,2,1,88,0.00568,0.21022,0.38636
NM_001010924,ENST00000378116,58,7,890,0.00014,0.57154,0.56196
NM_001010908,ENST00000298943,7,0,255,0.0,0.53165,
NM_030664,ENST00000535784,18,1,349,0.00016,0.47071,0.30659
NM_001193427,ENST00000433779,10,1,152,0.00066,0.42829,0.35526
NM_152725,ENST00000377374,39,9,654,0.00035,0.45903,0.49015
NM_001145195,ENST00000377369,42,9,691,0.00031,0.46337,0.4758
NM_005028,ENST00000376573,11,2,406,0.00045,0.4373,0.83498
NM_201593,ENST00000324631,35,5,660,0.00022,0.52416,0.37273
NM_201597,ENST00000352115,37,6,636,0.00025,0.51071,0.37002
NM_001167945,ENST00000643096,33,4,584,0.00021,0.52361,0.42937
NM_201572,ENST00000645287,34,5,608,0.00024,0.5329,0.40559
NM_000724,ENST00000396576,32,4,605,0.00021,0.53301,0.40124
NM_201590,ENST00000377329,31,4,606,0.00021,0.55078,0.40223
NM_213569,ENST00000417816,19,1,270,0.00019,0.53606,0.3963
NM_020200,ENST00000320152,7,1,225,0.00063,0.44,0.14222
NM_020824,ENST00000396432,109,23,1958,0.00011,0.42572,0.42157
NM_020752,ENST00000376351,63,6,1215,8e-05,0.51278,0.61097
NM_001134366,ENST00000376261,25,4,585,0.00027,0.48957,0.64188
NM_001098500,ENST00000376462,70,13,1264,0.00015,0.52661,0.56001
NM_001178123,ENST00000536334,17,2,393,0.0003,0.35115,0.16794
NM_001178122,ENST00000376137,20,3,422,0.00036,0.38803,0.33175
NM_001178120,ENST00000376170,24,2,451,0.00018,0.42369,0.14634
NM_001174094,ENST00000446923,75,23,1108,0.00028,0.49995,0.4947
NM_145011,ENST00000302609,27,1,456,8e-05,0.55694,0.96272
NM_145313,ENST00000395810,27,4,481,0.00031,0.40279,0.5317
NM_020975,ENST00000355710,40,1,1114,2e-05,0.48088,0.7711
NM_153034,ENST00000585316,22,2,340,0.00027,0.51685,0.52353
NM_001018071,ENST00000374201,78,10,1309,0.0001,0.496,0.48801
NM_001042359,ENST00000513156,12,3,269,0.00093,0.59913,0.6171
NM_139049,ENST00000374189,19,2,427,0.00025,0.40219,0.38993
