NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001130042,ENST00000417775,14,3,329,0.00065,0.54472,0.31712
NM_003902,ENST00000370768,61,19,644,0.00048,0.55776,0.55974
NM_144573,ENST00000334785,44,21,675,0.00071,0.46754,0.47055
NM_001134663,ENST00000394834,6,1,102,0.00163,0.5866,0.52941
NM_018298,ENST00000370589,32,3,553,0.00017,0.41478,0.41893
NM_001017975,ENST00000370425,68,25,1435,0.00026,0.52295,0.53564
NM_014597,ENST00000436063,39,12,756,0.00041,0.50254,0.45745
NM_001164391,ENST00000545708,22,3,491,0.00028,0.43779,0.48744
NM_001024948,ENST00000260506,39,20,551,0.00093,0.44418,0.39991
NM_001256386,ENST00000370137,19,4,335,0.00063,0.50338,0.5791
NM_144620,ENST00000370137,19,4,335,0.00063,0.50338,0.5791
NM_001256385,ENST00000370138,20,5,339,0.00074,0.52065,0.65015
NM_000028,ENST00000294724,70,15,1532,0.00014,0.45267,0.3876
NM_001190709,ENST00000353414,89,17,1767,0.00011,0.50311,0.48404
NM_004038,ENST00000370083,18,2,511,0.00022,0.41313,0.04208
NM_001040709,ENST00000369872,16,1,272,0.00023,0.71783,0.88603
NM_031936,ENST00000527748,22,1,451,0.0001,0.64281,0.65188
NM_001134403,ENST00000310611,2,0,133,0.0,0.48872,
NM_172210,ENST00000369801,29,5,438,0.00039,0.547,0.56119
NM_001242675,ENST00000359172,27,4,483,0.00031,0.42896,0.48499
NM_138729,ENST00000343210,23,5,555,0.00039,0.4857,0.53189
NM_001142782,ENST00000307546,82,15,1481,0.00012,0.52187,0.52478
NM_001542,ENST00000369483,76,5,1214,5e-05,0.43439,0.50725
NM_001135589,ENST00000369442,25,3,496,0.00024,0.47718,0.68884
NM_000701,ENST00000295598,44,4,1023,9e-05,0.52997,0.51833
NM_001160234,ENST00000369496,43,3,992,7e-05,0.52759,0.67574
NM_001130523,ENST00000369530,42,11,813,0.00032,0.51447,0.43744
NM_001242891,ENST00000610726,43,11,844,0.0003,0.51598,0.44474
NM_001198834,ENST00000369356,237,44,2362,8e-05,0.4429,0.35527
NM_001198832,ENST00000618462,228,43,2240,8e-05,0.43462,0.34427
NM_001002812,ENST00000369349,125,32,969,0.00026,0.47503,0.48936
NM_001002810,ENST00000369347,17,3,173,0.00102,0.51377,0.37379
NM_001195260,ENST00000369347,17,3,173,0.00102,0.51377,0.37379
NM_014455,ENST00000582693,15,3,304,0.00066,0.64978,0.61294
NR_036541,ENST00000313835,22,6,455,0.0006,0.5005,0.50146
NM_001034077,ENST00000579512,2,0,103,0.0,0.58252,
NM_021059,ENST00000369158,8,0,136,0.0,0.48346,
NM_003548,ENST00000578186,2,0,103,0.0,0.58252,
NM_175065,ENST00000331128,6,0,130,0.0,0.46026,
NM_001163260,ENST00000312210,34,4,327,0.00036,0.60425,0.6445
NM_001163259,ENST00000493834,40,6,374,0.0004,0.56223,0.47772
NM_001178061,ENST00000368913,43,1,962,2e-05,0.42122,0.31185
NM_001135637,ENST00000368890,22,4,500,0.00036,0.58873,0.66
NM_207045,ENST00000361631,8,2,133,0.00188,0.5968,0.57519
NM_207042,ENST00000339643,11,3,137,0.00199,0.45853,0.40146
NM_207043,ENST00000503241,10,3,133,0.00226,0.4188,0.41354
NM_013353,ENST00000295314,26,6,345,0.00067,0.53623,0.41014
NM_002016,ENST00000368799,724,226,4061,8e-05,0.56482,0.58578
NM_001194938,ENST00000531094,99,13,1348,0.0001,0.44544,0.37936
NM_006945,ENST00000360379,12,2,72,0.00231,0.39352,0.31944
NM_005988,ENST00000392653,12,2,72,0.00231,0.39352,0.31944
NM_001024209,ENST00000368750,12,2,72,0.00231,0.39352,0.31944
NM_005416,ENST00000331860,17,3,169,0.00104,0.33693,0.16765
NM_002962,ENST00000368718,1,0,92,0.0,0.69565,
NM_005979,ENST00000440685,4,0,98,0.0,0.45408,
NM_001024210,ENST00000476133,4,0,98,0.0,0.45408,
NM_182499,ENST00000368482,19,2,351,0.0003,0.49063,0.60542
NM_152263,ENST00000651641,16,1,285,0.00022,0.3761,0.13333
NM_001184892,ENST00000368431,16,1,294,0.00021,0.50744,0.31633
NM_001256599,ENST00000368382,48,2,736,6e-05,0.41607,0.6644
NM_001005742,ENST00000327247,25,4,536,0.0003,0.48799,0.49674
NM_001005742,ENST00000574670,25,4,536,0.0003,0.48799,0.49674
NM_001005741,ENST00000327247,25,4,536,0.0003,0.48799,0.49674
NM_001005741,ENST00000574670,25,4,536,0.0003,0.48799,0.49674
NM_001204295,ENST00000615517,7,0,189,0.0,0.43235,
NM_001204290,ENST00000438413,12,3,229,0.00109,0.42176,0.32605
NM_182690,ENST00000359751,8,0,193,0.0,0.63925,
NM_182689,ENST00000427683,8,1,207,0.0006,0.60145,0.87923
NM_207197,ENST00000356955,57,4,863,8e-05,0.52142,0.4044
NM_001162384,ENST00000313667,70,6,985,9e-05,0.55063,0.51303
NM_022367,ENST00000368285,37,1,761,4e-05,0.4987,0.16032
NM_001256609,ENST00000614643,21,1,325,0.00015,0.56102,0.61231
NM_015590,ENST00000368232,28,2,370,0.00019,0.55164,0.57567
NM_001142560,ENST00000368218,16,1,277,0.00023,0.48782,0.22383
NM_005240,ENST00000326786,8,2,143,0.00175,0.40385,0.76574
NM_001185107,ENST00000368165,23,4,298,0.00058,0.46819,0.53272
NR_028106,ENST00000475733,14,1,273,0.00026,0.61486,0.43223
NR_036493,ENST00000368072,21,3,299,0.00048,0.5743,0.7514
NM_001199874,ENST00000622395,23,0,393,0.0,0.52262,
NM_002155,ENST00000309758,30,0,643,0.0,0.5494,
NM_001184870,ENST00000294796,13,1,225,0.00034,0.46564,0.52
NM_001080426,ENST00000361200,50,6,1158,0.0001,0.48434,0.42271
NM_001256164,ENST00000612311,15,5,239,0.00139,0.61562,0.54644
NM_001198783,ENST00000367862,82,22,755,0.00036,0.32037,0.336
NM_001146039,ENST00000367762,26,8,221,0.00139,0.39506,0.3767
NM_001204514,ENST00000538366,34,7,714,0.00029,0.54585,0.45478
NM_001198956,ENST00000367840,58,13,951,0.00024,0.48863,0.44811
NR_037606,ENST00000476371,8,0,128,0.0,0.52149,
NM_173533,ENST00000294848,60,15,981,0.00025,0.52955,0.36337
NM_001199092,ENST00000417329,31,4,491,0.00026,0.53485,0.36711
NM_001136000,ENST00000344730,48,10,1064,0.0002,0.59461,0.69586
NM_018891,ENST00000493293,78,13,1111,0.00015,0.5396,0.64571
NM_144977,ENST00000367396,19,6,426,0.00074,0.52866,0.51252
NM_000069,ENST00000362061,73,7,1873,5e-05,0.56142,0.51041
NM_001164586,ENST00000335211,126,17,3708,4e-05,0.52513,0.33628
NM_003281,ENST00000361379,6,1,187,0.00089,0.46702,0.99465
NM_003292,ENST00000367478,238,74,2363,0.00013,0.50309,0.47292
NM_018085,ENST00000361565,70,16,1041,0.00022,0.5508,0.45005
NM_001193570,ENST00000340006,8,0,193,0.0,0.51166,
NM_001256129,ENST00000614750,9,3,147,0.00227,0.64626,0.5941
NM_001017403,ENST00000367278,41,4,967,0.0001,0.43267,0.32471
NM_001017404,ENST00000439764,37,5,828,0.00016,0.39039,0.19541
NM_002479,ENST00000241651,8,0,224,0.0,0.42746,
NM_004997,ENST00000255416,27,1,477,8e-05,0.49973,0.10901
NM_030952,ENST00000367157,28,4,628,0.00023,0.57393,0.69785
NM_052934,ENST00000367135,36,4,791,0.00014,0.55454,0.4981
NM_148964,ENST00000678498,22,1,363,0.00013,0.48735,0.24242
NM_001910,ENST00000358184,25,2,396,0.0002,0.49,0.58586
NM_001135663,ENST00000446390,10,2,179,0.00112,0.42849,0.69274
NM_014002,ENST00000581977,48,2,716,6e-05,0.56436,0.64386
NM_006212,ENST00000367080,27,5,505,0.00037,0.55438,0.33861
NM_001185157,ENST00000367093,18,2,154,0.00072,0.42172,0.42208
NM_006850,ENST00000294984,20,3,206,0.00073,0.3915,0.5356
NM_153262,ENST00000472886,22,6,555,0.00049,0.56806,0.47628
NM_001146264,ENST00000472886,22,6,555,0.00049,0.56806,0.47628
NM_001146261,ENST00000367019,24,7,574,0.00051,0.57948,0.51493
NM_014873,ENST00000366997,18,5,370,0.00075,0.51592,0.6
NM_001136224,ENST00000367006,22,5,436,0.00052,0.55088,0.50642
NM_002389,ENST00000358170,6,1,392,0.00043,0.47661,0.60459
NM_001170587,ENST00000628693,22,4,494,0.00037,0.49503,0.57743
NM_001170587,ENST00000545154,22,4,494,0.00037,0.49503,0.57743
NM_018194,ENST00000629360,22,3,493,0.00028,0.49179,0.75051
NM_018194,ENST00000261458,22,3,493,0.00028,0.49179,0.75051
NM_001170580,ENST00000367010,22,3,493,0.00028,0.49179,0.75051
NM_001170580,ENST00000625820,22,3,493,0.00028,0.49179,0.75051
NM_001024601,ENST00000332912,5,1,98,0.00204,0.39592,0.18367
NM_014217,ENST00000391894,15,1,411,0.00016,0.39692,0.18248
NM_001017425,ENST00000444842,15,1,426,0.00016,0.41815,0.21127
NM_024746,ENST00000343410,32,3,724,0.00013,0.49758,0.6151
NM_001201536,ENST00000350027,19,3,450,0.00035,0.41556,0.45111
NM_005426,ENST00000391878,87,24,1005,0.00027,0.35201,0.25887
NM_003395,ENST00000272164,13,1,365,0.00021,0.57429,0.90411
NM_052843,ENST00000284548,395,26,6620,1e-05,0.49432,0.58115
NM_001098623,ENST00000422127,471,35,7968,1e-05,0.48939,0.58575
NM_181455,ENST00000391867,10,1,128,0.00078,0.57734,0.9375
NM_001136494,ENST00000470540,22,1,289,0.00016,0.49654,0.93426
NM_003193,ENST00000642610,28,7,527,0.00047,0.59664,0.68447
NM_001079515,ENST00000642610,28,7,527,0.00047,0.59664,0.68447
NM_001103,ENST00000366578,57,0,894,0.0,0.53364,
NM_080738,ENST00000359362,8,1,205,0.00061,0.54085,0.73171
NR_028396,ENST00000602634,10,1,138,0.00072,0.65507,0.71014
NR_028394,ENST00000602962,12,3,186,0.00134,0.53226,0.66667
NR_028393,ENST00000646525,10,1,138,0.00072,0.65507,0.71014
NM_001167740,ENST00000490107,24,1,428,0.0001,0.54712,0.3715
NM_024804,ENST00000343381,20,5,464,0.00054,0.44224,0.61121
NM_015431,ENST00000366481,27,0,486,0.0,0.42905,
NM_001001957,ENST00000360358,9,1,314,0.00035,0.51699,0.71975
NM_015155,ENST00000316157,48,8,738,0.00023,0.48439,0.57707
NM_212479,ENST00000509513,39,5,567,0.00023,0.54366,0.45856
NM_001160125,ENST00000542957,8,1,237,0.00053,0.3001,0.13924
NM_006257,ENST00000263125,33,4,706,0.00017,0.4178,0.33994
NM_080599,ENST00000397053,72,20,1272,0.00022,0.54523,0.56702
NM_012247,ENST00000327347,20,3,392,0.00038,0.50357,0.53316
NM_001033857,ENST00000378278,30,4,692,0.00019,0.55597,0.80708
NM_024670,ENST00000313519,20,5,350,0.00071,0.44986,0.47657
NM_213569,ENST00000417816,19,1,270,0.00019,0.53606,0.3963
NM_139312,ENST00000326799,37,10,773,0.00035,0.44215,0.4436
NM_001256411,ENST00000684501,4,1,197,0.00127,0.51142,0.41117
NM_001178116,ENST00000346832,25,2,496,0.00016,0.42339,0.1502
NM_001143768,ENST00000436087,47,9,828,0.00023,0.48507,0.50282
NM_001143770,ENST00000452305,46,9,818,0.00024,0.48942,0.49674
NM_001184788,ENST00000350537,49,6,1310,9e-05,0.34089,0.27417
NM_001184793,ENST00000374773,51,6,1001,0.00012,0.45472,0.36097
NM_001099282,ENST00000374446,35,5,458,0.00031,0.47311,0.26026
NM_183012,ENST00000374734,16,2,236,0.00053,0.46504,0.36017
NM_182717,ENST00000473940,7,1,120,0.00119,0.44167,0.325
NM_182719,ENST00000487763,10,1,121,0.00083,0.51488,0.32231
NM_014696,ENST00000374314,26,2,458,0.00017,0.46246,0.2762
NM_001256153,ENST00000374391,37,1,674,4e-05,0.50533,0.2092
NM_001256153,ENST00000610656,37,1,674,4e-05,0.50533,0.2092
NM_032023,ENST00000340258,17,0,321,0.0,0.47535,
NM_001169106,ENST00000540872,61,17,1279,0.00022,0.4775,0.39949
NM_001031746,ENST00000332853,13,2,320,0.00048,0.51923,0.79688
NM_144984,ENST00000298454,8,0,191,0.0,0.56414,
NM_001135196,ENST00000374144,78,14,1435,0.00013,0.4863,0.41424
NM_018245,ENST00000374103,45,2,1010,4e-05,0.49943,0.26336
NR_045675,ENST00000460425,15,2,261,0.00051,0.43883,0.34674
NM_001145261,ENST00000579039,45,7,630,0.00025,0.42533,0.56304
NM_001142769,ENST00000613657,73,15,1790,0.00011,0.45815,0.4476
NM_001204404,ENST00000503366,93,17,1868,0.0001,0.47954,0.44244
NR_045662,ENST00000354393,62,14,1045,0.00022,0.46919,0.40889
NR_045663,ENST00000688812,60,14,857,0.00027,0.48493,0.59452
NM_032578,ENST00000358913,85,17,1320,0.00015,0.45435,0.46725
NM_001130161,ENST00000399169,73,15,989,0.00021,0.53865,0.69168
NM_001035260,ENST00000395098,8,2,251,0.001,0.48556,0.82271
NM_006077,ENST00000642044,29,5,482,0.00036,0.52897,0.5751
NM_021245,ENST00000359322,17,3,299,0.00059,0.50049,0.27536
NM_001142596,ENST00000440381,24,10,516,0.00081,0.48837,0.57597
NM_001142595,ENST00000394890,24,10,534,0.00078,0.47846,0.56891
NM_024875,ENST00000372873,45,3,753,9e-05,0.50179,0.37672
NM_001114133,ENST00000394810,63,4,977,6e-05,0.46807,0.39764
NM_001242548,ENST00000615507,3,0,85,0.0,0.67451,
NM_001202449,ENST00000673027,15,2,327,0.00041,0.53068,0.44342
NM_001007272,ENST00000713561,16,0,248,0.0,0.5877,
NM_001007273,ENST00000707120,23,3,291,0.00045,0.49903,0.16839
NM_001007271,ENST00000713560,10,0,188,0.0,0.84308,
NM_001161352,ENST00000286628,43,4,1236,8e-05,0.58964,0.59406
NM_020338,ENST00000334512,83,9,1067,0.0001,0.42607,0.50557
NM_017551,ENST00000327946,48,6,1009,0.00012,0.50917,0.45606
NM_033282,ENST00000241891,15,0,478,0.0,0.61827,
NM_001243782,ENST00000372187,10,2,229,0.00087,0.5572,0.79476
NM_001080116,ENST00000372066,21,0,283,0.0,0.51557,
NM_004190,ENST00000238983,16,1,398,0.00016,0.58339,0.40704
NM_001198829,ENST00000394375,16,1,408,0.00015,0.5936,0.42157
NM_213606,ENST00000371790,20,3,516,0.00029,0.51609,0.35336
NM_014391,ENST00000371697,11,3,319,0.00085,0.40068,0.2069
NM_152429,ENST00000311575,9,0,258,0.0,0.40439,
NM_002729,ENST00000282728,18,3,270,0.00062,0.63992,0.73951
NM_019053,ENST00000260762,59,14,804,0.0003,0.51764,0.55313
NM_016341,ENST00000371380,141,19,2302,6e-05,0.5523,0.57513
NM_001017520,ENST00000630152,23,5,508,0.00043,0.3955,0.31024
NM_020349,ENST00000307518,20,1,360,0.00014,0.48861,0.13889
NM_001159747,ENST00000410012,31,10,401,0.0008,0.54364,0.54938
NM_001278,ENST00000370397,43,13,745,0.00041,0.53791,0.6666
NM_138469,ENST00000370584,33,7,778,0.00027,0.47048,0.4014
NM_001256619,ENST00000612478,33,7,792,0.00027,0.46805,0.39683
NM_001034954,ENST00000371247,70,12,1292,0.00013,0.5719,0.67079
NM_001136123,ENST00000370269,52,15,1186,0.00024,0.53663,0.59668
NM_024541,ENST00000370033,28,3,689,0.00016,0.53841,0.26947
NM_178858,ENST00000369893,16,2,322,0.00039,0.51514,0.75
NM_001083913,ENST00000448841,26,4,363,0.00042,0.42657,0.36708
NM_001134373,ENST00000343289,21,4,561,0.00034,0.49503,0.37478
NM_012229,ENST00000404739,21,4,561,0.00034,0.49503,0.37478
NM_199077,ENST00000369875,13,0,552,0.0,0.43757,
NM_001136200,ENST00000339834,13,2,106,0.00145,0.6103,0.8915
NM_001191013,ENST00000450629,8,0,209,0.0,0.54067,
NM_001191015,ENST00000369707,8,0,215,0.0,0.53314,
NM_001013031,ENST00000263054,59,7,1168,0.0001,0.51918,0.65362
NM_001244949,ENST00000348367,46,9,828,0.00024,0.55156,0.64157
NM_001177660,ENST00000542051,26,0,534,0.0,0.44548,
NM_006175,ENST00000360478,110,16,1695,9e-05,0.50693,0.38167
NM_001199492,ENST00000280154,14,4,469,0.00061,0.50853,0.53252
NM_145341,ENST00000393104,13,4,458,0.00067,0.53577,0.52129
NM_001001936,ENST00000304129,39,7,818,0.00022,0.41928,0.37338
NM_032550,ENST00000369271,39,7,814,0.00022,0.42122,0.37522
NM_001198527,ENST00000369395,26,6,455,0.00051,0.53204,0.55604
NM_004281,ENST00000369085,46,4,575,0.00015,0.48306,0.53391
NM_206861,ENST00000513429,61,6,1094,9e-05,0.56905,0.42764
NM_006997,ENST00000260733,54,6,1026,0.00011,0.61508,0.3897
NM_001144915,ENST00000357555,23,2,707,0.00012,0.56952,0.56789
NM_022970,ENST00000457416,32,4,822,0.00015,0.55079,0.64507
NM_001144919,ENST00000360144,26,3,680,0.00017,0.5448,0.52745
NM_174937,ENST00000368642,26,1,586,7e-05,0.48687,0.84983
NM_001098637,ENST00000631148,18,2,499,0.00022,0.54821,0.87375
NM_001143758,ENST00000625755,24,0,383,0.0,0.57202,
NM_001025235,ENST00000397408,9,1,238,0.00047,0.55275,0.15546
NM_003282,ENST00000381911,9,1,182,0.00061,0.4188,0.36264
NM_003282,ENST00000673526,9,1,182,0.00061,0.4188,0.36264
NM_001145829,ENST00000672632,9,1,182,0.00061,0.4188,0.36264
NM_001145829,ENST00000381906,9,1,182,0.00061,0.4188,0.36264
NM_001145841,ENST00000381905,10,1,182,0.00055,0.37802,0.36264
NM_001145841,ENST00000672155,10,1,182,0.00055,0.37802,0.36264
NM_001042782,ENST00000673157,16,1,250,0.00025,0.4305,0.028
NM_001042782,ENST00000381558,16,1,250,0.00025,0.4305,0.028
NM_001042781,ENST00000672629,15,1,256,0.00026,0.46068,0.02734
NM_001042781,ENST00000381589,15,1,256,0.00026,0.46068,0.02734
NM_006757,ENST00000278317,16,1,258,0.00024,0.44041,0.02713
NM_006757,ENST00000672214,16,1,258,0.00024,0.44041,0.02713
NM_000218,ENST00000155840,28,0,676,0.0,0.6456,
NM_001039165,ENST00000389832,11,1,312,0.00029,0.50903,0.02564
NM_001194997,ENST00000380525,42,5,831,0.00014,0.45877,0.53068
NM_001194997,ENST00000612826,42,5,831,0.00014,0.45877,0.53068
NM_001007593,ENST00000527275,23,2,630,0.00014,0.56356,0.33492
NM_003621,ENST00000299492,55,10,876,0.00021,0.46218,0.6218
NM_001256568,ENST00000528883,50,10,764,0.00026,0.42681,0.56636
NM_139131,ENST00000397004,43,11,920,0.00028,0.49861,0.4001
NM_001256240,ENST00000463452,6,1,254,0.00066,0.60958,0.72047
NM_014489,ENST00000278243,7,1,315,0.00045,0.58957,0.7746
NM_001165030,ENST00000533723,5,0,127,0.0,0.38268,
NR_045417,ENST00000309377,9,2,210,0.00106,0.47937,0.62381
NM_001025389,ENST00000396553,38,2,767,7e-05,0.47825,0.52673
NM_130385,ENST00000423302,49,6,912,0.00013,0.51128,0.48922
NM_001030273,ENST00000401424,23,4,582,0.0003,0.47445,0.58506
NM_000728,ENST00000324229,9,1,127,0.00087,0.49081,0.55906
NM_001102669,ENST00000526063,12,6,127,0.00394,0.48097,0.37402
NM_002786,ENST00000396394,17,5,263,0.00112,0.41847,0.63574
NM_001741,ENST00000331587,9,0,141,0.0,0.48227,
NM_000352,ENST00000389817,81,10,1581,8e-05,0.51223,0.51094
NM_002478,ENST00000250003,8,0,320,0.0,0.68633,
NM_000525,ENST00000339994,12,0,390,0.0,0.48547,
NM_001142307,ENST00000672527,37,7,548,0.00035,0.558,0.72054
NM_001142307,ENST00000265963,37,7,548,0.00035,0.558,0.72054
NM_006292,ENST00000251968,16,3,390,0.00048,0.61571,0.69658
NM_003476,ENST00000265968,8,3,194,0.00193,0.55928,0.77148
NM_005788,ENST00000331079,15,2,531,0.00025,0.41733,0.629
NM_003986,ENST00000263182,19,1,387,0.00014,0.49844,0.70026
NM_001098523,ENST00000532081,4,0,133,0.0,0.38346,
NM_145650,ENST00000455601,7,2,334,0.00086,0.53721,0.36228
NM_001135092,ENST00000527569,7,3,311,0.00138,0.50528,0.32154
NM_001135091,ENST00000529533,8,3,361,0.00104,0.50173,0.27701
NM_145117,ENST00000349880,123,10,2429,3e-05,0.4294,0.51284
NM_001244963,ENST00000396087,125,10,2488,3e-05,0.42496,0.51455
NM_001145399,ENST00000448418,13,2,277,0.00056,0.48209,0.53069
NM_001584,ENST00000358117,15,3,294,0.00068,0.52245,0.66327
NM_001709,ENST00000356660,11,1,247,0.00037,0.57637,0.11336
NM_001143805,ENST00000525950,11,1,247,0.00037,0.57637,0.11336
NM_003477,ENST00000227868,21,4,501,0.00038,0.63929,0.4501
NM_001243785,ENST00000527033,15,3,527,0.00038,0.42252,0.24921
NM_001243786,ENST00000532616,15,3,527,0.00038,0.42252,0.24921
NM_001127223,ENST00000415002,4,2,128,0.00391,0.36132,0.60937
NM_001127225,ENST00000437761,4,2,128,0.00391,0.36132,0.60937
NM_001127226,ENST00000445143,4,2,128,0.00391,0.36132,0.60937
NM_203329,ENST00000651785,4,2,128,0.00391,0.36132,0.60937
NM_020826,ENST00000020926,22,2,426,0.00021,0.54791,0.13968
NM_001247987,ENST00000020926,22,2,426,0.00021,0.54791,0.13968
