NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001038633,ENST00000356545,16,1,263,0.00024,0.71269,0.93536
NM_181809,ENST00000331593,23,1,402,0.00011,0.46626,0.60697
NM_022774,ENST00000296380,15,2,373,0.00036,0.58034,0.3874
NM_004700,ENST00000347132,28,2,695,0.0001,0.52045,0.51295
NM_001101376,ENST00000335282,8,1,134,0.00093,0.34888,0.63433
NM_001167965,ENST00000528956,34,5,698,0.00021,0.36394,0.26848
NM_001195831,ENST00000610710,97,11,1283,9e-05,0.5646,0.48019
NM_153274,ENST00000372207,26,1,473,8e-05,0.53488,0.64905
NM_020883,ENST00000359600,78,16,1185,0.00017,0.49791,0.59873
NM_003738,ENST00000372192,70,10,1203,0.00012,0.42521,0.51505
NM_001190182,ENST00000421127,46,8,613,0.00028,0.4295,0.42006
NM_001114938,ENST00000528266,48,9,622,0.0003,0.42283,0.39353
NM_001048173,ENST00000355498,49,6,521,0.00024,0.49156,0.66475
NM_001128425,ENST00000710952,49,6,549,0.00022,0.51489,0.68184
NR_045791,ENST00000307089,11,0,151,0.0,0.58519,
NM_001048166,ENST00000371877,74,16,1288,0.00017,0.55467,0.6382
NM_002867,ENST00000371655,11,1,219,0.00042,0.59485,0.58447
NM_004153,ENST00000371568,57,9,861,0.00018,0.54551,0.44819
NM_152265,ENST00000313334,8,1,158,0.00079,0.37816,0.74684
NM_006671,ENST00000371494,18,2,560,0.0002,0.57669,0.17946
NM_001031672,ENST00000534324,19,1,315,0.00017,0.47402,0.20635
NM_001199080,ENST00000312553,25,1,613,7e-05,0.48653,0.02447
NM_148908,ENST00000371714,31,5,723,0.00022,0.40396,0.44288
NR_036662,ENST00000495776,2,0,19,0.0,0.55264,
NR_026782,ENST00000421030,65,3,1323,3e-05,0.57221,0.55152
NM_152377,ENST00000371201,33,4,546,0.00022,0.44544,0.43132
NM_001083592,ENST00000371080,14,0,393,0.0,0.55089,
NM_152665,ENST00000282670,9,3,179,0.00186,0.49597,0.61825
NM_024763,ENST00000371026,40,11,848,0.00032,0.47385,0.59466
NM_004675,ENST00000646789,6,1,229,0.00073,0.57715,0.04367
NM_001077702,ENST00000371016,22,3,450,0.0003,0.55424,0.54667
NM_030965,ENST00000477717,28,1,336,0.00011,0.32749,0.13393
NM_001199328,ENST00000534056,14,3,340,0.00063,0.32206,0.42157
NR_027962,ENST00000370867,14,4,259,0.0011,0.38803,0.46718
NM_001039585,ENST00000370756,13,4,297,0.00104,0.55115,0.50084
NM_145172,ENST00000294664,42,11,891,0.00029,0.49086,0.49668
NM_002731,ENST00000370689,14,2,351,0.00041,0.46703,0.23219
NM_001017975,ENST00000370425,68,25,1435,0.00026,0.52295,0.53564
NM_024813,ENST00000610020,33,12,612,0.00059,0.46366,0.34681
NM_001164391,ENST00000545708,22,3,491,0.00028,0.43779,0.48744
NM_022049,ENST00000315033,17,1,384,0.00015,0.60187,0.72135
NM_001013660,ENST00000287474,27,7,626,0.00041,0.51089,0.2597
NM_015958,ENST00000370109,14,3,285,0.00075,0.6188,0.39415
NM_001190709,ENST00000353414,89,17,1767,0.00011,0.50311,0.48404
NM_004038,ENST00000370083,18,2,511,0.00022,0.41313,0.04208
NM_001008218,ENST00000330330,18,2,511,0.00022,0.41313,0.04208
NM_001008221,ENST00000370083,18,2,511,0.00022,0.41313,0.04208
NM_001008219,ENST00000622339,18,2,511,0.00022,0.41313,0.04208
NM_001122961,ENST00000369949,8,0,157,0.0,0.49841,
NM_001142368,ENST00000442650,10,1,191,0.00052,0.61937,0.72775
NM_139156,ENST00000342115,38,4,798,0.00013,0.43827,0.23998
NM_001134400,ENST00000369868,7,0,251,0.0,0.59818,
NR_024537,ENST00000361066,13,4,225,0.00137,0.57641,0.65778
NM_032414,ENST00000271331,3,0,105,0.0,0.25079,
NM_018372,ENST00000369763,50,15,769,0.00039,0.47657,0.5674
NM_002557,ENST00000369732,21,4,678,0.00028,0.64925,0.76991
NM_001201548,ENST00000437429,11,2,382,0.00048,0.48786,0.42278
NM_001201549,ENST00000369781,8,0,319,0.0,0.40792,
NM_004696,ENST00000369779,13,2,487,0.00032,0.45775,0.5575
NM_001242673,ENST00000393614,27,4,483,0.00031,0.42896,0.48499
NM_001242675,ENST00000359172,27,4,483,0.00031,0.42896,0.48499
NM_004185,ENST00000369686,23,1,372,0.00012,0.42391,0.08602
NM_024494,ENST00000369684,21,0,391,0.0,0.47875,
NM_138728,ENST00000360743,25,6,544,0.00044,0.53081,0.61489
NM_017744,ENST00000358039,25,6,575,0.00042,0.50866,0.59072
NM_001004440,ENST00000369630,7,2,169,0.00169,0.44548,0.81065
NM_001253772,ENST00000610222,13,0,510,0.0,0.41433,
NM_002506,ENST00000369512,9,2,241,0.00092,0.37437,0.38796
NM_206996,ENST00000336338,132,23,2223,8e-05,0.46148,0.46436
NM_004258,ENST00000682167,64,9,1021,0.00014,0.41747,0.51855
NM_001256106,ENST00000682167,64,9,1021,0.00014,0.41747,0.51855
NM_001039888,ENST00000606888,24,1,496,8e-05,0.52873,0.88911
NM_001024599,ENST00000369167,3,0,126,0.0,0.43386,
NM_001123375,ENST00000331491,8,0,136,0.0,0.48346,
NM_181873,ENST00000369140,48,7,640,0.00023,0.45514,0.59286
NR_045034,ENST00000414276,4,0,195,0.0,0.88077,
NR_045035,ENST00000369109,7,1,265,0.00054,0.66361,0.30943
NM_001243772,ENST00000414276,4,0,195,0.0,0.88077,
NM_001197325,ENST00000505755,67,13,774,0.00025,0.60774,0.7091
NM_001009931,ENST00000368801,846,179,2850,7e-05,0.58718,0.58726
NM_001017418,ENST00000368755,12,2,72,0.00231,0.39352,0.31944
NM_001024209,ENST00000368750,12,2,72,0.00231,0.39352,0.31944
NM_001014450,ENST00000468739,12,2,72,0.00231,0.39352,0.31944
NM_080429,ENST00000324978,11,1,301,0.0003,0.48656,0.4186
NM_001184891,ENST00000368432,25,4,446,0.00036,0.57552,0.60706
NM_001025107,ENST00000368471,38,3,931,8e-05,0.4195,0.45972
NM_001256599,ENST00000368382,48,2,736,6e-05,0.41607,0.6644
NM_001093725,ENST00000532414,21,0,520,0.0,0.46017,
NM_001105205,ENST00000368347,27,2,492,0.00015,0.42284,0.39634
NM_170708,ENST00000682650,43,3,634,0.00011,0.49897,0.71293
NM_020407,ENST00000537040,21,1,458,0.0001,0.53888,0.84716
NM_001256396,ENST00000537040,21,1,458,0.0001,0.53888,0.84716
NM_001256395,ENST00000537040,21,1,458,0.0001,0.53888,0.84716
NR_046115,ENST00000613460,3,0,97,0.0,0.15807,
NM_001199654,ENST00000368273,19,6,207,0.00153,0.72591,0.61675
NM_001198903,ENST00000368339,55,10,888,0.0002,0.4605,0.45991
NM_001878,ENST00000368222,5,1,138,0.00145,0.52609,0.32609
NM_144702,ENST00000337428,26,5,559,0.00034,0.54376,0.6576
NM_001042586,ENST00000368166,11,2,187,0.00097,0.57073,0.82353
NM_001185115,ENST00000368156,23,4,286,0.00061,0.48054,0.54458
NM_001042583,ENST00000368160,30,5,376,0.00044,0.46436,0.4984
NM_012337,ENST00000368099,58,9,551,0.00028,0.52406,0.61948
NM_020789,ENST00000361509,61,2,1163,3e-05,0.42242,0.99269
NM_001193644,ENST00000368072,21,3,299,0.00048,0.5743,0.7514
NM_001035512,ENST00000432287,5,0,135,0.0,0.53185,
NM_001077473,ENST00000412844,30,3,315,0.00032,0.55037,0.37672
NM_001184870,ENST00000294796,13,1,225,0.00034,0.46564,0.52
NM_001256165,ENST00000481278,9,4,143,0.00311,0.53768,0.34091
NM_153832,ENST00000367838,16,3,529,0.00035,0.68667,0.73787
NM_152902,ENST00000367833,10,3,272,0.0011,0.58015,0.83211
NR_027397,ENST00000367763,39,13,369,0.0009,0.41929,0.42902
NM_025063,ENST00000367758,31,7,573,0.00039,0.53797,0.59611
NM_002642,ENST00000344529,12,1,297,0.00028,0.29798,0.07071
NM_198493,ENST00000333279,16,5,266,0.00117,0.49507,0.43083
NM_004319,ENST00000361833,62,3,1294,4e-05,0.53547,0.48867
NM_021936,ENST00000367661,36,3,827,0.0001,0.4341,0.32044
NM_020950,ENST00000367588,72,9,1190,0.00011,0.49894,0.49757
NM_001252511,ENST00000540564,9,3,492,0.00068,0.521,0.42276
NM_001009992,ENST00000339948,35,3,568,0.00015,0.57877,0.4284
NM_001135669,ENST00000367589,34,5,631,0.00023,0.44672,0.40792
NM_001194999,ENST00000367579,17,2,296,0.0004,0.58545,0.43074
NM_203454,ENST00000308641,16,3,367,0.00051,0.59452,0.8129
NM_007212,ENST00000367510,21,5,336,0.00071,0.4093,0.44048
NR_023349,ENST00000462677,3,1,137,0.00243,0.60098,0.74453
NM_198503,ENST00000709532,63,12,1135,0.00017,0.47551,0.31101
NM_198503,ENST00000294725,63,12,1135,0.00017,0.47551,0.31101
NM_001166624,ENST00000391985,10,4,269,0.00149,0.51227,0.34015
NM_020204,ENST00000367387,21,2,397,0.00024,0.55787,0.60202
NM_001164245,ENST00000367470,21,6,431,0.00066,0.48934,0.50773
NM_001193571,ENST00000533432,8,0,193,0.0,0.51166,
NM_001256129,ENST00000614750,9,3,147,0.00227,0.64626,0.5941
NM_002832,ENST00000691036,32,3,360,0.00026,0.53394,0.42685
NR_045785,ENST00000491855,26,4,387,0.0004,0.56937,0.48837
NM_000537,ENST00000272190,16,3,406,0.00046,0.47322,0.50164
NM_018203,ENST00000367155,15,2,350,0.00038,0.49467,0.62
NM_201630,ENST00000367177,34,4,713,0.00017,0.4691,0.34993
NM_015326,ENST00000573034,69,10,1071,0.00014,0.38948,0.49113
NM_000716,ENST00000243611,10,2,252,0.00079,0.61508,0.5258
NM_001017364,ENST00000367076,10,2,251,0.0008,0.61394,0.5239
NM_001017367,ENST00000391923,10,2,252,0.00079,0.61508,0.5258
NM_020439,ENST00000361322,17,2,476,0.00025,0.50247,0.19432
NM_001206741,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_181755,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NR_037667,ENST00000469606,3,2,87,0.00766,0.41762,0.32758
NM_003268,ENST00000642603,43,7,858,0.00019,0.5592,0.59624
NM_001201536,ENST00000350027,19,3,450,0.00035,0.41556,0.45111
NM_017982,ENST00000366878,27,2,490,0.00015,0.32116,0.27551
NM_020997,ENST00000272134,27,2,366,0.0002,0.49626,0.70082
NM_003240,ENST00000366820,27,2,366,0.0002,0.5339,0.70082
NM_001172425,ENST00000420304,24,2,332,0.00025,0.5428,0.67018
NM_175055,ENST00000693095,3,1,126,0.00265,0.43386,0.1746
NM_175055,ENST00000647549,3,1,126,0.00265,0.43386,0.1746
NM_053052,ENST00000617596,15,2,419,0.00032,0.50676,0.49404
NM_001134855,ENST00000456946,25,2,343,0.00023,0.44338,0.77113
NM_014777,ENST00000258243,105,12,1524,7e-05,0.47891,0.36953
NM_181455,ENST00000391867,10,1,128,0.00078,0.57734,0.9375
NM_001098722,ENST00000391854,3,0,75,0.0,0.31111,
NM_004485,ENST00000366598,3,0,75,0.0,0.31111,
NM_001098721,ENST00000450593,3,0,75,0.0,0.31111,
NM_000740,ENST00000255380,28,2,590,0.00012,0.59504,0.73898
NM_001164538,ENST00000535983,43,7,695,0.00023,0.57584,0.53032
NM_001164540,ENST00000439617,56,11,854,0.00023,0.56988,0.60794
NM_001012957,ENST00000366637,55,10,832,0.00022,0.57548,0.58906
NM_033213,ENST00000366503,14,2,389,0.00037,0.39203,0.58612
NM_001143943,ENST00000447569,2,0,133,0.0,0.63534,
NM_212479,ENST00000509513,39,5,567,0.00023,0.54366,0.45856
NM_001029880,ENST00000397167,41,5,894,0.00014,0.52213,0.52998
NR_045609,ENST00000379562,23,3,393,0.00033,0.3798,0.43936
NM_080599,ENST00000397053,72,20,1272,0.00022,0.54523,0.56702
NM_182751,ENST00000484800,53,13,875,0.00028,0.4739,0.49732
NM_001080836,ENST00000407572,6,4,88,0.00758,0.50379,0.51136
NM_012247,ENST00000327347,20,3,392,0.00038,0.50357,0.53316
NM_004412,ENST00000377799,26,11,391,0.00108,0.52813,0.53685
NR_034181,ENST00000378331,1,0,45,0.0,0.17778,
NM_001193425,ENST00000313519,20,5,350,0.00071,0.44986,0.47657
NM_173081,ENST00000298032,31,5,872,0.00018,0.46808,0.56009
NM_201571,ENST00000282343,32,4,632,0.0002,0.55192,0.42682
NM_012443,ENST00000376624,34,8,509,0.00046,0.4068,0.41282
NM_020200,ENST00000320152,7,1,225,0.00063,0.44,0.14222
NM_145010,ENST00000331161,10,2,256,0.00078,0.59922,0.65234
NM_018076,ENST00000305242,41,5,1044,0.00012,0.47682,0.26111
NM_001242702,ENST00000419761,16,2,352,0.00036,0.5229,0.64062
NM_001256412,ENST00000682389,5,1,142,0.00141,0.7338,0.66197
NM_001256411,ENST00000684501,4,1,197,0.00127,0.51142,0.41117
NM_001178116,ENST00000346832,25,2,496,0.00016,0.42339,0.1502
NM_001143768,ENST00000436087,47,9,828,0.00023,0.48507,0.50282
NM_003421,ENST00000361085,28,5,561,0.00032,0.47485,0.47237
NM_001184790,ENST00000545260,90,8,1266,7e-05,0.60355,0.56783
NM_001169107,ENST00000537517,64,17,1245,0.00021,0.48165,0.40113
NM_001006939,ENST00000374160,4,0,261,0.0,0.47605,
NM_001018071,ENST00000374201,78,10,1309,0.0001,0.496,0.48801
NM_001042359,ENST00000513156,12,3,269,0.00093,0.59913,0.6171
NM_001042358,ENST00000511769,20,3,411,0.00036,0.57518,0.63423
NM_001143996,ENST00000419399,8,1,953,0.00013,0.08919,0.01364
NM_001256026,ENST00000417247,26,3,608,0.00019,0.45021,0.50384
NM_001080512,ENST00000373886,53,14,974,0.00027,0.46639,0.45138
NM_194298,ENST00000395348,11,3,509,0.00054,0.47705,0.52521
NM_015235,ENST00000331173,53,12,616,0.00037,0.60322,0.74581
NM_001142769,ENST00000613657,73,15,1790,0.00011,0.45815,0.4476
NM_033379,ENST00000316629,8,1,240,0.00052,0.54375,0.7375
NM_030625,ENST00000373644,19,1,2136,2e-05,0.06266,0.08193
NM_025130,ENST00000354624,41,3,917,8e-05,0.57898,0.72047
NM_001083116,ENST00000441259,28,3,555,0.00019,0.54382,0.17717
NM_170744,ENST00000335350,44,4,945,0.0001,0.47066,0.29259
NR_033414,ENST00000644088,4,0,122,0.0,0.21106,
NM_001171930,ENST00000616684,48,5,1381,8e-05,0.51424,0.43099
NM_022124,ENST00000224721,115,9,3354,2e-05,0.51236,0.48128
NM_001171934,ENST00000619887,40,3,1079,7e-05,0.52451,0.48409
NM_001168390,ENST00000398786,3,1,133,0.00251,0.77193,0.84211
NM_001142595,ENST00000394890,24,10,534,0.00078,0.47846,0.56891
NM_032772,ENST00000372524,12,1,646,0.00013,0.4364,0.98142
NM_001161352,ENST00000286628,43,4,1236,8e-05,0.58964,0.59406
NM_020338,ENST00000334512,83,9,1067,0.0001,0.42607,0.50557
NM_032372,ENST00000256039,14,4,177,0.00161,0.59766,0.62571
NM_001198830,ENST00000355843,14,1,375,0.00019,0.62267,0.37067
NM_182765,ENST00000298068,38,9,776,0.00031,0.50682,0.45103
NM_000043,ENST00000652046,15,2,335,0.0004,0.58985,0.69702
NM_001134658,ENST00000427197,12,0,365,0.0,0.46073,
NR_037644,ENST00000299353,13,2,106,0.00145,0.6103,0.8915
NM_025145,ENST00000357060,97,32,1665,0.0002,0.58925,0.66147
NM_145247,ENST00000369729,15,3,232,0.00086,0.52701,0.49138
NM_001121,ENST00000277900,37,10,674,0.0004,0.44194,0.52255
NM_004132,ENST00000351270,26,0,560,0.0,0.47122,
NM_001193434,ENST00000369312,26,5,366,0.00053,0.49275,0.37541
NM_182601,ENST00000369310,29,7,465,0.00052,0.42684,0.34378
NM_001195307,ENST00000423273,6,2,67,0.00498,0.80597,0.7612
NM_032550,ENST00000369271,39,7,814,0.00022,0.42122,0.37522
NM_001242699,ENST00000341276,26,7,625,0.00043,0.44375,0.58423
NM_001198531,ENST00000538897,23,4,482,0.00036,0.39978,0.3973
NM_001165924,ENST00000442245,6,0,169,0.0,0.62426,
NM_001144917,ENST00000369060,25,2,705,0.00011,0.57175,0.78015
NM_000141,ENST00000358487,28,3,821,0.00013,0.56777,0.71376
NM_001144919,ENST00000360144,26,3,680,0.00017,0.5448,0.52745
NM_001204364,ENST00000368896,2,0,94,0.0,0.65426,
NM_147191,ENST00000368808,25,5,569,0.00035,0.5503,0.86432
NM_001039762,ENST00000522781,33,3,479,0.00019,0.55513,0.33194
NM_174937,ENST00000368642,26,1,586,7e-05,0.48687,0.84983
NM_152643,ENST00000304613,93,7,1749,4e-05,0.53331,0.60492
NM_014468,ENST00000325980,20,2,258,0.00039,0.50194,0.89341
NM_003577,ENST00000304477,17,0,341,0.0,0.56184,
NM_030626,ENST00000368614,38,4,530,0.0002,0.57175,0.87264
NM_207128,ENST00000357296,17,1,486,0.00012,0.53764,0.73251
NM_001097610,ENST00000613221,4,0,95,0.0,0.74736,
NM_001097610,ENST00000595228,4,0,95,0.0,0.74736,
NM_178537,ENST00000329962,49,4,1039,8e-05,0.49767,0.48748
NM_203384,ENST00000633287,26,1,461,8e-05,0.42984,0.75054
NM_203384,ENST00000438658,26,1,461,8e-05,0.42984,0.75054
NM_001142677,ENST00000429789,20,1,362,0.00014,0.55414,0.28729
NM_001025235,ENST00000397408,9,1,238,0.00047,0.55275,0.15546
NM_053017,ENST00000397068,16,1,291,0.00021,0.54231,0.72165
NM_001005567,ENST00000300773,7,0,312,0.0,0.66941,
NM_001037329,ENST00000379936,28,6,575,0.00037,0.63056,0.65044
NM_003320,ENST00000305253,36,3,561,0.00015,0.43514,0.66251
NM_213618,ENST00000313726,54,6,1137,0.0001,0.57142,0.66154
NM_005418,ENST00000534127,54,6,1137,0.0001,0.57142,0.66154
NM_001145438,ENST00000300730,7,1,307,0.00047,0.4993,0.76873
NR_045417,ENST00000309377,9,2,210,0.00106,0.47937,0.62381
NM_020643,ENST00000326053,24,7,467,0.00062,0.54488,0.65678
NM_001206881,ENST00000547195,33,3,597,0.00015,0.51124,0.63875
NM_017508,ENST00000527619,78,22,801,0.00035,0.45427,0.39831
NM_001202439,ENST00000338965,25,5,454,0.00044,0.54282,0.74714
NM_144972,ENST00000280706,9,0,332,0.0,0.51941,
NM_177553,ENST00000278187,13,1,313,0.00025,0.51782,0.55591
NM_020869,ENST00000406071,45,11,890,0.00027,0.38247,0.49418
NM_001076786,ENST00000650167,139,35,1864,0.00014,0.36579,0.37359
NM_001198552,ENST00000530998,23,1,288,0.00015,0.5157,0.62153
NM_001198551,ENST00000379079,24,1,302,0.00014,0.51932,0.64901
NM_000378,ENST00000332351,40,3,502,0.00015,0.50568,0.37981
NM_024426,ENST00000452863,41,3,522,0.00014,0.50168,0.37612
NM_024424,ENST00000448076,41,3,519,0.00014,0.50416,0.37829
NM_001127612,ENST00000241001,36,6,422,0.00039,0.51165,0.61809
NM_006360,ENST00000531120,21,4,374,0.00051,0.62962,0.88302
NM_001008391,ENST00000335185,67,23,1079,0.00032,0.39314,0.41887
NM_001143811,ENST00000395983,11,1,247,0.00037,0.57637,0.11336
NM_001206616,ENST00000531794,20,1,322,0.00016,0.48773,0.48137
NM_014344,ENST00000317811,20,3,437,0.00034,0.5365,0.82456
NM_024841,ENST00000378867,22,0,368,0.0,0.43009,
NM_001024844,ENST00000342935,10,0,242,0.0,0.55331,
NM_001256695,ENST00000622142,70,5,1177,6e-05,0.50152,0.52064
NM_057174,ENST00000241041,22,2,346,0.00026,0.4841,0.69798
NM_001012334,ENST00000359803,7,0,143,0.0,0.46454,
NM_002391,ENST00000395566,7,0,143,0.0,0.46454,
NM_001012333,ENST00000395565,7,0,143,0.0,0.46454,
NM_031909,ENST00000302514,11,0,329,0.0,0.48218,
NM_031909,ENST00000642567,8,0,329,0.0,0.36132,
NM_024783,ENST00000525123,54,5,902,0.0001,0.45816,0.52616
NM_024783,ENST00000645431,54,5,902,0.0001,0.45816,0.52616
NM_001143984,ENST00000426530,8,1,151,0.00083,0.73841,0.81457
NM_130471,ENST00000407859,80,5,1565,4e-05,0.46646,0.52128
NM_198183,ENST00000340573,4,2,87,0.00575,0.56322,0.46552
NM_001142703,ENST00000529618,38,11,704,0.00041,0.54602,0.51369
NM_031457,ENST00000300226,9,0,250,0.0,0.47467,
NM_152718,ENST00000335613,42,4,955,0.0001,0.47891,0.65393
NM_001145077,ENST00000378075,9,0,292,0.0,0.26294,
NM_145017,ENST00000338608,36,4,425,0.00026,0.53065,0.47588
NM_001173991,ENST00000334888,4,0,148,0.0,0.48311,
NM_013402,ENST00000350997,24,2,501,0.00017,0.59348,0.7016
NM_017870,ENST00000005286,45,4,1024,9e-05,0.4561,0.34106
NM_001127392,ENST00000278836,63,6,1151,8e-05,0.50452,0.59615
NM_013279,ENST00000265460,61,6,1111,9e-05,0.51163,0.59706
NM_001161454,ENST00000426130,4,1,259,0.00097,0.51062,0.96911
NM_002407,ENST00000244930,3,0,95,0.0,0.62105,
NM_003357,ENST00000278282,5,0,91,0.0,0.64615,
NM_001040694,ENST00000394818,73,2,918,3e-05,0.56921,0.56863
NM_001085465,ENST00000532787,42,7,840,0.0002,0.55811,0.5148
NM_001331,ENST00000361391,49,10,941,0.00022,0.52673,0.41201
NM_001085459,ENST00000361332,50,10,962,0.00021,0.52545,0.40301
NM_153278,ENST00000421062,34,4,519,0.00023,0.56608,0.96483
NM_001144936,ENST00000433688,22,0,678,0.0,0.50543,
NM_173587,ENST00000301459,34,5,523,0.00028,0.58137,0.42906
NM_017878,ENST00000255695,3,0,162,0.0,0.80247,
NM_000932,ENST00000279230,78,6,1234,6e-05,0.60604,0.70827
NM_001164266,ENST00000322147,68,2,1256,2e-05,0.47589,0.24164
NM_178864,ENST00000311034,44,3,802,9e-05,0.54747,0.52785
NM_001024957,ENST00000425825,17,2,290,0.00041,0.45071,0.73448
NM_001098515,ENST00000309099,7,0,343,0.0,0.7097,
NM_176796,ENST00000349767,14,1,328,0.00022,0.57644,0.96341
NM_153614,ENST00000339764,15,0,316,0.0,0.48692,
NM_001130033,ENST00000398492,5,1,208,0.00096,0.38558,0.14423
NM_021200,ENST00000354190,5,1,243,0.00082,0.35885,0.12346
NM_173039,ENST00000313578,13,1,271,0.00028,0.39938,0.25461
NM_001128620,ENST00000278568,27,4,553,0.00027,0.53392,0.67722
NM_001098816,ENST00000278550,116,12,2769,4e-05,0.58377,0.64166
NM_152723,ENST00000316398,37,6,374,0.00043,0.52609,0.49866
NM_001156474,ENST00000445632,55,17,652,0.00047,0.57663,0.57389
NM_181645,ENST00000298050,61,20,604,0.00054,0.42721,0.43353
NM_003772,ENST00000332349,27,9,524,0.00064,0.58263,0.63634
NM_178127,ENST00000334289,15,4,388,0.00069,0.41014,0.29382
NM_001243776,ENST00000541150,44,13,491,0.0006,0.53851,0.5358
NM_001202474,ENST00000325455,51,9,933,0.00019,0.59481,0.74038
NM_000926,ENST00000325455,51,9,933,0.00019,0.59481,0.74038
