NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_017734,ENST00000263174,32,9,551,0.00051,0.41408,0.2561
NM_152238,ENST00000529992,15,4,396,0.00067,0.54125,0.88321
NM_001256385,ENST00000370138,20,5,339,0.00074,0.52065,0.65015
NM_001854,ENST00000370096,90,18,1806,0.00011,0.50707,0.47438
NM_001134403,ENST00000310611,2,0,133,0.0,0.48872,
NM_000036,ENST00000520113,31,2,747,9e-05,0.47882,0.85208
NM_152380,ENST00000207157,34,2,496,0.00012,0.54762,0.57964
NM_001256111,ENST00000682167,64,9,1021,0.00014,0.41747,0.51855
NM_001253849,ENST00000539893,7,1,187,0.00076,0.4026,0.83422
NM_001253850,ENST00000328189,6,1,166,0.001,0.39257,0.81325
NR_045604,ENST00000369458,10,2,282,0.00071,0.48156,0.56737
NM_024626,ENST00000369458,10,2,282,0.00071,0.48156,0.56737
NR_045603,ENST00000369458,10,2,282,0.00071,0.48156,0.56737
NM_025008,ENST00000369041,66,2,877,3e-05,0.46643,0.27651
NM_001243771,ENST00000360244,5,1,247,0.00081,0.59838,0.33198
NM_001178062,ENST00000368912,40,1,922,3e-05,0.42522,0.282
NM_020127,ENST00000368849,33,5,390,0.00039,0.53675,0.48359
NM_013353,ENST00000295314,26,6,345,0.00067,0.53623,0.41014
NM_145796,ENST00000368863,88,10,1315,9e-05,0.47967,0.4581
NM_005979,ENST00000440685,4,0,98,0.0,0.45408,
NM_001024210,ENST00000476133,4,0,98,0.0,0.45408,
NM_001255979,ENST00000368603,24,4,395,0.00042,0.54747,0.37912
NR_024163,ENST00000368439,3,0,63,0.0,0.5291,
NM_182685,ENST00000368406,11,1,183,0.0005,0.53701,0.75956
NM_001256532,ENST00000245564,31,5,570,0.00028,0.5103,0.63228
NM_001242825,ENST00000611010,17,3,248,0.00071,0.48885,0.55108
NM_001199661,ENST00000368276,18,1,220,0.00025,0.58889,0.33182
NM_001878,ENST00000368222,5,1,138,0.00145,0.52609,0.32609
NM_001004341,ENST00000454449,17,3,361,0.00049,0.42659,0.51708
NM_001763,ENST00000289429,18,2,327,0.00034,0.54043,0.23548
NM_001765,ENST00000368170,23,2,333,0.00026,0.44536,0.53604
NM_001764,ENST00000368168,25,5,333,0.0006,0.46366,0.4012
NM_005240,ENST00000326786,8,2,143,0.00175,0.40385,0.76574
NM_003126,ENST00000643759,194,33,2419,7e-05,0.50385,0.51825
NM_001185114,ENST00000444681,18,3,289,0.00058,0.50096,0.61707
NM_001042585,ENST00000368163,25,5,321,0.00062,0.45944,0.51527
NM_001042584,ENST00000368161,24,3,290,0.00043,0.46236,0.28851
NM_030893,ENST00000368167,30,5,388,0.00043,0.45412,0.48918
NM_001146172,ENST00000368092,12,0,198,0.0,0.48148,
NM_033438,ENST00000368093,14,0,289,0.0,0.39348,
NR_036493,ENST00000368072,21,3,299,0.00048,0.5743,0.7514
NM_030916,ENST00000368012,28,2,510,0.00014,0.50987,0.91667
NM_003874,ENST00000368054,17,4,328,0.00072,0.51148,0.62195
NM_001135240,ENST00000426197,14,3,315,0.00068,0.53038,0.56402
NM_001014796,ENST00000367922,40,7,855,0.0002,0.59123,0.65297
NM_001184763,ENST00000545294,13,2,345,0.00045,0.49298,0.51739
NM_000696,ENST00000354775,23,3,518,0.00025,0.47591,0.73552
NM_001174069,ENST00000294816,34,5,382,0.00038,0.58439,0.6267
NM_001256571,ENST00000619224,16,2,340,0.00037,0.50662,0.55588
NM_001195303,ENST00000527988,4,0,73,0.0,0.45548,
NM_001167749,ENST00000545172,75,14,1457,0.00013,0.51791,0.54064
NM_001204514,ENST00000538366,34,7,714,0.00029,0.54585,0.45478
NM_172071,ENST00000367696,72,13,1133,0.00016,0.33457,0.39976
NM_022093,ENST00000239462,71,9,1299,0.0001,0.49095,0.26114
NM_173533,ENST00000294848,60,15,981,0.00025,0.52955,0.36337
NM_001136000,ENST00000344730,48,10,1064,0.0002,0.59461,0.69586
NM_000069,ENST00000362061,73,7,1873,5e-05,0.56142,0.51041
NM_003281,ENST00000361379,6,1,187,0.00089,0.46702,0.99465
NM_001127708,ENST00000367483,29,8,1363,0.0002,0.59119,0.59776
NM_001017404,ENST00000439764,37,5,828,0.00016,0.39039,0.19541
NM_001017402,ENST00000391911,108,5,1172,4e-05,0.5257,0.43498
NM_000228,ENST00000356082,108,5,1172,4e-05,0.5257,0.43498
NM_014873,ENST00000366997,18,5,370,0.00075,0.51592,0.6
NM_172361,ENST00000360212,8,1,355,0.00035,0.62394,0.66761
NM_001206484,ENST00000613104,10,1,124,0.00081,0.62742,0.92742
NM_022746,ENST00000366910,16,1,337,0.00019,0.51205,0.51929
NM_206594,ENST00000361525,20,0,435,0.0,0.59264,
NM_001136018,ENST00000272167,14,2,455,0.00031,0.61382,0.7077
NM_001136494,ENST00000470540,22,1,289,0.00016,0.49654,0.93426
NM_173508,ENST00000366618,14,0,490,0.0,0.39461,
NM_020394,ENST00000339986,20,2,515,0.00019,0.49097,0.68544
NM_001243133,ENST00000336119,52,4,1034,7e-05,0.52903,0.61871
NM_001353,ENST00000380872,18,2,323,0.00034,0.58325,0.83436
NM_001818,ENST00000263126,19,2,323,0.00033,0.55825,0.52786
NM_005185,ENST00000315238,5,1,149,0.00134,0.39329,0.90604
NM_001160125,ENST00000542957,8,1,237,0.00053,0.3001,0.13924
NM_205845,ENST00000380753,17,1,323,0.00018,0.58641,0.86068
NM_001354,ENST00000380753,17,1,323,0.00018,0.58641,0.86068
NM_001135241,ENST00000455190,6,0,139,0.0,0.5036,
NM_001253908,ENST00000439082,18,1,323,0.00017,0.57379,0.86068
NM_001145547,ENST00000446108,22,7,401,0.00079,0.34607,0.43819
NM_001002295,ENST00000379328,14,1,444,0.00016,0.41248,0.66667
NM_002051,ENST00000346208,14,1,443,0.00016,0.41245,0.66591
NM_004566,ENST00000379775,22,2,520,0.00017,0.48444,0.59904
NM_030569,ENST00000397146,49,4,942,9e-05,0.47758,0.39596
NM_001001851,ENST00000397145,37,4,702,0.00015,0.46135,0.51317
NM_018027,ENST00000357447,58,6,1039,0.0001,0.5304,0.31697
NM_004808,ENST00000378165,25,5,498,0.0004,0.36072,0.46145
NM_001008213,ENST00000378748,40,9,577,0.00039,0.54636,0.57712
NM_020824,ENST00000396432,109,23,1958,0.00011,0.42572,0.42157
NM_001178123,ENST00000536334,17,2,393,0.0003,0.35115,0.16794
NM_001178120,ENST00000376170,24,2,451,0.00018,0.42369,0.14634
NM_001012750,ENST00000376140,27,3,481,0.00023,0.43898,0.33195
NM_001143768,ENST00000436087,47,9,828,0.00023,0.48507,0.50282
NM_001174093,ENST00000560721,74,23,1104,0.00028,0.50345,0.49287
NM_001198779,ENST00000537177,48,12,758,0.00033,0.53177,0.4812
NM_001024628,ENST00000374822,24,4,644,0.00026,0.56942,0.59588
NM_001256024,ENST00000417912,35,5,714,0.0002,0.41288,0.39384
NM_001256025,ENST00000435790,34,5,704,0.00021,0.42392,0.39432
NM_001142769,ENST00000613657,73,15,1790,0.00011,0.45815,0.4476
NM_033379,ENST00000316629,8,1,240,0.00052,0.54375,0.7375
NM_000399,ENST00000242480,15,1,476,0.00014,0.46779,0.88655
NM_001136177,ENST00000637191,15,1,476,0.00014,0.46779,0.88655
NM_152707,ENST00000609923,13,1,332,0.00023,0.53753,0.19277
NM_032797,ENST00000307864,22,0,373,0.0,0.44504,
NM_001198696,ENST00000307864,22,0,373,0.0,0.44504,
NM_020150,ENST00000373241,6,1,198,0.00084,0.57155,0.78283
NM_001171931,ENST00000299366,32,5,1061,0.00015,0.41435,0.53252
NM_001171933,ENST00000398788,42,4,1114,9e-05,0.52849,0.58169
NM_006077,ENST00000642044,29,5,482,0.00036,0.52897,0.5751
NM_021245,ENST00000359322,17,3,299,0.00059,0.50049,0.27536
NM_001123,ENST00000372734,16,2,345,0.00036,0.52717,0.47246
NM_001012973,ENST00000372263,3,0,97,0.0,0.37114,
NM_001243780,ENST00000606162,10,2,229,0.00087,0.5572,0.79476
NR_028035,ENST00000484444,4,0,103,0.0,0.55097,
NM_006744,ENST00000371464,11,0,201,0.0,0.53822,
NM_001195755,ENST00000371481,13,1,361,0.00021,0.51545,0.63989
NM_001098831,ENST00000307450,6,0,146,0.0,0.64041,
NM_001256423,ENST00000371027,33,5,485,0.00031,0.49853,0.64289
NM_032709,ENST00000370575,30,1,581,6e-05,0.46603,0.60757
NM_001164181,ENST00000543964,26,2,402,0.00019,0.43685,0.40548
NM_001166244,ENST00000370549,27,1,534,7e-05,0.54501,0.29963
NM_001166246,ENST00000370546,26,1,548,7e-05,0.57903,0.29197
NM_001034957,ENST00000371241,42,9,684,0.00031,0.57334,0.68876
NM_005063,ENST00000370355,7,0,359,0.0,0.4218,
NM_006119,ENST00000347978,16,1,215,0.00029,0.45901,0.15349
NM_033163,ENST00000320185,19,2,244,0.00043,0.45988,0.23156
NM_152310,ENST00000370005,11,0,270,0.0,0.54781,
NM_173194,ENST00000348850,14,0,225,0.0,0.36318,
NM_173195,ENST00000343195,13,0,220,0.0,0.37762,
NM_173191,ENST00000356640,16,0,270,0.0,0.39375,
NM_014591,ENST00000461105,16,0,285,0.0,0.40592,
NM_000494,ENST00000648076,65,7,1497,7e-05,0.51823,0.46817
NM_020918,ENST00000348367,46,9,828,0.00024,0.55156,0.64157
NM_001244949,ENST00000348367,46,9,828,0.00024,0.55156,0.64157
NM_001193435,ENST00000619563,26,5,366,0.00053,0.49275,0.37541
NM_024889,ENST00000361048,27,7,363,0.00071,0.48434,0.45691
NM_001193434,ENST00000369312,26,5,366,0.00053,0.49275,0.37541
NM_182601,ENST00000369310,29,7,465,0.00052,0.42684,0.34378
NM_001243783,ENST00000447005,7,2,70,0.00408,0.72653,0.77143
NM_033339,ENST00000369315,17,0,303,0.0,0.50728,
NM_001146285,ENST00000277945,36,9,579,0.00043,0.53536,0.57551
NM_001167865,ENST00000369023,20,2,385,0.00026,0.61364,0.76234
NM_001004298,ENST00000284694,43,8,699,0.00027,0.59803,0.6563
NM_003474,ENST00000368679,47,3,909,7e-05,0.57145,0.67584
NM_021641,ENST00000368676,35,1,738,4e-05,0.55238,0.09756
NM_004092,ENST00000368547,12,1,290,0.00029,0.53621,0.55517
NM_001130442,ENST00000451590,12,0,189,0.0,0.49074,
NM_001130442,ENST00000610977,12,0,189,0.0,0.49074,
NM_021128,ENST00000322028,1,0,67,0.0,0.37313,
NM_020376,ENST00000336615,18,0,504,0.0,0.62257,
NM_138567,ENST00000381968,26,0,401,0.0,0.54191,
NM_138567,ENST00000672195,26,0,401,0.0,0.54191,
NM_139029,ENST00000322008,13,2,253,0.00061,0.65217,0.6581
NM_003282,ENST00000381911,9,1,182,0.00061,0.4188,0.36264
NM_003282,ENST00000673526,9,1,182,0.00061,0.4188,0.36264
NM_001145829,ENST00000672632,9,1,182,0.00061,0.4188,0.36264
NM_001145829,ENST00000381906,9,1,182,0.00061,0.4188,0.36264
NM_001145841,ENST00000381905,10,1,182,0.00055,0.37802,0.36264
NM_001145841,ENST00000672155,10,1,182,0.00055,0.37802,0.36264
NM_001042781,ENST00000672629,15,1,256,0.00026,0.46068,0.02734
NM_001042781,ENST00000381589,15,1,256,0.00026,0.46068,0.02734
NM_000184,ENST00000336906,4,0,147,0.0,0.65306,
NM_000559,ENST00000330597,4,0,147,0.0,0.65306,
NM_001198644,ENST00000506134,21,3,313,0.00046,0.30838,0.4345
NM_021616,ENST00000429814,27,7,488,0.00053,0.44824,0.39198
NM_001170690,ENST00000450649,47,2,807,5e-05,0.58929,0.48451
NM_020974,ENST00000520467,51,3,971,6e-05,0.56667,0.42705
NM_001080521,ENST00000529419,38,3,507,0.00016,0.53426,0.42472
NM_001102669,ENST00000526063,12,6,127,0.00394,0.48097,0.37402
NM_054031,ENST00000396275,9,0,322,0.0,0.80021,
NM_001199744,ENST00000524555,5,0,208,0.0,0.53077,
NM_001127380,ENST00000414546,1,0,83,0.0,0.21687,
NM_030754,ENST00000256733,4,0,122,0.0,0.63729,
NM_199161,ENST00000356524,4,0,122,0.0,0.63729,
NM_199161,ENST00000672662,4,0,122,0.0,0.63729,
NM_000331,ENST00000672712,4,0,122,0.0,0.63729,
NM_000331,ENST00000405158,4,0,122,0.0,0.63729,
NM_001178006,ENST00000672418,4,0,122,0.0,0.63729,
NM_001178006,ENST00000532858,4,0,122,0.0,0.63729,
NM_001098521,ENST00000443524,8,1,242,0.00052,0.43905,0.59504
NM_001252010,ENST00000336930,29,7,346,0.0007,0.42874,0.4682
NM_031418,ENST00000256737,44,7,981,0.00016,0.53609,0.61002
NM_001165416,ENST00000672078,10,2,241,0.00083,0.43154,0.5
NM_001165416,ENST00000227157,10,2,241,0.00083,0.43154,0.5
NM_152636,ENST00000303459,20,4,273,0.00073,0.52894,0.48352
NM_001243080,ENST00000429939,8,2,160,0.00156,0.57188,0.64062
NM_001422,ENST00000257832,14,4,255,0.00112,0.54258,0.59314
NM_001206616,ENST00000531794,20,1,322,0.00016,0.48773,0.48137
NM_015430,ENST00000622144,36,2,737,8e-05,0.45036,0.6194
NM_021926,ENST00000652299,36,2,411,0.00014,0.41694,0.36375
NM_001001392,ENST00000278386,12,4,139,0.0024,0.66786,0.73921
NM_001199268,ENST00000318201,59,3,906,6e-05,0.57822,0.52024
NM_001164379,ENST00000644402,15,1,183,0.00036,0.46047,0.8306
NM_001164379,ENST00000538490,15,1,183,0.00036,0.46047,0.8306
NM_005161,ENST00000606794,8,1,380,0.00033,0.70724,0.95526
NR_027991,ENST00000257254,8,1,380,0.00033,0.70724,0.95526
NM_001105565,ENST00000527972,20,2,494,0.0002,0.48745,0.65283
NM_001243245,ENST00000533605,10,0,211,0.0,0.67535,
NM_145016,ENST00000287275,19,3,294,0.00054,0.48067,0.62018
NM_201648,ENST00000344743,23,6,296,0.00088,0.44741,0.38232
NM_005838,ENST00000278400,15,6,163,0.00245,0.48016,0.69427
NM_001079808,ENST00000378149,17,1,388,0.00015,0.5846,0.16753
NM_001079807,ENST00000325558,17,1,388,0.00015,0.5846,0.16753
NM_021727,ENST00000278829,23,3,445,0.00029,0.4129,0.3588
NM_006551,ENST00000244926,4,0,90,0.0,0.63333,
NM_024060,ENST00000257247,12,2,149,0.00112,0.50671,0.8255
NM_007069,ENST00000415826,7,1,162,0.00088,0.77072,0.98148
NM_001128203,ENST00000415826,7,1,162,0.00088,0.77072,0.98148
NM_001146729,ENST00000540857,14,1,269,0.00027,0.43468,0.26766
NM_054108,ENST00000301790,14,1,279,0.00026,0.44982,0.29391
NM_001142535,ENST00000340246,19,1,315,0.00017,0.60084,0.4127
NM_033101,ENST00000394618,19,1,314,0.00017,0.5999,0.41083
NM_001142537,ENST00000415491,18,1,275,0.0002,0.57798,0.32727
NM_001243733,ENST00000426086,17,1,188,0.00031,0.50156,0.35106
NM_153378,ENST00000473690,14,1,332,0.00022,0.53765,0.99398
NM_144585,ENST00000377574,25,2,553,0.00014,0.47009,0.58318
NM_001164716,ENST00000377432,31,3,754,0.00013,0.49191,0.56808
NM_153819,ENST00000354024,36,7,609,0.00032,0.49521,0.47807
NM_003273,ENST00000279263,17,0,418,0.0,0.54517,
NM_182556,ENST00000398802,15,1,288,0.00023,0.50023,0.44097
NM_001104,ENST00000513398,65,3,901,5e-05,0.56998,0.41288
NM_000920,ENST00000393958,54,3,1178,5e-05,0.46465,0.45246
NM_001040716,ENST00000393960,54,3,1178,5e-05,0.46465,0.45246
NM_015973,ENST00000265643,2,0,123,0.0,0.13414,
NM_138768,ENST00000308946,12,2,313,0.00053,0.42758,0.26518
NM_053056,ENST00000227507,13,2,295,0.00052,0.57575,0.41526
NM_001164160,ENST00000393801,47,10,879,0.00024,0.46818,0.39636
NM_001113534,ENST00000298223,12,0,255,0.0,0.51046,
NM_030792,ENST00000336898,28,3,605,0.00018,0.48158,0.33168
NM_001253891,ENST00000376262,14,1,345,0.00021,0.50807,0.23478
NM_032564,ENST00000228027,18,2,388,0.00029,0.4622,0.24742
NM_024684,ENST00000393427,7,1,122,0.00117,0.57728,0.5082
NM_001098816,ENST00000278550,116,12,2769,4e-05,0.58377,0.64166
NM_001203260,ENST00000612612,1,0,134,0.0,0.4403,
NM_003251,ENST00000281030,10,1,146,0.00068,0.52603,0.97945
NM_001161586,ENST00000543262,28,0,604,0.0,0.48072,
NM_012193,ENST00000531380,14,1,537,0.00013,0.34717,0.27933
NM_022918,ENST00000305494,12,3,458,0.00055,0.59643,0.40684
NM_016931,ENST00000263317,24,3,578,0.00022,0.51838,0.50231
NM_022122,ENST00000260229,20,0,513,0.0,0.47836,
NM_033306,ENST00000393150,14,4,321,0.00089,0.53405,0.61916
NM_000829,ENST00000282499,37,7,902,0.00021,0.3886,0.39753
NR_034071,ENST00000458137,6,1,168,0.00099,0.62004,0.4881
NM_033293,ENST00000526568,12,3,311,0.0008,0.50241,0.33869
NM_015191,ENST00000304987,94,11,926,0.00013,0.61732,0.61771
NM_181700,ENST00000426998,34,8,603,0.00039,0.55385,0.62023
NM_181699,ENST00000311129,37,8,667,0.00032,0.55302,0.65667
NM_001177562,ENST00000341980,31,7,556,0.00041,0.56452,0.70015
NM_002716,ENST00000527614,33,7,601,0.00035,0.55932,0.69052
NM_016574,ENST00000346454,12,0,414,0.0,0.56401,
NM_000795,ENST00000362072,12,0,443,0.0,0.56528,
NM_001184748,ENST00000419197,11,2,132,0.00138,0.4573,0.95454
NM_001077263,ENST00000524993,29,1,567,6e-05,0.44183,0.77425
NM_138971,ENST00000445823,24,3,457,0.00027,0.54021,0.7097
NM_004788,ENST00000431736,77,17,1073,0.00021,0.47876,0.60879
NM_001144759,ENST00000356063,82,10,1319,9e-05,0.50827,0.49181
NM_170722,ENST00000525863,47,2,921,5e-05,0.53108,0.53529
NM_001243259,ENST00000527410,20,2,419,0.00024,0.35788,0.13246
NM_012101,ENST00000341846,31,1,588,5e-05,0.56589,0.69048
NM_024769,ENST00000448775,22,3,373,0.00037,0.54862,0.47453
NM_001037558,ENST00000408930,3,2,88,0.00758,0.53409,0.65909
NM_152722,ENST00000298251,17,2,416,0.00028,0.46168,0.5012
NM_001144827,ENST00000533628,27,3,346,0.00032,0.46179,0.65607
NM_003658,ENST00000281437,24,4,279,0.0006,0.59185,0.62276
NM_001251964,ENST00000602346,8,0,108,0.0,0.47685,
NM_022112,ENST00000531399,7,0,124,0.0,0.45507,
NM_001205329,ENST00000441717,11,3,259,0.00105,0.36925,0.43887
NM_001048209,ENST00000374791,13,1,344,0.00022,0.38708,0.68605
NM_001144058,ENST00000425719,11,1,355,0.00026,0.4356,0.66479
NM_001130147,ENST00000422000,41,9,456,0.00048,0.50112,0.58187
NM_202002,ENST00000342628,42,9,801,0.00027,0.46371,0.56374
NM_018173,ENST00000011684,63,6,790,0.00012,0.46359,0.47363
NM_001144856,ENST00000396988,63,6,790,0.00012,0.46359,0.47363
NM_001007026,ENST00000356654,80,10,1190,0.00011,0.47581,0.40613
NM_016184,ENST00000229332,12,0,237,0.0,0.63326,
NR_036693,ENST00000444971,7,1,122,0.00117,0.75878,0.86066
NM_201224,ENST00000352940,27,3,406,0.00027,0.50702,0.52463
NM_000834,ENST00000609686,56,2,1484,2e-05,0.5239,0.09029
NM_153823,ENST00000337630,15,3,326,0.00061,0.55787,0.31288
NM_030669,ENST00000674388,23,3,405,0.00032,0.65368,0.73662
NM_145791,ENST00000396209,3,0,155,0.0,0.4172,
NM_145764,ENST00000396207,3,0,155,0.0,0.4172,
NM_001145946,ENST00000545604,26,3,730,0.00016,0.46791,0.76393
NM_001256266,ENST00000539744,23,6,291,0.0009,0.57119,0.67583
NM_178010,ENST00000396007,24,9,377,0.00099,0.48563,0.52874
NM_198966,ENST00000539239,12,0,177,0.0,0.37994,
NM_198964,ENST00000395868,12,0,175,0.0,0.38429,
NM_020183,ENST00000266503,29,9,636,0.00049,0.50417,0.65461
NM_005164,ENST00000308666,29,7,740,0.00033,0.58663,0.64768
NM_001004329,ENST00000332700,19,5,339,0.00078,0.58003,0.58112
NM_033150,ENST00000337299,68,6,1418,6e-05,0.47116,0.47978
NM_001204803,ENST00000423947,44,9,931,0.00022,0.48316,0.35768
NM_001142679,ENST00000425752,43,10,929,0.00025,0.45135,0.39946
NM_005276,ENST00000301149,16,2,349,0.00036,0.5317,0.29226
NM_001243775,ENST00000547825,25,6,457,0.00053,0.50328,0.73268
NM_182608,ENST00000301190,35,3,452,0.00019,0.62503,0.94322
NM_002281,ENST00000327741,22,1,505,9e-05,0.51287,0.55446
NM_002283,ENST00000257901,24,1,507,8e-05,0.48669,0.2288
NM_005555,ENST00000252252,30,2,564,0.00012,0.53079,0.78635
NM_000424,ENST00000252242,28,1,590,6e-05,0.48777,0.68644
NM_173086,ENST00000252250,30,2,564,0.00012,0.53079,0.86082
NM_182507,ENST00000394815,34,2,452,0.00013,0.52824,0.36947
NM_015848,ENST00000332411,36,4,638,0.00017,0.50832,0.3319
NM_001170790,ENST00000534842,20,1,557,9e-05,0.42056,0.64991
NM_001244705,ENST00000444623,29,3,493,0.00021,0.50619,0.48682
NM_015481,ENST00000394313,20,2,366,0.00027,0.42637,0.53689
NM_001130968,ENST00000352268,18,1,305,0.00018,0.42787,0.64262
NM_058173,ENST00000308796,1,0,90,0.0,0.21111,
NR_037658,ENST00000550412,14,1,122,0.00059,0.55913,0.7459
NM_001199771,ENST00000257895,21,2,318,0.0003,0.51243,0.75786
NM_002905,ENST00000257895,21,2,318,0.0003,0.51243,0.75786
NM_001252037,ENST00000448789,17,1,174,0.00034,0.5453,0.93103
NM_015292,ENST00000394048,70,9,1104,0.00012,0.49237,0.57075
NM_001242826,ENST00000615206,25,5,317,0.00063,0.49779,0.38044
NM_145064,ENST00000332782,16,2,364,0.00034,0.48815,0.29945
NM_001167609,ENST00000546141,53,10,1065,0.00018,0.54457,0.62958
NM_001146259,ENST00000550465,16,1,403,0.00016,0.46262,0.89082
NM_033276,ENST00000571490,17,1,246,0.00024,0.31612,0.71138
NM_033276,ENST00000300145,17,1,246,0.00024,0.31612,0.71138
NM_004731,ENST00000261187,14,3,478,0.00045,0.49178,0.63529
NM_206914,ENST00000333012,7,1,149,0.00096,0.51582,0.74497
NM_002076,ENST00000258145,23,5,552,0.00039,0.59389,0.67174
NM_015646,ENST00000250559,16,9,184,0.00306,0.48879,0.44384
NM_001874,ENST00000338356,18,0,443,0.0,0.55455,
NM_175624,ENST00000483530,21,7,395,0.00084,0.48632,0.5302
NM_175625,ENST00000362025,21,7,411,0.00081,0.50631,0.54849
NM_002469,ENST00000228641,15,1,242,0.00028,0.48733,0.70248
NM_007035,ENST00000266719,17,3,352,0.0005,0.55013,0.44034
NM_022652,ENST00000308385,10,1,235,0.00043,0.67915,0.90638
NM_133506,ENST00000441303,10,3,172,0.00174,0.45814,0.35465
NM_001254722,ENST00000547405,39,6,1120,0.00014,0.47241,0.53333
NM_206821,ENST00000553190,35,5,1123,0.00013,0.43529,0.46215
NM_001254720,ENST00000541119,39,6,1134,0.00014,0.47893,0.5391
NM_206820,ENST00000550270,36,6,1141,0.00015,0.4404,0.49343
NM_001254719,ENST00000545503,39,6,1146,0.00013,0.48438,0.54392
NM_206819,ENST00000361685,35,5,1148,0.00012,0.44759,0.47387
NM_013229,ENST00000550527,62,12,1237,0.00016,0.46931,0.45379
NM_001251904,ENST00000551662,47,12,670,0.00038,0.44916,0.41542
NM_001101421,ENST00000310903,47,9,1038,0.00018,0.53333,0.55705
NM_001177433,ENST00000544971,21,0,764,0.0,0.51384,
NM_057170,ENST00000553118,41,12,631,0.00046,0.56878,0.48838
NM_024549,ENST00000397655,30,4,573,0.00023,0.54218,0.62304
NM_001256413,ENST00000439744,12,4,253,0.00132,0.70553,0.89427
NM_001204889,ENST00000416293,25,1,470,9e-05,0.54962,0.54894
NM_000690,ENST00000261733,26,1,517,7e-05,0.55684,0.58994
NM_002834,ENST00000351677,36,10,593,0.00047,0.59603,0.6032
NM_001032409,ENST00000445409,32,4,414,0.0003,0.55035,0.61232
NM_000192,ENST00000310346,32,3,518,0.00018,0.61854,0.75933
NM_001037494,ENST00000392509,5,1,89,0.00225,0.32135,0.20225
NM_001080825,ENST00000449592,23,0,339,0.0,0.46005,
NR_046372,ENST00000543318,5,1,148,0.00135,0.54595,0.75676
NM_006018,ENST00000528880,10,2,387,0.00052,0.53462,0.77261
NM_177551,ENST00000328880,9,1,363,0.00031,0.46006,0.60055
