NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_201626,ENST00000370792,48,29,828,0.00073,0.44731,0.41604
NM_198717,ENST00000628037,13,5,365,0.00105,0.70158,0.80438
NM_198716,ENST00000460330,14,5,374,0.00095,0.70588,0.78502
NM_198719,ENST00000306666,14,5,390,0.00092,0.67857,0.75282
NM_198715,ENST00000370924,16,7,388,0.00113,0.7181,0.81848
NM_001184765,ENST00000370566,37,28,591,0.00128,0.60342,0.66316
NR_036634,ENST00000212355,36,14,851,0.00046,0.51319,0.55406
NM_001142550,ENST00000400794,58,38,927,0.00071,0.50339,0.49886
NM_139053,ENST00000369805,49,13,594,0.00045,0.46169,0.59195
NM_001145635,ENST00000369464,32,9,562,0.0005,0.47904,0.49802
NM_152380,ENST00000207157,34,15,496,0.00089,0.54762,0.48105
NM_001200001,ENST00000256646,130,60,2471,0.00019,0.50994,0.47176
NM_022359,ENST00000530472,28,13,310,0.0015,0.55611,0.61241
NM_001256336,ENST00000431239,47,24,825,0.00062,0.47701,0.45747
NM_022664,ENST00000346569,33,17,415,0.00124,0.40453,0.34982
NR_037937,ENST00000368905,15,8,230,0.00232,0.53217,0.49674
NM_001083964,ENST00000368825,18,12,516,0.00129,0.39104,0.41748
NM_001014342,ENST00000388718,295,233,2391,0.00033,0.47219,0.48025
NM_002016,ENST00000368799,724,306,4061,0.0001,0.56482,0.57428
NM_005988,ENST00000392653,12,5,72,0.00579,0.39352,0.28056
NM_001024209,ENST00000368750,12,5,72,0.00579,0.39352,0.28056
NM_005621,ENST00000368737,6,5,92,0.00906,0.56159,0.6
NM_005416,ENST00000331860,17,9,169,0.00313,0.33693,0.18014
NM_002965,ENST00000368738,6,2,114,0.00292,0.31725,0.46052
NM_002964,ENST00000368733,2,1,93,0.00538,0.59678,0.73118
NM_001111,ENST00000368474,63,19,1226,0.00025,0.37693,0.34378
NM_015841,ENST00000529168,62,19,1200,0.00026,0.37633,0.34781
NM_207194,ENST00000355956,56,14,839,0.0003,0.5281,0.50196
NM_001162384,ENST00000313667,70,25,985,0.00036,0.55063,0.50879
NM_139119,ENST00000355499,50,26,750,0.00069,0.40853,0.37728
NM_003126,ENST00000643759,194,108,2419,0.00023,0.50385,0.49264
NM_001161442,ENST00000368198,28,7,371,0.00067,0.52503,0.79399
NM_005099,ENST00000367996,43,9,837,0.00025,0.55083,0.54188
NM_001035512,ENST00000432287,5,1,135,0.00148,0.53185,0.85185
NM_001244753,ENST00000650385,11,3,233,0.00117,0.40889,0.55937
NM_001039711,ENST00000545495,21,4,318,0.0006,0.54313,0.74135
NM_001136219,ENST00000271450,19,9,317,0.00149,0.38204,0.39713
NM_021642,ENST00000367972,19,9,316,0.0015,0.38075,0.39627
NM_001127595,ENST00000367967,13,4,254,0.00121,0.46396,0.63189
NM_175866,ENST00000489294,18,12,419,0.00159,0.45598,0.47474
NM_001198783,ENST00000367862,82,40,755,0.00065,0.32037,0.35758
NM_001002294,ENST00000367755,16,10,532,0.00117,0.64897,0.65075
NM_002642,ENST00000344529,12,5,297,0.0014,0.29798,0.33199
NM_022093,ENST00000239462,71,21,1299,0.00023,0.49095,0.45288
NM_001162894,ENST00000444639,5,3,99,0.00606,0.62828,0.64646
NM_001162893,ENST00000444639,5,3,99,0.00606,0.62828,0.64646
NM_001136001,ENST00000367623,58,23,1161,0.00034,0.53658,0.62019
NM_001033056,ENST00000417584,14,5,373,0.00096,0.44657,0.42038
NM_001199263,ENST00000367449,25,16,316,0.00203,0.53126,0.60779
NM_001127708,ENST00000367483,29,20,1363,0.00051,0.59119,0.60385
NM_005807,ENST00000445192,30,21,1404,0.0005,0.58129,0.58503
NM_001005337,ENST00000367324,46,21,726,0.00063,0.45604,0.50479
NM_020443,ENST00000367296,73,30,1877,0.00022,0.53668,0.63117
NM_001167738,ENST00000367295,57,27,1483,0.00032,0.56464,0.61045
NM_001017402,ENST00000391911,108,27,1172,0.00021,0.5257,0.52907
NM_001170588,ENST00000537898,19,4,428,0.00049,0.48574,0.39603
NM_001170588,ENST00000626327,19,4,428,0.00049,0.48574,0.39603
NM_001199809,ENST00000440600,74,51,913,0.00075,0.59397,0.5307
NM_007123,ENST00000366942,95,58,1546,0.00039,0.46652,0.45503
NM_001017424,ENST00000391895,16,7,422,0.00104,0.38744,0.40589
NM_022746,ENST00000366910,16,5,337,0.00093,0.51205,0.57745
NM_152608,ENST00000272091,26,10,451,0.00085,0.42444,0.39778
NM_001004342,ENST00000366653,42,18,783,0.00055,0.48714,0.48609
NM_001145036,ENST00000366668,46,29,737,0.00086,0.53708,0.45005
NM_002508,ENST00000264187,69,30,1247,0.00035,0.51035,0.55675
NM_001004343,ENST00000357246,6,3,147,0.0034,0.32767,0.0907
NM_001164538,ENST00000535983,43,23,695,0.00077,0.57584,0.56259
NM_201544,ENST00000366584,11,7,317,0.00201,0.35618,0.32853
NM_001139459,ENST00000366512,43,23,616,0.00087,0.4963,0.50762
NM_183395,ENST00000348069,47,22,920,0.00051,0.53781,0.55652
NM_001127462,ENST00000391827,50,24,977,0.00049,0.5364,0.56111
NM_001160124,ENST00000497571,9,2,283,0.00079,0.32195,0.33922
NR_037164,ENST00000459912,9,3,173,0.00193,0.28581,0.27553
NM_001354,ENST00000380753,17,7,323,0.00127,0.58641,0.58425
NM_001135241,ENST00000455190,6,2,139,0.0024,0.5036,0.39928
NM_004566,ENST00000379775,22,10,520,0.00087,0.48444,0.52769
NM_030569,ENST00000397146,49,15,942,0.00032,0.47758,0.5247
NM_001001851,ENST00000397145,37,10,702,0.00039,0.46135,0.4641
NM_080599,ENST00000397053,72,48,1272,0.00052,0.54523,0.56096
NM_182751,ENST00000484800,53,31,875,0.00067,0.4739,0.50035
NM_018518,ENST00000378714,53,31,874,0.00067,0.47349,0.49993
NM_004808,ENST00000378165,25,7,498,0.00056,0.36072,0.34653
NM_001008211,ENST00000378748,40,22,577,0.00095,0.54636,0.51465
NM_001034842,ENST00000642324,30,12,767,0.00052,0.43816,0.47947
NM_001034842,ENST00000617711,30,12,767,0.00052,0.43816,0.47947
NM_001098500,ENST00000376462,70,27,1264,0.00031,0.52661,0.51486
NM_173576,ENST00000419761,16,6,352,0.00107,0.5229,0.54498
NM_001256412,ENST00000682389,5,4,142,0.00563,0.7338,0.69014
NM_001178125,ENST00000490841,16,11,329,0.00209,0.34061,0.36308
NM_001178120,ENST00000376170,24,12,451,0.00111,0.42369,0.38396
NM_001012750,ENST00000376140,27,14,481,0.00108,0.43898,0.42011
NM_001143771,ENST00000452305,46,26,818,0.00069,0.48942,0.51947
NM_003873,ENST00000374867,35,22,923,0.00068,0.52654,0.54181
NM_001024629,ENST00000374821,22,13,609,0.00097,0.56292,0.53442
NM_001024628,ENST00000374822,24,14,644,0.00091,0.56942,0.54037
NM_001098207,ENST00000544000,16,3,415,0.00045,0.57635,0.32128
NM_001169106,ENST00000540872,61,29,1279,0.00037,0.4775,0.39287
NM_012242,ENST00000373970,12,8,266,0.00251,0.6463,0.75752
NM_001130159,ENST00000399165,11,4,227,0.0016,0.47017,0.4108
NM_004096,ENST00000373218,6,2,120,0.00278,0.39028,0.68334
NM_173540,ENST00000372841,15,5,492,0.00068,0.66856,0.58008
NM_001202450,ENST00000672429,16,9,305,0.00184,0.51721,0.53843
NM_001202449,ENST00000673027,15,8,327,0.00163,0.53068,0.52447
NM_144660,ENST00000372687,14,9,326,0.00197,0.45311,0.44172
NM_207372,ENST00000339284,29,8,357,0.00077,0.48343,0.52626
NM_030927,ENST00000429989,10,7,270,0.00259,0.66407,0.67989
NM_033282,ENST00000241891,15,3,478,0.00042,0.61827,0.50558
NM_001243779,ENST00000372188,10,4,229,0.00175,0.5572,0.64519
NM_004190,ENST00000238983,16,7,398,0.0011,0.58339,0.56461
NR_028035,ENST00000484444,4,1,103,0.00243,0.55097,0.4466
NR_028036,ENST00000652046,15,9,335,0.00179,0.58985,0.73068
NM_138469,ENST00000370584,33,16,778,0.00062,0.47048,0.49317
NM_001034955,ENST00000277982,62,25,1151,0.00035,0.58238,0.6572
NM_173195,ENST00000343195,13,3,220,0.00105,0.37762,0.45909
NR_037644,ENST00000299353,13,8,106,0.00581,0.6103,0.67453
NM_001121,ENST00000277900,37,23,674,0.00092,0.44194,0.4373
NM_033339,ENST00000369315,17,9,303,0.00175,0.50728,0.55042
NM_001146284,ENST00000704414,25,13,459,0.00113,0.49717,0.54533
NM_001145453,ENST00000682743,16,8,460,0.00109,0.45992,0.56603
NM_001003407,ENST00000392955,36,20,718,0.00077,0.51389,0.43141
NM_001167865,ENST00000369023,20,12,385,0.00156,0.61364,0.65628
NM_001001974,ENST00000368990,24,16,404,0.00165,0.49649,0.41584
NM_002417,ENST00000368654,179,106,3256,0.00018,0.48557,0.44037
NM_001097610,ENST00000613221,4,1,95,0.00263,0.74736,0.95789
NM_001097610,ENST00000595228,4,1,95,0.00263,0.74736,0.95789
NM_020376,ENST00000336615,18,4,504,0.00044,0.62257,0.64088
NM_001142675,ENST00000449825,21,9,393,0.00109,0.54998,0.49109
NM_001042781,ENST00000672629,15,5,256,0.0013,0.46068,0.48281
NM_001042781,ENST00000381589,15,5,256,0.0013,0.46068,0.48281
NM_001013254,ENST00000672349,21,6,277,0.00103,0.41052,0.4657
NM_001013254,ENST00000406638,21,6,277,0.00103,0.41052,0.4657
NM_001122631,ENST00000313407,14,6,305,0.00141,0.48548,0.44317
NM_001122631,ENST00000440480,14,6,305,0.00141,0.48548,0.44317
NM_001135109,ENST00000335425,7,0,187,0.0,0.52789,
NM_001170690,ENST00000450649,47,22,807,0.00058,0.58929,0.59987
NM_020974,ENST00000520467,51,23,971,0.00046,0.56667,0.56768
NR_045926,ENST00000477358,1,1,81,0.01235,0.02469,0.02469
NM_001145438,ENST00000300730,7,3,307,0.0014,0.4993,0.64604
NM_014489,ENST00000278243,7,4,315,0.00181,0.58957,0.6254
NR_028491,ENST00000299596,11,7,291,0.00219,0.48828,0.43593
NM_001124,ENST00000278175,12,4,185,0.0018,0.54234,0.51216
NM_001177315,ENST00000532814,12,10,127,0.00656,0.48097,0.44094
NM_001031853,ENST00000379554,36,12,579,0.00058,0.52212,0.65573
NM_007216,ENST00000672413,43,27,1015,0.00062,0.47226,0.45375
NM_007216,ENST00000396253,43,27,1015,0.00062,0.47226,0.45375
NM_000331,ENST00000672712,4,2,122,0.0041,0.63729,0.7377
NM_000331,ENST00000405158,4,2,122,0.0041,0.63729,0.7377
NM_001178006,ENST00000672418,4,2,122,0.0041,0.63729,0.7377
NM_001178006,ENST00000532858,4,2,122,0.0041,0.63729,0.7377
NM_145117,ENST00000349880,123,38,2429,0.00013,0.4294,0.4708
NM_182964,ENST00000396085,123,38,2432,0.00013,0.42913,0.47051
NM_018393,ENST00000334274,27,11,509,0.0008,0.54166,0.53724
NM_001101653,ENST00000452374,9,4,156,0.00285,0.52493,0.55289
NM_001202555,ENST00000434472,12,4,429,0.00078,0.62898,0.82226
NM_006595,ENST00000378852,35,16,504,0.00091,0.44002,0.43477
NM_001145265,ENST00000442528,8,3,351,0.00107,0.52208,0.54891
NM_018389,ENST00000314134,8,3,364,0.00103,0.53915,0.56502
NM_001080547,ENST00000227163,19,6,271,0.00117,0.41348,0.54244
NM_001130101,ENST00000405853,25,8,387,0.00083,0.56021,0.55297
NM_130474,ENST00000406482,79,28,1479,0.00024,0.48095,0.55445
NM_006560,ENST00000310513,44,19,482,0.0009,0.51532,0.51769
NM_001062,ENST00000257264,22,11,433,0.00115,0.41224,0.35041
NM_001031666,ENST00000395032,1,0,91,0.0,0.26374,
NM_001031666,ENST00000711440,1,0,91,0.0,0.26374,
NM_001031809,ENST00000358152,5,4,168,0.00476,0.35476,0.29315
NM_001031809,ENST00000711439,5,4,168,0.00476,0.35476,0.29315
NM_207341,ENST00000278853,45,16,638,0.00056,0.55437,0.59591
NM_206940,ENST00000358246,12,8,195,0.00342,0.49017,0.57692
NM_206939,ENST00000300184,13,9,240,0.00288,0.48494,0.56528
NM_001079808,ENST00000378149,17,9,388,0.00136,0.5846,0.5567
NM_014224,ENST00000312403,16,8,388,0.00129,0.58553,0.55509
NM_001079807,ENST00000325558,17,9,388,0.00136,0.5846,0.5567
NM_001040694,ENST00000394818,73,16,918,0.00024,0.56921,0.48148
NM_001085462,ENST00000428599,47,24,933,0.00055,0.51148,0.54877
NM_001206888,ENST00000528621,43,22,879,0.00058,0.52864,0.57059
NM_001085460,ENST00000358694,47,24,933,0.00055,0.51148,0.54877
NM_001085461,ENST00000358694,47,24,933,0.00055,0.51148,0.54877
NM_001331,ENST00000361391,49,23,941,0.0005,0.52673,0.52604
NM_001206891,ENST00000529526,43,22,879,0.00058,0.52864,0.57059
NM_001244666,ENST00000377897,28,13,321,0.00145,0.5504,0.59022
NM_007069,ENST00000415826,7,4,162,0.00353,0.77072,0.70062
NM_001128203,ENST00000415826,7,4,162,0.00353,0.77072,0.70062
NM_001146729,ENST00000540857,14,3,269,0.0008,0.43468,0.29368
NM_001142535,ENST00000340246,19,7,315,0.00117,0.60084,0.54467
NM_033101,ENST00000394618,19,7,314,0.00117,0.5999,0.54368
NM_001142537,ENST00000415491,18,6,275,0.00121,0.57798,0.57273
NM_003273,ENST00000279263,17,2,418,0.00028,0.54517,0.21531
NM_130800,ENST00000377313,35,7,615,0.00033,0.58276,0.70871
NM_005438,ENST00000312562,19,6,271,0.00117,0.31424,0.29459
NM_182710,ENST00000341318,23,7,546,0.00056,0.47587,0.46782
NM_022172,ENST00000393955,54,16,1178,0.00025,0.46465,0.4184
NM_001184740,ENST00000671849,44,20,634,0.00072,0.41074,0.45647
NM_001184740,ENST00000376561,44,20,634,0.00072,0.41074,0.45647
NM_001113534,ENST00000298223,12,4,255,0.00131,0.51046,0.38431
NM_001243784,ENST00000444035,53,20,920,0.00041,0.38489,0.41397
NM_001039659,ENST00000393705,13,4,194,0.00159,0.69746,0.89691
NM_003369,ENST00000356136,46,26,699,0.00081,0.45422,0.4381
NM_012193,ENST00000531380,14,5,537,0.00067,0.34717,0.45661
NM_016931,ENST00000263317,24,16,578,0.00115,0.51838,0.57342
NM_201278,ENST00000676261,30,21,571,0.00123,0.61045,0.66183
NM_002424,ENST00000236826,28,18,467,0.00138,0.50038,0.54913
NM_002421,ENST00000315274,24,13,469,0.00115,0.43763,0.48434
NM_002422,ENST00000299855,11,8,477,0.00152,0.48218,0.43868
NR_024239,ENST00000444749,14,8,376,0.00152,0.57846,0.62965
NR_034066,ENST00000447913,1,0,40,0.0,0.725,
NR_034061,ENST00000613512,3,1,124,0.00269,0.70161,0.66129
NR_034070,ENST00000417998,6,2,168,0.00198,0.62004,0.73512
NM_001077692,ENST00000398006,14,11,440,0.00179,0.63734,0.62314
NM_015191,ENST00000304987,94,40,926,0.00046,0.61732,0.61293
NM_001184747,ENST00000529887,14,5,155,0.0023,0.50738,0.43871
NM_001080441,ENST00000302783,17,7,189,0.00218,0.45658,0.36584
NM_012104,ENST00000313005,24,9,501,0.00075,0.55497,0.64028
NM_001037558,ENST00000408930,3,2,88,0.00758,0.53409,0.65909
NM_001167681,ENST00000534087,21,11,419,0.00125,0.47505,0.43762
NM_005238,ENST00000319397,22,10,441,0.00103,0.45207,0.38934
NM_139055,ENST00000299164,40,12,950,0.00032,0.47871,0.4757
NM_213655,ENST00000340908,195,106,2634,0.00021,0.50812,0.50877
NM_001129833,ENST00000647062,96,35,2157,0.00017,0.55869,0.55817
NM_001129833,ENST00000402845,96,35,2157,0.00017,0.55869,0.55817
NM_001129842,ENST00000643138,95,35,2138,0.00017,0.55833,0.55958
NM_001129842,ENST00000399597,95,35,2138,0.00017,0.55833,0.55958
NM_001129832,ENST00000644691,95,35,2158,0.00017,0.55921,0.56074
NM_001129832,ENST00000399606,95,35,2158,0.00017,0.55921,0.56074
NM_018173,ENST00000011684,63,19,790,0.00038,0.46359,0.47675
NM_001127583,ENST00000412586,12,8,246,0.00271,0.41362,0.34299
NM_203416,ENST00000432237,48,28,1121,0.00052,0.57296,0.57242
NM_080387,ENST00000299665,9,6,215,0.0031,0.54109,0.58295
NM_014358,ENST00000299663,11,6,219,0.00249,0.45413,0.35388
NM_020734,ENST00000357529,16,7,386,0.00113,0.4286,0.44745
NM_144670,ENST00000299698,87,47,1454,0.00037,0.52319,0.53436
NM_138337,ENST00000304361,13,8,265,0.00232,0.47924,0.40802
NM_001197318,ENST00000543300,7,4,132,0.00433,0.7013,0.67614
NM_197947,ENST00000304084,12,8,247,0.0027,0.57254,0.49443
NM_030817,ENST00000356591,15,5,248,0.00134,0.5664,0.65565
NM_021957,ENST00000261195,31,17,703,0.00078,0.46075,0.47879
NM_001243612,ENST00000541295,7,5,163,0.00438,0.55127,0.39754
NM_001001395,ENST00000354662,6,4,145,0.0046,0.57931,0.40517
NM_001243609,ENST00000441439,6,4,145,0.0046,0.57931,0.40517
NR_045012,ENST00000441439,6,4,145,0.0046,0.57931,0.40517
NM_005691,ENST00000261201,60,35,1549,0.00038,0.48431,0.47634
NM_001178094,ENST00000538118,13,8,385,0.0016,0.49071,0.41007
NM_001178092,ENST00000342945,10,6,325,0.00185,0.48492,0.37436
NM_001135811,ENST00000337682,10,6,221,0.00271,0.52353,0.52489
NM_001135811,ENST00000617411,10,6,221,0.00271,0.52353,0.52489
NM_001145256,ENST00000440781,14,9,336,0.00191,0.52424,0.54034
NM_001114182,ENST00000613694,21,13,460,0.00135,0.49607,0.51873
NM_001206915,ENST00000547230,33,13,443,0.00089,0.52746,0.68397
NM_175736,ENST00000335154,52,13,1027,0.00024,0.5432,0.59179
NM_013277,ENST00000427314,38,23,632,0.00096,0.46644,0.48769
NM_181711,ENST00000293662,20,5,395,0.00063,0.38709,0.33975
NM_001130015,ENST00000340970,20,3,272,0.00055,0.51397,0.1152
NM_015416,ENST00000262055,17,9,360,0.00147,0.56356,0.46204
NM_000617,ENST00000262052,22,13,561,0.00105,0.47723,0.44097
NM_005554,ENST00000330722,30,9,564,0.00053,0.53079,0.51714
NM_173086,ENST00000252250,30,12,564,0.00071,0.53079,0.55792
NM_006121,ENST00000252244,41,21,644,0.0008,0.42198,0.36676
NM_002272,ENST00000551956,40,13,520,0.00062,0.48413,0.35873
NM_001136267,ENST00000549732,8,4,136,0.00368,0.38235,0.43566
NM_001244705,ENST00000444623,29,12,493,0.00084,0.50619,0.48512
NM_170754,ENST00000314250,63,25,1409,0.00028,0.5281,0.50467
NM_014212,ENST00000546378,12,5,304,0.00137,0.60883,0.74079
NM_001165975,ENST00000550620,33,14,516,0.00082,0.51944,0.63081
NM_002905,ENST00000257895,21,6,318,0.0009,0.51243,0.59853
NM_006928,ENST00000548493,41,16,661,0.00059,0.51732,0.47542
NM_001195055,ENST00000551116,14,7,192,0.0026,0.66853,0.56548
NM_000706,ENST00000299178,17,10,418,0.00141,0.57557,0.61316
NM_007199,ENST00000261233,24,16,596,0.00112,0.47602,0.44505
NR_027449,ENST00000462788,4,3,124,0.00605,0.4133,0.32258
NM_001143885,ENST00000261207,55,39,1030,0.00069,0.55388,0.60814
NM_001220476,ENST00000548586,83,39,1251,0.00038,0.46156,0.4418
NR_037659,ENST00000547496,4,4,50,0.02,0.795,0.795
NM_001135175,ENST00000557644,29,22,667,0.00114,0.5844,0.62266
NM_001251904,ENST00000551662,47,33,670,0.00105,0.44916,0.49977
NM_001142343,ENST00000550402,4,2,373,0.00134,0.61729,0.76005
NM_001177996,ENST00000361483,9,0,262,0.0,0.68066,
NM_001040107,ENST00000242607,12,10,273,0.00305,0.72711,0.7696
NM_001167606,ENST00000534951,8,5,152,0.00411,0.73273,0.85789
NM_025157,ENST00000458477,18,9,424,0.00118,0.51861,0.55005
NM_001256796,ENST00000359949,11,5,404,0.00113,0.51958,0.54752
NM_153500,ENST00000538733,25,6,498,0.00048,0.43847,0.51975
NR_033955,ENST00000328963,29,17,595,0.00099,0.49812,0.46248
NM_001136103,ENST00000435159,56,13,1108,0.00021,0.53902,0.5041
NM_001256279,ENST00000544181,7,4,153,0.00373,0.58917,0.68627
NM_003415,ENST00000536435,66,48,947,0.00077,0.45435,0.52717
NM_002019,ENST00000282397,46,28,1338,0.00045,0.43493,0.50777
NM_001159920,ENST00000615840,26,13,687,0.00073,0.46361,0.49009
NM_001135957,ENST00000355779,19,12,836,0.00076,0.29911,0.31978
NM_001164211,ENST00000389797,45,25,763,0.00073,0.49058,0.45924
NM_001201397,ENST00000377211,18,7,532,0.00073,0.53707,0.55075
NM_001130048,ENST00000376460,109,56,2068,0.00025,0.50142,0.49135
NM_001130050,ENST00000627024,65,33,1253,0.00041,0.46498,0.46806
NM_001112732,ENST00000535094,67,25,1125,0.00033,0.43895,0.3829
NM_001113513,ENST00000426073,18,12,646,0.00103,0.25473,0.22704
NM_002935,ENST00000304639,9,4,160,0.00278,0.33889,0.375
NM_002934,ENST00000304625,17,10,161,0.00365,0.50164,0.57453
NM_001805,ENST00000206513,16,1,281,0.00022,0.53803,0.5089
NM_001193635,ENST00000710588,7,2,232,0.00123,0.30111,0.49138
NM_001193635,ENST00000335125,7,2,232,0.00123,0.30111,0.49138
NM_001256322,ENST00000554970,14,5,140,0.00255,0.47602,0.61571
NM_001256323,ENST00000554970,14,5,140,0.00255,0.47602,0.61571
NM_001198568,ENST00000418030,42,14,1077,0.00031,0.51842,0.59895
NM_001198568,ENST00000646612,42,14,1077,0.00031,0.51842,0.59895
NM_001198592,ENST00000554068,42,14,1077,0.00031,0.51842,0.59895
NM_001198592,ENST00000646612,42,14,1077,0.00031,0.51842,0.59895
NM_001198965,ENST00000644025,24,5,794,0.00026,0.58402,0.64887
NM_001198965,ENST00000554050,24,5,794,0.00026,0.58402,0.64887
NM_175060,ENST00000342213,19,10,490,0.00107,0.47787,0.52776
NM_001171170,ENST00000555449,15,10,298,0.00224,0.47517,0.47752
NM_203467,ENST00000318317,6,3,146,0.00342,0.27625,0.24201
NM_182946,ENST00000382041,212,120,2090,0.00027,0.55444,0.58876
NM_021136,ENST00000267484,33,17,776,0.00066,0.56037,0.64865
NR_038167,ENST00000342677,20,14,308,0.00227,0.4823,0.52806
NM_197957,ENST00000341653,4,2,83,0.00602,0.35241,0.3012
NR_034164,ENST00000409014,29,10,496,0.0007,0.62688,0.63266
NR_034165,ENST00000409949,29,10,496,0.0007,0.62688,0.63266
NM_001202549,ENST00000617124,8,3,152,0.00247,0.53125,0.5329
NM_181341,ENST00000509153,18,6,435,0.00077,0.45351,0.35172
NM_194278,ENST00000286523,98,22,1045,0.00021,0.39499,0.45359
NM_001204423,ENST00000402788,33,20,437,0.00139,0.53318,0.53959
NM_001204424,ENST00000553525,36,21,490,0.00119,0.52897,0.52877
NM_001204421,ENST00000553525,36,21,490,0.00119,0.52897,0.52877
NM_001204417,ENST00000553525,36,21,490,0.00119,0.52897,0.52877
NM_004863,ENST00000216484,17,10,562,0.00105,0.47007,0.42278
NM_152592,ENST00000682763,84,21,975,0.00026,0.46745,0.5388
NM_001002236,ENST00000448921,18,10,418,0.00133,0.4176,0.50335
NM_001002236,ENST00000614317,18,10,418,0.00133,0.4176,0.50335
NR_028462,ENST00000359366,7,4,79,0.00723,0.51718,0.60759
NM_001242417,ENST00000454394,23,12,600,0.00087,0.44601,0.4175
NM_001014432,ENST00000349310,18,9,480,0.00104,0.4956,0.44004
NM_001146094,ENST00000561607,26,18,533,0.0013,0.60817,0.67709
NM_133647,ENST00000560611,45,21,1150,0.00041,0.58968,0.58112
NM_001042496,ENST00000558589,45,21,1141,0.00041,0.58644,0.57781
NM_001114134,ENST00000441366,46,16,691,0.0005,0.43695,0.45613
NM_004245,ENST00000349114,42,16,638,0.0006,0.5549,0.57092
NM_001141979,ENST00000450115,126,70,1975,0.00028,0.46319,0.42099
NM_001190214,ENST00000360135,105,40,1406,0.00027,0.60075,0.53992
NM_181789,ENST00000335449,27,6,551,0.0004,0.54124,0.67967
NM_000103,ENST00000396402,15,11,503,0.00146,0.60133,0.72149
NM_031226,ENST00000396404,15,11,503,0.00146,0.60133,0.72149
NM_018728,ENST00000261839,131,78,1742,0.00034,0.53244,0.52543
NM_004580,ENST00000396307,12,3,221,0.00113,0.55618,0.53092
NM_001252335,ENST00000281282,113,56,1302,0.00038,0.52768,0.47807
NM_001018090,ENST00000380569,58,25,550,0.00078,0.50467,0.49927
NM_001242933,ENST00000261889,36,17,557,0.00085,0.53835,0.41599
NM_197961,ENST00000321147,31,20,847,0.00076,0.50619,0.46222
NM_207338,ENST00000695545,26,9,567,0.00061,0.52015,0.66137
NM_000499,ENST00000379727,24,10,512,0.00081,0.49455,0.64531
NM_001142444,ENST00000568176,30,17,508,0.00112,0.47467,0.46862
