NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_014652,ENST00000372343,75,26,963,0.00036,0.46009,0.48123
NM_001256401,ENST00000413844,12,8,252,0.00265,0.55622,0.54613
NM_174970,ENST00000531451,3,3,139,0.00719,0.64269,0.64269
NM_174967,ENST00000372362,4,4,155,0.00645,0.56452,0.56452
NM_174965,ENST00000545417,5,4,170,0.00471,0.52118,0.58088
NM_006279,ENST00000347631,12,6,375,0.00133,0.57022,0.40844
NM_174971,ENST00000372372,11,5,413,0.0011,0.63746,0.49443
NM_015112,ENST00000361297,96,37,1798,0.00021,0.49667,0.37931
NM_012222,ENST00000672818,49,14,546,0.00052,0.51278,0.57404
NR_024176,ENST00000341183,19,4,329,0.00064,0.55447,0.60106
NM_007051,ENST00000396153,40,27,650,0.00104,0.50473,0.49031
NM_032449,ENST00000371586,65,21,858,0.00038,0.53369,0.53613
NM_024646,ENST00000294353,48,31,744,0.00087,0.52316,0.517
NM_016491,ENST00000360840,21,12,423,0.00135,0.57402,0.58865
NM_015306,ENST00000294383,153,109,2620,0.00027,0.5609,0.54115
NM_006252,ENST00000371244,23,16,552,0.00126,0.45038,0.46196
NM_001242361,ENST00000539524,47,31,1087,0.00061,0.49837,0.49292
NM_001101662,ENST00000352171,47,31,1151,0.00057,0.51866,0.5161
NM_001193599,ENST00000407246,22,12,523,0.00104,0.57527,0.64324
NM_002633,ENST00000371084,26,11,562,0.00075,0.47481,0.49078
NM_001172818,ENST00000371083,22,10,580,0.00078,0.56724,0.55207
NM_001559,ENST00000674203,46,29,862,0.00073,0.51445,0.43883
NM_001193334,ENST00000370976,15,8,450,0.00119,0.61467,0.61028
NM_001190463,ENST00000411986,20,9,373,0.00121,0.40523,0.52398
NR_027962,ENST00000370867,14,10,259,0.00276,0.38803,0.39189
NM_144573,ENST00000334785,44,31,675,0.00104,0.46754,0.46968
NM_021233,ENST00000370665,28,17,361,0.00168,0.60121,0.5576
NM_001010971,ENST00000370673,6,4,116,0.00575,0.6365,0.59483
NM_001134663,ENST00000394834,6,4,102,0.00654,0.5866,0.53922
NM_001134664,ENST00000370668,6,4,102,0.00654,0.5866,0.53922
NM_016009,ENST00000370558,18,10,365,0.00152,0.4758,0.45698
NM_001206652,ENST00000482504,19,10,386,0.00136,0.48077,0.46477
NM_001164473,ENST00000271234,41,32,605,0.00129,0.44499,0.35873
NM_001195683,ENST00000465892,36,14,850,0.00046,0.51307,0.55386
NM_001130841,ENST00000260563,19,12,379,0.00167,0.50201,0.58069
NM_001256386,ENST00000370137,19,12,335,0.00189,0.50338,0.45721
NM_144620,ENST00000370137,19,12,335,0.00189,0.50338,0.45721
NM_001077395,ENST00000342173,14,10,284,0.00252,0.62022,0.58838
NM_000028,ENST00000294724,70,49,1532,0.00046,0.45267,0.41545
NM_001040709,ENST00000369872,16,7,272,0.00161,0.71783,0.64496
NM_001134403,ENST00000310611,2,0,133,0.0,0.48872,
NM_001201545,ENST00000487146,46,23,969,0.00052,0.60237,0.60295
NM_001172626,ENST00000369538,30,16,743,0.00072,0.49157,0.48755
NM_000036,ENST00000520113,31,17,747,0.00073,0.47882,0.46232
NM_001256404,ENST00000393274,49,33,928,0.00073,0.5616,0.50653
NM_152380,ENST00000207157,34,15,496,0.00089,0.54762,0.48105
NM_213652,ENST00000475797,16,8,200,0.0025,0.38875,0.35562
NM_202004,ENST00000497365,16,8,200,0.0025,0.38875,0.35562
NM_145277,ENST00000357836,20,11,313,0.00176,0.51502,0.47546
NM_213653,ENST00000336751,24,13,426,0.00127,0.55419,0.54081
NM_001242893,ENST00000261443,40,27,767,0.00088,0.51004,0.50423
NM_001130523,ENST00000369530,42,29,813,0.00085,0.51447,0.49892
NM_001242891,ENST00000610726,43,29,844,0.0008,0.51598,0.50592
NM_001198834,ENST00000369356,237,111,2362,0.0002,0.4429,0.40793
NM_001198832,ENST00000618462,228,108,2240,0.00021,0.43462,0.41204
NM_014644,ENST00000369354,233,110,2346,0.0002,0.43639,0.40536
NM_001002812,ENST00000369349,125,65,969,0.00054,0.47503,0.44785
NM_001002810,ENST00000369347,17,9,173,0.00306,0.51377,0.51895
NM_001195260,ENST00000369347,17,9,173,0.00306,0.51377,0.51895
NM_001039888,ENST00000606888,24,7,496,0.00059,0.52873,0.4303
NM_014455,ENST00000582693,15,8,304,0.00175,0.64978,0.63898
NM_005105,ENST00000583313,8,1,174,0.00072,0.60632,0.37931
NM_012432,ENST00000368969,64,35,1290,0.00042,0.45924,0.42436
NM_005997,ENST00000368892,21,8,364,0.00105,0.43734,0.26992
NM_002810,ENST00000368884,19,5,377,0.0007,0.57602,0.60106
NM_001178061,ENST00000368913,43,14,962,0.00034,0.42122,0.45634
NM_001004432,ENST00000368820,23,4,593,0.00029,0.35956,0.28626
NM_207044,ENST00000271690,10,3,117,0.00256,0.42137,0.30485
NM_013353,ENST00000295314,26,15,345,0.00167,0.53623,0.37275
NM_005060,ENST00000318247,43,15,518,0.00067,0.41178,0.3556
NM_000565,ENST00000368485,22,5,468,0.00049,0.50573,0.50128
NM_152263,ENST00000651641,16,5,285,0.0011,0.3761,0.4793
NM_170782,ENST00000361147,18,7,426,0.00091,0.66654,0.67975
NM_002249,ENST00000271915,63,17,731,0.00037,0.31855,0.42923
NM_001256533,ENST00000245564,31,14,570,0.00079,0.5103,0.51391
NM_001199850,ENST00000421487,16,9,364,0.00155,0.46051,0.49481
NM_001199849,ENST00000368336,20,9,398,0.00113,0.42852,0.52848
NM_004632,ENST00000368336,20,9,398,0.00113,0.42852,0.52848
NM_001044391,ENST00000368396,7,2,159,0.0018,0.43307,0.51258
NM_001044392,ENST00000368396,7,2,159,0.0018,0.43307,0.51258
NM_207191,ENST00000360674,52,12,772,0.0003,0.54031,0.47021
NM_005920,ENST00000348159,46,16,521,0.00067,0.54369,0.4381
NM_005920,ENST00000708596,46,16,521,0.00067,0.54369,0.4381
NM_139121,ENST00000361831,49,25,739,0.00069,0.40797,0.3829
NM_139118,ENST00000295566,51,26,796,0.00064,0.44775,0.4268
NM_001231,ENST00000368078,9,4,396,0.00112,0.36869,0.42614
NM_144699,ENST00000368081,48,21,1029,0.00043,0.49119,0.45569
NM_015726,ENST00000368074,28,13,597,0.00078,0.49294,0.49324
NM_001039712,ENST00000458050,21,4,318,0.0006,0.54313,0.74135
NM_001185094,ENST00000392190,17,7,291,0.00141,0.51769,0.46588
NM_004001,ENST00000358671,13,4,310,0.00099,0.4201,0.6
NM_177398,ENST00000342310,34,16,382,0.00123,0.58439,0.59751
NM_001080426,ENST00000361200,50,18,1158,0.00031,0.48434,0.45577
NM_006917,ENST00000359842,18,7,463,0.00084,0.58699,0.52268
NM_006996,ENST00000236137,16,10,497,0.00126,0.55407,0.58028
NM_001017977,ENST00000312263,44,28,860,0.00074,0.49302,0.50569
NM_001198957,ENST00000432587,58,36,920,0.00067,0.47198,0.48448
NM_001198956,ENST00000367840,58,36,951,0.00065,0.48863,0.50038
NM_014810,ENST00000367607,29,16,3117,0.00018,0.0961,0.08614
NM_022347,ENST00000482587,8,6,131,0.00573,0.48092,0.38422
NM_001252511,ENST00000540564,9,8,492,0.00181,0.521,0.53506
NM_001195035,ENST00000434571,14,7,214,0.00234,0.64553,0.67957
NM_017673,ENST00000367500,51,28,900,0.00061,0.54227,0.58425
NM_001033056,ENST00000417584,14,5,373,0.00096,0.44657,0.42038
NM_001031725,ENST00000331314,42,30,619,0.00115,0.55758,0.58223
NM_000069,ENST00000362061,73,27,1873,0.0002,0.56142,0.55575
NM_001164586,ENST00000335211,126,39,3708,8e-05,0.52513,0.37608
NM_003281,ENST00000361379,6,1,187,0.00089,0.46702,0.99465
NM_001173525,ENST00000367443,22,16,518,0.0014,0.36881,0.36209
NM_016243,ENST00000367249,15,7,305,0.00153,0.54055,0.59813
NM_002479,ENST00000241651,8,4,224,0.00223,0.42746,0.43527
NM_004997,ENST00000255416,27,5,477,0.00039,0.49973,0.53878
NM_002481,ENST00000608999,56,22,982,0.0004,0.48038,0.55601
NM_032104,ENST00000290419,20,11,224,0.00246,0.62299,0.61323
NM_001018053,ENST00000367079,24,11,471,0.00097,0.54016,0.47327
NM_000574,ENST00000367064,14,10,381,0.00187,0.50581,0.52835
NM_001114752,ENST00000314754,19,12,440,0.00144,0.5549,0.53485
NM_001142473,ENST00000442471,16,4,278,0.0009,0.471,0.56115
NM_001136225,ENST00000452621,27,15,449,0.00124,0.59746,0.55071
NM_001136223,ENST00000419091,40,25,553,0.00113,0.62098,0.63479
NM_172350,ENST00000322918,9,6,349,0.00191,0.66921,0.63276
NM_001199811,ENST00000366993,76,52,948,0.00072,0.60285,0.54737
NM_004446,ENST00000366923,73,44,1512,0.0004,0.54196,0.57501
NM_001438,ENST00000408911,20,10,458,0.00109,0.6131,0.56965
NM_001243513,ENST00000366938,20,10,435,0.00115,0.59264,0.5469
NM_020247,ENST00000366777,35,13,647,0.00057,0.46531,0.39912
NM_052843,ENST00000284548,395,71,6620,3e-05,0.49432,0.52168
NM_001098623,ENST00000422127,471,88,7968,2e-05,0.48939,0.52314
NM_014777,ENST00000258243,105,43,1524,0.00027,0.47891,0.47453
NM_022051,ENST00000366641,18,7,426,0.00091,0.43897,0.37123
NM_014236,ENST00000366647,26,20,680,0.00113,0.53971,0.53662
NM_024525,ENST00000366661,52,23,860,0.00051,0.42616,0.49186
NM_001010984,ENST00000391858,13,6,250,0.00185,0.36246,0.36333
NM_001103,ENST00000366578,57,21,894,0.00041,0.53364,0.54746
NM_005999,ENST00000366639,18,12,290,0.0023,0.47931,0.47356
NM_001202465,ENST00000602682,39,21,517,0.00104,0.50955,0.44966
NM_033261,ENST00000277517,10,4,227,0.00176,0.34846,0.23348
NM_014889,ENST00000224949,62,27,1037,0.00042,0.49001,0.45341
NM_001047160,ENST00000355029,43,19,596,0.00074,0.56247,0.60579
NR_037164,ENST00000459912,9,3,173,0.00193,0.28581,0.27553
NM_001242413,ENST00000397176,30,13,643,0.00067,0.40622,0.41895
NM_006257,ENST00000263125,33,14,706,0.0006,0.4178,0.41886
NM_004566,ENST00000379775,22,10,520,0.00087,0.48444,0.52769
NM_001025076,ENST00000417956,47,22,490,0.00096,0.52766,0.48024
NM_001037537,ENST00000396913,9,5,238,0.00233,0.58077,0.74958
NM_006214,ENST00000263038,16,10,338,0.00185,0.44693,0.47988
NM_001029954,ENST00000465530,6,2,187,0.00178,0.47683,0.57754
NM_021980,ENST00000378757,40,22,577,0.00095,0.54636,0.51465
NM_001008212,ENST00000378747,40,22,577,0.00095,0.54636,0.51465
NM_001008213,ENST00000378748,40,22,577,0.00095,0.54636,0.51465
NM_001193427,ENST00000433779,10,6,152,0.00395,0.42829,0.44627
NM_019590,ENST00000376454,107,46,1943,0.00022,0.51302,0.53473
NM_001172304,ENST00000342386,38,26,840,0.00081,0.56498,0.56694
NM_021738,ENST00000355867,113,51,2214,0.0002,0.45111,0.412
NM_001143771,ENST00000452305,46,26,818,0.00069,0.48942,0.51947
NM_001184791,ENST00000374794,87,47,1244,0.00043,0.59799,0.56879
NM_001184787,ENST00000346874,94,52,1319,0.00042,0.58529,0.54772
NM_001184785,ENST00000374788,99,54,1353,0.0004,0.59063,0.55068
NM_001184792,ENST00000340077,54,34,1031,0.00061,0.46478,0.48091
NM_001135196,ENST00000374144,78,42,1435,0.00038,0.4863,0.44311
NM_003338,ENST00000373910,7,6,147,0.00583,0.44121,0.47733
NM_198215,ENST00000618804,44,19,585,0.00074,0.47405,0.54656
NM_014836,ENST00000337910,37,18,696,0.0007,0.50516,0.5269
NM_001244638,ENST00000309334,50,29,945,0.00061,0.5128,0.43448
NM_001127384,ENST00000682758,46,26,895,0.00063,0.4958,0.55376
NR_045662,ENST00000354393,62,34,1045,0.00052,0.46919,0.46051
NM_001256267,ENST00000613327,85,45,1320,0.0004,0.45435,0.46301
NM_032578,ENST00000358913,85,45,1320,0.0004,0.45435,0.46301
NM_207119,ENST00000355790,7,3,184,0.00233,0.48602,0.52536
NM_018205,ENST00000357631,3,1,128,0.0026,0.52083,0.57812
NM_001024593,ENST00000299432,22,13,460,0.00128,0.49891,0.44398
NM_021245,ENST00000359322,17,10,299,0.00197,0.50049,0.50268
NM_001017962,ENST00000394890,24,19,534,0.00148,0.47846,0.5137
NM_004034,ENST00000372919,40,23,488,0.00118,0.53735,0.52842
NM_024875,ENST00000372873,45,11,753,0.00032,0.50179,0.43064
NM_001114133,ENST00000394810,63,19,977,0.00031,0.46807,0.37332
NM_001142353,ENST00000394829,21,11,525,0.001,0.60127,0.6568
NM_001007272,ENST00000713561,16,7,248,0.00176,0.5877,0.49424
NM_001007273,ENST00000707120,23,12,291,0.00179,0.49903,0.40865
NM_001007271,ENST00000713560,10,4,188,0.00213,0.84308,0.77526
NM_016364,ENST00000472493,16,7,198,0.00221,0.48359,0.36652
NM_001142282,ENST00000360830,5,4,131,0.00611,0.40458,0.30344
NM_001142283,ENST00000464716,5,4,132,0.00606,0.40151,0.30114
NM_001142284,ENST00000645440,5,4,131,0.00611,0.40458,0.30344
NM_001171610,ENST00000623056,37,10,732,0.00037,0.43424,0.49713
NM_001080116,ENST00000372066,21,4,283,0.00067,0.51557,0.37986
NM_001080114,ENST00000429277,32,9,617,0.00046,0.40392,0.47182
NM_014912,ENST00000265997,55,24,698,0.00063,0.3758,0.4988
NM_004969,ENST00000265986,50,30,1019,0.00059,0.57817,0.57779
NR_028033,ENST00000492756,4,1,132,0.00189,0.40151,0.34848
NM_001017520,ENST00000630152,23,16,508,0.00137,0.3955,0.40527
NM_001143973,ENST00000430368,29,12,459,0.0009,0.57171,0.62709
NM_015179,ENST00000370992,59,16,1297,0.00021,0.55617,0.50149
NM_020349,ENST00000307518,20,8,360,0.00111,0.48861,0.44271
NM_198044,ENST00000353979,15,6,338,0.00118,0.44596,0.51627
NM_001164182,ENST00000543964,26,12,402,0.00115,0.43685,0.40153
NM_001034954,ENST00000371247,70,27,1292,0.0003,0.5719,0.61211
NM_001174084,ENST00000370162,40,13,575,0.00057,0.4833,0.45097
NM_005029,ENST00000370002,14,4,302,0.00095,0.40113,0.43957
NM_005736,ENST00000369905,16,4,376,0.00066,0.41772,0.37168
NM_001199378,ENST00000677240,92,32,1856,0.00019,0.51266,0.47057
NM_001199379,ENST00000676993,91,32,1855,0.00019,0.51612,0.47038
NM_004210,ENST00000369780,18,5,574,0.00048,0.36885,0.44181
NM_017787,ENST00000369889,25,13,342,0.00152,0.40772,0.35133
NM_001134363,ENST00000369519,69,28,1227,0.00033,0.39394,0.42764
NM_001206569,ENST00000263054,59,25,1168,0.00036,0.51918,0.5286
NM_001177660,ENST00000542051,26,7,534,0.0005,0.44548,0.28625
NM_006175,ENST00000360478,110,47,1695,0.00025,0.50693,0.39582
NM_198060,ENST00000359988,111,47,1730,0.00024,0.50955,0.4003
NM_199461,ENST00000425699,3,0,292,0.0,0.55365,
NM_005264,ENST00000355422,18,9,465,0.00108,0.44444,0.53883
NM_004281,ENST00000369085,46,13,575,0.00049,0.48306,0.54408
NM_003750,ENST00000369144,107,56,1382,0.00038,0.4646,0.42277
NM_007041,ENST00000369043,36,24,518,0.00129,0.51287,0.53877
NM_206861,ENST00000513429,61,24,1094,0.00036,0.56905,0.54856
NM_206862,ENST00000369005,169,65,2948,0.00013,0.47563,0.47288
NM_006997,ENST00000260733,54,22,1026,0.0004,0.61508,0.57013
NM_017580,ENST00000359653,38,22,708,0.00082,0.58382,0.61832
NM_002817,ENST00000532097,27,15,376,0.00148,0.50591,0.4906
NM_003282,ENST00000381911,9,3,182,0.00183,0.4188,0.37363
NM_003282,ENST00000673526,9,3,182,0.00183,0.4188,0.37363
NM_001145841,ENST00000381905,10,3,182,0.00165,0.37802,0.37363
NM_001145841,ENST00000672155,10,3,182,0.00165,0.37802,0.37363
NM_001042782,ENST00000673157,16,6,250,0.0015,0.4305,0.41667
NM_001042782,ENST00000381558,16,6,250,0.0015,0.4305,0.41667
NM_020402,ENST00000250699,16,5,450,0.00069,0.53958,0.30089
NM_145638,ENST00000389989,48,18,811,0.00046,0.63813,0.66372
NM_053017,ENST00000397068,16,4,291,0.00086,0.54231,0.6933
NM_001079536,ENST00000359918,16,4,291,0.00086,0.54231,0.6933
NM_001751,ENST00000397111,35,18,748,0.00069,0.49198,0.53521
NM_001751,ENST00000633248,35,18,748,0.00069,0.49198,0.53521
NM_001194997,ENST00000380525,42,19,831,0.00054,0.45877,0.5526
NM_001194997,ENST00000612826,42,19,831,0.00054,0.45877,0.5526
NM_001014437,ENST00000380525,42,19,831,0.00054,0.45877,0.5526
NM_001014437,ENST00000612826,42,19,831,0.00054,0.45877,0.5526
NM_003156,ENST00000300737,36,9,685,0.00036,0.50231,0.46424
NM_001242841,ENST00000526601,31,20,610,0.00106,0.39603,0.3759
NM_006458,ENST00000359518,50,13,744,0.00035,0.39253,0.36869
NM_001242855,ENST00000423813,22,8,303,0.0012,0.61431,0.57384
NM_002315,ENST00000335790,9,4,156,0.00285,0.66667,0.6859
NM_006391,ENST00000379719,77,58,1038,0.00073,0.47923,0.48454
NM_139131,ENST00000397004,43,23,920,0.00058,0.49861,0.45236
NM_001145438,ENST00000300730,7,3,307,0.0014,0.4993,0.64604
NM_001025389,ENST00000396553,38,11,767,0.00038,0.47825,0.64537
NM_017944,ENST00000339865,66,49,1287,0.00058,0.46821,0.46772
NM_014632,ENST00000256194,52,22,1124,0.00038,0.48926,0.43089
NM_001256686,ENST00000528848,24,13,391,0.00139,0.50661,0.47196
NM_001145811,ENST00000528252,78,41,801,0.00066,0.45427,0.44201
NM_033326,ENST00000396356,77,39,808,0.00063,0.4522,0.42942
NM_002478,ENST00000250003,8,4,320,0.00156,0.68633,0.70781
NM_000525,ENST00000339994,12,3,390,0.00064,0.48547,0.56667
NM_001166290,ENST00000528731,9,3,303,0.0011,0.49615,0.44224
NM_000331,ENST00000672712,4,2,122,0.0041,0.63729,0.7377
NM_000331,ENST00000405158,4,2,122,0.0041,0.63729,0.7377
NM_001178006,ENST00000672418,4,2,122,0.0041,0.63729,0.7377
NM_001178006,ENST00000532858,4,2,122,0.0041,0.63729,0.7377
NM_001142649,ENST00000324559,42,22,913,0.00057,0.46164,0.49353
NM_001127225,ENST00000437761,4,2,128,0.00391,0.36132,0.60937
NM_203330,ENST00000651785,4,2,128,0.00391,0.36132,0.60937
NM_057174,ENST00000241041,22,5,346,0.00066,0.4841,0.52775
NM_002334,ENST00000378623,71,21,1905,0.00016,0.50533,0.52689
NM_001184751,ENST00000311764,49,16,720,0.00045,0.44963,0.43264
NM_001105540,ENST00000454345,77,22,1117,0.00026,0.52904,0.66155
NM_002804,ENST00000298852,24,7,439,0.00066,0.51433,0.45363
NM_001184975,ENST00000539589,31,9,424,0.00068,0.51506,0.5097
NM_016223,ENST00000298838,31,9,424,0.00068,0.51506,0.5097
NM_001205119,ENST00000528494,24,12,550,0.00091,0.52477,0.55076
NM_032645,ENST00000352508,20,5,353,0.00071,0.36926,0.14051
NM_005055,ENST00000298854,23,5,412,0.00053,0.3931,0.12039
NM_130475,ENST00000395336,88,32,1581,0.00023,0.48724,0.57215
NM_001025596,ENST00000358597,45,20,486,0.00091,0.51417,0.51574
NM_001172639,ENST00000532048,45,20,512,0.00087,0.53915,0.54063
NM_001105565,ENST00000527972,20,8,494,0.00081,0.48745,0.57363
NM_001142597,ENST00000302731,19,10,361,0.00146,0.42834,0.50305
NM_152716,ENST00000300146,68,39,770,0.00074,0.51585,0.52547
NM_053023,ENST00000316059,31,20,570,0.00113,0.40719,0.46421
NM_014067,ENST00000255681,10,4,325,0.00123,0.404,0.27769
NM_138689,ENST00000309318,6,2,147,0.00227,0.59637,0.39116
NM_201429,ENST00000356000,9,6,255,0.00261,0.56906,0.50784
NM_201428,ENST00000339997,35,18,1013,0.00051,0.53093,0.59027
NM_001164716,ENST00000377432,31,10,754,0.00043,0.49191,0.5179
NM_005609,ENST00000164139,34,13,842,0.00045,0.49476,0.46364
NM_001033678,ENST00000317459,19,5,253,0.00104,0.44602,0.60237
NM_001177358,ENST00000438980,16,4,396,0.00063,0.52336,0.49558
NM_001178030,ENST00000377387,41,20,673,0.00072,0.55746,0.5136
NM_020680,ENST00000270176,39,14,808,0.00044,0.55677,0.47463
NM_001048218,ENST00000420247,39,14,791,0.00045,0.56213,0.48022
NM_001532,ENST00000357440,19,4,456,0.00046,0.45833,0.46382
NM_001104,ENST00000513398,65,21,901,0.00036,0.56998,0.4903
NM_022822,ENST00000316924,35,8,622,0.00037,0.42921,0.43167
NM_001134774,ENST00000421552,24,5,545,0.00038,0.49893,0.53174
NM_001024957,ENST00000425825,17,6,290,0.00122,0.45071,0.50402
NM_001256670,ENST00000530165,40,13,707,0.00046,0.47277,0.50789
NM_001078650,ENST00000393877,11,4,180,0.00202,0.49242,0.46806
NR_045286,ENST00000532504,47,29,583,0.00106,0.54261,0.50311
NR_045286,ENST00000672685,47,29,583,0.00106,0.54261,0.50311
NM_002564,ENST00000393597,6,1,377,0.00044,0.66136,0.36074
NM_176071,ENST00000393596,6,1,377,0.00044,0.66136,0.36074
NM_006656,ENST00000294064,24,11,461,0.00099,0.56706,0.58766
NM_003356,ENST00000314032,15,5,312,0.00107,0.43739,0.41539
NM_022803,ENST00000426995,13,4,275,0.00112,0.40504,0.31273
NM_001014811,ENST00000393324,28,6,604,0.00035,0.48072,0.49227
NM_001114173,ENST00000529974,6,3,141,0.00355,0.49882,0.51064
NM_130847,ENST00000433060,82,30,956,0.00038,0.41518,0.31545
NM_003063,ENST00000305991,1,1,31,0.03226,0.93548,0.93548
NM_003478,ENST00000393094,49,35,780,0.00092,0.46991,0.47187
NM_033390,ENST00000278590,55,32,883,0.00066,0.56359,0.55316
NM_004724,ENST00000200135,41,24,779,0.00075,0.48862,0.51888
NM_020886,ENST00000003302,75,47,1077,0.00058,0.48707,0.48991
NM_001256397,ENST00000526088,25,15,539,0.00111,0.53039,0.51688
NM_001018011,ENST00000392996,38,14,673,0.00055,0.44936,0.46317
NM_207343,ENST00000300650,51,27,703,0.00075,0.49591,0.43991
NM_001144034,ENST00000359862,20,6,322,0.00093,0.50155,0.33126
NM_001467,ENST00000330775,12,4,429,0.00078,0.45513,0.50932
NM_001467,ENST00000710542,12,4,429,0.00078,0.45513,0.50932
NM_001164278,ENST00000710540,12,4,451,0.00074,0.44106,0.49668
NM_001164278,ENST00000357590,12,4,451,0.00074,0.44106,0.49668
NM_171997,ENST00000525735,20,5,396,0.00063,0.4673,0.37071
NM_004205,ENST00000260187,32,9,605,0.00046,0.50956,0.4652
NM_153201,ENST00000453788,21,14,493,0.00135,0.51029,0.49276
NM_001199922,ENST00000618733,31,14,488,0.00093,0.49914,0.44833
NM_032795,ENST00000298317,31,10,377,0.00086,0.47061,0.55782
NM_001130146,ENST00000412006,41,25,456,0.00134,0.50112,0.51763
NM_201441,ENST00000358409,22,4,391,0.00047,0.45931,0.44054
NM_003213,ENST00000359864,25,6,434,0.00055,0.46277,0.41206
NM_201443,ENST00000397122,17,4,305,0.00077,0.4135,0.31721
NM_213655,ENST00000340908,195,106,2634,0.00021,0.50812,0.50877
NM_001129838,ENST00000642583,95,35,2146,0.00017,0.55867,0.55869
