NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001194986,ENST00000606738,34,8,517,0.00046,0.54892,0.61605
NM_032785,ENST00000371839,26,10,503,0.00076,0.42682,0.42048
NM_001011547,ENST00000438567,24,7,681,0.00043,0.50906,0.59157
NM_001144832,ENST00000413473,27,8,581,0.00051,0.457,0.28937
NM_001190818,ENST00000371568,57,23,861,0.00047,0.54551,0.472
NM_152265,ENST00000313334,8,3,158,0.00237,0.37816,0.47047
NM_001039715,ENST00000388876,14,4,201,0.00142,0.5732,0.63682
NM_213593,ENST00000525202,1,0,61,0.0,0.06557,
NM_000792,ENST00000361921,6,1,125,0.00133,0.592,0.816
NM_182532,ENST00000371268,6,1,210,0.00079,0.44841,0.96667
NM_001114108,ENST00000371276,29,4,569,0.00024,0.49664,0.46573
NM_017904,ENST00000371274,22,4,372,0.00049,0.54533,0.67406
NM_147161,ENST00000343744,34,11,594,0.00054,0.49634,0.40419
NM_176782,ENST00000302250,28,5,585,0.00031,0.51313,0.48957
NM_176877,ENST00000371158,106,65,1801,0.00034,0.50918,0.49558
NM_014495,ENST00000371129,29,24,460,0.0018,0.40097,0.4269
NM_001199742,ENST00000650283,2,2,60,0.01667,0.35,0.35
NM_001199741,ENST00000370985,7,4,131,0.00436,0.54526,0.64122
NM_001003680,ENST00000371059,36,25,958,0.00072,0.51775,0.49173
NM_001127328,ENST00000420607,25,20,425,0.00188,0.46984,0.44306
NM_001130043,ENST00000370871,13,10,295,0.00261,0.54707,0.57153
NM_001889,ENST00000340866,14,10,329,0.00217,0.54472,0.5538
NM_001130042,ENST00000417775,14,10,329,0.00217,0.54472,0.5538
NM_015017,ENST00000370793,55,32,942,0.00062,0.4653,0.42191
NM_001039585,ENST00000370756,13,10,297,0.00259,0.55115,0.53468
NM_198717,ENST00000628037,13,5,365,0.00105,0.70158,0.80438
NM_198716,ENST00000460330,14,5,374,0.00095,0.70588,0.78502
NM_198718,ENST00000356595,19,9,418,0.00113,0.70473,0.79293
NM_198719,ENST00000306666,14,5,390,0.00092,0.67857,0.75282
NM_198715,ENST00000370924,16,7,388,0.00113,0.7181,0.81848
NM_014021,ENST00000342203,50,35,614,0.00114,0.49762,0.46845
NM_001167830,ENST00000479918,13,11,193,0.00438,0.67916,0.69571
NM_001024948,ENST00000260506,39,32,551,0.00149,0.44418,0.37086
NM_002858,ENST00000370214,38,23,659,0.00092,0.52508,0.54569
NM_001114106,ENST00000271227,27,10,653,0.00057,0.5171,0.55391
NM_001199834,ENST00000370119,26,10,677,0.00057,0.53647,0.63944
NM_001079874,ENST00000415432,11,7,287,0.00222,0.29617,0.30363
NM_001199774,ENST00000538610,11,4,183,0.00199,0.5847,0.54235
NM_001010898,ENST00000331565,19,4,727,0.00029,0.34489,0.4491
NM_006402,ENST00000256644,7,4,173,0.0033,0.57226,0.49422
NM_001201547,ENST00000541986,10,8,425,0.00188,0.50941,0.46912
NM_001201546,ENST00000472422,13,10,439,0.00175,0.42369,0.41276
NM_001201549,ENST00000369781,8,6,319,0.00235,0.40792,0.39133
NM_004696,ENST00000369779,13,10,487,0.00158,0.45775,0.45092
NM_001242676,ENST00000359172,27,10,483,0.00077,0.42896,0.6089
NM_001688,ENST00000369722,21,9,256,0.00167,0.64174,0.72873
NM_205848,ENST00000607941,11,3,425,0.00064,0.37604,0.66981
NM_001193431,ENST00000359785,36,23,807,0.00079,0.47752,0.47314
NM_001010922,ENST00000393316,11,8,163,0.00446,0.53319,0.4954
NM_152367,ENST00000369500,27,9,362,0.00092,0.47422,0.46286
NM_001007237,ENST00000369486,73,18,1194,0.00021,0.43529,0.43095
NM_001542,ENST00000369483,76,19,1214,0.00021,0.43439,0.42925
NM_001145635,ENST00000369464,32,9,562,0.0005,0.47904,0.49802
NM_016527,ENST00000325945,22,11,351,0.00142,0.46957,0.4934
NM_001005783,ENST00000361035,22,11,364,0.00137,0.48851,0.51149
NM_001253850,ENST00000328189,6,2,166,0.00201,0.39257,0.61747
NM_024626,ENST00000369458,10,5,282,0.00177,0.48156,0.51915
NM_001123068,ENST00000419275,5,3,164,0.00366,0.5439,0.50203
NM_000701,ENST00000295598,44,17,1023,0.00038,0.52997,0.4979
NM_001160234,ENST00000369496,43,16,992,0.00038,0.52759,0.51323
NM_001002811,ENST00000313431,122,63,1132,0.00046,0.54435,0.51439
NM_001201326,ENST00000451928,19,7,408,0.0009,0.34933,0.43382
NM_001201325,ENST00000417171,25,9,519,0.00069,0.37295,0.46457
NM_002614,ENST00000344770,25,9,519,0.00069,0.37295,0.46457
NM_181873,ENST00000369140,48,19,640,0.00062,0.45514,0.46604
NM_001202858,ENST00000369049,44,18,567,0.00072,0.43218,0.36821
NM_001243772,ENST00000414276,4,1,195,0.00128,0.88077,0.86667
NM_181746,ENST00000368954,16,6,380,0.00099,0.38141,0.3921
NM_001163260,ENST00000312210,34,12,327,0.00108,0.60425,0.59939
NM_207042,ENST00000339643,11,3,137,0.00199,0.45853,0.26034
NM_001001523,ENST00000356728,40,13,497,0.00065,0.41806,0.38353
NM_002962,ENST00000368718,1,1,92,0.01087,0.69565,0.69565
NM_005978,ENST00000368708,7,3,98,0.00437,0.62099,0.80612
NM_130898,ENST00000271889,24,10,395,0.00105,0.54747,0.53595
NM_001206866,ENST00000622330,21,6,352,0.00081,0.62189,0.66335
NR_024163,ENST00000368439,3,1,63,0.00529,0.5291,0.55556
NM_015841,ENST00000529168,62,19,1200,0.00026,0.37633,0.34781
NM_181871,ENST00000392414,25,5,543,0.00037,0.47285,0.55985
NM_181871,ENST00000571194,25,5,543,0.00037,0.47285,0.55985
NM_001171812,ENST00000427500,21,11,487,0.00108,0.50699,0.48777
NM_001171812,ENST00000613861,21,11,487,0.00108,0.50699,0.48777
NM_001256533,ENST00000245564,31,14,570,0.00079,0.5103,0.51391
NM_001256532,ENST00000245564,31,14,570,0.00079,0.5103,0.51391
NM_001204290,ENST00000438413,12,5,229,0.00182,0.42176,0.41747
NM_001204289,ENST00000338684,13,5,241,0.0016,0.43154,0.44647
NM_001204291,ENST00000338684,13,5,241,0.0016,0.43154,0.44647
NM_001044390,ENST00000343256,6,1,203,0.00082,0.45156,0.65025
NM_001204293,ENST00000368393,13,5,198,0.00194,0.51865,0.58586
NM_001204288,ENST00000368392,15,6,264,0.00152,0.44394,0.4596
NM_001018017,ENST00000368390,15,6,255,0.00157,0.42667,0.44052
NM_002456,ENST00000337604,16,6,273,0.00137,0.44322,0.47741
NM_001204285,ENST00000620103,20,9,475,0.00095,0.55379,0.52327
NM_001162384,ENST00000313667,70,25,985,0.00036,0.55063,0.50879
NM_001193300,ENST00000368285,37,8,761,0.00028,0.4987,0.40785
NM_022367,ENST00000368285,37,8,761,0.00028,0.4987,0.40785
NM_020407,ENST00000537040,21,8,458,0.00083,0.53888,0.59416
NM_001256396,ENST00000537040,21,8,458,0.00083,0.53888,0.59416
NR_046115,ENST00000613460,3,1,97,0.00344,0.15807,0.13402
NM_001198903,ENST00000368339,55,27,888,0.00055,0.4605,0.45938
NM_139121,ENST00000361831,49,25,739,0.00069,0.40797,0.3829
NM_001185108,ENST00000368155,18,14,231,0.00337,0.49543,0.57421
NM_014215,ENST00000368195,59,22,1297,0.00029,0.51045,0.46544
NM_001639,ENST00000255040,11,5,223,0.00204,0.59967,0.53005
NM_002241,ENST00000644903,17,10,379,0.00155,0.46283,0.44644
NM_020125,ENST00000289707,15,3,285,0.0007,0.40304,0.41638
NM_001013661,ENST00000368100,18,8,414,0.00107,0.39077,0.40248
NM_001185094,ENST00000392190,17,7,291,0.00141,0.51769,0.46588
NM_001077473,ENST00000412844,30,14,315,0.00148,0.55037,0.47528
NM_001077481,ENST00000367985,29,13,314,0.00143,0.57687,0.49045
NM_001127592,ENST00000426740,13,4,253,0.00122,0.46215,0.63044
NM_199351,ENST00000271417,25,9,639,0.00056,0.45052,0.39576
NM_002022,ENST00000367749,21,12,558,0.00102,0.54412,0.53196
NR_026550,ENST00000367846,4,2,127,0.00394,0.59645,0.74016
NM_018122,ENST00000649689,39,22,645,0.00087,0.38942,0.32114
NM_001185127,ENST00000367740,7,5,140,0.0051,0.58469,0.51857
NM_001127181,ENST00000356198,18,12,390,0.00171,0.3433,0.36944
NM_020318,ENST00000367662,83,42,1791,0.00028,0.50142,0.52976
NM_001199091,ENST00000367614,60,35,981,0.00059,0.52955,0.51743
NM_001205294,ENST00000621791,106,29,2251,0.00012,0.52685,0.52726
NM_001168238,ENST00000507173,53,21,1058,0.00037,0.53806,0.6371
NM_001200050,ENST00000367554,18,10,301,0.00185,0.52178,0.59103
NM_030769,ENST00000367553,20,12,320,0.00188,0.505,0.52344
NM_017673,ENST00000367500,51,28,900,0.00061,0.54227,0.58425
NM_133326,ENST00000571439,6,3,59,0.00847,0.32486,0.29379
NM_133326,ENST00000309309,6,3,59,0.00847,0.32486,0.29379
NM_018265,ENST00000367342,37,11,677,0.00044,0.44756,0.44985
NM_001142569,ENST00000413687,30,7,578,0.0004,0.45548,0.6001
NM_001164245,ENST00000367470,21,15,431,0.00166,0.48934,0.55422
NM_001001431,ENST00000412633,17,4,285,0.00083,0.6194,0.73246
NM_000364,ENST00000422165,17,4,295,0.0008,0.63031,0.74152
NM_000537,ENST00000272190,16,8,406,0.00123,0.47322,0.50216
NM_018208,ENST00000367202,22,8,386,0.00094,0.59821,0.65156
NM_198447,ENST00000308302,3,2,132,0.00505,0.48485,0.70076
NM_201630,ENST00000367177,34,13,713,0.00054,0.4691,0.47362
NM_181644,ENST00000367147,23,7,514,0.00059,0.45737,0.52807
NM_001204172,ENST00000367183,10,7,164,0.00427,0.44146,0.46603
NM_001160331,ENST00000539706,65,31,1189,0.0004,0.51756,0.56597
NM_152491,ENST00000367136,31,15,502,0.00096,0.53862,0.59947
NM_134325,ENST00000367134,43,15,887,0.00039,0.57002,0.56385
NM_153758,ENST00000659997,12,5,177,0.00235,0.53107,0.49492
NM_001170631,ENST00000324852,25,17,577,0.00118,0.52894,0.45734
NM_001122979,ENST00000450945,12,9,265,0.00283,0.49591,0.41048
NM_023938,ENST00000359470,43,8,601,0.00031,0.48052,0.56427
NM_175710,ENST00000508064,18,8,569,0.00078,0.4959,0.50989
NM_001018053,ENST00000367079,24,11,471,0.00097,0.54016,0.47327
NM_020439,ENST00000361322,17,6,476,0.00074,0.50247,0.49685
NM_001127641,ENST00000367030,108,27,1172,0.00021,0.5257,0.52907
NM_001206741,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_181755,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_001122834,ENST00000413764,22,5,493,0.00046,0.49179,0.38134
NM_001122834,ENST00000627903,22,5,493,0.00046,0.49179,0.38134
NM_001199812,ENST00000366992,75,51,942,0.00072,0.60174,0.54411
NM_001146171,ENST00000532324,19,11,281,0.00206,0.57801,0.54416
NM_006085,ENST00000322067,15,10,308,0.00216,0.44935,0.39643
NM_001143962,ENST00000366872,36,20,703,0.00079,0.40035,0.3729
NM_017982,ENST00000366878,27,11,490,0.00083,0.32116,0.3256
NM_001243511,ENST00000493603,20,10,435,0.00115,0.59264,0.5469
NM_001243510,ENST00000493603,20,10,435,0.00115,0.59264,0.5469
NM_001243506,ENST00000359162,20,10,435,0.00115,0.59264,0.5469
NM_001243505,ENST00000361395,20,10,435,0.00115,0.59264,0.5469
NM_001243146,ENST00000340871,39,25,667,0.00096,0.54219,0.57619
NM_206840,ENST00000391875,41,25,750,0.00081,0.56423,0.6184
NM_001243147,ENST00000469075,46,29,765,0.00082,0.51637,0.54573
NM_181455,ENST00000391867,10,3,128,0.00234,0.57734,0.75
NM_032435,ENST00000366624,56,28,1036,0.00048,0.49916,0.57981
NM_001010984,ENST00000391858,13,6,250,0.00185,0.36246,0.36333
NM_001136494,ENST00000470540,22,6,289,0.00094,0.49654,0.50173
NM_001079515,ENST00000642610,28,20,527,0.00136,0.59664,0.62713
NM_145861,ENST00000334232,10,6,215,0.00279,0.4614,0.33566
NM_003679,ENST00000366559,21,13,486,0.00127,0.43896,0.31292
NM_001243740,ENST00000472531,5,2,73,0.00548,0.6,0.82876
NM_003431,ENST00000340684,13,8,289,0.00213,0.42002,0.50779
NM_005185,ENST00000315238,5,2,149,0.00268,0.39329,0.46308
NM_001171864,ENST00000479328,13,8,406,0.00152,0.40281,0.44397
NM_024803,ENST00000380419,18,11,446,0.00137,0.34616,0.37729
NM_001160124,ENST00000497571,9,2,283,0.00079,0.32195,0.33922
NR_037164,ENST00000459912,9,3,173,0.00193,0.28581,0.27553
NM_001002295,ENST00000379328,14,4,444,0.00064,0.41248,0.48311
NM_002051,ENST00000346208,14,4,443,0.00064,0.41245,0.48307
NM_001195604,ENST00000378614,10,5,321,0.00156,0.31028,0.32897
NM_001081,ENST00000377833,162,80,3623,0.00014,0.4638,0.50998
NM_001193424,ENST00000354919,22,14,410,0.00155,0.48559,0.52892
NM_001167945,ENST00000643096,33,16,584,0.00083,0.52361,0.55651
NM_173160,ENST00000476166,3,0,89,0.0,0.64045,
NM_001184789,ENST00000350537,94,51,1310,0.00041,0.59432,0.54742
NM_001184788,ENST00000350537,49,31,1310,0.00048,0.34089,0.34615
NM_001099282,ENST00000374446,35,22,458,0.00137,0.47311,0.40383
NM_001256153,ENST00000374391,37,12,674,0.00048,0.50533,0.48529
NM_001256153,ENST00000610656,37,12,674,0.00048,0.50533,0.48529
NM_032023,ENST00000340258,17,3,321,0.00055,0.47535,0.41641
NM_001042359,ENST00000513156,12,9,269,0.00279,0.59913,0.57125
NM_001143997,ENST00000432695,35,10,801,0.00036,0.51036,0.55556
NM_018245,ENST00000374103,45,15,1010,0.00033,0.49943,0.45736
NM_001256025,ENST00000435790,34,14,704,0.00058,0.42392,0.52324
NM_138933,ENST00000373995,32,14,594,0.00074,0.58512,0.56012
NM_014576,ENST00000373997,33,14,586,0.00072,0.56298,0.55278
NM_001080512,ENST00000373886,53,29,974,0.00056,0.46639,0.47755
NM_194298,ENST00000395348,11,6,509,0.00107,0.47705,0.58022
NM_032439,ENST00000373880,13,8,376,0.00164,0.53539,0.46975
NM_001143774,ENST00000373878,12,7,350,0.00167,0.5419,0.49061
NM_001080449,ENST00000358410,55,32,1060,0.00055,0.47084,0.42792
NM_022129,ENST00000358769,13,4,288,0.00107,0.54647,0.40364
NM_001033083,ENST00000495025,12,4,280,0.00119,0.53363,0.41518
NM_025130,ENST00000354624,41,14,917,0.00037,0.57898,0.48832
NM_001244950,ENST00000373109,24,11,424,0.00108,0.42482,0.47727
NM_001242487,ENST00000605216,82,26,1837,0.00017,0.48187,0.52094
NM_005729,ENST00000225174,3,0,207,0.0,0.74074,
NM_001243779,ENST00000372188,10,4,229,0.00175,0.5572,0.64519
NM_144590,ENST00000371930,10,6,191,0.00314,0.39476,0.32024
NM_213606,ENST00000371790,20,15,516,0.00145,0.51609,0.45426
NM_148978,ENST00000342512,11,6,373,0.00146,0.43797,0.5706
NM_148977,ENST00000307534,17,8,461,0.00102,0.38152,0.52034
NM_001128925,ENST00000339022,14,9,431,0.00149,0.54591,0.6365
NM_133337,ENST00000358334,89,46,2048,0.00025,0.51402,0.56917
NM_001017520,ENST00000630152,23,16,508,0.00137,0.3955,0.40527
NM_001114094,ENST00000371176,27,16,433,0.00137,0.52014,0.59021
NM_001170766,ENST00000540664,33,25,406,0.00187,0.41178,0.45468
NM_032440,ENST00000356016,35,26,433,0.00172,0.41966,0.44759
NM_001134670,ENST00000370647,10,1,164,0.00061,0.48476,0.64024
NM_138413,ENST00000370646,17,3,327,0.00054,0.53355,0.61162
NM_001098831,ENST00000307450,6,3,146,0.00342,0.64041,0.54338
NM_198043,ENST00000352634,12,4,361,0.00092,0.40443,0.48338
NM_198046,ENST00000393760,15,6,377,0.00106,0.4481,0.53183
NM_001164178,ENST00000371207,30,16,522,0.00102,0.50766,0.43594
NM_019084,ENST00000265992,34,18,372,0.00142,0.55716,0.59513
NM_000392,ENST00000647814,76,39,1545,0.00033,0.46582,0.45175
NM_001278,ENST00000370397,43,29,745,0.00091,0.53791,0.52094
NM_000278,ENST00000355243,19,7,394,0.00094,0.45592,0.44054
NM_003989,ENST00000427256,20,8,409,0.00098,0.46577,0.49266
NM_003987,ENST00000428433,19,7,417,0.00088,0.4598,0.43988
NM_003990,ENST00000707079,20,8,432,0.00093,0.47026,0.49306
NM_024895,ENST00000370215,20,3,517,0.00029,0.51973,0.08575
NM_033165,ENST00000346714,14,5,204,0.00175,0.48599,0.44019
NM_006119,ENST00000347978,16,7,215,0.00203,0.45901,0.37409
NM_178858,ENST00000369893,16,5,322,0.00097,0.51514,0.5087
NM_199076,ENST00000433628,31,12,853,0.00045,0.60742,0.78664
NM_001013031,ENST00000263054,59,25,1168,0.00036,0.51918,0.5286
NM_022494,ENST00000369405,19,17,413,0.00217,0.58379,0.58824
NM_004132,ENST00000351270,26,7,560,0.00048,0.47122,0.31939
NM_001195306,ENST00000448814,7,4,92,0.00621,0.79193,0.83696
NM_032550,ENST00000369271,39,15,814,0.00047,0.42122,0.39771
NM_001198530,ENST00000534894,21,11,408,0.00128,0.53945,0.5918
NM_001165924,ENST00000442245,6,4,169,0.00394,0.62426,0.57396
NM_001030059,ENST00000398250,8,3,271,0.00138,0.39345,0.36162
NM_001001974,ENST00000368990,24,16,404,0.00165,0.49649,0.41584
NM_021622,ENST00000368990,24,16,404,0.00165,0.49649,0.41584
NM_001144916,ENST00000682550,25,12,704,0.00068,0.56636,0.55563
NM_001144913,ENST00000369056,29,15,769,0.00067,0.5437,0.53013
NM_022034,ENST00000392790,29,20,607,0.00114,0.617,0.6318
NR_037915,ENST00000368904,8,5,279,0.00224,0.49507,0.62653
NM_001204364,ENST00000368896,2,0,94,0.0,0.65426,
NM_152644,ENST00000368898,2,0,94,0.0,0.65426,
NM_152311,ENST00000368671,10,6,226,0.00265,0.67611,0.64307
NM_207426,ENST00000388920,12,4,318,0.00105,0.45571,0.57547
NM_001145201,ENST00000463201,9,4,142,0.00313,0.60876,0.67078
NM_145202,ENST00000433452,10,4,151,0.00265,0.59139,0.6606
NM_145651,ENST00000342878,4,1,95,0.00263,0.74736,0.95789
NM_001135053,ENST00000332725,17,8,410,0.00115,0.5759,0.48597
NM_003475,ENST00000622100,39,9,373,0.00062,0.53956,0.56956
NM_003475,ENST00000397583,39,9,373,0.00062,0.53956,0.56956
NM_031264,ENST00000349570,30,13,651,0.00067,0.41813,0.41368
NM_031264,ENST00000619215,30,13,651,0.00067,0.41813,0.41368
NM_001171968,ENST00000617105,43,25,845,0.00069,0.45301,0.50769
NM_001171968,ENST00000358353,43,25,839,0.00069,0.45342,0.5076
NM_021924,ENST00000397542,43,25,845,0.00069,0.45301,0.50769
NM_021924,ENST00000617105,43,25,845,0.00069,0.45301,0.50769
NM_014555,ENST00000696290,53,15,1165,0.00024,0.50317,0.62112
NM_000218,ENST00000155840,28,9,676,0.00048,0.6456,0.67373
NM_183233,ENST00000622105,19,6,424,0.00074,0.47046,0.38443
NM_183233,ENST00000347936,18,6,424,0.00079,0.49515,0.38443
NM_002555,ENST00000649076,18,6,424,0.00079,0.49515,0.38443
NM_002555,ENST00000610526,19,6,424,0.00074,0.47046,0.38443
NM_001144063,ENST00000389989,48,18,811,0.00046,0.63813,0.66372
NM_018073,ENST00000300747,28,11,485,0.00081,0.43785,0.4941
NM_000543,ENST00000342245,23,9,631,0.00062,0.56391,0.59588
NM_198185,ENST00000533663,25,12,565,0.00085,0.3925,0.46121
NM_001256569,ENST00000530181,43,20,733,0.00063,0.46848,0.5088
NM_001198645,ENST00000515022,21,8,313,0.00122,0.30838,0.34505
NM_001198644,ENST00000506134,21,8,313,0.00122,0.30838,0.34505
NM_021616,ENST00000429814,27,17,488,0.00129,0.44824,0.43346
NM_033092,ENST00000396847,23,10,347,0.00125,0.48853,0.44035
NM_001206671,ENST00000309737,18,7,369,0.00105,0.44565,0.37398
NR_045925,ENST00000477358,1,1,81,0.01235,0.02469,0.02469
NM_001256238,ENST00000493547,9,5,232,0.00239,0.7069,0.7069
NM_001080521,ENST00000529419,38,16,507,0.00083,0.53426,0.56312
NM_001178,ENST00000389707,25,18,625,0.00115,0.4729,0.4232
NM_000728,ENST00000324229,9,4,127,0.0035,0.49081,0.53543
NM_001177315,ENST00000532814,12,10,127,0.00656,0.48097,0.44094
NM_001033953,ENST00000486207,8,3,128,0.00293,0.46484,0.48959
NM_001741,ENST00000331587,9,3,141,0.00236,0.48227,0.39953
NM_175058,ENST00000355661,93,37,1121,0.00035,0.53221,0.53097
NM_033326,ENST00000396356,77,39,808,0.00063,0.4522,0.42942
NM_005709,ENST00000318024,33,13,552,0.00071,0.47711,0.42503
NM_153676,ENST00000005226,50,18,899,0.0004,0.47177,0.40063
NM_153347,ENST00000280734,5,2,240,0.00167,0.55333,0.42083
NM_201551,ENST00000532434,36,18,763,0.00066,0.45034,0.43563
NM_006157,ENST00000357134,36,18,810,0.00062,0.43872,0.42648
NM_178498,ENST00000396005,23,14,618,0.00098,0.49156,0.4874
NM_003986,ENST00000263182,19,7,387,0.00095,0.49844,0.48911
NM_001143830,ENST00000454584,13,5,313,0.00123,0.51782,0.3885
NM_018490,ENST00000379214,36,22,951,0.00064,0.4946,0.48509
NM_001135091,ENST00000529533,8,4,361,0.00139,0.50173,0.2403
NM_000510,ENST00000254122,4,0,129,0.0,0.54457,
NM_019040,ENST00000640961,16,12,424,0.00177,0.44001,0.33412
NM_024081,ENST00000257836,4,2,226,0.00221,0.48451,0.74336
NM_001198552,ENST00000530998,23,10,288,0.00151,0.5157,0.65174
NM_001198551,ENST00000379079,24,10,302,0.00138,0.51932,0.66556
NM_024426,ENST00000452863,41,16,522,0.00075,0.50168,0.56106
NM_001077242,ENST00000241051,32,23,511,0.00141,0.45285,0.47094
NM_001143809,ENST00000395983,11,4,247,0.00147,0.57637,0.41599
NM_001144030,ENST00000531159,57,29,953,0.00053,0.47571,0.5265
NM_001243081,ENST00000620316,8,6,187,0.00401,0.62233,0.58556
NM_198381,ENST00000312319,14,9,265,0.00243,0.55984,0.56813
NM_001422,ENST00000257832,14,9,255,0.00252,0.54258,0.5512
NM_001206615,ENST00000450654,19,8,277,0.00152,0.45487,0.48195
