NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001198834,ENST00000369356,237,111,2362,0.0002,0.4429,0.40793
NM_001198832,ENST00000618462,228,108,2240,0.00021,0.43462,0.41204
NM_001002812,ENST00000369349,125,65,969,0.00054,0.47503,0.44785
NM_001002810,ENST00000369347,17,9,173,0.00306,0.51377,0.51895
NM_001195260,ENST00000369347,17,9,173,0.00306,0.51377,0.51895
NM_014455,ENST00000582693,15,8,304,0.00175,0.64978,0.63898
NM_181703,ENST00000579774,23,9,358,0.00109,0.60432,0.72129
NM_001161334,ENST00000545683,3,1,134,0.00249,0.40796,0.70896
NM_006818,ENST00000368921,3,1,90,0.0037,0.41852,0.62222
NM_030913,ENST00000368914,42,14,930,0.00036,0.42314,0.46221
NM_001252607,ENST00000541576,69,27,947,0.00041,0.50555,0.51899
NM_001171812,ENST00000427500,21,11,487,0.00108,0.50699,0.48777
NM_001171812,ENST00000613861,21,11,487,0.00108,0.50699,0.48777
NM_001145264,ENST00000368304,7,2,95,0.00301,0.52632,0.36316
NM_139118,ENST00000295566,51,26,796,0.00064,0.44775,0.4268
NM_001035511,ENST00000342751,3,0,150,0.0,0.34222,
NM_001039711,ENST00000545495,21,4,318,0.0006,0.54313,0.74135
NM_001077475,ENST00000512372,26,11,267,0.00158,0.552,0.46578
NM_001077479,ENST00000511676,32,15,319,0.00147,0.55897,0.49613
NM_001135240,ENST00000426197,14,4,315,0.00091,0.53038,0.65714
NM_004528,ENST00000367889,6,4,152,0.00439,0.56908,0.57237
NM_001080426,ENST00000361200,50,18,1158,0.00031,0.48434,0.45577
NM_001254749,ENST00000530507,8,3,185,0.00203,0.52568,0.66666
NM_000130,ENST00000367797,119,62,2224,0.00023,0.5262,0.53179
NM_018442,ENST00000367843,47,31,880,0.00075,0.49321,0.5066
NM_001198956,ENST00000367840,58,36,951,0.00065,0.48863,0.50038
NM_021936,ENST00000367661,36,15,827,0.0005,0.4341,0.39919
NM_014857,ENST00000251507,43,23,815,0.00066,0.56978,0.54633
NM_001135669,ENST00000367589,34,22,631,0.00103,0.44672,0.46636
NM_003783,ENST00000367434,20,14,422,0.00166,0.51671,0.5479
NM_001001431,ENST00000412633,17,4,285,0.00083,0.6194,0.73246
NM_000364,ENST00000422165,17,4,295,0.0008,0.63031,0.74152
NM_001001430,ENST00000367318,19,4,288,0.00073,0.62262,0.73004
NM_002481,ENST00000608999,56,22,982,0.0004,0.48038,0.55601
NM_032103,ENST00000491336,13,8,208,0.00296,0.52145,0.5637
NM_032104,ENST00000290419,20,11,224,0.00246,0.62299,0.61323
NM_212502,ENST00000429964,25,7,474,0.00059,0.493,0.42134
NM_212503,ENST00000506784,27,8,504,0.00059,0.48053,0.40551
NM_002596,ENST00000360066,25,7,474,0.00059,0.493,0.42134
NM_173854,ENST00000367137,15,3,513,0.00039,0.49877,0.32294
NM_052934,ENST00000367135,36,11,791,0.00039,0.55454,0.46995
NM_001018053,ENST00000367079,24,11,471,0.00097,0.54016,0.47327
NM_001185157,ENST00000367093,18,6,154,0.00216,0.42172,0.3106
NM_020197,ENST00000366957,16,8,433,0.00115,0.51848,0.528
NM_001438,ENST00000408911,20,10,458,0.00109,0.6131,0.56965
NM_001243519,ENST00000391890,20,10,435,0.00115,0.59264,0.5469
NM_001243511,ENST00000493603,20,10,435,0.00115,0.59264,0.5469
NM_001243510,ENST00000493603,20,10,435,0.00115,0.59264,0.5469
NM_001243506,ENST00000359162,20,10,435,0.00115,0.59264,0.5469
NM_173083,ENST00000328205,36,25,558,0.00124,0.51006,0.5162
NM_052843,ENST00000284548,395,71,6620,3e-05,0.49432,0.52168
NM_001098623,ENST00000422127,471,88,7968,2e-05,0.48939,0.52314
NM_020808,ENST00000674635,92,45,1722,0.00028,0.49431,0.53822
NM_001103,ENST00000366578,57,21,894,0.00041,0.53364,0.54746
NM_001035,ENST00000366574,233,128,4967,0.00011,0.49337,0.51378
NM_001164556,ENST00000602873,29,18,201,0.00309,0.52376,0.42537
NM_001164540,ENST00000439617,56,29,854,0.00061,0.56988,0.54551
NM_006499,ENST00000450372,11,7,359,0.00177,0.33578,0.32352
NM_018012,ENST00000407071,90,26,2108,0.00014,0.4845,0.45692
NM_005174,ENST00000335698,14,7,297,0.00168,0.37975,0.30976
NM_014241,ENST00000361271,6,3,288,0.00174,0.61921,0.5706
NM_001004470,ENST00000377602,14,9,398,0.00162,0.5271,0.50614
NM_012228,ENST00000376510,5,1,182,0.0011,0.4945,0.90659
NM_001145373,ENST00000376495,19,10,481,0.00109,0.5796,0.64782
NM_201571,ENST00000282343,32,14,632,0.00069,0.55192,0.59448
NM_201590,ENST00000377329,31,13,606,0.00069,0.55078,0.62452
NM_006393,ENST00000377122,62,30,1014,0.00048,0.55049,0.53337
NM_001256053,ENST00000436985,130,96,1709,0.00043,0.55731,0.59191
NM_145698,ENST00000396271,33,21,525,0.00121,0.62072,0.61651
NM_001012750,ENST00000376140,27,14,481,0.00108,0.43898,0.42011
NM_001143771,ENST00000452305,46,26,818,0.00069,0.48942,0.51947
NM_181571,ENST00000345491,29,15,300,0.00172,0.54081,0.56845
NM_001135196,ENST00000374144,78,42,1435,0.00038,0.4863,0.44311
NM_001143996,ENST00000419399,8,3,953,0.00039,0.08919,0.04267
NM_001145261,ENST00000579039,45,28,630,0.00099,0.42533,0.44756
NM_001145262,ENST00000583565,44,28,614,0.00104,0.42016,0.43317
NM_001142773,ENST00000395433,83,59,1932,0.00037,0.47529,0.49937
NM_003338,ENST00000373910,7,6,147,0.00583,0.44121,0.47733
NM_001204403,ENST00000373827,94,48,1861,0.00027,0.47279,0.46709
NM_014836,ENST00000337910,37,18,696,0.0007,0.50516,0.5269
NM_013266,ENST00000433211,46,26,895,0.00063,0.4958,0.55376
NR_045662,ENST00000354393,62,34,1045,0.00052,0.46919,0.46051
NM_001256267,ENST00000613327,85,45,1320,0.0004,0.45435,0.46301
NM_032578,ENST00000358913,85,45,1320,0.0004,0.45435,0.46301
NM_152709,ENST00000298596,73,42,989,0.00058,0.53865,0.59196
NM_207119,ENST00000355790,7,3,184,0.00233,0.48602,0.52536
NM_004034,ENST00000372919,40,23,488,0.00118,0.53735,0.52842
NM_024875,ENST00000372873,45,11,753,0.00032,0.50179,0.43064
NM_001114133,ENST00000394810,63,19,977,0.00031,0.46807,0.37332
NM_001042466,ENST00000394936,23,11,524,0.00091,0.52332,0.54528
NM_001007273,ENST00000707120,23,12,291,0.00179,0.49903,0.40865
NM_016364,ENST00000472493,16,7,198,0.00221,0.48359,0.36652
NM_005729,ENST00000225174,3,0,207,0.0,0.74074,
NM_001142283,ENST00000464716,5,4,132,0.00606,0.40151,0.30114
NM_001171610,ENST00000623056,37,10,732,0.00037,0.43424,0.49713
NM_001080116,ENST00000372066,21,4,283,0.00067,0.51557,0.37986
NM_001080115,ENST00000623007,20,4,330,0.00061,0.525,0.43409
NM_007078,ENST00000361373,33,9,727,0.00038,0.42849,0.50634
NM_001080114,ENST00000429277,32,9,617,0.00046,0.40392,0.47182
NM_018363,ENST00000371947,22,8,315,0.00115,0.5316,0.45556
NM_014391,ENST00000371697,11,5,319,0.00142,0.40068,0.22194
NM_148977,ENST00000307534,17,8,461,0.00102,0.38152,0.52034
NM_012465,ENST00000357947,35,12,1015,0.00034,0.48341,0.59663
NM_032440,ENST00000356016,35,26,433,0.00172,0.41966,0.44759
NM_001129981,ENST00000298808,19,8,327,0.00129,0.49815,0.47477
NM_020349,ENST00000307518,20,8,360,0.00111,0.48861,0.44271
NM_001098175,ENST00000453258,31,15,517,0.00094,0.48718,0.45777
NM_001034954,ENST00000371247,70,27,1292,0.0003,0.5719,0.61211
NM_001195517,ENST00000467928,9,5,257,0.00216,0.58625,0.41478
NM_013274,ENST00000299206,40,13,575,0.00057,0.4833,0.45097
NM_024541,ENST00000370033,28,12,689,0.00062,0.53841,0.45343
NM_005029,ENST00000370002,14,4,302,0.00095,0.40113,0.43957
NM_173194,ENST00000348850,14,3,225,0.00095,0.36318,0.46222
NM_173195,ENST00000343195,13,3,220,0.00105,0.37762,0.45909
NM_173193,ENST00000353068,14,3,227,0.00094,0.37571,0.46549
NM_173192,ENST00000358038,16,4,252,0.00099,0.37723,0.3998
NM_173191,ENST00000356640,16,4,270,0.00093,0.39375,0.40648
NM_014591,ENST00000461105,16,4,285,0.00088,0.40592,0.4114
NM_001206426,ENST00000309579,2,1,58,0.00862,0.15517,0.17241
NM_001134363,ENST00000369519,69,28,1227,0.00033,0.39394,0.42764
NM_052918,ENST00000263054,59,25,1168,0.00036,0.51918,0.5286
NM_001121,ENST00000277900,37,23,674,0.00092,0.44194,0.4373
NM_198514,ENST00000369301,33,23,726,0.00096,0.523,0.58833
NM_001177660,ENST00000542051,26,7,534,0.0005,0.44548,0.28625
NM_006175,ENST00000360478,110,47,1695,0.00025,0.50693,0.39582
NM_001003407,ENST00000392955,36,20,718,0.00077,0.51389,0.43141
NM_206861,ENST00000513429,61,24,1094,0.00036,0.56905,0.54856
NM_206862,ENST00000369005,169,65,2948,0.00013,0.47563,0.47288
NM_006997,ENST00000260733,54,22,1026,0.0004,0.61508,0.57013
NM_001144917,ENST00000369060,25,13,705,0.00074,0.57175,0.53868
NM_006426,ENST00000338492,23,8,572,0.00061,0.46762,0.44952
NM_012239,ENST00000382743,13,3,399,0.00058,0.51089,0.35672
NM_001256629,ENST00000707536,28,8,674,0.00042,0.52708,0.54655
NM_001256629,ENST00000531197,28,8,674,0.00042,0.52708,0.54655
NM_139022,ENST00000182290,22,7,320,0.00099,0.47244,0.5375
NM_001142946,ENST00000456145,5,2,178,0.00225,0.66404,0.47191
NM_001007593,ENST00000527275,23,9,630,0.00062,0.56356,0.59542
NM_014489,ENST00000278243,7,4,315,0.00181,0.58957,0.6254
NM_001206647,ENST00000309357,7,4,183,0.00312,0.44262,0.47404
NM_015881,ENST00000396505,18,4,350,0.00063,0.4927,0.57214
NM_013253,ENST00000326932,18,4,350,0.00063,0.4927,0.57214
NM_017508,ENST00000527619,78,41,801,0.00066,0.45427,0.44201
NM_003476,ENST00000265968,8,6,194,0.00387,0.55928,0.56443
NM_006906,ENST00000358540,32,11,565,0.00061,0.61222,0.63395
NM_001256371,ENST00000620009,42,18,867,0.00049,0.56195,0.6072
NM_213599,ENST00000324559,42,22,913,0.00057,0.46164,0.49353
NM_001142649,ENST00000324559,42,22,913,0.00057,0.46164,0.49353
NM_002233,ENST00000328224,28,10,653,0.00055,0.50082,0.51654
NM_001244963,ENST00000396087,125,39,2488,0.00013,0.42496,0.46218
NM_001145399,ENST00000448418,13,9,277,0.0025,0.48209,0.48817
NM_170735,ENST00000525528,11,4,247,0.00147,0.57637,0.41599
NM_003477,ENST00000227868,21,11,501,0.00105,0.63929,0.62566
NM_000256,ENST00000545968,44,14,1274,0.00025,0.50184,0.53302
NM_001142673,ENST00000359513,22,10,517,0.00088,0.52427,0.55493
NM_001205119,ENST00000528494,24,12,550,0.00091,0.52477,0.55076
NM_003682,ENST00000311027,89,33,1647,0.00023,0.47329,0.56179
NM_004778,ENST00000332539,8,3,395,0.00095,0.37437,0.22616
NM_001206889,ENST00000534579,43,22,879,0.00058,0.52864,0.57059
NM_001163296,ENST00000361128,34,11,719,0.00045,0.52135,0.53483
NM_001160392,ENST00000541278,17,4,216,0.00109,0.43355,0.5382
NM_153819,ENST00000354024,36,21,609,0.00096,0.49521,0.48831
NM_001130848,ENST00000436757,61,14,1243,0.00018,0.49737,0.4646
NM_007103,ENST00000322776,15,2,464,0.00029,0.71451,0.86422
NM_001193537,ENST00000393375,6,6,200,0.005,0.48667,0.48667
NM_000926,ENST00000325455,51,24,933,0.0005,0.59481,0.67542
NM_001130145,ENST00000282441,57,28,504,0.00097,0.42927,0.52197
NR_024239,ENST00000444749,14,8,376,0.00152,0.57846,0.62965
NM_001931,ENST00000280346,25,12,647,0.00074,0.43815,0.46587
NM_020886,ENST00000003302,75,47,1077,0.00058,0.48707,0.48991
NM_031938,ENST00000357685,26,15,579,0.001,0.53262,0.54059
NM_001256400,ENST00000532593,21,13,474,0.00131,0.55957,0.52029
NM_001037290,ENST00000438022,25,15,545,0.0011,0.52587,0.51193
NR_028383,ENST00000509359,5,0,32,0.0,0.63125,
NM_001242608,ENST00000621128,41,13,726,0.00044,0.47023,0.51462
NM_001076682,ENST00000621850,40,12,761,0.00039,0.44708,0.47405
NM_181351,ENST00000316851,46,16,858,0.00041,0.44046,0.50437
NM_000039,ENST00000236850,20,4,267,0.00075,0.41442,0.2912
NM_171997,ENST00000525735,20,5,396,0.00063,0.4673,0.37071
NM_001198672,ENST00000375095,6,2,245,0.00136,0.3932,0.4796
NM_174926,ENST00000529187,5,1,148,0.00135,0.42432,0.01351
NM_153201,ENST00000453788,21,14,493,0.00135,0.51029,0.49276
NM_000890,ENST00000529694,18,9,419,0.00119,0.51286,0.45691
NR_027946,ENST00000347735,64,33,948,0.00054,0.47065,0.4633
NM_018979,ENST00000315939,189,101,2382,0.00022,0.48672,0.49168
NM_005002,ENST00000266544,14,8,377,0.00152,0.36851,0.45159
NM_001168320,ENST00000537971,6,1,239,0.0007,0.65481,0.94979
NM_001129837,ENST00000647521,95,35,2146,0.00017,0.55867,0.55869
NM_001129837,ENST00000399595,95,35,2146,0.00017,0.55867,0.55869
NM_001167623,ENST00000399603,96,36,2138,0.00018,0.55433,0.54886
NM_001167623,ENST00000647327,96,36,2138,0.00018,0.55433,0.54886
NM_001129840,ENST00000644369,96,36,2138,0.00018,0.55433,0.54886
NM_001129840,ENST00000399641,96,36,2138,0.00018,0.55433,0.54886
NM_001129834,ENST00000399621,96,35,2157,0.00017,0.55869,0.55817
NM_001129834,ENST00000645584,96,35,2157,0.00017,0.55869,0.55817
NM_001129831,ENST00000399638,95,35,2166,0.00017,0.5571,0.55825
NM_001129831,ENST00000644048,95,35,2166,0.00017,0.5571,0.55825
NM_001195017,ENST00000011653,35,19,458,0.00119,0.49426,0.44105
NM_001207024,ENST00000536844,7,1,191,0.00075,0.59761,0.7644
NM_023920,ENST00000390677,8,3,303,0.00124,0.73309,0.76128
NM_023920,ENST00000613662,8,3,303,0.00124,0.73309,0.76128
NM_023920,ENST00000574870,8,3,303,0.00124,0.73309,0.76128
NM_001190839,ENST00000228938,7,0,128,0.0,0.55357,
NM_000921,ENST00000359062,46,27,1141,0.00051,0.564,0.59629
NM_001244683,ENST00000359062,46,27,1141,0.00051,0.564,0.59629
NM_005691,ENST00000261201,60,35,1549,0.00038,0.48431,0.47634
NM_005504,ENST00000261192,13,8,386,0.00159,0.49203,0.41159
NM_001248005,ENST00000546179,24,20,540,0.00154,0.50694,0.52083
NM_001248003,ENST00000395901,27,22,599,0.00136,0.51128,0.51487
NM_001198915,ENST00000537927,53,30,858,0.00066,0.47691,0.45796
NM_177444,ENST00000318304,64,34,1011,0.00053,0.47516,0.48793
NM_003622,ENST00000228425,61,34,1005,0.00055,0.48629,0.48958
NM_023925,ENST00000298892,93,61,1077,0.00061,0.50781,0.51709
NM_001005242,ENST00000340811,54,26,837,0.00058,0.4621,0.5176
NM_004572,ENST00000070846,47,23,881,0.00056,0.3704,0.45467
NM_017641,ENST00000361961,102,59,1661,0.00035,0.48964,0.51131
NM_001173464,ENST00000361418,104,60,1674,0.00034,0.48848,0.50989
NM_005748,ENST00000534854,11,5,180,0.00253,0.43232,0.54778
NM_031292,ENST00000344862,25,20,701,0.00114,0.49837,0.46912
NM_001166688,ENST00000547587,31,14,780,0.00058,0.50161,0.47646
NM_001166687,ENST00000312352,31,14,780,0.00058,0.50161,0.47646
NM_015270,ENST00000357869,53,20,1168,0.00032,0.48142,0.54396
NM_001136264,ENST00000449723,8,4,146,0.00342,0.38185,0.44007
NM_138473,ENST00000327443,91,39,785,0.00055,0.43326,0.38719
NM_004077,ENST00000351328,26,9,466,0.00074,0.53962,0.58941
NM_144576,ENST00000308197,12,2,247,0.00067,0.52901,0.93118
NM_001099337,ENST00000433805,12,4,215,0.00155,0.46008,0.47093
NM_001686,ENST00000262030,25,10,529,0.00076,0.56666,0.60756
NM_001113203,ENST00000550952,46,28,925,0.00066,0.53774,0.56402
NM_004731,ENST00000261187,14,10,478,0.00149,0.49178,0.49121
NM_001031679,ENST00000308259,8,2,185,0.00135,0.3527,0.4973
NM_005888,ENST00000228318,13,4,362,0.00085,0.46281,0.76312
NM_001254721,ENST00000536007,38,22,1127,0.00051,0.48709,0.53598
NM_020140,ENST00000549558,23,14,414,0.00147,0.43153,0.43565
NM_001093771,ENST00000525566,25,13,647,0.0008,0.48414,0.44014
NM_018711,ENST00000610966,19,6,548,0.00058,0.52468,0.49301
NM_001114185,ENST00000228510,18,7,396,0.00098,0.60887,0.58442
NM_139283,ENST00000354300,13,6,304,0.00152,0.61285,0.71875
NM_000432,ENST00000228841,7,4,166,0.00344,0.36747,0.32982
NM_001681,ENST00000308664,34,21,997,0.00062,0.4715,0.50728
NM_001177996,ENST00000361483,9,0,262,0.0,0.68066,
NM_001193531,ENST00000552374,21,12,337,0.0017,0.56521,0.4451
NM_181486,ENST00000405440,32,9,518,0.00054,0.61854,0.70656
NM_080717,ENST00000349716,29,9,468,0.00066,0.63852,0.67521
NM_001256796,ENST00000359949,11,5,404,0.00113,0.51958,0.54752
NR_033956,ENST00000541022,6,3,128,0.00391,0.53125,0.21615
NM_021954,ENST00000241125,17,3,435,0.00041,0.49655,0.77395
NM_000231,ENST00000218867,15,10,291,0.00229,0.54135,0.48935
NM_148957,ENST00000248484,24,16,417,0.0016,0.54327,0.4946
NM_018647,ENST00000382258,26,16,423,0.00145,0.57029,0.48759
NM_001033602,ENST00000612955,83,40,1369,0.00035,0.59633,0.58698
NM_015233,ENST00000380808,35,18,348,0.00148,0.50402,0.54039
NM_032116,ENST00000380615,19,12,490,0.00129,0.31042,0.36905
NM_023037,ENST00000542859,156,73,3013,0.00016,0.49846,0.48955
NM_001160031,ENST00000539099,22,12,541,0.00101,0.48042,0.56932
NM_001204504,ENST00000261491,59,28,1164,0.00041,0.52116,0.53986
NM_178009,ENST00000337343,64,30,1220,0.00038,0.5347,0.54533
NM_001243798,ENST00000611198,13,3,86,0.00268,0.62791,0.6938
NM_001010875,ENST00000519676,17,8,291,0.00162,0.46513,0.50773
NM_020377,ENST00000682523,5,1,346,0.00058,0.4474,0.51734
NM_145019,ENST00000280057,30,10,582,0.00057,0.45607,0.5823
NM_203487,ENST00000377865,54,29,1237,0.00043,0.55963,0.56142
NM_030794,ENST00000196169,40,23,651,0.00088,0.52888,0.55266
NM_153456,ENST00000376705,25,8,471,0.00068,0.63847,0.60801
NM_004115,ENST00000376143,12,3,247,0.00101,0.3917,0.7193
NM_017693,ENST00000257336,24,16,503,0.00133,0.59974,0.53541
NM_001113511,ENST00000375741,39,23,803,0.00073,0.46891,0.47512
NM_001014283,ENST00000478244,12,8,259,0.00257,0.30502,0.28475
NM_199162,ENST00000356501,8,4,272,0.00184,0.52344,0.61948
NM_138430,ENST00000375418,10,4,354,0.00113,0.52683,0.70762
NR_027480,ENST00000622767,21,15,486,0.00147,0.67656,0.65062
NM_002471,ENST00000405093,131,45,1939,0.00018,0.57744,0.52255
NM_004050,ENST00000250405,10,4,193,0.00207,0.42694,0.42228
NM_203402,ENST00000267426,10,4,292,0.00137,0.44281,0.625
NM_203402,ENST00000644407,10,4,292,0.00137,0.44281,0.625
NM_004274,ENST00000280979,121,64,2319,0.00023,0.42981,0.47018
NM_138638,ENST00000298159,5,2,166,0.00241,0.40723,0.21084
NR_028130,ENST00000298159,5,2,166,0.00241,0.40723,0.21084
NM_001247988,ENST00000396165,38,31,775,0.00105,0.43976,0.38855
NM_182944,ENST00000453196,207,114,2046,0.00027,0.55584,0.58043
NM_001134999,ENST00000343279,30,13,687,0.00063,0.56647,0.54428
NM_001079522,ENST00000395311,127,83,1306,0.0005,0.53074,0.55977
NM_001024858,ENST00000389722,181,60,2328,0.00014,0.49924,0.42572
NM_020692,ENST00000337827,33,9,558,0.00049,0.61241,0.53982
NM_001204423,ENST00000402788,33,20,437,0.00139,0.53318,0.53959
NM_001204418,ENST00000553530,35,21,472,0.00127,0.5359,0.54711
NR_033814,ENST00000238671,3,1,67,0.00498,0.29353,0.28358
NM_004452,ENST00000380887,23,7,508,0.0006,0.6532,0.64989
NM_020431,ENST00000298351,31,13,806,0.00052,0.54487,0.60021
NM_001193316,ENST00000448935,26,17,444,0.00147,0.5227,0.57075
NM_004545,ENST00000605997,2,2,58,0.01724,0.46552,0.46552
NM_024952,ENST00000428926,27,12,616,0.00072,0.49675,0.69805
NM_001102366,ENST00000523816,27,12,616,0.00072,0.49675,0.69805
NM_152326,ENST00000286918,12,3,317,0.00079,0.52313,0.15773
NM_001008404,ENST00000557649,5,2,160,0.0025,0.34125,0.10625
NM_001008404,ENST00000630349,5,2,160,0.0025,0.34125,0.10625
NM_004894,ENST00000286953,2,2,58,0.01724,0.19828,0.19828
NM_022805,ENST00000400097,11,3,240,0.00114,0.43902,0.33889
NM_005159,ENST00000290378,11,4,377,0.00096,0.55655,0.3508
NM_001130010,ENST00000566621,17,10,281,0.00209,0.35231,0.48043
NM_032499,ENST00000567389,8,7,183,0.00478,0.40847,0.43326
NM_133647,ENST00000560611,45,21,1150,0.00041,0.58968,0.58112
NM_001042494,ENST00000458406,43,20,1091,0.00043,0.59474,0.5874
NM_052849,ENST00000358005,13,6,185,0.00249,0.53555,0.62612
NM_022473,ENST00000263805,122,79,1883,0.00034,0.47557,0.47547
NM_001159280,ENST00000428046,18,15,328,0.00254,0.47476,0.51463
NM_032892,ENST00000417257,25,13,570,0.00091,0.48856,0.4695
NM_001204450,ENST00000442196,58,42,807,0.0009,0.49714,0.47622
NM_152451,ENST00000380565,43,17,438,0.0009,0.48349,0.43849
NM_001018100,ENST00000267853,47,20,466,0.00091,0.48973,0.47639
NM_171846,ENST00000413507,14,10,373,0.00191,0.48985,0.52842
NM_194272,ENST00000300069,6,3,209,0.00239,0.76396,0.563
NM_001018005,ENST00000403994,16,5,284,0.0011,0.38424,0.40845
NM_001101362,ENST00000432196,16,6,458,0.00082,0.40243,0.25546
NM_024817,ENST00000261862,60,18,1018,0.00029,0.45951,0.32449
NM_005477,ENST00000261917,60,21,1203,0.00029,0.51149,0.51736
NM_001161364,ENST00000562924,6,2,278,0.0012,0.43165,0.1259
NM_001161363,ENST00000563691,12,5,394,0.00106,0.41984,0.23807
NM_012428,ENST00000345330,12,5,398,0.00105,0.41646,0.23568
NM_182471,ENST00000319622,19,7,531,0.00069,0.50669,0.6064
NM_001030005,ENST00000395018,12,4,158,0.00211,0.49473,0.37184
NM_004255,ENST00000322347,4,2,150,0.00333,0.37667,0.21334
NM_001145923,ENST00000538941,90,56,1154,0.00054,0.54765,0.51728
NM_000126,ENST00000557943,16,10,333,0.00188,0.44594,0.44264
NM_005530,ENST00000299518,11,7,366,0.00174,0.4158,0.30484
NM_001146341,ENST00000421388,17,10,535,0.0011,0.56921,0.62766
NM_001007122,ENST00000334574,31,13,749,0.00056,0.48292,0.52942
NM_001011885,ENST00000379403,21,10,385,0.00124,0.58194,0.66987
NM_020778,ENST00000258888,113,36,1705,0.00019,0.49839,0.49348
NM_007200,ENST00000394518,168,79,2813,0.00017,0.54072,0.49099
NM_006738,ENST00000361243,168,80,2817,0.00017,0.54067,0.49186
NM_000057,ENST00000355112,62,39,1417,0.00044,0.46285,0.46328
NM_006011,ENST00000268164,17,6,375,0.00094,0.52612,0.60355
NM_001130927,ENST00000558812,40,16,437,0.00092,0.64783,0.52503
NM_003834,ENST00000316163,23,3,446,0.00029,0.40534,0.15994
NM_001172560,ENST00000689027,10,3,364,0.00082,0.73873,0.56502
