NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_025079,ENST00000373087,33,10,599,0.00051,0.56038,0.48881
NM_000760,ENST00000373106,52,18,836,0.00041,0.47898,0.4782
NM_156039,ENST00000373103,56,20,863,0.00041,0.49485,0.5011
NM_001242909,ENST00000615459,16,1,236,0.00026,0.68035,0.92797
NM_012090,ENST00000361689,512,263,5430,9e-05,0.49881,0.49874
NM_001956,ENST00000372587,11,5,178,0.00255,0.57712,0.69888
NM_032257,ENST00000372565,26,11,365,0.00116,0.52487,0.61968
NM_024503,ENST00000372583,120,32,2406,0.00011,0.46924,0.4684
NM_001101376,ENST00000335282,8,4,134,0.00373,0.34888,0.38433
NM_001243246,ENST00000236040,42,18,804,0.00053,0.47154,0.41107
NM_001164829,ENST00000523677,3,1,113,0.00295,0.68142,0.84071
NM_001159936,ENST00000431635,32,16,361,0.00139,0.56934,0.59712
NM_001195831,ENST00000610710,97,42,1283,0.00034,0.5646,0.45747
NM_057090,ENST00000414809,8,0,228,0.0,0.47149,
NM_057091,ENST00000372359,7,0,220,0.0,0.51493,
NM_001256399,ENST00000621943,12,8,279,0.00239,0.57497,0.55376
NM_002840,ENST00000359947,102,46,1907,0.00024,0.54563,0.60101
NM_174971,ENST00000372372,11,5,413,0.0011,0.63746,0.49443
NM_001013632,ENST00000675259,7,2,221,0.00129,0.39431,0.6267
NM_001114938,ENST00000528266,48,20,622,0.00067,0.42283,0.34936
NM_001195193,ENST00000537798,34,20,724,0.00081,0.52547,0.52949
NM_002574,ENST00000262746,9,5,199,0.00279,0.64154,0.5809
NM_145279,ENST00000271139,9,4,216,0.00206,0.4748,0.61459
NM_003189,ENST00000691006,10,2,331,0.0006,0.54713,0.61934
NR_024174,ENST00000528077,7,6,106,0.00809,0.72642,0.7217
NR_024176,ENST00000341183,19,4,329,0.00064,0.55447,0.60106
NM_000779,ENST00000271153,21,4,511,0.00037,0.50759,0.45206
NM_032110,ENST00000404795,16,1,542,0.00012,0.47821,0.35055
NM_001011547,ENST00000438567,24,7,681,0.00043,0.50906,0.59157
NM_001135181,ENST00000236495,25,7,706,0.0004,0.51173,0.60603
NM_004631,ENST00000306052,35,11,963,0.00033,0.49304,0.47522
NM_001110533,ENST00000371273,22,9,418,0.00098,0.50979,0.55502
NM_174936,ENST00000302118,31,11,692,0.00051,0.56368,0.53731
NR_036662,ENST00000495776,2,0,19,0.0,0.55264,
NM_152377,ENST00000371201,33,20,546,0.00111,0.44544,0.40943
NM_152665,ENST00000282670,9,6,179,0.00372,0.49597,0.47859
NM_144701,ENST00000347310,31,20,629,0.00103,0.46418,0.47504
NM_024763,ENST00000371026,40,30,848,0.00088,0.47385,0.53306
NM_001198689,ENST00000616738,33,25,896,0.00085,0.50971,0.52576
NM_001002912,ENST00000326665,61,29,1530,0.00031,0.52388,0.4675
NM_012302,ENST00000319517,63,39,1403,0.00044,0.45841,0.438
NM_153259,ENST00000370608,28,19,566,0.0012,0.45671,0.48168
NM_145172,ENST00000294664,42,22,891,0.00059,0.49086,0.50332
NM_006536,ENST00000370565,48,24,943,0.00053,0.48131,0.44035
NM_018284,ENST00000370481,49,28,595,0.00096,0.63166,0.61849
NM_002053,ENST00000370473,50,33,592,0.00111,0.63625,0.67399
NM_207398,ENST00000294671,40,18,638,0.00071,0.59753,0.61468
NM_052941,ENST00000355754,38,13,640,0.00053,0.60576,0.6625
NM_198460,ENST00000370456,46,21,633,0.00072,0.55983,0.51508
NM_001134486,ENST00000370459,53,29,586,0.00093,0.65754,0.65282
NM_052942,ENST00000370459,53,29,586,0.00093,0.65754,0.65282
NM_032186,ENST00000361321,7,5,105,0.0068,0.38368,0.44
NM_003503,ENST00000234626,34,24,574,0.00123,0.44087,0.44512
NM_001127216,ENST00000427103,15,7,422,0.00111,0.59684,0.54773
NM_001839,ENST00000370206,25,13,329,0.00158,0.58103,0.56769
NM_001252270,ENST00000616709,13,11,369,0.00229,0.50969,0.56738
NM_033055,ENST00000370152,22,14,490,0.0013,0.56744,0.66166
NM_001077395,ENST00000342173,14,10,284,0.00252,0.62022,0.58838
NM_080629,ENST00000358392,90,48,1818,0.00029,0.5094,0.52417
NM_004038,ENST00000370083,18,11,511,0.0012,0.41313,0.42697
NM_001008218,ENST00000330330,18,11,511,0.0012,0.41313,0.42697
NM_001008221,ENST00000370083,18,11,511,0.0012,0.41313,0.42697
NM_001122961,ENST00000369949,8,2,157,0.00159,0.49841,0.57324
NM_001134400,ENST00000369868,7,1,251,0.00057,0.59818,0.94422
NM_002232,ENST00000369769,22,11,575,0.00087,0.51763,0.39241
NR_036437,ENST00000469655,12,3,635,0.00039,0.60748,0.61155
NM_201653,ENST00000369740,25,7,476,0.00059,0.47218,0.57533
NM_004000,ENST00000369748,18,8,390,0.00114,0.54388,0.52724
NM_001042678,ENST00000369642,8,2,193,0.0013,0.41969,0.24612
NM_012411,ENST00000528414,31,19,752,0.00082,0.48383,0.48313
NM_015967,ENST00000359785,36,23,807,0.00079,0.47752,0.47314
NM_001767,ENST00000369478,20,15,351,0.00214,0.65513,0.64786
NM_206996,ENST00000336338,132,74,2223,0.00025,0.46148,0.50664
NM_001256106,ENST00000682167,64,32,1021,0.00049,0.41747,0.45666
NM_001253850,ENST00000328189,6,2,166,0.00201,0.39257,0.61747
NM_000701,ENST00000295598,44,17,1023,0.00038,0.52997,0.4979
NM_001160233,ENST00000537345,44,17,1023,0.00038,0.52997,0.4979
NM_003637,ENST00000369304,69,29,1167,0.00036,0.49144,0.45442
NM_001097613,ENST00000534502,21,12,430,0.00133,0.49524,0.44922
NM_181703,ENST00000579774,23,9,358,0.00109,0.60432,0.72129
NM_001136479,ENST00000616917,8,4,220,0.00227,0.54034,0.57386
NM_001136478,ENST00000436748,8,4,227,0.0022,0.57709,0.63216
NM_025008,ENST00000369041,66,17,877,0.00029,0.46643,0.38708
NM_001243772,ENST00000414276,4,1,195,0.00128,0.88077,0.86667
NM_012432,ENST00000368969,64,35,1290,0.00042,0.45924,0.42436
NM_020239,ENST00000357235,4,1,79,0.00316,0.64557,0.74684
NM_005988,ENST00000392653,12,5,72,0.00579,0.39352,0.28056
NM_001199828,ENST00000368762,17,3,89,0.00198,0.3655,0.10861
NM_005621,ENST00000368737,6,5,92,0.00906,0.56159,0.6
NM_002965,ENST00000368738,6,2,114,0.00292,0.31725,0.46052
NM_002964,ENST00000368733,2,1,93,0.00538,0.59678,0.73118
NM_002960,ENST00000368713,5,0,101,0.0,0.37624,
NM_005978,ENST00000368708,7,3,98,0.00437,0.62099,0.80612
NM_080388,ENST00000368706,5,2,103,0.00388,0.77282,0.50971
NM_080429,ENST00000324978,11,5,301,0.00151,0.48656,0.55349
NM_001111,ENST00000368474,63,19,1226,0.00025,0.37693,0.34378
NM_182685,ENST00000368406,11,6,183,0.00298,0.53701,0.59654
NR_046295,ENST00000490743,7,3,99,0.00433,0.44733,0.42424
NM_001204295,ENST00000615517,7,2,189,0.00151,0.43235,0.51059
NM_001204289,ENST00000338684,13,5,241,0.0016,0.43154,0.44647
NM_001204293,ENST00000368393,13,5,198,0.00194,0.51865,0.58586
NM_001018017,ENST00000368390,15,6,255,0.00157,0.42667,0.44052
NM_001018016,ENST00000368392,15,6,264,0.00152,0.44394,0.4596
NM_001204287,ENST00000337604,16,6,273,0.00137,0.44322,0.47741
NM_001204285,ENST00000620103,20,9,475,0.00095,0.55379,0.52327
NM_001204286,ENST00000620103,20,9,475,0.00095,0.55379,0.52327
NM_207191,ENST00000360674,52,12,772,0.0003,0.54031,0.47021
NM_207194,ENST00000355956,56,14,839,0.0003,0.5281,0.50196
NM_001199664,ENST00000567140,18,3,142,0.00117,0.70696,0.51878
NM_139121,ENST00000361831,49,25,739,0.00069,0.40797,0.3829
NM_144702,ENST00000337428,26,11,559,0.00076,0.54376,0.56855
NM_001763,ENST00000289429,18,9,327,0.00153,0.54043,0.4244
NM_001764,ENST00000368168,25,16,333,0.00192,0.46366,0.4071
NM_001195388,ENST00000361835,32,9,977,0.00029,0.38738,0.20948
NM_001159397,ENST00000358292,21,10,366,0.0013,0.56284,0.58033
NM_003126,ENST00000643759,194,108,2419,0.00023,0.50385,0.49264
NM_002432,ENST00000368141,22,11,407,0.00123,0.50737,0.59661
NM_001185108,ENST00000368155,18,14,231,0.00337,0.49543,0.57421
NM_001161443,ENST00000368198,28,7,371,0.00067,0.52503,0.79399
NM_001161442,ENST00000368198,28,7,371,0.00067,0.52503,0.79399
NM_003975,ENST00000368199,30,7,389,0.0006,0.51191,0.80352
NM_001012331,ENST00000368196,40,15,790,0.00047,0.50424,0.49671
NM_000567,ENST00000255030,7,1,224,0.00064,0.63967,0.33929
NM_001004310,ENST00000368106,29,12,434,0.00095,0.40632,0.41302
NM_012337,ENST00000368099,58,24,551,0.00075,0.52406,0.57532
NM_198929,ENST00000392254,21,13,461,0.00134,0.63609,0.69848
NM_152501,ENST00000368140,22,14,492,0.00129,0.61151,0.67465
NM_001013661,ENST00000368100,18,8,414,0.00107,0.39077,0.40248
NM_003564,ENST00000368097,23,9,199,0.00197,0.45095,0.5148
NM_001146173,ENST00000368092,12,3,198,0.00126,0.48148,0.42424
NM_003037,ENST00000302035,14,5,335,0.00107,0.64136,0.73373
NM_021181,ENST00000368043,10,4,335,0.00119,0.32776,0.42239
NM_001778,ENST00000368046,9,5,243,0.00229,0.43256,0.35967
NM_001256030,ENST00000613788,12,7,252,0.00231,0.54696,0.51984
NM_001033667,ENST00000368039,7,3,193,0.00222,0.34789,0.32642
NM_002348,ENST00000263285,33,12,655,0.00056,0.54129,0.71056
NM_080878,ENST00000368029,11,8,325,0.00224,0.58182,0.61808
NM_016382,ENST00000368034,29,14,365,0.00132,0.47652,0.47221
NM_030916,ENST00000368012,28,9,510,0.00063,0.50987,0.65207
NM_001184879,ENST00000311224,17,6,345,0.00102,0.49787,0.61111
NM_016946,ENST00000368026,7,3,299,0.00143,0.64262,0.57079
NM_005099,ENST00000367996,43,9,837,0.00025,0.55083,0.54188
NM_002155,ENST00000309758,30,6,643,0.00031,0.5494,0.5705
NM_001166159,ENST00000392179,28,11,457,0.00086,0.42341,0.4808
NM_001244753,ENST00000650385,11,3,233,0.00117,0.40889,0.55937
NM_000570,ENST00000367964,11,3,233,0.00117,0.40889,0.55937
NM_001039711,ENST00000545495,21,4,318,0.0006,0.54313,0.74135
NM_001136219,ENST00000271450,19,9,317,0.00149,0.38204,0.39713
NM_053282,ENST00000367929,5,4,132,0.00606,0.44394,0.5322
NM_000569,ENST00000443193,13,4,254,0.00121,0.46396,0.63189
NM_001127595,ENST00000367967,13,4,254,0.00121,0.46396,0.63189
NM_001127593,ENST00000436743,13,4,254,0.00121,0.46396,0.63189
NM_178550,ENST00000367910,25,10,302,0.00132,0.3355,0.36292
NM_144624,ENST00000538489,14,9,344,0.00187,0.39826,0.40407
NM_000734,ENST00000392122,12,7,163,0.00358,0.46319,0.47677
NM_003175,ENST00000367819,6,0,114,0.0,0.65351,
NM_002995,ENST00000367818,6,2,114,0.00292,0.65351,0.47807
NR_037163,ENST00000271411,3,3,57,0.01754,0.62573,0.62573
NM_000450,ENST00000333360,28,13,610,0.00076,0.47787,0.49281
NR_029467,ENST00000236147,13,7,372,0.00145,0.40819,0.48157
NM_025063,ENST00000367758,31,18,573,0.00101,0.53797,0.54101
NM_006894,ENST00000367755,16,10,532,0.00117,0.64897,0.65075
NM_000639,ENST00000367721,13,5,281,0.00137,0.42458,0.51317
NM_001162894,ENST00000444639,5,3,99,0.00606,0.62828,0.64646
NM_001162893,ENST00000444639,5,3,99,0.00606,0.62828,0.64646
NM_001252512,ENST00000539888,9,8,485,0.00183,0.51409,0.52835
NM_005158,ENST00000512653,53,24,1167,0.00039,0.58785,0.59679
NM_001136001,ENST00000367623,58,23,1161,0.00034,0.53658,0.62019
NM_001200050,ENST00000367554,18,10,301,0.00185,0.52178,0.59103
NM_203454,ENST00000308641,16,11,367,0.00187,0.59452,0.6111
NM_001190789,ENST00000418089,31,13,445,0.00094,0.47771,0.40069
NM_000433,ENST00000367535,36,17,526,0.0009,0.48817,0.39879
NM_001127651,ENST00000697330,36,17,526,0.0009,0.48817,0.39879
NM_000963,ENST00000367468,34,22,604,0.00107,0.5037,0.56299
NM_130782,ENST00000367460,13,12,235,0.00393,0.66776,0.64752
NM_144766,ENST00000543215,9,6,159,0.00419,0.5884,0.65618
NM_001014434,ENST00000367390,20,8,388,0.00103,0.57539,0.55187
NM_005298,ENST00000304244,8,2,361,0.00069,0.68491,0.75208
NM_080921,ENST00000348564,57,36,1145,0.00055,0.6127,0.62931
NM_080921,ENST00000573477,12,6,410,0.00122,0.54553,0.51504
NM_002838,ENST00000573679,16,9,571,0.00099,0.53338,0.5001
NM_002838,ENST00000442510,61,39,1306,0.00049,0.62047,0.62981
NM_001142569,ENST00000413687,30,7,578,0.0004,0.45548,0.6001
NM_031935,ENST00000271588,41,27,5635,0.00012,0.08374,0.0777
NM_001114309,ENST00000367284,20,7,371,0.00094,0.46402,0.40162
NM_021636,ENST00000255432,40,22,915,0.0006,0.41172,0.42022
NM_015999,ENST00000340990,13,4,375,0.00082,0.56431,0.79734
NM_003465,ENST00000367229,31,15,466,0.00104,0.5441,0.51803
NM_017773,ENST00000442561,25,13,398,0.00131,0.54814,0.5344
NM_002646,ENST00000367187,85,31,1634,0.00022,0.50405,0.43314
NM_030952,ENST00000367157,28,9,628,0.00051,0.57393,0.64543
NM_052934,ENST00000367135,36,11,791,0.00039,0.55454,0.46995
NM_148964,ENST00000678498,22,8,363,0.001,0.48735,0.40048
NM_001910,ENST00000358184,25,12,396,0.00121,0.49,0.54293
NM_153758,ENST00000659997,12,5,177,0.00235,0.53107,0.49492
NM_001193322,ENST00000578328,43,17,657,0.0006,0.56865,0.63828
NM_182664,ENST00000580449,24,12,336,0.00149,0.50112,0.50198
NM_182663,ENST00000579436,32,16,418,0.0012,0.53334,0.52766
NM_182665,ENST00000577571,18,9,265,0.00189,0.59916,0.57275
NM_000715,ENST00000367070,24,15,597,0.00105,0.61069,0.73099
NM_001083924,ENST00000461135,23,5,355,0.00061,0.41739,0.55662
NM_023938,ENST00000359470,43,8,601,0.00031,0.48052,0.56427
NM_175710,ENST00000508064,18,8,569,0.00078,0.4959,0.50989
NM_000574,ENST00000367064,14,10,381,0.00187,0.50581,0.52835
NM_001114752,ENST00000314754,19,12,440,0.00144,0.5549,0.53485
NM_001185157,ENST00000367093,18,6,154,0.00216,0.42172,0.3106
NM_001185156,ENST00000391929,20,8,207,0.00193,0.39372,0.38768
NM_006850,ENST00000294984,20,8,206,0.00194,0.3915,0.38592
NM_000228,ENST00000356082,108,27,1172,0.00021,0.5257,0.52907
NM_001206741,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_001033910,ENST00000261464,39,24,557,0.0011,0.46854,0.44173
NM_001122834,ENST00000413764,22,5,493,0.00046,0.49179,0.38134
NM_001122834,ENST00000627903,22,5,493,0.00046,0.49179,0.38134
NM_001030287,ENST00000366987,13,2,181,0.00085,0.59796,0.50276
NM_001040619,ENST00000366983,8,1,135,0.00093,0.53889,0.02222
NM_001674,ENST00000341491,13,2,181,0.00085,0.59796,0.50276
NM_001206488,ENST00000613104,10,1,124,0.00081,0.62742,0.98387
NM_001206486,ENST00000336937,8,1,106,0.00118,0.48113,0.0283
NM_001143962,ENST00000366872,36,20,703,0.00079,0.40035,0.3729
NM_001136115,ENST00000424254,17,9,179,0.00296,0.43937,0.5928
NM_025160,ENST00000678917,38,17,661,0.00068,0.5139,0.53591
NM_152608,ENST00000272091,26,10,451,0.00085,0.42444,0.39778
NM_003240,ENST00000366820,27,5,366,0.00051,0.5339,0.51093
NM_033131,ENST00000284523,12,2,352,0.00047,0.3724,0.15483
NM_001658,ENST00000272102,7,5,181,0.00395,0.68903,0.74696
NM_181462,ENST00000430433,13,4,164,0.00188,0.55863,0.66768
NM_181454,ENST00000391867,10,3,128,0.00234,0.57734,0.75
NM_006615,ENST00000271971,34,11,690,0.00047,0.43065,0.54664
NM_016452,ENST00000354537,33,11,664,0.0005,0.43063,0.54313
NM_001139459,ENST00000366512,43,23,616,0.00087,0.4963,0.50762
NM_145278,ENST00000366488,9,6,135,0.00494,0.33909,0.40617
NM_024804,ENST00000343381,20,12,464,0.00129,0.44224,0.51616
NM_015431,ENST00000366481,27,9,486,0.00069,0.42905,0.5743
NM_001001957,ENST00000360358,9,4,314,0.00142,0.51699,0.41561
NM_001127462,ENST00000391827,50,24,977,0.00049,0.5364,0.56111
NM_001193328,ENST00000366471,26,7,474,0.00057,0.53221,0.50964
NM_001202465,ENST00000602682,39,21,517,0.00104,0.50955,0.44966
NM_001202467,ENST00000704335,38,22,514,0.00113,0.52673,0.48311
NM_001009943,ENST00000191063,14,4,304,0.00094,0.48214,0.47615
NM_172200,ENST00000528354,5,1,234,0.00085,0.66752,0.61111
NM_001256765,ENST00000397248,14,3,353,0.00061,0.44476,0.42493
NM_001243539,ENST00000525219,7,2,231,0.00124,0.56401,0.44372
NM_032817,ENST00000613909,36,12,728,0.00046,0.50008,0.52358
NM_001080836,ENST00000407572,6,6,88,0.01136,0.50379,0.50379
NM_001004470,ENST00000377602,14,9,398,0.00162,0.5271,0.50614
NM_178815,ENST00000377275,8,6,179,0.00419,0.51187,0.45996
NM_173081,ENST00000298032,31,18,872,0.00067,0.46808,0.48847
NM_001167945,ENST00000643096,33,16,584,0.00083,0.52361,0.55651
NM_172242,ENST00000313311,29,16,458,0.0012,0.35153,0.38755
NM_012443,ENST00000376624,34,20,509,0.00116,0.4068,0.46297
NM_213569,ENST00000417816,19,8,270,0.00156,0.53606,0.52824
NM_145010,ENST00000331161,10,3,256,0.00117,0.59922,0.70964
NM_018076,ENST00000305242,41,24,1044,0.00056,0.47682,0.46847
NM_139312,ENST00000326799,37,25,773,0.00087,0.44215,0.41656
NM_001244134,ENST00000542547,18,11,467,0.00131,0.43766,0.36481
NM_182755,ENST00000442986,47,27,828,0.00069,0.48507,0.50586
NM_018590,ENST00000374466,31,19,542,0.00113,0.44554,0.4597
NM_001024629,ENST00000374821,22,13,609,0.00097,0.56292,0.53442
NM_001024628,ENST00000374822,24,14,644,0.00091,0.56942,0.54037
NM_001184794,ENST00000374776,49,31,988,0.00064,0.452,0.45896
NM_001178134,ENST00000395794,4,2,140,0.00357,0.42143,0.525
NM_183060,ENST00000348787,18,8,221,0.00201,0.51609,0.59955
NM_182717,ENST00000473940,7,3,120,0.00357,0.44167,0.53333
NM_014696,ENST00000374314,26,6,458,0.0005,0.46246,0.47708
NM_000698,ENST00000374391,37,12,674,0.00048,0.50533,0.48529
NM_000698,ENST00000610656,37,12,674,0.00048,0.50533,0.48529
NM_001040084,ENST00000585281,12,3,327,0.00076,0.33945,0.32416
NM_001098845,ENST00000619162,12,3,327,0.00076,0.33945,0.32416
NM_001006939,ENST00000374160,4,1,261,0.00096,0.47605,0.27586
NM_001018071,ENST00000374201,78,31,1309,0.0003,0.496,0.45376
NM_138634,ENST00000581478,1,0,77,0.0,0.87013,
NM_001145260,ENST00000578454,47,30,650,0.00098,0.4366,0.47051
NM_001142772,ENST00000373965,70,50,1677,0.00043,0.46941,0.50374
NM_001142767,ENST00000395430,83,59,1952,0.00036,0.48101,0.50486
NM_001142766,ENST00000395430,83,59,1952,0.00036,0.48101,0.50486
NM_145307,ENST00000373789,42,24,609,0.00094,0.48143,0.50233
NM_002727,ENST00000242465,2,2,158,0.00633,0.08544,0.08544
NM_080802,ENST00000517713,28,8,668,0.00043,0.47765,0.4506
NM_080800,ENST00000522165,29,8,686,0.0004,0.46647,0.4437
NM_033496,ENST00000298649,33,12,916,0.0004,0.51604,0.45096
NM_005041,ENST00000441259,28,10,555,0.00064,0.54382,0.45387
NM_001083116,ENST00000441259,28,10,555,0.00064,0.54382,0.45387
NM_139155,ENST00000373208,65,13,1226,0.00016,0.55033,0.60622
NM_001134434,ENST00000412663,4,2,77,0.00649,0.73052,0.7922
NM_002778,ENST00000394936,23,11,524,0.00091,0.52332,0.54528
NM_001145031,ENST00000446342,22,10,414,0.0011,0.47376,0.46329
NM_001202449,ENST00000673027,15,8,327,0.00163,0.53068,0.52447
NM_001098668,ENST00000372325,10,2,248,0.00081,0.67298,0.48992
NM_003019,ENST00000372292,21,9,375,0.00114,0.54425,0.57274
NM_001164644,ENST00000398636,10,2,248,0.00081,0.67298,0.48992
NM_001164646,ENST00000398636,10,2,248,0.00081,0.67298,0.48992
NM_005411,ENST00000398636,10,2,248,0.00081,0.67298,0.48992
NM_001164645,ENST00000419470,11,2,263,0.00069,0.63014,0.51901
NM_001093770,ENST00000419470,11,2,263,0.00069,0.63014,0.51901
NM_032372,ENST00000256039,14,8,177,0.00323,0.59766,0.62924
NM_001142285,ENST00000440692,13,6,289,0.0016,0.49055,0.31834
NM_001171611,ENST00000372056,26,5,398,0.00048,0.53972,0.4392
NM_003956,ENST00000371852,10,4,272,0.00147,0.27794,0.42188
NM_001198830,ENST00000355843,14,7,375,0.00133,0.62267,0.55048
NM_001010987,ENST00000371809,25,18,474,0.00152,0.53392,0.52907
NM_001031683,ENST00000371811,34,21,490,0.00126,0.54526,0.5447
NR_028034,ENST00000479522,3,1,86,0.00388,0.49225,0.53488
NR_028033,ENST00000492756,4,1,132,0.00189,0.40151,0.34848
NM_152871,ENST00000357339,15,9,314,0.00191,0.58471,0.7201
NR_028036,ENST00000652046,15,9,335,0.00179,0.58985,0.73068
NM_000043,ENST00000652046,15,9,335,0.00179,0.58985,0.73068
NM_001195755,ENST00000371481,13,6,361,0.00128,0.51545,0.48246
NM_001164178,ENST00000371207,30,16,522,0.00102,0.50766,0.43594
NM_001164179,ENST00000371205,29,15,510,0.00101,0.51291,0.45033
NM_001166245,ENST00000628193,21,9,480,0.00089,0.58651,0.57523
NM_001174120,ENST00000357540,12,1,318,0.00026,0.50288,0.98428
NM_001163814,ENST00000476766,9,7,128,0.00608,0.40278,0.36719
NM_013274,ENST00000299206,40,13,575,0.00057,0.4833,0.45097
NM_001142434,ENST00000439817,37,25,863,0.00078,0.46021,0.49015
NM_024928,ENST00000224950,24,14,368,0.00159,0.5685,0.59802
NM_025145,ENST00000357060,97,63,1665,0.00039,0.58925,0.62899
NM_145247,ENST00000369729,15,11,232,0.00316,0.52701,0.57053
NM_001191015,ENST00000369707,8,4,215,0.00233,0.53314,0.54418
NM_004832,ENST00000369713,6,2,241,0.00138,0.59129,0.63901
NM_001167604,ENST00000322238,20,14,642,0.00109,0.45249,0.43714
NM_203380,ENST00000393081,30,18,683,0.00088,0.54192,0.48471
NM_001193435,ENST00000619563,26,12,366,0.00126,0.49275,0.47746
NM_024889,ENST00000361048,27,16,363,0.00163,0.48434,0.43354
NM_001193434,ENST00000369312,26,12,366,0.00126,0.49275,0.47746
