NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001077702,ENST00000371016,22,11,450,0.00111,0.55424,0.54848
NM_030965,ENST00000477717,28,2,336,0.00021,0.32749,0.5372
NM_001199328,ENST00000534056,14,8,340,0.00168,0.32206,0.40294
NR_027962,ENST00000370867,14,7,259,0.00193,0.38803,0.42195
NM_001039585,ENST00000370756,13,7,297,0.00181,0.55115,0.5113
NM_145172,ENST00000294664,42,18,891,0.00048,0.49086,0.56111
NM_002731,ENST00000370689,14,6,351,0.00122,0.46703,0.36515
NM_001017975,ENST00000370425,68,50,1435,0.00051,0.52295,0.52138
NM_024813,ENST00000610020,33,21,612,0.00104,0.46366,0.43799
NM_001164391,ENST00000545708,22,10,491,0.00093,0.43779,0.50204
NM_022049,ENST00000315033,17,1,384,0.00015,0.60187,0.72135
NM_001013660,ENST00000287474,27,14,626,0.00083,0.51089,0.34014
NM_015958,ENST00000370109,14,6,285,0.0015,0.6188,0.59649
NM_001190709,ENST00000353414,89,56,1767,0.00036,0.50311,0.50325
NM_004038,ENST00000370083,18,6,511,0.00065,0.41313,0.19537
NM_001008218,ENST00000330330,18,6,511,0.00065,0.41313,0.19537
NM_001008221,ENST00000370083,18,6,511,0.00065,0.41313,0.19537
NM_001008219,ENST00000622339,18,6,511,0.00065,0.41313,0.19537
NM_001122961,ENST00000369949,8,1,157,0.0008,0.49841,0.16561
NM_001142368,ENST00000442650,10,1,191,0.00052,0.61937,0.72775
NM_139156,ENST00000342115,38,6,798,0.0002,0.43827,0.35526
NM_001134400,ENST00000369868,7,0,251,0.0,0.59818,
NR_024537,ENST00000361066,13,7,225,0.00239,0.57641,0.69524
NM_032414,ENST00000271331,3,0,105,0.0,0.25079,
NM_018372,ENST00000369763,50,27,769,0.0007,0.47657,0.41251
NM_002557,ENST00000369732,21,13,678,0.00091,0.64925,0.74155
NM_001201548,ENST00000437429,11,7,382,0.00167,0.48786,0.57068
NM_001201549,ENST00000369781,8,3,319,0.00118,0.40792,0.43992
NM_004696,ENST00000369779,13,7,487,0.00111,0.45775,0.54796
NM_001242673,ENST00000393614,27,9,483,0.00069,0.42896,0.43133
NM_001242675,ENST00000359172,27,9,483,0.00069,0.42896,0.43133
NM_004185,ENST00000369686,23,3,372,0.00035,0.42391,0.12097
NM_024494,ENST00000369684,21,1,391,0.00012,0.47875,0.27366
NM_138728,ENST00000360743,25,13,544,0.00096,0.53081,0.56109
NM_017744,ENST00000358039,25,13,575,0.0009,0.50866,0.53498
NM_001004440,ENST00000369630,7,2,169,0.00169,0.44548,0.81065
NM_001253772,ENST00000610222,13,1,510,0.00015,0.41433,0.86667
NM_002506,ENST00000369512,9,4,241,0.00184,0.37437,0.33921
NM_206996,ENST00000336338,132,62,2223,0.00021,0.46148,0.48433
NM_004258,ENST00000682167,64,27,1021,0.00041,0.41747,0.47089
NM_001256106,ENST00000682167,64,27,1021,0.00041,0.41747,0.47089
NM_001039888,ENST00000606888,24,4,496,0.00034,0.52873,0.51966
NM_001024599,ENST00000369167,3,0,126,0.0,0.43386,
NM_001123375,ENST00000331491,8,0,136,0.0,0.48346,
NM_181873,ENST00000369140,48,16,640,0.00052,0.45514,0.44922
NR_045034,ENST00000414276,4,1,195,0.00128,0.88077,0.86667
NR_045035,ENST00000369109,7,2,265,0.00108,0.66361,0.60566
NM_001243772,ENST00000414276,4,1,195,0.00128,0.88077,0.86667
NM_001197325,ENST00000505755,67,24,774,0.00046,0.60774,0.61106
NM_001009931,ENST00000368801,846,436,2850,0.00018,0.58718,0.59327
NM_001017418,ENST00000368755,12,4,72,0.00463,0.39352,0.33334
NM_001024209,ENST00000368750,12,4,72,0.00463,0.39352,0.33334
NM_001014450,ENST00000468739,12,4,72,0.00463,0.39352,0.33334
NM_080429,ENST00000324978,11,6,301,0.00181,0.48656,0.63234
NM_001184891,ENST00000368432,25,10,446,0.0009,0.57552,0.53498
NM_001025107,ENST00000368471,38,4,931,0.00011,0.4195,0.40414
NM_001256599,ENST00000368382,48,9,736,0.00025,0.41607,0.49351
NM_001093725,ENST00000532414,21,2,520,0.00018,0.46017,0.07789
NM_001105205,ENST00000368347,27,5,492,0.00038,0.42284,0.46585
NM_170708,ENST00000682650,43,5,634,0.00018,0.49897,0.5265
NM_020407,ENST00000537040,21,2,458,0.00021,0.53888,0.9214
NM_001256396,ENST00000537040,21,2,458,0.00021,0.53888,0.9214
NM_001256395,ENST00000537040,21,2,458,0.00021,0.53888,0.9214
NR_046115,ENST00000613460,3,0,97,0.0,0.15807,
NM_001199654,ENST00000368273,19,7,207,0.00178,0.72591,0.56039
NM_001198903,ENST00000368339,55,23,888,0.00047,0.4605,0.42264
NM_001878,ENST00000368222,5,1,138,0.00145,0.52609,0.32609
NM_144702,ENST00000337428,26,7,559,0.00048,0.54376,0.68592
NM_001042586,ENST00000368166,11,5,187,0.00243,0.57073,0.73476
NM_001185115,ENST00000368156,23,9,286,0.00137,0.48054,0.59324
NM_001042583,ENST00000368160,30,11,376,0.00098,0.46436,0.54473
NM_012337,ENST00000368099,58,15,551,0.00047,0.52406,0.58367
NM_020789,ENST00000361509,61,5,1163,7e-05,0.42242,0.64162
NM_001193644,ENST00000368072,21,6,299,0.00096,0.5743,0.71238
NM_001035512,ENST00000432287,5,1,135,0.00148,0.53185,0.14815
NM_001077473,ENST00000412844,30,5,315,0.00053,0.55037,0.41079
NM_001184870,ENST00000294796,13,3,225,0.00103,0.46564,0.46963
NM_001256165,ENST00000481278,9,4,143,0.00311,0.53768,0.34091
NM_153832,ENST00000367838,16,5,529,0.00059,0.68667,0.62798
NM_152902,ENST00000367833,10,3,272,0.0011,0.58015,0.83211
NR_027397,ENST00000367763,39,22,369,0.00153,0.41929,0.45762
NM_025063,ENST00000367758,31,13,573,0.00073,0.53797,0.51242
NM_002642,ENST00000344529,12,3,297,0.00084,0.29798,0.25926
NM_198493,ENST00000333279,16,8,266,0.00188,0.49507,0.57848
NM_004319,ENST00000361833,62,11,1294,0.00014,0.53547,0.63292
NM_021936,ENST00000367661,36,9,827,0.0003,0.4341,0.32393
NM_020950,ENST00000367588,72,15,1190,0.00018,0.49894,0.54812
NM_001252511,ENST00000540564,9,6,492,0.00136,0.521,0.57486
NM_001009992,ENST00000339948,35,5,568,0.00025,0.57877,0.39613
NM_001135669,ENST00000367589,34,14,631,0.00065,0.44672,0.3662
NM_001194999,ENST00000367579,17,8,296,0.00159,0.58545,0.53885
NM_203454,ENST00000308641,16,10,367,0.0017,0.59452,0.6049
NM_007212,ENST00000367510,21,11,336,0.00156,0.4093,0.33171
NR_023349,ENST00000462677,3,1,137,0.00243,0.60098,0.74453
NM_198503,ENST00000709532,63,26,1135,0.00036,0.47551,0.48794
NM_198503,ENST00000294725,63,26,1135,0.00036,0.47551,0.48794
NM_001166624,ENST00000391985,10,7,269,0.0026,0.51227,0.47849
NM_020204,ENST00000367387,21,2,397,0.00024,0.55787,0.60202
NM_001164245,ENST00000367470,21,11,431,0.00122,0.48934,0.57583
NM_001193571,ENST00000533432,8,2,193,0.0013,0.51166,0.09326
NM_001256129,ENST00000614750,9,5,147,0.00378,0.64626,0.5551
NM_002832,ENST00000691036,32,7,360,0.00061,0.53394,0.51945
NR_045785,ENST00000491855,26,7,387,0.0007,0.56937,0.47767
NM_000537,ENST00000272190,16,5,406,0.00077,0.47322,0.6069
NM_018203,ENST00000367155,15,4,350,0.00076,0.49467,0.58
NM_201630,ENST00000367177,34,7,713,0.00029,0.4691,0.46624
NM_015326,ENST00000573034,69,19,1071,0.00026,0.38948,0.41054
NM_000716,ENST00000243611,10,3,252,0.00119,0.61508,0.62699
NM_001017364,ENST00000367076,10,3,251,0.0012,0.61394,0.6255
NM_001017367,ENST00000391923,10,3,252,0.00119,0.61508,0.62699
NM_020439,ENST00000361322,17,4,476,0.00049,0.50247,0.4895
NM_001206741,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_181755,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NR_037667,ENST00000469606,3,3,87,0.01149,0.41762,0.41762
NM_003268,ENST00000642603,43,16,858,0.00043,0.5592,0.58311
NM_001201536,ENST00000350027,19,9,450,0.00105,0.41556,0.40049
NM_017982,ENST00000366878,27,8,490,0.0006,0.32116,0.25076
NM_020997,ENST00000272134,27,3,366,0.0003,0.49626,0.69217
NM_003240,ENST00000366820,27,3,366,0.0003,0.5339,0.69217
NM_001172425,ENST00000420304,24,3,332,0.00038,0.5428,0.66064
NM_175055,ENST00000693095,3,1,126,0.00265,0.43386,0.1746
NM_175055,ENST00000647549,3,1,126,0.00265,0.43386,0.1746
NM_053052,ENST00000617596,15,3,419,0.00048,0.50676,0.41209
NM_001134855,ENST00000456946,25,2,343,0.00023,0.44338,0.77113
NM_014777,ENST00000258243,105,28,1524,0.00017,0.47891,0.46564
NM_181455,ENST00000391867,10,2,128,0.00156,0.57734,0.85156
NM_001098722,ENST00000391854,3,0,75,0.0,0.31111,
NM_004485,ENST00000366598,3,0,75,0.0,0.31111,
NM_001098721,ENST00000450593,3,0,75,0.0,0.31111,
NM_000740,ENST00000255380,28,5,590,0.0003,0.59504,0.63152
NM_001164538,ENST00000535983,43,18,695,0.0006,0.57584,0.53293
NM_001164540,ENST00000439617,56,23,854,0.00048,0.56988,0.53925
NM_001012957,ENST00000366637,55,22,832,0.00048,0.57548,0.53322
NM_033213,ENST00000366503,14,7,389,0.00129,0.39203,0.34631
NM_001143943,ENST00000447569,2,0,133,0.0,0.63534,
NM_212479,ENST00000509513,39,16,567,0.00072,0.54366,0.57352
NM_001029880,ENST00000397167,41,13,894,0.00035,0.52213,0.45922
NR_045609,ENST00000379562,23,9,393,0.001,0.3798,0.4272
NM_080599,ENST00000397053,72,35,1272,0.00038,0.54523,0.51193
NM_182751,ENST00000484800,53,26,875,0.00056,0.4739,0.49042
NM_001080836,ENST00000407572,6,6,88,0.01136,0.50379,0.50379
NM_012247,ENST00000327347,20,5,392,0.00064,0.50357,0.55663
NM_004412,ENST00000377799,26,18,391,0.00177,0.52813,0.52657
NR_034181,ENST00000378331,1,0,45,0.0,0.17778,
NM_001193425,ENST00000313519,20,11,350,0.00157,0.44986,0.46909
NM_173081,ENST00000298032,31,14,872,0.00052,0.46808,0.43447
NM_201571,ENST00000282343,32,11,632,0.00054,0.55192,0.5023
NM_012443,ENST00000376624,34,16,509,0.00092,0.4068,0.46071
NM_020200,ENST00000320152,7,1,225,0.00063,0.44,0.14222
NM_145010,ENST00000331161,10,2,256,0.00078,0.59922,0.65234
NM_018076,ENST00000305242,41,17,1044,0.0004,0.47682,0.44636
NM_001242702,ENST00000419761,16,3,352,0.00053,0.5229,0.56913
NM_001256412,ENST00000682389,5,2,142,0.00282,0.7338,0.70422
NM_001256411,ENST00000684501,4,2,197,0.00254,0.51142,0.3731
NM_001178116,ENST00000346832,25,12,496,0.00097,0.42339,0.4328
NM_001143768,ENST00000436087,47,21,828,0.00054,0.48507,0.4449
NM_003421,ENST00000361085,28,21,561,0.00134,0.47485,0.52415
NM_001184790,ENST00000545260,90,22,1266,0.00019,0.60355,0.62681
NM_001169107,ENST00000537517,64,32,1245,0.0004,0.48165,0.53032
NM_001006939,ENST00000374160,4,0,261,0.0,0.47605,
NM_001018071,ENST00000374201,78,22,1309,0.00022,0.496,0.47062
NM_001042359,ENST00000513156,12,7,269,0.00217,0.59913,0.53319
NM_001042358,ENST00000511769,20,11,411,0.00134,0.57518,0.52931
NM_001143996,ENST00000419399,8,3,953,0.00039,0.08919,0.04267
NM_001256026,ENST00000417247,26,5,608,0.00032,0.45021,0.43092
NM_001080512,ENST00000373886,53,23,974,0.00045,0.46639,0.4604
NM_194298,ENST00000395348,11,4,509,0.00071,0.47705,0.40472
NM_015235,ENST00000331173,53,23,616,0.0007,0.60322,0.6936
NM_001142769,ENST00000613657,73,42,1790,0.00032,0.45815,0.49475
NM_033379,ENST00000316629,8,6,240,0.00312,0.54375,0.525
NM_030625,ENST00000373644,19,6,2136,0.00015,0.06266,0.07912
NM_025130,ENST00000354624,41,5,917,0.00013,0.57898,0.49531
NM_001083116,ENST00000441259,28,6,555,0.00039,0.54382,0.49309
NM_170744,ENST00000335350,44,6,945,0.00014,0.47066,0.33457
NR_033414,ENST00000644088,4,1,122,0.00205,0.21106,0.07377
NM_001171930,ENST00000616684,48,8,1381,0.00012,0.51424,0.38097
NM_022124,ENST00000224721,115,15,3354,4e-05,0.51236,0.44997
NM_001171934,ENST00000619887,40,4,1079,9e-05,0.52451,0.46409
NM_001168390,ENST00000398786,3,1,133,0.00251,0.77193,0.84211
NM_001142595,ENST00000394890,24,16,534,0.00125,0.47846,0.47144
NM_032772,ENST00000372524,12,2,646,0.00026,0.4364,0.98994
NM_001161352,ENST00000286628,43,13,1236,0.00024,0.58964,0.61159
NM_020338,ENST00000334512,83,15,1067,0.00017,0.42607,0.48016
NM_032372,ENST00000256039,14,8,177,0.00323,0.59766,0.63348
NM_001198830,ENST00000355843,14,8,375,0.00152,0.62267,0.60133
NM_182765,ENST00000298068,38,22,776,0.00075,0.50682,0.55928
NM_000043,ENST00000652046,15,7,335,0.00139,0.58985,0.69211
NM_001134658,ENST00000427197,12,5,365,0.00114,0.46073,0.58247
NR_037644,ENST00000299353,13,7,106,0.00508,0.6103,0.57817
NM_025145,ENST00000357060,97,55,1665,0.00034,0.58925,0.63997
NM_145247,ENST00000369729,15,10,232,0.00287,0.52701,0.49698
NM_001121,ENST00000277900,37,19,674,0.00076,0.44194,0.48516
NM_004132,ENST00000351270,26,3,560,0.00021,0.47122,0.38988
NM_001193434,ENST00000369312,26,8,366,0.00084,0.49275,0.48087
NM_182601,ENST00000369310,29,11,465,0.00082,0.42684,0.40841
NM_001195307,ENST00000423273,6,4,67,0.00995,0.80597,0.77612
NM_032550,ENST00000369271,39,11,814,0.00035,0.42122,0.35761
NM_001242699,ENST00000341276,26,10,625,0.00062,0.44375,0.52224
NM_001198531,ENST00000538897,23,9,482,0.00081,0.39978,0.39212
NM_001165924,ENST00000442245,6,1,169,0.00099,0.62426,0.86982
NM_001144917,ENST00000369060,25,5,705,0.00028,0.57175,0.68227
NM_000141,ENST00000358487,28,6,821,0.00026,0.56777,0.6689
NM_001144919,ENST00000360144,26,4,680,0.00023,0.5448,0.61397
NM_001204364,ENST00000368896,2,0,94,0.0,0.65426,
NM_147191,ENST00000368808,25,10,569,0.0007,0.5503,0.71758
NM_001039762,ENST00000522781,33,7,479,0.00044,0.55513,0.63167
NM_174937,ENST00000368642,26,5,586,0.00033,0.48687,0.68771
NM_152643,ENST00000304613,93,12,1749,7e-05,0.53331,0.64556
NM_014468,ENST00000325980,20,4,258,0.00078,0.50194,0.6376
NM_003577,ENST00000304477,17,0,341,0.0,0.56184,
NM_030626,ENST00000368614,38,13,530,0.00065,0.57175,0.50145
NM_207128,ENST00000357296,17,3,486,0.00036,0.53764,0.70302
NM_001097610,ENST00000613221,4,1,95,0.00263,0.74736,0.95789
NM_001097610,ENST00000595228,4,1,95,0.00263,0.74736,0.95789
NM_178537,ENST00000329962,49,6,1039,0.00012,0.49767,0.45829
NM_203384,ENST00000633287,26,1,461,8e-05,0.42984,0.75054
NM_203384,ENST00000438658,26,1,461,8e-05,0.42984,0.75054
NM_001142677,ENST00000429789,20,2,362,0.00028,0.55414,0.19613
NM_001025235,ENST00000397408,9,2,238,0.00093,0.55275,0.4937
NM_053017,ENST00000397068,16,4,291,0.00086,0.54231,0.6933
NM_001005567,ENST00000300773,7,1,312,0.00046,0.66941,0.95192
NM_001037329,ENST00000379936,28,9,575,0.00056,0.63056,0.63594
NM_003320,ENST00000305253,36,7,561,0.00035,0.43514,0.53756
NM_213618,ENST00000313726,54,12,1137,0.0002,0.57142,0.57674
NM_005418,ENST00000534127,54,12,1137,0.0002,0.57142,0.57674
NM_001145438,ENST00000300730,7,2,307,0.00093,0.4993,0.87296
NR_045417,ENST00000309377,9,5,210,0.00265,0.47937,0.61524
NM_020643,ENST00000326053,24,9,467,0.0008,0.54488,0.72829
NM_001206881,ENST00000547195,33,10,597,0.00051,0.51124,0.54322
NM_017508,ENST00000527619,78,34,801,0.00054,0.45427,0.42524
NM_001202439,ENST00000338965,25,11,454,0.00097,0.54282,0.62815
NM_144972,ENST00000280706,9,2,332,0.00067,0.51941,0.58886
NM_177553,ENST00000278187,13,3,313,0.00074,0.51782,0.27795
NM_020869,ENST00000406071,45,22,890,0.00055,0.38247,0.43713
NM_001076786,ENST00000650167,139,91,1864,0.00035,0.36579,0.35999
NM_001198552,ENST00000530998,23,6,288,0.00091,0.5157,0.6794
NM_001198551,ENST00000379079,24,6,302,0.00083,0.51932,0.6915
NM_000378,ENST00000332351,40,10,502,0.0005,0.50568,0.5745
NM_024426,ENST00000452863,41,10,522,0.00047,0.50168,0.56992
NM_024424,ENST00000448076,41,10,519,0.00047,0.50416,0.57206
NM_001127612,ENST00000241001,36,13,422,0.00086,0.51165,0.6296
NM_006360,ENST00000531120,21,10,374,0.00127,0.62962,0.64305
NM_001008391,ENST00000335185,67,47,1079,0.00065,0.39314,0.39503
NM_001143811,ENST00000395983,11,2,247,0.00074,0.57637,0.25506
NM_001206616,ENST00000531794,20,4,322,0.00062,0.48773,0.53028
NM_014344,ENST00000317811,20,5,437,0.00057,0.5365,0.76842
NM_024841,ENST00000378867,22,3,368,0.00037,0.43009,0.27174
NM_001024844,ENST00000342935,10,1,242,0.00041,0.55331,0.49587
NM_001256695,ENST00000622142,70,8,1177,0.0001,0.50152,0.53706
NM_057174,ENST00000241041,22,3,346,0.00039,0.4841,0.69557
NM_001012334,ENST00000359803,7,1,143,0.001,0.46454,0.7972
NM_002391,ENST00000395566,7,1,143,0.001,0.46454,0.7972
NM_001012333,ENST00000395565,7,1,143,0.001,0.46454,0.7972
NM_031909,ENST00000302514,11,0,329,0.0,0.48218,
NM_031909,ENST00000642567,8,0,329,0.0,0.36132,
NM_024783,ENST00000525123,54,20,902,0.00041,0.45816,0.43913
NM_024783,ENST00000645431,54,20,902,0.00041,0.45816,0.43913
NM_001143984,ENST00000426530,8,2,151,0.00166,0.73841,0.8808
NM_130471,ENST00000407859,80,19,1565,0.00015,0.46646,0.52558
NM_198183,ENST00000340573,4,2,87,0.00575,0.56322,0.46552
NM_001142703,ENST00000529618,38,21,704,0.00078,0.54602,0.56649
NM_031457,ENST00000300226,9,2,250,0.00089,0.47467,0.678
NM_152718,ENST00000335613,42,9,955,0.00022,0.47891,0.52542
NM_001145077,ENST00000378075,9,0,292,0.0,0.26294,
NM_145017,ENST00000338608,36,7,425,0.00046,0.53065,0.53143
NM_001173991,ENST00000334888,4,0,148,0.0,0.48311,
NM_013402,ENST00000350997,24,4,501,0.00033,0.59348,0.4985
NM_017870,ENST00000005286,45,7,1024,0.00015,0.4561,0.4488
NM_001127392,ENST00000278836,63,9,1151,0.00012,0.50452,0.60209
NM_013279,ENST00000265460,61,9,1111,0.00013,0.51163,0.60426
NM_001161454,ENST00000426130,4,1,259,0.00097,0.51062,0.96911
NM_002407,ENST00000244930,3,1,95,0.00351,0.62105,0.48421
NM_003357,ENST00000278282,5,3,91,0.00659,0.64615,0.50916
NM_001040694,ENST00000394818,73,8,918,0.00012,0.56921,0.42647
NM_001085465,ENST00000532787,42,13,840,0.00037,0.55811,0.5587
NM_001331,ENST00000361391,49,17,941,0.00037,0.52673,0.4764
NM_001085459,ENST00000361332,50,18,962,0.00037,0.52545,0.49105
NM_153278,ENST00000421062,34,5,519,0.00028,0.56608,0.95761
NM_001144936,ENST00000433688,22,2,678,0.00013,0.50543,0.30678
NM_173587,ENST00000301459,34,9,523,0.00051,0.58137,0.53176
NM_017878,ENST00000255695,3,0,162,0.0,0.80247,
NM_000932,ENST00000279230,78,17,1234,0.00018,0.60604,0.69768
NM_001164266,ENST00000322147,68,10,1256,0.00012,0.47589,0.38838
NM_178864,ENST00000311034,44,12,802,0.00034,0.54747,0.56567
NM_001024957,ENST00000425825,17,6,290,0.00122,0.45071,0.62127
NM_001098515,ENST00000309099,7,0,343,0.0,0.7097,
NM_176796,ENST00000349767,14,1,328,0.00022,0.57644,0.96341
NM_153614,ENST00000339764,15,0,316,0.0,0.48692,
NM_001130033,ENST00000398492,5,1,208,0.00096,0.38558,0.14423
NM_021200,ENST00000354190,5,1,243,0.00082,0.35885,0.12346
NM_173039,ENST00000313578,13,3,271,0.00085,0.39938,0.52275
NM_001128620,ENST00000278568,27,9,553,0.0006,0.53392,0.5873
NM_001098816,ENST00000278550,116,20,2769,6e-05,0.58377,0.59596
NM_152723,ENST00000316398,37,9,374,0.00065,0.52609,0.57427
NM_001156474,ENST00000445632,55,23,652,0.00064,0.57663,0.57455
NM_181645,ENST00000298050,61,39,604,0.00106,0.42721,0.39845
