NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001127328,ENST00000420607,25,15,425,0.00141,0.46984,0.45365
NM_001130043,ENST00000370871,13,7,295,0.00183,0.54707,0.53898
NM_001889,ENST00000340866,14,7,329,0.00152,0.54472,0.52757
NM_001130042,ENST00000417775,14,7,329,0.00152,0.54472,0.52757
NM_015017,ENST00000370793,55,29,942,0.00056,0.4653,0.4392
NM_001039585,ENST00000370756,13,7,297,0.00181,0.55115,0.5113
NM_198717,ENST00000628037,13,3,365,0.00063,0.70158,0.78265
NM_198716,ENST00000460330,14,3,374,0.00057,0.70588,0.76381
NM_198718,ENST00000356595,19,6,418,0.00076,0.70473,0.79705
NM_198719,ENST00000306666,14,3,390,0.00055,0.67857,0.73248
NM_198715,ENST00000370924,16,5,388,0.00081,0.7181,0.83093
NM_014021,ENST00000342203,50,30,614,0.00098,0.49762,0.41156
NM_001167830,ENST00000479918,13,7,193,0.00279,0.67916,0.75352
NM_001024948,ENST00000260506,39,25,551,0.00116,0.44418,0.38461
NM_002858,ENST00000370214,38,14,659,0.00056,0.52508,0.54422
NM_001114106,ENST00000271227,27,5,653,0.00028,0.5171,0.71271
NM_001199834,ENST00000370119,26,12,677,0.00068,0.53647,0.50837
NM_001079874,ENST00000415432,11,4,287,0.00127,0.29617,0.26829
NM_001199774,ENST00000538610,11,3,183,0.00149,0.5847,0.52459
NM_001010898,ENST00000331565,19,1,727,7e-05,0.34489,0.16644
NM_006402,ENST00000256644,7,3,173,0.00248,0.57226,0.35453
NM_001201547,ENST00000541986,10,6,425,0.00141,0.50941,0.56784
NM_001201546,ENST00000472422,13,7,439,0.00123,0.42369,0.51416
NM_001201549,ENST00000369781,8,3,319,0.00118,0.40792,0.43992
NM_004696,ENST00000369779,13,7,487,0.00111,0.45775,0.54796
NM_001242676,ENST00000359172,27,9,483,0.00069,0.42896,0.43133
NM_001688,ENST00000369722,21,7,256,0.0013,0.64174,0.78851
NM_205848,ENST00000607941,11,1,425,0.00021,0.37604,0.84
NM_001193431,ENST00000359785,36,14,807,0.00048,0.47752,0.54789
NM_001010922,ENST00000393316,11,4,163,0.00223,0.53319,0.49693
NM_152367,ENST00000369500,27,7,362,0.00072,0.47422,0.49605
NM_001007237,ENST00000369486,73,12,1194,0.00014,0.43529,0.42748
NM_001542,ENST00000369483,76,12,1214,0.00013,0.43439,0.42868
NM_001145635,ENST00000369464,32,10,562,0.00056,0.47904,0.54929
NM_016527,ENST00000325945,22,4,351,0.00052,0.46957,0.38533
NM_001005783,ENST00000361035,22,4,364,0.0005,0.48851,0.40728
NM_001253850,ENST00000328189,6,1,166,0.001,0.39257,0.81325
NM_024626,ENST00000369458,10,3,282,0.00106,0.48156,0.50355
NM_001123068,ENST00000419275,5,3,164,0.00366,0.5439,0.50203
NM_000701,ENST00000295598,44,13,1023,0.00029,0.52997,0.40672
NM_001160234,ENST00000369496,43,12,992,0.00028,0.52759,0.42171
NM_001002811,ENST00000313431,122,47,1132,0.00034,0.54435,0.57828
NM_001201326,ENST00000451928,19,8,408,0.00103,0.34933,0.42034
NM_001201325,ENST00000417171,25,11,519,0.00085,0.37295,0.45174
NM_002614,ENST00000344770,25,11,519,0.00085,0.37295,0.45174
NM_181873,ENST00000369140,48,16,640,0.00052,0.45514,0.44922
NM_001202858,ENST00000369049,44,15,567,0.0006,0.43218,0.3525
NM_001243772,ENST00000414276,4,1,195,0.00128,0.88077,0.86667
NM_181746,ENST00000368954,16,3,380,0.00049,0.38141,0.60702
NM_001163260,ENST00000312210,34,9,327,0.00081,0.60425,0.50968
NM_207042,ENST00000339643,11,3,137,0.00199,0.45853,0.40146
NM_001001523,ENST00000356728,40,8,497,0.0004,0.41806,0.33023
NM_002962,ENST00000368718,1,0,92,0.0,0.69565,
NM_005978,ENST00000368708,7,0,98,0.0,0.62099,
NM_130898,ENST00000271889,24,10,395,0.00105,0.54747,0.44937
NM_001206866,ENST00000622330,21,6,352,0.00081,0.62189,0.7519
NR_024163,ENST00000368439,3,2,63,0.01058,0.5291,0.53175
NM_015841,ENST00000529168,62,12,1200,0.00016,0.37633,0.20868
NM_181871,ENST00000392414,25,2,543,0.00015,0.47285,0.60865
NM_181871,ENST00000571194,25,2,543,0.00015,0.47285,0.60865
NM_001171812,ENST00000427500,21,6,487,0.00059,0.50699,0.51746
NM_001171812,ENST00000613861,21,6,487,0.00059,0.50699,0.51746
NM_001256533,ENST00000245564,31,7,570,0.0004,0.5103,0.60977
NM_001256532,ENST00000245564,31,7,570,0.0004,0.5103,0.60977
NM_001204290,ENST00000438413,12,5,229,0.00182,0.42176,0.41747
NM_001204289,ENST00000338684,13,5,241,0.0016,0.43154,0.44647
NM_001204291,ENST00000338684,13,5,241,0.0016,0.43154,0.44647
NM_001044390,ENST00000343256,6,1,203,0.00082,0.45156,0.65025
NM_001204293,ENST00000368393,13,4,198,0.00155,0.51865,0.62626
NM_001204288,ENST00000368392,15,5,264,0.00126,0.44394,0.4947
NM_001018017,ENST00000368390,15,5,255,0.00131,0.42667,0.47686
NM_002456,ENST00000337604,16,5,273,0.00114,0.44322,0.51136
NM_001204285,ENST00000620103,20,8,475,0.00084,0.55379,0.51342
NM_001162384,ENST00000313667,70,10,985,0.00015,0.55063,0.52234
NM_001193300,ENST00000368285,37,6,761,0.00021,0.4987,0.44547
NM_022367,ENST00000368285,37,6,761,0.00021,0.4987,0.44547
NM_020407,ENST00000537040,21,2,458,0.00021,0.53888,0.9214
NM_001256396,ENST00000537040,21,2,458,0.00021,0.53888,0.9214
NR_046115,ENST00000613460,3,0,97,0.0,0.15807,
NM_001198903,ENST00000368339,55,23,888,0.00047,0.4605,0.42264
NM_139121,ENST00000361831,49,22,739,0.00061,0.40797,0.32507
NM_001185108,ENST00000368155,18,8,231,0.00192,0.49543,0.61851
NM_014215,ENST00000368195,59,14,1297,0.00018,0.51045,0.5798
NM_001639,ENST00000255040,11,5,223,0.00204,0.59967,0.61076
NM_002241,ENST00000644903,17,5,379,0.00078,0.46283,0.34037
NM_020125,ENST00000289707,15,3,285,0.0007,0.40304,0.52983
NM_001013661,ENST00000368100,18,2,414,0.00027,0.39077,0.32004
NM_001185094,ENST00000392190,17,5,291,0.00101,0.51769,0.54639
NM_001077473,ENST00000412844,30,5,315,0.00053,0.55037,0.41079
NM_001077481,ENST00000367985,29,5,314,0.00055,0.57687,0.47707
NM_001127592,ENST00000426740,13,5,253,0.00152,0.46215,0.52885
NM_199351,ENST00000271417,25,8,639,0.0005,0.45052,0.33079
NM_002022,ENST00000367749,21,11,558,0.00094,0.54412,0.46953
NR_026550,ENST00000367846,4,2,127,0.00394,0.59645,0.70472
NM_018122,ENST00000649689,39,14,645,0.00056,0.38942,0.33743
NM_001185127,ENST00000367740,7,4,140,0.00408,0.58469,0.53036
NM_001127181,ENST00000356198,18,7,390,0.001,0.3433,0.50476
NM_020318,ENST00000367662,83,29,1791,0.0002,0.50142,0.52739
NM_001199091,ENST00000367614,60,29,981,0.00049,0.52955,0.53773
NM_001205294,ENST00000621791,106,13,2251,5e-05,0.52685,0.69586
NM_001168238,ENST00000507173,53,20,1058,0.00036,0.53806,0.63436
NM_001200050,ENST00000367554,18,7,301,0.00129,0.52178,0.5515
NM_030769,ENST00000367553,20,10,320,0.00156,0.505,0.42938
NM_017673,ENST00000367500,51,27,900,0.00059,0.54227,0.57025
NM_133326,ENST00000571439,6,2,59,0.00565,0.32486,0.14407
NM_133326,ENST00000309309,6,2,59,0.00565,0.32486,0.14407
NM_018265,ENST00000367342,37,5,677,0.0002,0.44756,0.45465
NM_001142569,ENST00000413687,30,3,578,0.00017,0.45548,0.64821
NM_001164245,ENST00000367470,21,11,431,0.00122,0.48934,0.57583
NM_001001431,ENST00000412633,17,1,285,0.00021,0.6194,0.78596
NM_000364,ENST00000422165,17,1,295,0.0002,0.63031,0.79322
NM_000537,ENST00000272190,16,5,406,0.00077,0.47322,0.6069
NM_018208,ENST00000367202,22,3,386,0.00035,0.59821,0.60449
NM_198447,ENST00000308302,3,1,132,0.00253,0.48485,0.94697
NM_201630,ENST00000367177,34,7,713,0.00029,0.4691,0.46624
NM_181644,ENST00000367147,23,4,514,0.00034,0.45737,0.51216
NM_001204172,ENST00000367183,10,6,164,0.00366,0.44146,0.39532
NM_001160331,ENST00000539706,65,9,1189,0.00012,0.51756,0.6377
NM_152491,ENST00000367136,31,9,502,0.00058,0.53862,0.48761
NM_134325,ENST00000367134,43,8,887,0.00021,0.57002,0.64938
NM_153758,ENST00000659997,12,4,177,0.00188,0.53107,0.51412
NM_001170631,ENST00000324852,25,11,577,0.00076,0.52894,0.44872
NM_001122979,ENST00000450945,12,5,265,0.00157,0.49591,0.2551
NM_023938,ENST00000359470,43,11,601,0.00043,0.48052,0.55135
NM_175710,ENST00000508064,18,7,569,0.00068,0.4959,0.46849
NM_001018053,ENST00000367079,24,8,471,0.00071,0.54016,0.45409
NM_020439,ENST00000361322,17,4,476,0.00049,0.50247,0.4895
NM_001127641,ENST00000367030,108,20,1172,0.00016,0.5257,0.4436
NM_001206741,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_181755,ENST00000367028,7,1,292,0.00049,0.46526,0.24315
NM_001122834,ENST00000413764,22,5,493,0.00046,0.49179,0.53712
NM_001122834,ENST00000627903,22,5,493,0.00046,0.49179,0.53712
NM_001199812,ENST00000366992,75,40,942,0.00057,0.60174,0.49936
NM_001146171,ENST00000532324,19,9,281,0.00169,0.57801,0.60142
NM_006085,ENST00000322067,15,7,308,0.00152,0.44935,0.42764
NM_001143962,ENST00000366872,36,13,703,0.00051,0.40035,0.35649
NM_017982,ENST00000366878,27,8,490,0.0006,0.32116,0.25076
NM_001243511,ENST00000493603,20,6,435,0.00069,0.59264,0.5069
NM_001243510,ENST00000493603,20,6,435,0.00069,0.59264,0.5069
NM_001243506,ENST00000359162,20,6,435,0.00069,0.59264,0.5069
NM_001243505,ENST00000361395,20,6,435,0.00069,0.59264,0.5069
NM_001243146,ENST00000340871,39,14,667,0.00054,0.54219,0.56897
NM_206840,ENST00000391875,41,15,750,0.00049,0.56423,0.56836
NM_001243147,ENST00000469075,46,17,765,0.00048,0.51637,0.52141
NM_181455,ENST00000391867,10,2,128,0.00156,0.57734,0.85156
NM_032435,ENST00000366624,56,21,1036,0.00036,0.49916,0.656
NM_001010984,ENST00000391858,13,2,250,0.00062,0.36246,0.122
NM_001136494,ENST00000470540,22,3,289,0.00047,0.49654,0.65975
NM_001079515,ENST00000642610,28,16,527,0.00108,0.59664,0.62453
NM_145861,ENST00000334232,10,6,215,0.00279,0.4614,0.44574
NM_003679,ENST00000366559,21,8,486,0.00078,0.43896,0.33668
NM_001243740,ENST00000472531,5,1,73,0.00274,0.6,0.86301
NM_003431,ENST00000340684,13,6,289,0.0016,0.42002,0.52653
NM_005185,ENST00000315238,5,1,149,0.00134,0.39329,0.90604
NM_001171864,ENST00000479328,13,5,406,0.00095,0.40281,0.34581
NM_024803,ENST00000380419,18,8,446,0.001,0.34616,0.27775
NM_001160124,ENST00000497571,9,2,283,0.00079,0.32195,0.33922
NR_037164,ENST00000459912,9,1,173,0.00064,0.28581,0.20809
NM_001002295,ENST00000379328,14,3,444,0.00048,0.41248,0.5045
NM_002051,ENST00000346208,14,3,443,0.00048,0.41245,0.50414
NM_001195604,ENST00000378614,10,3,321,0.00093,0.31028,0.3458
NM_001081,ENST00000377833,162,70,3623,0.00012,0.4638,0.51723
NM_001193424,ENST00000354919,22,12,410,0.00133,0.48559,0.50589
NM_001167945,ENST00000643096,33,11,584,0.00057,0.52361,0.49626
NM_173160,ENST00000476166,3,0,89,0.0,0.64045,
NM_001184789,ENST00000350537,94,25,1310,0.0002,0.59432,0.58086
NM_001184788,ENST00000350537,49,14,1310,0.00022,0.34089,0.35894
NM_001099282,ENST00000374446,35,19,458,0.00119,0.47311,0.34877
NM_001256153,ENST00000374391,37,1,674,4e-05,0.50533,0.2092
NM_001256153,ENST00000610656,37,1,674,4e-05,0.50533,0.2092
NM_032023,ENST00000340258,17,3,321,0.00055,0.47535,0.41641
NM_001042359,ENST00000513156,12,7,269,0.00217,0.59913,0.53319
NM_001143997,ENST00000432695,35,2,801,7e-05,0.51036,0.65106
NM_018245,ENST00000374103,45,6,1010,0.00013,0.49943,0.28482
NM_001256025,ENST00000435790,34,8,704,0.00033,0.42392,0.3624
NM_138933,ENST00000373995,32,7,594,0.00037,0.58512,0.64622
NM_014576,ENST00000373997,33,8,586,0.00041,0.56298,0.5642
NM_001080512,ENST00000373886,53,23,974,0.00045,0.46639,0.4604
NM_194298,ENST00000395348,11,4,509,0.00071,0.47705,0.40472
NM_032439,ENST00000373880,13,7,376,0.00143,0.53539,0.46163
NM_001143774,ENST00000373878,12,6,350,0.00143,0.5419,0.49048
NM_001080449,ENST00000358410,55,29,1060,0.0005,0.47084,0.4122
NM_022129,ENST00000358769,13,3,288,0.0008,0.54647,0.40278
NM_001033083,ENST00000495025,12,2,280,0.0006,0.53363,0.16964
NM_025130,ENST00000354624,41,5,917,0.00013,0.57898,0.49531
NM_001244950,ENST00000373109,24,3,424,0.00029,0.42482,0.34591
NM_001242487,ENST00000605216,82,27,1837,0.00018,0.48187,0.48126
NM_005729,ENST00000225174,3,0,207,0.0,0.74074,
NM_001243779,ENST00000372188,10,2,229,0.00087,0.5572,0.79476
NM_144590,ENST00000371930,10,3,191,0.00157,0.39476,0.11693
NM_213606,ENST00000371790,20,10,516,0.00097,0.51609,0.45814
NM_148978,ENST00000342512,11,5,373,0.00122,0.43797,0.54584
NM_148977,ENST00000307534,17,6,461,0.00077,0.38152,0.55387
NM_001128925,ENST00000339022,14,5,431,0.00083,0.54591,0.54478
NM_133337,ENST00000358334,89,37,2048,0.0002,0.51402,0.5273
NM_001017520,ENST00000630152,23,12,508,0.00103,0.3955,0.3522
NM_001114094,ENST00000371176,27,12,433,0.00103,0.52014,0.59449
NM_001170766,ENST00000540664,33,19,406,0.00142,0.41178,0.48976
NM_032440,ENST00000356016,35,20,433,0.00132,0.41966,0.48522
NM_001134670,ENST00000370647,10,1,164,0.00061,0.48476,0.51829
NM_138413,ENST00000370646,17,3,327,0.00054,0.53355,0.59123
NM_001098831,ENST00000307450,6,2,146,0.00228,0.64041,0.54794
NM_198043,ENST00000352634,12,2,361,0.00046,0.40443,0.45844
NM_198046,ENST00000393760,15,4,377,0.00071,0.4481,0.54377
NM_001164178,ENST00000371207,30,13,522,0.00083,0.50766,0.47406
NM_019084,ENST00000265992,34,15,372,0.00119,0.55716,0.63011
NM_000392,ENST00000647814,76,29,1545,0.00025,0.46582,0.42817
NM_001278,ENST00000370397,43,26,745,0.00081,0.53791,0.62122
NM_000278,ENST00000355243,19,4,394,0.00053,0.45592,0.51332
NM_003989,ENST00000427256,20,5,409,0.00061,0.46577,0.58973
NM_003987,ENST00000428433,19,4,417,0.0005,0.4598,0.51259
NM_003990,ENST00000707079,20,5,432,0.00058,0.47026,0.59028
NM_024895,ENST00000370215,20,1,517,0.0001,0.51973,0.09091
NM_033165,ENST00000346714,14,1,204,0.00035,0.48599,0.16176
NM_006119,ENST00000347978,16,3,215,0.00087,0.45901,0.15969
NM_178858,ENST00000369893,16,2,322,0.00039,0.51514,0.75
NM_199076,ENST00000433628,31,3,853,0.00011,0.60742,0.87652
NM_001013031,ENST00000263054,59,20,1168,0.00029,0.51918,0.52547
NM_022494,ENST00000369405,19,10,413,0.00127,0.58379,0.58354
NM_004132,ENST00000351270,26,3,560,0.00021,0.47122,0.38988
NM_001195306,ENST00000448814,7,4,92,0.00621,0.79193,0.83696
NM_032550,ENST00000369271,39,11,814,0.00035,0.42122,0.35761
NM_001198530,ENST00000534894,21,8,408,0.00093,0.53945,0.54473
NM_001165924,ENST00000442245,6,1,169,0.00099,0.62426,0.86982
NM_001030059,ENST00000398250,8,1,271,0.00046,0.39345,0.82288
NM_001001974,ENST00000368990,24,14,404,0.00144,0.49649,0.48002
NM_021622,ENST00000368990,24,14,404,0.00144,0.49649,0.48002
NM_001144916,ENST00000682550,25,5,704,0.00028,0.56636,0.75767
NM_001144913,ENST00000369056,29,5,769,0.00022,0.5437,0.53862
NM_022034,ENST00000392790,29,14,607,0.0008,0.617,0.56154
NR_037915,ENST00000368904,8,5,279,0.00224,0.49507,0.62653
NM_001204364,ENST00000368896,2,0,94,0.0,0.65426,
NM_152644,ENST00000368898,2,0,94,0.0,0.65426,
NM_152311,ENST00000368671,10,1,226,0.00044,0.67611,0.13274
NM_207426,ENST00000388920,12,0,318,0.0,0.45571,
NM_001145201,ENST00000463201,9,0,142,0.0,0.60876,
NM_145202,ENST00000433452,10,1,151,0.00066,0.59139,0.52318
NM_145651,ENST00000342878,4,1,95,0.00263,0.74736,0.95789
NM_001135053,ENST00000332725,17,1,410,0.00014,0.5759,0.26829
NM_003475,ENST00000622100,39,9,373,0.00062,0.53956,0.5779
NM_003475,ENST00000397583,39,9,373,0.00062,0.53956,0.5779
NM_031264,ENST00000349570,30,10,651,0.00051,0.41813,0.47803
NM_031264,ENST00000619215,30,10,651,0.00051,0.41813,0.47803
NM_001171968,ENST00000617105,43,18,845,0.0005,0.45301,0.51519
NM_001171968,ENST00000358353,43,18,839,0.0005,0.45342,0.51569
NM_021924,ENST00000397542,43,18,845,0.0005,0.45301,0.51519
NM_021924,ENST00000617105,43,18,845,0.0005,0.45301,0.51519
NM_014555,ENST00000696290,53,7,1165,0.00011,0.50317,0.63421
NM_000218,ENST00000155840,28,1,676,5e-05,0.6456,0.55473
NM_183233,ENST00000622105,19,2,424,0.00025,0.47046,0.65094
NM_183233,ENST00000347936,18,2,424,0.00026,0.49515,0.65094
NM_002555,ENST00000649076,18,2,424,0.00026,0.49515,0.65094
NM_002555,ENST00000610526,19,2,424,0.00025,0.47046,0.65094
NM_001144063,ENST00000389989,48,7,811,0.00018,0.63813,0.61899
NM_018073,ENST00000300747,28,4,485,0.00029,0.43785,0.43041
NM_000543,ENST00000342245,23,5,631,0.00034,0.56391,0.50079
NM_198185,ENST00000533663,25,10,565,0.00071,0.3925,0.49788
NM_001256569,ENST00000530181,43,17,733,0.00054,0.46848,0.4994
NM_001198645,ENST00000515022,21,8,313,0.00122,0.30838,0.45527
NM_001198644,ENST00000506134,21,8,313,0.00122,0.30838,0.45527
NM_021616,ENST00000429814,27,18,488,0.00137,0.44824,0.45515
NM_033092,ENST00000396847,23,7,347,0.00088,0.48853,0.45821
NM_001206671,ENST00000309737,18,3,369,0.00045,0.44565,0.46341
NR_045925,ENST00000477358,1,0,81,0.0,0.02469,
NM_001256238,ENST00000493547,9,5,232,0.00239,0.7069,0.87414
NM_001080521,ENST00000529419,38,7,507,0.00036,0.53426,0.59876
NM_001178,ENST00000389707,25,8,625,0.00051,0.4729,0.4954
NM_000728,ENST00000324229,9,2,127,0.00175,0.49081,0.77166
NM_001177315,ENST00000532814,12,10,127,0.00656,0.48097,0.44094
NM_001033953,ENST00000486207,8,1,128,0.00098,0.46484,0.98438
NM_001741,ENST00000331587,9,0,141,0.0,0.48227,
NM_175058,ENST00000355661,93,12,1121,0.00012,0.53221,0.46856
NM_033326,ENST00000396356,77,34,808,0.00055,0.4522,0.42156
NM_005709,ENST00000318024,33,6,552,0.00033,0.47711,0.51208
NM_153676,ENST00000005226,50,12,899,0.00027,0.47177,0.56285
NM_153347,ENST00000280734,5,0,240,0.0,0.55333,
NM_201551,ENST00000532434,36,15,763,0.00055,0.45034,0.36558
NM_006157,ENST00000357134,36,15,810,0.00051,0.43872,0.35597
NM_178498,ENST00000396005,23,11,618,0.00077,0.49156,0.52412
NM_003986,ENST00000263182,19,4,387,0.00054,0.49844,0.67054
NM_001143830,ENST00000454584,13,3,313,0.00074,0.51782,0.27795
NM_018490,ENST00000379214,36,20,951,0.00058,0.4946,0.41688
NM_001135091,ENST00000529533,8,5,361,0.00173,0.50173,0.32354
NM_000510,ENST00000254122,4,0,129,0.0,0.54457,
NM_019040,ENST00000640961,16,7,424,0.00103,0.44001,0.4562
NM_024081,ENST00000257836,4,2,226,0.00221,0.48451,0.74336
NM_001198552,ENST00000530998,23,6,288,0.00091,0.5157,0.6794
NM_001198551,ENST00000379079,24,6,302,0.00083,0.51932,0.6915
NM_024426,ENST00000452863,41,10,522,0.00047,0.50168,0.56992
NM_001077242,ENST00000241051,32,15,511,0.00092,0.45285,0.45532
NM_001143809,ENST00000395983,11,2,247,0.00074,0.57637,0.25506
NM_001144030,ENST00000531159,57,17,953,0.00031,0.47571,0.56669
NM_001243081,ENST00000620316,8,4,187,0.00267,0.62233,0.51872
NM_198381,ENST00000312319,14,6,265,0.00162,0.55984,0.53585
NM_001422,ENST00000257832,14,6,255,0.00168,0.54258,0.51765
NM_001206615,ENST00000450654,19,3,277,0.00057,0.45487,0.48496
NM_000448,ENST00000299440,38,17,1043,0.00043,0.4452,0.36574
