NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_207334,ENST00000332947,13,9,329,0.0021,0.66799,0.59946
NM_001145658,ENST00000495204,35,25,727,0.00098,0.48512,0.47444
NM_001145657,ENST00000542643,30,21,681,0.00103,0.47954,0.46339
NM_007260,ENST00000374514,6,6,231,0.00433,0.70346,0.70346
NM_021258,ENST00000270800,37,26,574,0.00122,0.57407,0.56888
NM_001127621,ENST00000617979,17,12,348,0.00203,0.59179,0.61949
NM_001008216,ENST00000617979,17,12,348,0.00203,0.59179,0.61949
NM_207170,ENST00000354361,8,6,201,0.00373,0.51182,0.48839
NM_001251977,ENST00000374395,16,10,241,0.00259,0.48885,0.44647
NM_001251985,ENST00000374393,10,9,115,0.00783,0.63478,0.64638
NM_000437,ENST00000374282,24,16,392,0.0017,0.47268,0.45998
NM_138616,ENST00000346452,9,7,266,0.00292,0.45614,0.45972
NM_032513,ENST00000374278,20,12,323,0.00186,0.49768,0.50826
NM_001004434,ENST00000374276,21,12,372,0.00154,0.50423,0.52912
NM_152365,ENST00000320567,16,13,398,0.00204,0.63772,0.64418
NM_002953,ENST00000374168,30,15,735,0.00068,0.61116,0.58467
NM_002953,ENST00000629832,30,15,735,0.00068,0.61116,0.58467
NM_001243565,ENST00000526219,23,13,294,0.00192,0.68234,0.66928
NM_001143912,ENST00000010299,31,24,341,0.00227,0.51367,0.52273
NM_001127350,ENST00000645794,8,5,208,0.003,0.46875,0.53173
NM_001127350,ENST00000373842,8,5,208,0.003,0.46875,0.53173
NM_178191,ENST00000465645,5,3,60,0.01,0.59,0.75
NM_178191,ENST00000647380,5,3,60,0.01,0.59,0.75
NM_001199039,ENST00000536384,20,16,459,0.00174,0.57941,0.59858
NM_001143890,ENST00000526031,16,10,335,0.00187,0.36735,0.43075
NM_001256121,ENST00000373476,25,20,408,0.00196,0.68353,0.68076
NM_016257,ENST00000372844,14,12,191,0.00449,0.54675,0.56283
NR_037635,ENST00000621281,3,3,110,0.00909,0.66667,0.66667
NM_005376,ENST00000372815,4,4,236,0.00424,0.49046,0.49046
NM_152373,ENST00000372699,15,15,378,0.00265,0.53439,0.53439
NM_001956,ENST00000372587,11,7,178,0.00358,0.57712,0.74238
NM_001123395,ENST00000372539,10,7,211,0.00332,0.41137,0.36764
NM_148960,ENST00000296387,10,7,224,0.00312,0.3875,0.3463
NM_182517,ENST00000523677,3,1,113,0.00295,0.68142,0.84071
NM_001136215,ENST00000498139,8,3,228,0.00164,0.47149,0.25146
NM_004047,ENST00000472174,2,2,205,0.00488,0.88536,0.88536
NM_005727,ENST00000372003,9,8,241,0.00369,0.62425,0.63382
NM_001202431,ENST00000424390,9,7,199,0.00391,0.64154,0.60732
NM_000778,ENST00000310638,35,31,519,0.00171,0.38222,0.38511
NM_005764,ENST00000294338,5,4,114,0.00702,0.27018,0.26974
NM_001010969,ENST00000371891,34,31,519,0.00176,0.40258,0.39766
NR_045791,ENST00000307089,11,10,151,0.00602,0.58519,0.56887
NR_045789,ENST00000474844,26,23,384,0.0023,0.54036,0.53974
NM_012186,ENST00000335071,5,3,319,0.00188,0.61254,0.63009
NM_004474,ENST00000334793,8,3,495,0.00076,0.6399,0.47138
NM_001194986,ENST00000606738,34,27,517,0.00154,0.54892,0.55749
NM_032785,ENST00000371839,26,19,503,0.00145,0.42682,0.45433
NM_001011547,ENST00000438567,24,13,681,0.0008,0.50906,0.47622
NM_001144832,ENST00000413473,27,19,581,0.00121,0.457,0.39034
NM_001190818,ENST00000371568,57,38,861,0.00077,0.54551,0.54915
NM_152265,ENST00000313334,8,8,158,0.00633,0.37816,0.37816
NM_001039715,ENST00000388876,14,8,201,0.00284,0.5732,0.63806
NM_213593,ENST00000525202,1,0,61,0.0,0.06557,
NM_000792,ENST00000361921,6,3,125,0.004,0.592,0.77867
NM_182532,ENST00000371268,6,3,210,0.00238,0.44841,0.74286
NM_001114108,ENST00000371276,29,16,569,0.00097,0.49664,0.53361
NM_017904,ENST00000371274,22,13,372,0.00159,0.54533,0.62407
NM_147161,ENST00000343744,34,27,594,0.00134,0.49634,0.47936
NM_176782,ENST00000302250,28,18,585,0.0011,0.51313,0.51102
NM_176877,ENST00000371158,106,94,1801,0.00049,0.50918,0.49551
NM_014495,ENST00000371129,29,27,460,0.00202,0.40097,0.40998
NM_001199742,ENST00000650283,2,2,60,0.01667,0.35,0.35
NM_001199741,ENST00000370985,7,5,131,0.00545,0.54526,0.58015
NM_001003680,ENST00000371059,36,35,958,0.00101,0.51775,0.5054
NM_001127328,ENST00000420607,25,21,425,0.00198,0.46984,0.48874
NM_001130043,ENST00000370871,13,11,295,0.00287,0.54707,0.57072
NM_001889,ENST00000340866,14,12,329,0.00261,0.54472,0.56459
NM_001130042,ENST00000417775,14,12,329,0.00261,0.54472,0.56459
NM_015017,ENST00000370793,55,50,942,0.00097,0.4653,0.44822
NM_001039585,ENST00000370756,13,12,297,0.00311,0.55115,0.53114
NM_198717,ENST00000628037,13,8,365,0.00169,0.70158,0.76199
NM_198716,ENST00000460330,14,9,374,0.00172,0.70588,0.77005
NM_198718,ENST00000356595,19,14,418,0.00176,0.70473,0.76777
NM_198719,ENST00000306666,14,8,390,0.00147,0.67857,0.71314
NM_198715,ENST00000370924,16,10,388,0.00161,0.7181,0.76804
NM_014021,ENST00000342203,50,45,614,0.00147,0.49762,0.48512
NM_001167830,ENST00000479918,13,13,193,0.00518,0.67916,0.67916
NM_001024948,ENST00000260506,39,37,551,0.00172,0.44418,0.44146
NM_002858,ENST00000370214,38,34,659,0.00136,0.52508,0.54664
NM_001114106,ENST00000271227,27,24,653,0.00136,0.5171,0.52016
NM_001199834,ENST00000370119,26,23,677,0.00131,0.53647,0.52842
NM_001079874,ENST00000415432,11,9,287,0.00285,0.29617,0.31785
NM_001199774,ENST00000538610,11,9,183,0.00447,0.5847,0.5422
NM_001010898,ENST00000331565,19,15,727,0.00109,0.34489,0.34672
NM_006402,ENST00000256644,7,6,173,0.00495,0.57226,0.54143
NM_001201547,ENST00000541986,10,10,425,0.00235,0.50941,0.50941
NM_001201546,ENST00000472422,13,13,439,0.00228,0.42369,0.42369
NM_001201549,ENST00000369781,8,8,319,0.00313,0.40792,0.40792
NM_004696,ENST00000369779,13,13,487,0.00205,0.45775,0.45775
NM_001242676,ENST00000359172,27,22,483,0.00169,0.42896,0.46273
NM_001688,ENST00000369722,21,18,256,0.00335,0.64174,0.68164
NM_205848,ENST00000607941,11,8,425,0.00171,0.37604,0.45559
NM_001193431,ENST00000359785,36,31,807,0.00107,0.47752,0.45313
NM_001010922,ENST00000393316,11,9,163,0.00502,0.53319,0.54397
NM_152367,ENST00000369500,27,22,362,0.00225,0.47422,0.49548
NM_001007237,ENST00000369486,73,50,1194,0.00057,0.43529,0.45894
NM_001542,ENST00000369483,76,53,1214,0.00057,0.43439,0.45502
NM_001145635,ENST00000369464,32,24,562,0.00133,0.47904,0.46345
NM_016527,ENST00000325945,22,19,351,0.00246,0.46957,0.48583
NM_001005783,ENST00000361035,22,19,364,0.00237,0.48851,0.50419
NM_001253850,ENST00000328189,6,4,166,0.00402,0.39257,0.49849
NM_024626,ENST00000369458,10,8,282,0.00284,0.48156,0.52394
NM_001123068,ENST00000419275,5,4,164,0.00488,0.5439,0.54421
NM_000701,ENST00000295598,44,38,1023,0.00084,0.52997,0.52956
NM_001160234,ENST00000369496,43,37,992,0.00087,0.52759,0.52915
NM_001002811,ENST00000313431,122,95,1132,0.00069,0.54435,0.53495
NM_001201326,ENST00000451928,19,18,408,0.00232,0.34933,0.36547
NM_001201325,ENST00000417171,25,23,519,0.00177,0.37295,0.38335
NM_002614,ENST00000344770,25,23,519,0.00177,0.37295,0.38335
NM_181873,ENST00000369140,48,33,640,0.00107,0.45514,0.48059
NM_001202858,ENST00000369049,44,31,567,0.00124,0.43218,0.42248
NM_001243772,ENST00000414276,4,2,195,0.00256,0.88077,0.88718
NM_181746,ENST00000368954,16,14,380,0.0023,0.38141,0.37688
NM_001163260,ENST00000312210,34,26,327,0.00234,0.60425,0.65808
NM_207042,ENST00000339643,11,10,137,0.00664,0.45853,0.41679
NM_001001523,ENST00000356728,40,26,497,0.00131,0.41806,0.41472
NM_002962,ENST00000368718,1,1,92,0.01087,0.69565,0.69565
NM_005978,ENST00000368708,7,7,98,0.0102,0.62099,0.62099
NM_130898,ENST00000271889,24,19,395,0.002,0.54747,0.52259
NM_001206866,ENST00000622330,21,13,352,0.00176,0.62189,0.69143
NR_024163,ENST00000368439,3,2,63,0.01058,0.5291,0.51588
NM_015841,ENST00000529168,62,47,1200,0.00063,0.37633,0.36649
NM_181871,ENST00000392414,25,16,543,0.00118,0.47285,0.44141
NM_181871,ENST00000571194,25,16,543,0.00118,0.47285,0.44141
NM_001171812,ENST00000427500,21,16,487,0.00156,0.50699,0.48203
NM_001171812,ENST00000613861,21,17,487,0.00166,0.50699,0.51238
NM_001256533,ENST00000245564,31,24,570,0.00136,0.5103,0.51279
NM_001256532,ENST00000245564,31,24,570,0.00136,0.5103,0.51279
NM_001204290,ENST00000438413,12,11,229,0.004,0.42176,0.39619
NM_001204289,ENST00000338684,13,12,241,0.00383,0.43154,0.40768
NM_001204291,ENST00000338684,13,12,241,0.00383,0.43154,0.40768
NM_001044390,ENST00000343256,6,5,203,0.00411,0.45156,0.40887
NM_001204293,ENST00000368393,13,11,198,0.00427,0.51865,0.49633
NM_001204288,ENST00000368392,15,14,264,0.00354,0.44394,0.42262
NM_001018017,ENST00000368390,15,14,255,0.00366,0.42667,0.40476
NM_002456,ENST00000337604,16,14,273,0.00321,0.44322,0.43459
NM_001204285,ENST00000620103,20,18,475,0.00189,0.55379,0.53591
NM_001162384,ENST00000313667,70,53,985,0.00077,0.55063,0.54083
NM_001193300,ENST00000368285,37,27,761,0.00096,0.4987,0.51643
NM_022367,ENST00000368285,37,27,761,0.00096,0.4987,0.51643
NM_020407,ENST00000537040,21,16,458,0.00166,0.53888,0.55131
NM_001256396,ENST00000537040,21,16,458,0.00166,0.53888,0.55131
NR_046115,ENST00000613460,3,3,97,0.01031,0.15807,0.15807
NM_001198903,ENST00000368339,55,43,888,0.00088,0.4605,0.45105
NM_139121,ENST00000361831,49,39,739,0.00108,0.40797,0.38215
NM_001185108,ENST00000368155,18,15,231,0.00361,0.49543,0.54776
NM_014215,ENST00000368195,59,44,1297,0.00057,0.51045,0.50673
NM_001639,ENST00000255040,11,9,223,0.00367,0.59967,0.57399
NM_002241,ENST00000644903,17,16,379,0.00248,0.46283,0.46718
NM_020125,ENST00000289707,15,11,285,0.00257,0.40304,0.43636
NM_001013661,ENST00000368100,18,14,414,0.00188,0.39077,0.34938
NM_001185094,ENST00000392190,17,14,291,0.00283,0.51769,0.50835
NM_001077473,ENST00000412844,30,24,315,0.00254,0.55037,0.51931
NM_001077481,ENST00000367985,29,24,314,0.00264,0.57687,0.56701
NM_001127592,ENST00000426740,13,10,253,0.00304,0.46215,0.54427
NM_199351,ENST00000271417,25,20,639,0.00125,0.45052,0.46244
NM_002022,ENST00000367749,21,16,558,0.00137,0.54412,0.53203
NR_026550,ENST00000367846,4,3,127,0.00591,0.59645,0.77953
NM_018122,ENST00000649689,39,32,645,0.00127,0.38942,0.39375
NM_001185127,ENST00000367740,7,6,140,0.00612,0.58469,0.55595
NM_001127181,ENST00000356198,18,16,390,0.00228,0.3433,0.37099
NM_020318,ENST00000367662,83,69,1791,0.00046,0.50142,0.52986
NM_001199091,ENST00000367614,60,50,981,0.00085,0.52955,0.53878
NM_001205294,ENST00000621791,106,72,2251,0.0003,0.52685,0.51223
NM_001168238,ENST00000507173,53,42,1058,0.00075,0.53806,0.58021
NM_001200050,ENST00000367554,18,15,301,0.00277,0.52178,0.54684
NM_030769,ENST00000367553,20,17,320,0.00266,0.505,0.51379
NM_017673,ENST00000367500,51,44,900,0.00096,0.54227,0.56553
NM_133326,ENST00000571439,6,6,59,0.01695,0.32486,0.32486
NM_133326,ENST00000309309,6,6,59,0.01695,0.32486,0.32486
NM_018265,ENST00000367342,37,24,677,0.00096,0.44756,0.46732
NM_001142569,ENST00000413687,30,20,578,0.00115,0.45548,0.4622
NM_001164245,ENST00000367470,21,19,431,0.0021,0.48934,0.49737
NM_001001431,ENST00000412633,17,12,285,0.00248,0.6194,0.62485
NM_000364,ENST00000422165,17,12,295,0.00239,0.63031,0.63475
NM_000537,ENST00000272190,16,12,406,0.00185,0.47322,0.45833
NM_018208,ENST00000367202,22,21,386,0.00247,0.59821,0.61017
NM_198447,ENST00000308302,3,2,132,0.00505,0.48485,0.70076
NM_201630,ENST00000367177,34,24,713,0.00099,0.4691,0.48317
NM_181644,ENST00000367147,23,19,514,0.00161,0.45737,0.46088
NM_001204172,ENST00000367183,10,9,164,0.00549,0.44146,0.43835
NM_001160331,ENST00000539706,65,54,1189,0.0007,0.51756,0.52104
NM_152491,ENST00000367136,31,23,502,0.00148,0.53862,0.55898
NM_134325,ENST00000367134,43,31,887,0.00081,0.57002,0.55682
NM_153758,ENST00000659997,12,10,177,0.00471,0.53107,0.49322
NM_001170631,ENST00000324852,25,22,577,0.00153,0.52894,0.48133
NM_001122979,ENST00000450945,12,12,265,0.00377,0.49591,0.49591
NM_023938,ENST00000359470,43,30,601,0.00116,0.48052,0.47981
NM_175710,ENST00000508064,18,18,569,0.00176,0.4959,0.4959
NM_001018053,ENST00000367079,24,22,471,0.00195,0.54016,0.54632
NM_020439,ENST00000361322,17,12,476,0.00148,0.50247,0.47899
NM_001127641,ENST00000367030,108,71,1172,0.00056,0.5257,0.50469
NM_001206741,ENST00000367028,7,5,292,0.00245,0.46526,0.42055
NM_181755,ENST00000367028,7,5,292,0.00245,0.46526,0.42055
NM_001122834,ENST00000413764,22,13,493,0.0012,0.49179,0.48323
NM_001122834,ENST00000627903,22,13,493,0.0012,0.49179,0.48323
NM_001199812,ENST00000366992,75,69,942,0.00098,0.60174,0.58666
NM_001146171,ENST00000532324,19,17,281,0.00318,0.57801,0.61964
NM_006085,ENST00000322067,15,14,308,0.00303,0.44935,0.45779
NM_001143962,ENST00000366872,36,30,703,0.00119,0.40035,0.44168
NM_017982,ENST00000366878,27,21,490,0.00159,0.32116,0.29057
NM_001243511,ENST00000493603,20,17,435,0.00195,0.59264,0.58093
NM_001243510,ENST00000493603,20,17,435,0.00195,0.59264,0.58093
NM_001243506,ENST00000359162,20,17,435,0.00195,0.59264,0.58093
NM_001243505,ENST00000361395,20,17,435,0.00195,0.59264,0.58093
NM_001243146,ENST00000340871,39,35,667,0.00135,0.54219,0.55438
NM_206840,ENST00000391875,41,37,750,0.0012,0.56423,0.57041
NM_001243147,ENST00000469075,46,41,765,0.00117,0.51637,0.52846
NM_181455,ENST00000391867,10,6,128,0.00469,0.57734,0.77213
NM_032435,ENST00000366624,56,45,1036,0.00078,0.49916,0.54108
NM_001010984,ENST00000391858,13,9,250,0.00277,0.36246,0.33333
NM_001136494,ENST00000470540,22,18,289,0.00283,0.49654,0.48424
NM_001079515,ENST00000642610,28,26,527,0.00176,0.59664,0.57838
NM_145861,ENST00000334232,10,6,215,0.00279,0.4614,0.33566
NM_003679,ENST00000366559,21,16,486,0.00157,0.43896,0.3723
NM_001243740,ENST00000472531,5,5,73,0.0137,0.6,0.6
NM_003431,ENST00000340684,13,13,289,0.00346,0.42002,0.42002
NM_005185,ENST00000315238,5,4,149,0.00537,0.39329,0.42282
NM_001171864,ENST00000479328,13,10,406,0.00189,0.40281,0.39507
NM_024803,ENST00000380419,18,15,446,0.00187,0.34616,0.31943
NM_001160124,ENST00000497571,9,7,283,0.00275,0.32195,0.25745
NR_037164,ENST00000459912,9,5,173,0.00321,0.28581,0.28439
NM_001002295,ENST00000379328,14,11,444,0.00177,0.41248,0.39128
NM_002051,ENST00000346208,14,11,443,0.00177,0.41245,0.39134
NM_001195604,ENST00000378614,10,8,321,0.00249,0.31028,0.31153
NM_001081,ENST00000377833,162,138,3623,0.00024,0.4638,0.47736
NM_001193424,ENST00000354919,22,19,410,0.00211,0.48559,0.47497
NM_001167945,ENST00000643096,33,29,584,0.0015,0.52361,0.54523
NM_173160,ENST00000476166,3,2,89,0.00749,0.64045,0.7528
NM_001184789,ENST00000350537,94,76,1310,0.00062,0.59432,0.5931
NM_001184788,ENST00000350537,49,40,1310,0.00062,0.34089,0.34882
NM_001099282,ENST00000374446,35,27,458,0.00168,0.47311,0.4007
NM_001256153,ENST00000374391,37,26,674,0.00104,0.50533,0.51712
NM_001256153,ENST00000610656,37,26,674,0.00104,0.50533,0.51712
NM_032023,ENST00000340258,17,9,321,0.00165,0.47535,0.54967
NM_001042359,ENST00000513156,12,12,269,0.00372,0.59913,0.59913
NM_001143997,ENST00000432695,35,28,801,0.001,0.51036,0.49813
NM_018245,ENST00000374103,45,37,1010,0.00081,0.49943,0.48081
NM_001256025,ENST00000435790,34,28,704,0.00117,0.42392,0.45576
NM_138933,ENST00000373995,32,26,594,0.00137,0.58512,0.54804
NM_014576,ENST00000373997,33,27,586,0.0014,0.56298,0.52313
NM_001080512,ENST00000373886,53,44,974,0.00085,0.46639,0.47916
NM_194298,ENST00000395348,11,10,509,0.00179,0.47705,0.49823
NM_032439,ENST00000373880,13,10,376,0.00205,0.53539,0.50957
NM_001143774,ENST00000373878,12,9,350,0.00214,0.5419,0.52476
NM_001080449,ENST00000358410,55,43,1060,0.00074,0.47084,0.45263
NM_022129,ENST00000358769,13,10,288,0.00267,0.54647,0.49062
NM_001033083,ENST00000495025,12,9,280,0.00268,0.53363,0.46032
NM_025130,ENST00000354624,41,32,917,0.00085,0.57898,0.58336
NM_001244950,ENST00000373109,24,20,424,0.00197,0.42482,0.43856
NM_001242487,ENST00000605216,82,63,1837,0.00042,0.48187,0.47667
NM_005729,ENST00000225174,3,1,207,0.00161,0.74074,0.50242
NM_001243779,ENST00000372188,10,9,229,0.00393,0.5572,0.54003
NM_144590,ENST00000371930,10,7,191,0.00366,0.39476,0.38444
NM_213606,ENST00000371790,20,19,516,0.00184,0.51609,0.49408
NM_148978,ENST00000342512,11,9,373,0.00219,0.43797,0.43313
NM_148977,ENST00000307534,17,13,461,0.00166,0.38152,0.39112
NM_001128925,ENST00000339022,14,13,431,0.00215,0.54591,0.58415
NM_133337,ENST00000358334,89,76,2048,0.00042,0.51402,0.53237
NM_001017520,ENST00000630152,23,20,508,0.00171,0.3955,0.39675
NM_001114094,ENST00000371176,27,21,433,0.0018,0.52014,0.52689
NM_001170766,ENST00000540664,33,31,406,0.00231,0.41178,0.41681
NM_032440,ENST00000356016,35,32,433,0.00211,0.41966,0.40921
NM_001134670,ENST00000370647,10,5,164,0.00305,0.48476,0.50366
NM_138413,ENST00000370646,17,11,327,0.00198,0.53355,0.50209
NM_001098831,ENST00000307450,6,4,146,0.00457,0.64041,0.52226
NM_198043,ENST00000352634,12,8,361,0.00185,0.40443,0.40201
NM_198046,ENST00000393760,15,11,377,0.00195,0.4481,0.46467
NM_001164178,ENST00000371207,30,28,522,0.00179,0.50766,0.51875
NM_019084,ENST00000265992,34,28,372,0.00221,0.55716,0.60878
NM_000392,ENST00000647814,76,63,1545,0.00054,0.46582,0.45845
NM_001278,ENST00000370397,43,39,745,0.00122,0.53791,0.5546
NM_000278,ENST00000355243,19,15,394,0.002,0.45592,0.41472
NM_003989,ENST00000427256,20,16,409,0.00196,0.46577,0.43521
NM_003987,ENST00000428433,19,15,417,0.00189,0.4598,0.41759
NM_003990,ENST00000707079,20,16,432,0.00185,0.47026,0.43866
NM_024895,ENST00000370215,20,14,517,0.00135,0.51973,0.54988
NM_033165,ENST00000346714,14,11,204,0.00385,0.48599,0.44697
NM_006119,ENST00000347978,16,13,215,0.00378,0.45901,0.41539
NM_178858,ENST00000369893,16,13,322,0.00252,0.51514,0.5645
NM_199076,ENST00000433628,31,23,853,0.00087,0.60742,0.65299
NM_001013031,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_022494,ENST00000369405,19,18,413,0.00229,0.58379,0.60223
NM_004132,ENST00000351270,26,18,560,0.00124,0.47122,0.45823
NM_001195306,ENST00000448814,7,5,92,0.00776,0.79193,0.86087
NM_032550,ENST00000369271,39,31,814,0.00098,0.42122,0.40992
NM_001198530,ENST00000534894,21,19,408,0.00222,0.53945,0.56953
NM_001165924,ENST00000442245,6,5,169,0.00493,0.62426,0.61775
NM_001030059,ENST00000398250,8,5,271,0.00231,0.39345,0.41181
NM_001001974,ENST00000368990,24,21,404,0.00217,0.49649,0.49505
NM_021622,ENST00000368990,24,21,404,0.00217,0.49649,0.49505
NM_001144916,ENST00000682550,25,21,704,0.00119,0.56636,0.60288
NM_001144913,ENST00000369056,29,24,769,0.00108,0.5437,0.55586
NM_022034,ENST00000392790,29,28,607,0.00159,0.617,0.63609
NR_037915,ENST00000368904,8,7,279,0.00314,0.49507,0.5402
NM_001204364,ENST00000368896,2,1,94,0.00532,0.65426,0.7234
NM_152644,ENST00000368898,2,1,94,0.00532,0.65426,0.7234
NM_152311,ENST00000368671,10,8,226,0.00354,0.67611,0.68141
NM_207426,ENST00000388920,12,8,318,0.0021,0.45571,0.45401
NM_001145201,ENST00000463201,9,8,142,0.00626,0.60876,0.56074
NM_145202,ENST00000433452,10,9,151,0.00596,0.59139,0.54673
NM_145651,ENST00000342878,4,2,95,0.00526,0.74736,0.65789
NM_001135053,ENST00000332725,17,14,410,0.00201,0.5759,0.55401
NM_003475,ENST00000622100,39,21,373,0.00144,0.53956,0.57015
NM_003475,ENST00000397583,39,21,373,0.00144,0.53956,0.57015
NM_031264,ENST00000349570,30,23,651,0.00118,0.41813,0.40439
NM_031264,ENST00000619215,30,23,651,0.00118,0.41813,0.40439
NM_001171968,ENST00000617105,43,33,845,0.00091,0.45301,0.42894
NM_001171968,ENST00000358353,43,33,839,0.00091,0.45342,0.42962
NM_021924,ENST00000397542,43,33,845,0.00091,0.45301,0.42894
NM_021924,ENST00000617105,43,33,845,0.00091,0.45301,0.42894
NM_014555,ENST00000696290,53,32,1165,0.00052,0.50317,0.56078
NM_000218,ENST00000155840,28,23,676,0.00122,0.6456,0.68658
NM_183233,ENST00000622105,19,14,424,0.00174,0.47046,0.46867
NM_183233,ENST00000347936,18,14,424,0.00183,0.49515,0.46867
NM_002555,ENST00000649076,18,14,424,0.00183,0.49515,0.46867
NM_002555,ENST00000610526,19,14,424,0.00174,0.47046,0.46867
NM_001144063,ENST00000389989,48,29,811,0.00074,0.63813,0.64148
NM_018073,ENST00000300747,28,21,485,0.00155,0.43785,0.43309
NM_000543,ENST00000342245,23,16,631,0.0011,0.56391,0.5937
NM_198185,ENST00000533663,25,21,565,0.00149,0.3925,0.41087
NM_001256569,ENST00000530181,43,35,733,0.00111,0.46848,0.51468
NM_001198645,ENST00000515022,21,15,313,0.00228,0.30838,0.32396
NM_001198644,ENST00000506134,21,15,313,0.00228,0.30838,0.32396
NM_021616,ENST00000429814,27,23,488,0.00175,0.44824,0.44565
NM_033092,ENST00000396847,23,17,347,0.00213,0.48853,0.49483
NM_001206671,ENST00000309737,18,13,369,0.00196,0.44565,0.5295
NR_045925,ENST00000477358,1,1,81,0.01235,0.02469,0.02469
NM_001256238,ENST00000493547,9,7,232,0.00335,0.7069,0.74938
NM_001080521,ENST00000529419,38,24,507,0.00125,0.53426,0.59229
NM_001178,ENST00000389707,25,22,625,0.00141,0.4729,0.44335
NM_000728,ENST00000324229,9,8,127,0.007,0.49081,0.52953
NM_001177315,ENST00000532814,12,10,127,0.00656,0.48097,0.44094
NM_001033953,ENST00000486207,8,6,128,0.00586,0.46484,0.42969
NM_001741,ENST00000331587,9,7,141,0.00552,0.48227,0.41337
NM_175058,ENST00000355661,93,65,1121,0.00062,0.53221,0.525
NM_033326,ENST00000396356,77,63,808,0.00101,0.4522,0.42362
NM_005709,ENST00000318024,33,25,552,0.00137,0.47711,0.4837
NM_153676,ENST00000005226,50,37,899,0.00082,0.47177,0.46135
NM_153347,ENST00000280734,5,4,240,0.00333,0.55333,0.52604
NM_201551,ENST00000532434,36,26,763,0.00095,0.45034,0.43392
NM_006157,ENST00000357134,36,26,810,0.00089,0.43872,0.42436
NM_178498,ENST00000396005,23,20,618,0.00141,0.49156,0.49838
NM_003986,ENST00000263182,19,15,387,0.00204,0.49844,0.47959
NM_001143830,ENST00000454584,13,8,313,0.00197,0.51782,0.47644
NM_018490,ENST00000379214,36,34,951,0.00099,0.4946,0.47272
NM_001135091,ENST00000529533,8,7,361,0.00242,0.50173,0.45508
NM_000510,ENST00000254122,4,3,129,0.00581,0.54457,0.43153
NM_019040,ENST00000640961,16,13,424,0.00192,0.44001,0.3643
NM_024081,ENST00000257836,4,3,226,0.00332,0.48451,0.50885
NM_001198552,ENST00000530998,23,18,288,0.00272,0.5157,0.60204
NM_001198551,ENST00000379079,24,18,302,0.00248,0.51932,0.61313
NM_024426,ENST00000452863,41,29,522,0.00136,0.50168,0.54122
NM_001077242,ENST00000241051,32,30,511,0.00183,0.45285,0.46158
NM_001143809,ENST00000395983,11,8,247,0.00294,0.57637,0.50405
NM_001144030,ENST00000531159,57,49,953,0.0009,0.47571,0.49446
NM_001243081,ENST00000620316,8,6,187,0.00401,0.62233,0.58556
NM_198381,ENST00000312319,14,11,265,0.00296,0.55984,0.53173
NM_001422,ENST00000257832,14,11,255,0.00308,0.54258,0.51337
