NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001256386,ENST00000370137,19,18,335,0.00283,0.50338,0.49469
NM_144620,ENST00000370137,19,18,335,0.00283,0.50338,0.49469
NM_000643,ENST00000370163,70,57,1532,0.00053,0.45267,0.42873
NM_000028,ENST00000294724,70,57,1532,0.00053,0.45267,0.42873
NM_001010985,ENST00000357155,21,14,354,0.00188,0.43274,0.44552
NM_001688,ENST00000369722,21,18,256,0.00335,0.64174,0.68164
NM_172198,ENST00000369697,16,12,636,0.00118,0.60859,0.66405
NM_003051,ENST00000630362,18,15,500,0.00167,0.57522,0.53813
NM_003051,ENST00000369626,18,15,500,0.00167,0.57522,0.53813
NM_001232,ENST00000261448,11,8,399,0.00182,0.3568,0.36811
NM_213652,ENST00000475797,16,13,200,0.00406,0.38875,0.39192
NM_145277,ENST00000357836,20,16,313,0.00256,0.51502,0.52955
NM_213653,ENST00000336751,24,18,426,0.00176,0.55419,0.59664
NM_001130523,ENST00000369530,42,38,813,0.00111,0.51447,0.50019
NM_001242891,ENST00000610726,43,39,844,0.00107,0.51598,0.50091
NM_001198834,ENST00000369356,237,184,2362,0.00033,0.4429,0.44314
NM_001198832,ENST00000618462,228,178,2240,0.00035,0.43462,0.43806
NM_001002812,ENST00000369349,125,96,969,0.00079,0.47503,0.47026
NM_001002810,ENST00000369347,17,12,173,0.00408,0.51377,0.50337
NM_001195260,ENST00000369347,17,12,173,0.00408,0.51377,0.50337
NM_014455,ENST00000582693,15,13,304,0.00285,0.64978,0.60805
NM_181703,ENST00000579774,23,18,358,0.00219,0.60432,0.60444
NM_001161334,ENST00000545683,3,3,134,0.00746,0.40796,0.40796
NM_006818,ENST00000368921,3,3,90,0.01111,0.41852,0.41852
NM_030913,ENST00000368914,42,27,930,0.00069,0.42314,0.40283
NM_001252607,ENST00000541576,69,58,947,0.00089,0.50555,0.46841
NM_001171812,ENST00000427500,21,16,487,0.00156,0.50699,0.48203
NM_001171812,ENST00000613861,21,17,487,0.00166,0.50699,0.51238
NM_001145264,ENST00000368304,7,5,95,0.00752,0.52632,0.54737
NM_139118,ENST00000295566,51,41,796,0.00101,0.44775,0.42187
NM_001035511,ENST00000342751,3,1,150,0.00222,0.34222,0.8
NM_001039711,ENST00000545495,21,14,318,0.0021,0.54313,0.57457
NM_001077475,ENST00000512372,26,20,267,0.00288,0.552,0.51479
NM_001077479,ENST00000511676,32,27,319,0.00264,0.55897,0.5537
NM_001135240,ENST00000426197,14,7,315,0.00159,0.53038,0.56689
NM_004528,ENST00000367889,6,4,152,0.00439,0.56908,0.66448
NM_001080426,ENST00000361200,50,36,1158,0.00062,0.48434,0.48534
NM_001254749,ENST00000530507,8,6,185,0.00405,0.52568,0.45585
NM_000130,ENST00000367797,119,98,2224,0.00037,0.5262,0.53534
NM_018442,ENST00000367843,47,39,880,0.00094,0.49321,0.49088
NM_001198956,ENST00000367840,58,48,951,0.00087,0.48863,0.48703
NM_021936,ENST00000367661,36,26,827,0.00087,0.4341,0.41861
NM_014857,ENST00000251507,43,39,815,0.00111,0.56978,0.55369
NM_001135669,ENST00000367589,34,32,631,0.00149,0.44672,0.44721
NM_003783,ENST00000367434,20,14,422,0.00166,0.51671,0.56195
NM_001001431,ENST00000412633,17,12,285,0.00248,0.6194,0.62485
NM_000364,ENST00000422165,17,12,295,0.00239,0.63031,0.63475
NM_001001430,ENST00000367318,19,12,288,0.00219,0.62262,0.62269
NM_002481,ENST00000608999,56,41,982,0.00075,0.48038,0.45969
NM_032103,ENST00000491336,13,8,208,0.00296,0.52145,0.47957
NM_032104,ENST00000290419,20,14,224,0.00312,0.62299,0.63648
NM_212502,ENST00000429964,25,19,474,0.0016,0.493,0.49834
NM_212503,ENST00000506784,27,20,504,0.00147,0.48053,0.49256
NM_002596,ENST00000360066,25,19,474,0.0016,0.493,0.49834
NM_173854,ENST00000367137,15,14,513,0.00182,0.49877,0.50863
NM_052934,ENST00000367135,36,25,791,0.00088,0.55454,0.51742
NM_001018053,ENST00000367079,24,22,471,0.00195,0.54016,0.54632
NM_001185157,ENST00000367093,18,13,154,0.00469,0.42172,0.40659
NM_020197,ENST00000366957,16,14,433,0.00202,0.51848,0.48961
NM_001438,ENST00000408911,20,17,458,0.00186,0.6131,0.60198
NM_001243519,ENST00000391890,20,17,435,0.00195,0.59264,0.58093
NM_001243511,ENST00000493603,20,17,435,0.00195,0.59264,0.58093
NM_001243510,ENST00000493603,20,17,435,0.00195,0.59264,0.58093
NM_001243506,ENST00000359162,20,17,435,0.00195,0.59264,0.58093
NM_173083,ENST00000328205,36,33,558,0.00164,0.51006,0.52107
NM_052843,ENST00000284548,395,221,6620,8e-05,0.49432,0.54725
NM_001098623,ENST00000422127,471,269,7968,7e-05,0.48939,0.5326
NM_020808,ENST00000674635,92,72,1722,0.00045,0.49431,0.49622
NM_001103,ENST00000366578,57,40,894,0.00078,0.53364,0.53683
NM_001035,ENST00000366574,233,196,4967,0.00017,0.49337,0.50551
NM_001164556,ENST00000602873,29,27,201,0.00463,0.52376,0.49991
NM_001164540,ENST00000439617,56,48,854,0.001,0.56988,0.5728
NM_006499,ENST00000450372,11,11,359,0.00279,0.33578,0.33578
NM_018012,ENST00000407071,90,63,2108,0.00033,0.4845,0.4641
NM_005174,ENST00000335698,14,11,297,0.00265,0.37975,0.30425
NM_014241,ENST00000361271,6,6,288,0.00347,0.61921,0.61921
NM_001004470,ENST00000377602,14,13,398,0.00233,0.5271,0.54503
NM_012228,ENST00000376510,5,4,182,0.0044,0.4945,0.58654
NM_001145373,ENST00000376495,19,14,481,0.00153,0.5796,0.59192
NM_201571,ENST00000282343,32,27,632,0.00134,0.55192,0.5647
NM_201590,ENST00000377329,31,26,606,0.00138,0.55078,0.5681
NM_006393,ENST00000377122,62,52,1014,0.00083,0.55049,0.54777
NM_001256053,ENST00000436985,130,123,1709,0.00055,0.55731,0.55653
NM_145698,ENST00000396271,33,28,525,0.00162,0.62072,0.61177
NM_001012750,ENST00000376140,27,25,481,0.00193,0.43898,0.42029
NM_001143771,ENST00000452305,46,35,818,0.00093,0.48942,0.47468
NM_181571,ENST00000345491,29,25,300,0.00287,0.54081,0.51547
NM_001135196,ENST00000374144,78,61,1435,0.00054,0.4863,0.44751
NM_001143996,ENST00000419399,8,7,953,0.00092,0.08919,0.09069
NM_001145261,ENST00000579039,45,37,630,0.00131,0.42533,0.41347
NM_001145262,ENST00000583565,44,37,614,0.00137,0.42016,0.39819
NM_001142773,ENST00000395433,83,73,1932,0.00046,0.47529,0.48041
NM_003338,ENST00000373910,7,7,147,0.0068,0.44121,0.44121
NM_001204403,ENST00000373827,94,77,1861,0.00044,0.47279,0.48947
NM_014836,ENST00000337910,37,31,696,0.0012,0.50516,0.5298
NM_013266,ENST00000433211,46,39,895,0.00095,0.4958,0.54574
NR_045662,ENST00000354393,62,54,1045,0.00083,0.46919,0.48178
NM_001256267,ENST00000613327,85,70,1320,0.00062,0.45435,0.48075
NM_032578,ENST00000358913,85,70,1320,0.00062,0.45435,0.48075
NM_152709,ENST00000298596,73,57,989,0.00079,0.53865,0.5613
NM_207119,ENST00000355790,7,4,184,0.00311,0.48602,0.54891
NM_004034,ENST00000372919,40,38,488,0.00195,0.53735,0.5275
NM_024875,ENST00000372873,45,27,753,0.0008,0.50179,0.52083
NM_001114133,ENST00000394810,63,41,977,0.00067,0.46807,0.44889
NM_001042466,ENST00000394936,23,18,524,0.00149,0.52332,0.53711
NM_001007273,ENST00000707120,23,17,291,0.00254,0.49903,0.50879
NM_016364,ENST00000472493,16,12,198,0.00379,0.48359,0.47685
NM_005729,ENST00000225174,3,1,207,0.00161,0.74074,0.50242
NM_001142283,ENST00000464716,5,4,132,0.00606,0.40151,0.47348
NM_001171610,ENST00000623056,37,22,732,0.00081,0.43424,0.45399
NM_001080116,ENST00000372066,21,11,283,0.00185,0.51557,0.43945
NM_001080115,ENST00000623007,20,12,330,0.00182,0.525,0.47045
NM_007078,ENST00000361373,33,22,727,0.00092,0.42849,0.4421
NM_001080114,ENST00000429277,32,20,617,0.00101,0.40392,0.42755
NM_018363,ENST00000371947,22,18,315,0.0026,0.5316,0.5582
NM_014391,ENST00000371697,11,9,319,0.00256,0.40068,0.35354
NM_148977,ENST00000307534,17,13,461,0.00166,0.38152,0.39112
NM_012465,ENST00000357947,35,25,1015,0.0007,0.48341,0.48043
NM_032440,ENST00000356016,35,32,433,0.00211,0.41966,0.40921
NM_001129981,ENST00000298808,19,14,327,0.00225,0.49815,0.50262
NM_020349,ENST00000307518,20,15,360,0.00208,0.48861,0.49222
NM_001098175,ENST00000453258,31,29,517,0.00181,0.48718,0.4969
NM_001034954,ENST00000371247,70,54,1292,0.0006,0.5719,0.58454
NM_001195517,ENST00000467928,9,6,257,0.00259,0.58625,0.48962
NM_013274,ENST00000299206,40,27,575,0.00117,0.4833,0.47723
NM_024541,ENST00000370033,28,25,689,0.0013,0.53841,0.53898
NM_005029,ENST00000370002,14,8,302,0.00189,0.40113,0.50621
NM_173194,ENST00000348850,14,11,225,0.00349,0.36318,0.4299
NM_173195,ENST00000343195,13,11,220,0.00385,0.37762,0.42603
NM_173193,ENST00000353068,14,12,227,0.00378,0.37571,0.42034
NM_173192,ENST00000358038,16,12,252,0.00298,0.37723,0.44808
NM_173191,ENST00000356640,16,12,270,0.00278,0.39375,0.46821
NM_014591,ENST00000461105,16,12,285,0.00263,0.40592,0.48304
NM_001206426,ENST00000309579,2,1,58,0.00862,0.15517,0.17241
NM_001134363,ENST00000369519,69,58,1227,0.00069,0.39394,0.41558
NM_052918,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_001121,ENST00000277900,37,27,674,0.00108,0.44194,0.4173
NM_198514,ENST00000369301,33,31,726,0.00129,0.523,0.53528
NM_001177660,ENST00000542051,26,18,534,0.0013,0.44548,0.43186
NM_006175,ENST00000360478,110,83,1695,0.00045,0.50693,0.47672
NM_001003407,ENST00000392955,36,29,718,0.00112,0.51389,0.48929
NM_206861,ENST00000513429,61,48,1094,0.00072,0.56905,0.5944
NM_206862,ENST00000369005,169,129,2948,0.00026,0.47563,0.49317
NM_006997,ENST00000260733,54,44,1026,0.00079,0.61508,0.62267
NM_001144917,ENST00000369060,25,22,705,0.00125,0.57175,0.58588
NM_006426,ENST00000338492,23,16,572,0.00122,0.46762,0.44384
NM_012239,ENST00000382743,13,8,399,0.00154,0.51089,0.47086
NM_001256629,ENST00000707536,28,18,674,0.00095,0.52708,0.48648
NM_001256629,ENST00000531197,28,18,674,0.00095,0.52708,0.48648
NM_139022,ENST00000182290,22,18,320,0.00256,0.47244,0.46944
NM_001142946,ENST00000456145,5,3,178,0.00337,0.66404,0.5824
NM_001007593,ENST00000527275,23,16,630,0.0011,0.56356,0.59326
NM_014489,ENST00000278243,7,6,315,0.00272,0.58957,0.61746
NM_001206647,ENST00000309357,7,6,183,0.00468,0.44262,0.5
NM_015881,ENST00000396505,18,14,350,0.00222,0.4927,0.55531
NM_013253,ENST00000326932,18,14,350,0.00222,0.4927,0.55531
NM_017508,ENST00000527619,78,64,801,0.00102,0.45427,0.42935
NM_003476,ENST00000265968,8,6,194,0.00387,0.55928,0.56443
NM_006906,ENST00000358540,32,19,565,0.00105,0.61222,0.62049
NM_001256371,ENST00000620009,42,32,867,0.00088,0.56195,0.57357
NM_213599,ENST00000324559,42,35,913,0.00091,0.46164,0.46606
NM_001142649,ENST00000324559,42,35,913,0.00091,0.46164,0.46606
NM_002233,ENST00000328224,28,21,653,0.00115,0.50082,0.54488
NM_001244963,ENST00000396087,125,90,2488,0.00029,0.42496,0.43932
NM_001145399,ENST00000448418,13,12,277,0.00333,0.48209,0.44976
NM_170735,ENST00000525528,11,8,247,0.00294,0.57637,0.50405
NM_003477,ENST00000227868,21,15,501,0.00143,0.63929,0.67159
NM_000256,ENST00000545968,44,31,1274,0.00055,0.50184,0.47212
NM_001142673,ENST00000359513,22,21,517,0.00185,0.52427,0.5017
NM_001205119,ENST00000528494,24,23,550,0.00174,0.52477,0.50419
NM_003682,ENST00000311027,89,64,1647,0.00044,0.47329,0.49161
NM_004778,ENST00000332539,8,4,395,0.00127,0.37437,0.41076
NM_001206889,ENST00000534579,43,34,879,0.0009,0.52864,0.56582
NM_001163296,ENST00000361128,34,22,719,0.0009,0.52135,0.4945
NM_001160392,ENST00000541278,17,8,216,0.00218,0.43355,0.51794
NM_153819,ENST00000354024,36,27,609,0.00123,0.49521,0.47941
NM_001130848,ENST00000436757,61,40,1243,0.00053,0.49737,0.50581
NM_007103,ENST00000322776,15,10,464,0.00144,0.71451,0.70646
NM_001193537,ENST00000393375,6,6,200,0.005,0.48667,0.48667
NM_000926,ENST00000325455,51,34,933,0.00071,0.59481,0.64514
NM_001130145,ENST00000282441,57,44,504,0.00153,0.42927,0.46329
NR_024239,ENST00000444749,14,11,376,0.00209,0.57846,0.57882
NM_001931,ENST00000280346,25,22,647,0.00136,0.43815,0.39982
NM_020886,ENST00000003302,75,69,1077,0.00085,0.48707,0.49226
NM_031938,ENST00000357685,26,17,579,0.00113,0.53262,0.57218
NM_001256400,ENST00000532593,21,15,474,0.00151,0.55957,0.55316
NM_001037290,ENST00000438022,25,17,545,0.00125,0.52587,0.54549
NR_028383,ENST00000509359,5,3,32,0.01875,0.63125,0.61458
NM_001242608,ENST00000621128,41,31,726,0.00104,0.47023,0.48156
NM_001076682,ENST00000621850,40,30,761,0.00099,0.44708,0.45467
NM_181351,ENST00000316851,46,35,858,0.00089,0.44046,0.44476
NM_000039,ENST00000236850,20,15,267,0.00281,0.41442,0.41873
NM_171997,ENST00000525735,20,12,396,0.00152,0.4673,0.40446
NM_001198672,ENST00000375095,6,4,245,0.00272,0.3932,0.34388
NM_174926,ENST00000529187,5,3,148,0.00405,0.42432,0.33333
NM_153201,ENST00000453788,21,20,493,0.00193,0.51029,0.50537
NM_000890,ENST00000529694,18,13,419,0.00172,0.51286,0.47219
NR_027946,ENST00000347735,64,58,948,0.00096,0.47065,0.47756
NM_018979,ENST00000315939,189,141,2382,0.00031,0.48672,0.49114
NM_005002,ENST00000266544,14,12,377,0.00227,0.36851,0.39302
NM_001168320,ENST00000537971,6,4,239,0.00279,0.65481,0.79184
NM_001129837,ENST00000647521,95,72,2146,0.00035,0.55867,0.54883
NM_001129837,ENST00000399595,95,72,2146,0.00035,0.55867,0.54883
NM_001167623,ENST00000399603,96,74,2138,0.00036,0.55433,0.5456
NM_001167623,ENST00000647327,96,74,2138,0.00036,0.55433,0.5456
NM_001129840,ENST00000644369,96,74,2138,0.00036,0.55433,0.5456
NM_001129840,ENST00000399641,96,74,2138,0.00036,0.55433,0.5456
NM_001129834,ENST00000399621,96,73,2157,0.00035,0.55869,0.5491
NM_001129834,ENST00000645584,96,73,2157,0.00035,0.55869,0.5491
NM_001129831,ENST00000399638,95,73,2166,0.00035,0.5571,0.54942
NM_001129831,ENST00000644048,95,73,2166,0.00035,0.5571,0.54942
NM_001195017,ENST00000011653,35,29,458,0.00181,0.49426,0.4415
NM_001207024,ENST00000536844,7,5,191,0.00374,0.59761,0.6733
NM_023920,ENST00000390677,8,7,303,0.00289,0.73309,0.74116
NM_023920,ENST00000613662,8,7,303,0.00289,0.73309,0.74116
NM_023920,ENST00000574870,8,7,303,0.00289,0.73309,0.74116
NM_001190839,ENST00000228938,7,4,128,0.00446,0.55357,0.50196
NM_000921,ENST00000359062,46,40,1141,0.00076,0.564,0.60307
NM_001244683,ENST00000359062,46,40,1141,0.00076,0.564,0.60307
NM_005691,ENST00000261201,60,53,1549,0.00057,0.48431,0.48204
NM_005504,ENST00000261192,13,11,386,0.00219,0.49203,0.439
NM_001248005,ENST00000546179,24,20,540,0.00154,0.50694,0.54083
NM_001248003,ENST00000395901,27,23,599,0.00142,0.51128,0.54729
NM_001198915,ENST00000537927,53,46,858,0.00101,0.47691,0.4625
NM_177444,ENST00000318304,64,54,1011,0.00083,0.47516,0.47785
NM_003622,ENST00000228425,61,53,1005,0.00086,0.48629,0.48221
NM_023925,ENST00000298892,93,82,1077,0.00082,0.50781,0.50901
NM_001005242,ENST00000340811,54,44,837,0.00097,0.4621,0.48805
NM_004572,ENST00000070846,47,37,881,0.00089,0.3704,0.38608
NM_017641,ENST00000361961,102,86,1661,0.00051,0.48964,0.49156
NM_001173464,ENST00000361418,104,88,1674,0.00051,0.48848,0.48968
NM_005748,ENST00000534854,11,10,180,0.00505,0.43232,0.46889
NM_031292,ENST00000344862,25,23,701,0.00131,0.49837,0.48552
NM_001166688,ENST00000547587,31,23,780,0.00095,0.50161,0.48166
NM_001166687,ENST00000312352,31,23,780,0.00095,0.50161,0.48166
NM_015270,ENST00000357869,53,37,1168,0.0006,0.48142,0.50083
NM_001136264,ENST00000449723,8,7,146,0.00599,0.38185,0.42172
NM_138473,ENST00000327443,91,73,785,0.00102,0.43326,0.44952
NM_004077,ENST00000351328,26,19,466,0.00157,0.53962,0.50757
NM_144576,ENST00000308197,12,8,247,0.0027,0.52901,0.50658
NM_001099337,ENST00000433805,12,8,215,0.0031,0.46008,0.43488
NM_001686,ENST00000262030,25,17,529,0.00129,0.56666,0.59179
NM_001113203,ENST00000550952,46,39,925,0.00092,0.53774,0.55379
NM_004731,ENST00000261187,14,13,478,0.00194,0.49178,0.47956
NM_001031679,ENST00000308259,8,3,185,0.00203,0.3527,0.40361
NM_005888,ENST00000228318,13,12,362,0.00255,0.46281,0.49701
NM_001254721,ENST00000536007,38,33,1127,0.00077,0.48709,0.49071
NM_020140,ENST00000549558,23,20,414,0.0021,0.43153,0.407
NM_001093771,ENST00000525566,25,23,647,0.00142,0.48414,0.48612
NM_018711,ENST00000610966,19,13,548,0.00125,0.52468,0.42982
NM_001114185,ENST00000228510,18,14,396,0.00196,0.60887,0.57576
NM_139283,ENST00000354300,13,13,304,0.00329,0.61285,0.61285
NM_000432,ENST00000228841,7,6,166,0.00516,0.36747,0.37149
NM_001681,ENST00000308664,34,28,997,0.00083,0.4715,0.47482
NM_001177996,ENST00000361483,9,2,262,0.00085,0.68066,0.47138
NM_001193531,ENST00000552374,21,17,337,0.0024,0.56521,0.52348
NM_181486,ENST00000405440,32,24,518,0.00145,0.61854,0.61374
NM_080717,ENST00000349716,29,22,468,0.00162,0.63852,0.625
NM_001256796,ENST00000359949,11,10,404,0.00225,0.51958,0.50445
NR_033956,ENST00000541022,6,4,128,0.00521,0.53125,0.35156
NM_021954,ENST00000241125,17,10,435,0.00135,0.49655,0.4554
NM_000231,ENST00000218867,15,13,291,0.00298,0.54135,0.51414
NM_148957,ENST00000248484,24,22,417,0.0022,0.54327,0.50436
NM_018647,ENST00000382258,26,23,423,0.00209,0.57029,0.51855
NM_001033602,ENST00000612955,83,68,1369,0.0006,0.59633,0.59167
NM_015233,ENST00000380808,35,28,348,0.0023,0.50402,0.52802
NM_032116,ENST00000380615,19,16,490,0.00172,0.31042,0.31224
NM_023037,ENST00000542859,156,124,3013,0.00026,0.49846,0.48539
NM_001160031,ENST00000539099,22,18,541,0.00151,0.48042,0.52372
NM_001204504,ENST00000261491,59,49,1164,0.00071,0.52116,0.50994
NM_178009,ENST00000337343,64,51,1220,0.00065,0.5347,0.50545
NM_001243798,ENST00000611198,13,6,86,0.00537,0.62791,0.74806
NM_001010875,ENST00000519676,17,13,291,0.00263,0.46513,0.45599
NM_020377,ENST00000682523,5,4,346,0.00231,0.4474,0.51301
NM_145019,ENST00000280057,30,21,582,0.0012,0.45607,0.4775
NM_203487,ENST00000377865,54,44,1237,0.00066,0.55963,0.5366
NM_030794,ENST00000196169,40,32,651,0.00123,0.52888,0.53759
NM_153456,ENST00000376705,25,16,471,0.00136,0.63847,0.58758
NM_004115,ENST00000376143,12,9,247,0.00304,0.3917,0.45614
NM_017693,ENST00000257336,24,22,503,0.00182,0.59974,0.60645
NM_001113511,ENST00000375741,39,34,803,0.00109,0.46891,0.47645
NM_001014283,ENST00000478244,12,11,259,0.00354,0.30502,0.27343
NM_199162,ENST00000356501,8,7,272,0.00322,0.52344,0.50105
NM_138430,ENST00000375418,10,8,354,0.00226,0.52683,0.5512
NR_027480,ENST00000622767,21,18,486,0.00176,0.67656,0.66918
NM_002471,ENST00000405093,131,98,1939,0.00039,0.57744,0.57946
NM_004050,ENST00000250405,10,10,193,0.00518,0.42694,0.42694
NM_203402,ENST00000267426,10,7,292,0.0024,0.44281,0.46135
NM_203402,ENST00000644407,10,7,292,0.0024,0.44281,0.46135
NM_004274,ENST00000280979,121,104,2319,0.00037,0.42981,0.43137
NM_138638,ENST00000298159,5,4,166,0.00482,0.40723,0.30572
NR_028130,ENST00000298159,5,4,166,0.00482,0.40723,0.30572
NM_001247988,ENST00000396165,38,38,775,0.00129,0.43976,0.43976
NM_182944,ENST00000453196,207,174,2046,0.00041,0.55584,0.57784
NM_001134999,ENST00000343279,30,25,687,0.00121,0.56647,0.56967
NM_001079522,ENST00000395311,127,118,1306,0.00071,0.53074,0.53834
NM_001024858,ENST00000389722,181,121,2328,0.00029,0.49924,0.47778
NM_020692,ENST00000337827,33,24,558,0.0013,0.61241,0.60252
NM_001204423,ENST00000402788,33,28,437,0.00194,0.53318,0.55451
NM_001204418,ENST00000553530,35,30,472,0.00182,0.5359,0.54901
NR_033814,ENST00000238671,3,1,67,0.00498,0.29353,0.28358
NM_004452,ENST00000380887,23,18,508,0.00154,0.6532,0.59689
NM_020431,ENST00000298351,31,21,806,0.00084,0.54487,0.56918
NM_001193316,ENST00000448935,26,22,444,0.00191,0.5227,0.54023
NM_004545,ENST00000605997,2,2,58,0.01724,0.46552,0.46552
NM_024952,ENST00000428926,27,18,616,0.00108,0.49675,0.55772
NM_001102366,ENST00000523816,27,18,616,0.00108,0.49675,0.55772
NM_152326,ENST00000286918,12,9,317,0.00237,0.52313,0.45776
NM_001008404,ENST00000557649,5,3,160,0.00375,0.34125,0.21875
NM_001008404,ENST00000630349,5,3,160,0.00375,0.34125,0.21875
NM_004894,ENST00000286953,2,2,58,0.01724,0.19828,0.19828
NM_022805,ENST00000400097,11,6,240,0.00227,0.43902,0.50486
NM_005159,ENST00000290378,11,9,377,0.00217,0.55655,0.58473
NM_001130010,ENST00000566621,17,14,281,0.00293,0.35231,0.40417
NM_032499,ENST00000567389,8,8,183,0.00546,0.40847,0.40847
NM_133647,ENST00000560611,45,38,1150,0.00073,0.58968,0.57968
NM_001042494,ENST00000458406,43,36,1091,0.00077,0.59474,0.58891
NM_052849,ENST00000358005,13,11,185,0.00457,0.53555,0.6
NM_022473,ENST00000263805,122,102,1883,0.00044,0.47557,0.46745
NM_001159280,ENST00000428046,18,17,328,0.00288,0.47476,0.46252
NM_032892,ENST00000417257,25,17,570,0.00119,0.48856,0.48215
NM_001204450,ENST00000442196,58,54,807,0.00115,0.49714,0.51542
NM_152451,ENST00000380565,43,35,438,0.00186,0.48349,0.49869
NM_001018100,ENST00000267853,47,39,466,0.00178,0.48973,0.50979
NM_171846,ENST00000413507,14,12,373,0.0023,0.48985,0.51497
NM_194272,ENST00000300069,6,6,209,0.00478,0.76396,0.76396
NM_001018005,ENST00000403994,16,15,284,0.0033,0.38424,0.3784
NM_001101362,ENST00000432196,16,11,458,0.0015,0.40243,0.36701
NM_024817,ENST00000261862,60,40,1018,0.00065,0.45951,0.48409
NM_005477,ENST00000261917,60,40,1203,0.00055,0.51149,0.49481
NM_001161364,ENST00000562924,6,5,278,0.003,0.43165,0.32158
NM_001161363,ENST00000563691,12,9,394,0.0019,0.41984,0.37507
NM_012428,ENST00000345330,12,9,398,0.00188,0.41646,0.3713
NM_182471,ENST00000319622,19,15,531,0.00149,0.50669,0.48474
NM_001030005,ENST00000395018,12,9,158,0.00475,0.49473,0.46554
NM_004255,ENST00000322347,4,3,150,0.005,0.37667,0.46
NM_001145923,ENST00000538941,90,77,1154,0.00074,0.54765,0.54108
NM_000126,ENST00000557943,16,13,333,0.00244,0.44594,0.47748
NM_005530,ENST00000299518,11,10,366,0.00248,0.4158,0.35902
NM_001146341,ENST00000421388,17,16,535,0.00176,0.56921,0.58002
NM_001007122,ENST00000334574,31,21,749,0.0009,0.48292,0.4938
NM_001011885,ENST00000379403,21,16,385,0.00198,0.58194,0.63003
NM_020778,ENST00000258888,113,71,1705,0.00037,0.49839,0.48024
NM_007200,ENST00000394518,168,136,2813,0.00029,0.54072,0.53642
NM_006738,ENST00000361243,168,137,2817,0.00029,0.54067,0.53659
NM_000057,ENST00000355112,62,56,1417,0.00064,0.46285,0.46014
NM_006011,ENST00000268164,17,13,375,0.00204,0.52612,0.54851
NM_001130927,ENST00000558812,40,31,437,0.00177,0.64783,0.64206
NM_003834,ENST00000316163,23,15,446,0.00146,0.40534,0.33797
