NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001256601,ENST00000611379,48,31,746,0.00087,0.4239,0.47673
NM_006589,ENST00000575430,22,14,668,0.00095,0.41766,0.4383
NM_006589,ENST00000361361,22,14,668,0.00095,0.41766,0.4383
NM_001252607,ENST00000541576,69,58,947,0.00089,0.50555,0.46841
NM_001171811,ENST00000618489,23,18,449,0.00174,0.4282,0.45273
NM_001171811,ENST00000428024,23,17,449,0.00165,0.4282,0.42067
NM_004632,ENST00000368336,20,17,398,0.00214,0.42852,0.41502
NM_001018017,ENST00000368390,15,14,255,0.00366,0.42667,0.40476
NM_001018016,ENST00000368392,15,14,264,0.00354,0.44394,0.42262
NM_001204287,ENST00000337604,16,14,273,0.00321,0.44322,0.43459
NM_182690,ENST00000359751,8,5,193,0.00324,0.63925,0.61243
NR_026678,ENST00000295694,13,7,394,0.00137,0.43069,0.47969
NM_022367,ENST00000368285,37,27,761,0.00096,0.4987,0.51643
NM_001878,ENST00000368222,5,4,138,0.0058,0.52609,0.63768
NM_001199723,ENST00000621784,5,4,138,0.0058,0.52609,0.63768
NM_001007792,ENST00000392302,38,26,736,0.00093,0.49625,0.45056
NM_198930,ENST00000392252,21,17,452,0.00179,0.62979,0.6576
NM_198928,ENST00000368138,22,18,483,0.00169,0.60512,0.63319
NM_030916,ENST00000368012,28,17,510,0.00119,0.50987,0.48754
NM_001002901,ENST00000367948,18,12,426,0.00156,0.47757,0.4419
NM_001185093,ENST00000368007,17,14,312,0.00264,0.55015,0.54144
NM_001002274,ENST00000236937,8,5,291,0.00215,0.29253,0.32165
NM_001190828,ENST00000367961,13,10,303,0.00254,0.40848,0.46535
NM_001077475,ENST00000512372,26,20,267,0.00288,0.552,0.51479
NM_001077470,ENST00000504010,28,23,280,0.00293,0.55676,0.55047
NM_001184870,ENST00000294796,13,11,225,0.00376,0.46564,0.49131
NM_001102445,ENST00000421743,12,10,302,0.00276,0.52704,0.52484
NM_001256570,ENST00000619224,16,13,340,0.00239,0.50662,0.52489
NM_001204963,ENST00000627490,35,26,420,0.00177,0.51211,0.46685
NM_001204514,ENST00000538366,34,32,714,0.00132,0.54585,0.53795
NM_000963,ENST00000367468,34,28,604,0.00136,0.5037,0.51963
NM_002923,ENST00000235382,14,11,211,0.00372,0.4956,0.49591
NM_133326,ENST00000571439,6,6,59,0.01695,0.32486,0.32486
NM_133326,ENST00000309309,6,6,59,0.01695,0.32486,0.32486
NM_205860,ENST00000367362,49,40,541,0.00151,0.52631,0.54968
NM_001142569,ENST00000413687,30,20,578,0.00115,0.45548,0.4622
NM_017596,ENST00000332129,111,85,1624,0.00047,0.48398,0.47764
NM_001001431,ENST00000412633,17,12,285,0.00248,0.6194,0.62485
NM_001193571,ENST00000533432,8,5,193,0.00324,0.51166,0.42798
NM_004078,ENST00000340006,8,5,193,0.00324,0.51166,0.42798
NM_001193570,ENST00000340006,8,5,193,0.00324,0.51166,0.42798
NM_001114309,ENST00000367284,20,15,371,0.00202,0.46402,0.46092
NM_001256125,ENST00000255427,30,24,447,0.00179,0.54161,0.58585
NM_033102,ENST00000367145,18,11,553,0.00111,0.57535,0.68617
NM_001204172,ENST00000367183,10,9,164,0.00549,0.44146,0.43835
NM_152491,ENST00000367136,31,23,502,0.00148,0.53862,0.55898
NM_148964,ENST00000678498,22,14,363,0.00175,0.48735,0.53916
NM_001910,ENST00000358184,25,18,396,0.00182,0.49,0.56734
NM_006893,ENST00000271764,43,31,584,0.00123,0.61883,0.62356
NM_182663,ENST00000579436,32,25,418,0.00187,0.53334,0.53617
NM_023938,ENST00000359470,43,30,601,0.00116,0.48052,0.47981
NM_000228,ENST00000356082,108,71,1172,0.00056,0.5257,0.50469
NR_027459,ENST00000399639,10,9,265,0.0034,0.54755,0.55598
NM_001136224,ENST00000367006,22,20,436,0.00209,0.55088,0.54209
NM_013349,ENST00000366988,4,4,172,0.00581,0.49128,0.49128
NM_024749,ENST00000366965,11,6,311,0.00175,0.67758,0.68971
NM_001146170,ENST00000526641,19,17,253,0.00354,0.56626,0.60846
NM_001674,ENST00000341491,13,11,181,0.00467,0.59796,0.63636
NM_001017424,ENST00000391895,16,14,422,0.00207,0.38744,0.37729
NM_032890,ENST00000675850,72,60,1524,0.00055,0.51541,0.54964
NM_001143962,ENST00000366872,36,30,703,0.00119,0.40035,0.44168
NM_001136115,ENST00000424254,17,15,179,0.00493,0.43937,0.47672
NM_001003665,ENST00000366788,6,5,141,0.00591,0.79787,0.76737
NM_014826,ENST00000366767,95,85,1638,0.00055,0.49903,0.50393
NM_001161465,ENST00000438896,17,15,401,0.0022,0.5988,0.65819
NM_181465,ENST00000366746,10,6,128,0.00469,0.57734,0.77213
NM_006615,ENST00000271971,34,25,690,0.00107,0.43065,0.47281
NM_001098721,ENST00000450593,3,2,75,0.00889,0.31111,0.32667
NM_001079515,ENST00000642610,28,26,527,0.00176,0.59664,0.57838
NM_000740,ENST00000255380,28,24,590,0.00145,0.59504,0.57811
NM_145278,ENST00000366488,9,7,135,0.00576,0.33909,0.39788
NM_001135241,ENST00000455190,6,6,139,0.00719,0.5036,0.5036
NM_001009943,ENST00000191063,14,10,304,0.00235,0.48214,0.49737
NR_045609,ENST00000379562,23,18,393,0.00199,0.3798,0.39129
NM_001002295,ENST00000379328,14,11,444,0.00177,0.41248,0.39128
NM_032817,ENST00000613909,36,23,728,0.00088,0.50008,0.55381
NM_001193425,ENST00000313519,20,18,350,0.00257,0.44986,0.41222
NM_012228,ENST00000376510,5,4,182,0.0044,0.4945,0.58654
NM_201596,ENST00000324631,35,29,660,0.00126,0.52416,0.54462
NM_201571,ENST00000282343,32,27,632,0.00134,0.55192,0.5647
NM_000724,ENST00000396576,32,27,605,0.00139,0.53301,0.54656
NM_001173484,ENST00000417816,19,16,270,0.00312,0.53606,0.51597
NM_173576,ENST00000419761,16,13,352,0.00231,0.5229,0.533
NM_001143769,ENST00000538351,43,32,779,0.00096,0.49816,0.49302
NM_001007094,ENST00000351773,28,27,561,0.00172,0.47485,0.49218
NM_020975,ENST00000355710,40,27,1114,0.00061,0.48088,0.4989
NM_001005368,ENST00000395797,23,18,273,0.00287,0.5528,0.57326
NM_001184789,ENST00000350537,94,76,1310,0.00062,0.59432,0.5931
NM_001184787,ENST00000346874,94,74,1319,0.0006,0.58529,0.58599
NM_001178134,ENST00000395794,4,3,140,0.00536,0.42143,0.48571
NM_182724,ENST00000490511,12,10,113,0.00737,0.41003,0.37611
NM_000698,ENST00000374391,37,26,674,0.00104,0.50533,0.51712
NM_000698,ENST00000610656,37,26,674,0.00104,0.50533,0.51712
NM_001098845,ENST00000619162,12,12,327,0.00306,0.33945,0.33945
NM_138634,ENST00000581478,1,1,77,0.01299,0.87013,0.87013
NM_001256024,ENST00000417912,35,28,714,0.00112,0.41288,0.45618
NM_012242,ENST00000373970,12,10,266,0.00313,0.6463,0.67669
NM_001242359,ENST00000337910,37,31,696,0.0012,0.50516,0.5298
NM_017987,ENST00000388768,56,50,641,0.00139,0.57282,0.56799
NM_001130160,ENST00000399162,10,6,169,0.00355,0.56154,0.71006
NM_001057,ENST00000373306,11,9,398,0.00206,0.52855,0.49497
NM_080805,ENST00000520133,27,19,610,0.00115,0.4629,0.39569
NM_080798,ENST00000520267,29,21,645,0.00112,0.44544,0.39498
NR_033414,ENST00000644088,4,4,122,0.0082,0.21106,0.21106
NR_033413,ENST00000644591,10,9,196,0.00459,0.55765,0.53628
NM_172173,ENST00000351293,25,21,495,0.0017,0.50287,0.48408
NM_001204492,ENST00000680035,30,25,539,0.00155,0.51416,0.49506
NM_001256468,ENST00000372724,120,94,1890,0.00041,0.57835,0.55196
NM_001256468,ENST00000628523,120,94,1890,0.00041,0.57835,0.55196
NM_002247,ENST00000286627,43,35,1178,0.00069,0.59233,0.62464
NM_001142282,ENST00000360830,5,4,131,0.00611,0.40458,0.4771
NM_001142284,ENST00000645440,5,4,131,0.00611,0.40458,0.4771
NM_207372,ENST00000339284,29,16,357,0.00155,0.48343,0.45816
NM_001012722,ENST00000358110,8,8,253,0.00395,0.71344,0.71344
NM_144590,ENST00000371930,10,7,191,0.00366,0.39476,0.38444
NM_000872,ENST00000277874,13,9,445,0.00156,0.61227,0.65843
NM_182765,ENST00000298068,38,35,776,0.00119,0.50682,0.50504
NM_133337,ENST00000358334,89,76,2048,0.00042,0.51402,0.53237
NM_032440,ENST00000356016,35,32,433,0.00211,0.41966,0.40921
NM_001129981,ENST00000298808,19,14,327,0.00225,0.49815,0.50262
NM_001256423,ENST00000371027,33,28,485,0.00175,0.49853,0.5229
NM_020348,ENST00000356713,33,27,951,0.00086,0.56196,0.6065
NM_001164178,ENST00000371207,30,28,522,0.00179,0.50766,0.51875
NM_001166245,ENST00000628193,21,15,480,0.00149,0.58651,0.57056
NM_021828,ENST00000370552,27,19,592,0.00119,0.5533,0.54294
NM_001034955,ENST00000277982,62,48,1151,0.00067,0.58238,0.60107
NM_003393,ENST00000343737,13,9,351,0.00197,0.42297,0.42672
NM_003989,ENST00000427256,20,16,409,0.00196,0.46577,0.43521
NM_003990,ENST00000707079,20,16,432,0.00185,0.47026,0.43866
NM_001163814,ENST00000476766,9,9,128,0.00781,0.40278,0.40278
NM_001163812,ENST00000370228,39,32,582,0.00141,0.49057,0.54006
NM_013274,ENST00000299206,40,27,575,0.00117,0.4833,0.47723
NM_024541,ENST00000370033,28,25,689,0.0013,0.53841,0.53898
NM_002779,ENST00000020673,43,21,1024,0.00048,0.53831,0.56078
NM_005736,ENST00000369905,16,13,376,0.00216,0.41772,0.40671
NM_001143909,ENST00000441178,11,9,228,0.00359,0.50359,0.50487
NM_012229,ENST00000404739,21,19,561,0.00161,0.49503,0.49376
NM_000494,ENST00000648076,65,47,1497,0.00048,0.51823,0.48328
NM_001191013,ENST00000450629,8,7,209,0.00419,0.54067,0.60902
NM_001191015,ENST00000369707,8,8,215,0.00465,0.53314,0.53314
NM_001206572,ENST00000263054,59,50,1168,0.00073,0.51918,0.52765
NM_001008541,ENST00000361248,15,11,182,0.00403,0.41978,0.4026
NM_001146285,ENST00000277945,36,31,579,0.00149,0.53536,0.54187
NM_001198526,ENST00000629706,35,30,584,0.00147,0.53009,0.53607
NM_153810,ENST00000369151,22,15,369,0.00185,0.53646,0.628
NM_144587,ENST00000260723,27,23,506,0.00168,0.47299,0.45592
NM_001099667,ENST00000528446,6,5,107,0.00779,0.70249,0.66916
NM_001144919,ENST00000360144,26,21,680,0.00119,0.5448,0.575
NM_001204364,ENST00000368896,2,1,94,0.00532,0.65426,0.7234
NM_147191,ENST00000368808,25,20,569,0.00141,0.5503,0.58946
NM_207426,ENST00000388920,12,8,318,0.0021,0.45571,0.45401
NM_001164489,ENST00000415217,43,27,742,0.00085,0.5351,0.46701
NM_001256617,ENST00000543663,47,35,930,0.0008,0.49513,0.47806
NM_000797,ENST00000611962,12,8,419,0.00159,0.49761,0.6071
NM_000797,ENST00000176183,12,8,419,0.00159,0.49761,0.6071
NM_004029,ENST00000348655,23,17,474,0.00156,0.5699,0.53797
NM_004029,ENST00000633943,24,17,474,0.00149,0.55564,0.53797
NM_005961,ENST00000627256,95,66,2382,0.00029,0.39274,0.40204
NM_005961,ENST00000421673,105,72,2439,0.00028,0.42934,0.4368
NM_005961,ENST00000627926,91,64,1978,0.00036,0.43553,0.45445
NM_138567,ENST00000381968,26,16,401,0.00153,0.54191,0.49361
NM_138567,ENST00000672195,26,16,401,0.00153,0.54191,0.49361
NM_001013253,ENST00000673051,21,14,277,0.00241,0.41052,0.45797
NM_001013253,ENST00000405957,21,14,277,0.00241,0.41052,0.45797
NM_001172223,ENST00000329957,11,8,268,0.00271,0.34905,0.39412
NM_001172223,ENST00000707570,11,8,268,0.00271,0.34905,0.39412
NM_005170,ENST00000331289,5,1,193,0.00104,0.42072,0.36269
NM_000360,ENST00000352909,25,19,497,0.00153,0.53473,0.53638
NM_014555,ENST00000696290,53,32,1165,0.00052,0.50317,0.56078
NM_000218,ENST00000155840,28,23,676,0.00122,0.6456,0.68658
NM_001122631,ENST00000313407,14,12,305,0.00281,0.48548,0.44536
NM_001122631,ENST00000440480,14,12,305,0.00281,0.48548,0.44536
NM_001144063,ENST00000389989,48,29,811,0.00074,0.63813,0.64148
NM_030774,ENST00000396950,8,6,320,0.00234,0.61055,0.68958
NM_001130519,ENST00000005082,30,27,606,0.00149,0.40512,0.40038
NM_001242841,ENST00000526601,31,28,610,0.00148,0.39603,0.3901
NR_040083,ENST00000429541,28,26,561,0.00166,0.38859,0.37652
NM_001005567,ENST00000300773,7,7,312,0.00321,0.66941,0.66941
NM_015324,ENST00000254605,32,25,456,0.00171,0.49692,0.47377
NM_001248007,ENST00000536344,40,25,625,0.001,0.37192,0.3536
NM_001242856,ENST00000445086,23,16,256,0.00272,0.5231,0.50146
NM_004517,ENST00000299421,22,15,452,0.00151,0.46812,0.50089
NM_001014795,ENST00000396751,22,15,452,0.00151,0.46812,0.50089
NM_001256569,ENST00000530181,43,35,733,0.00111,0.46848,0.51468
NM_033092,ENST00000396847,23,17,347,0.00213,0.48853,0.49483
NM_033093,ENST00000380027,27,20,326,0.00227,0.58566,0.59371
NM_001206672,ENST00000425599,12,8,288,0.00231,0.43952,0.5599
NM_001170690,ENST00000450649,47,33,807,0.00087,0.58929,0.62491
NM_020974,ENST00000520467,51,36,971,0.00073,0.56667,0.59286
NR_045926,ENST00000477358,1,1,81,0.01235,0.02469,0.02469
NM_001256237,ENST00000396986,8,7,311,0.00281,0.52854,0.54479
NM_001256238,ENST00000493547,9,7,232,0.00335,0.7069,0.74938
NM_001256239,ENST00000463452,6,5,254,0.00328,0.60958,0.6748
NM_001177315,ENST00000532814,12,10,127,0.00656,0.48097,0.44094
NM_001145166,ENST00000437750,14,13,469,0.00198,0.51005,0.48188
NM_001252010,ENST00000336930,29,24,346,0.00239,0.42874,0.44087
NM_145117,ENST00000349880,123,88,2429,0.00029,0.4294,0.44614
NM_182964,ENST00000396085,123,88,2432,0.00029,0.42913,0.44588
NM_001143811,ENST00000395983,11,8,247,0.00294,0.57637,0.50405
NM_198381,ENST00000312319,14,11,265,0.00296,0.55984,0.53173
NM_001243080,ENST00000429939,8,6,160,0.00469,0.57188,0.53333
NM_001422,ENST00000257832,14,11,255,0.00308,0.54258,0.51337
NM_001206615,ENST00000450654,19,15,277,0.00285,0.45487,0.40144
NM_001202556,ENST00000352818,11,7,340,0.00187,0.62112,0.7916
NM_001001389,ENST00000415148,27,19,699,0.00101,0.58385,0.63677
NM_000610,ENST00000428726,29,21,742,0.00098,0.58128,0.6245
NM_001012334,ENST00000359803,7,4,143,0.004,0.46454,0.31993
NM_000107,ENST00000256996,21,17,427,0.0019,0.4821,0.4159
NM_001193473,ENST00000256999,24,21,750,0.00117,0.50211,0.51708
NM_004476,ENST00000256999,24,21,750,0.00117,0.50211,0.51708
NM_130471,ENST00000407859,80,58,1565,0.00046,0.46646,0.48263
NM_003682,ENST00000311027,89,64,1647,0.00044,0.47329,0.49161
NM_080661,ENST00000300079,21,13,333,0.00186,0.50365,0.42319
NM_000139,ENST00000278888,5,4,244,0.00328,0.26967,0.16906
NM_001142519,ENST00000674617,35,27,611,0.00126,0.4881,0.4756
NM_031457,ENST00000300226,9,7,250,0.00311,0.47467,0.45829
NM_206939,ENST00000300184,13,12,240,0.00385,0.48494,0.52361
NM_001040694,ENST00000394818,73,49,918,0.00073,0.56921,0.57174
NM_001085465,ENST00000532787,42,32,840,0.00091,0.55811,0.57243
NM_001206890,ENST00000532463,40,32,832,0.00096,0.54189,0.57741
NM_001206888,ENST00000528621,43,34,879,0.0009,0.52864,0.56582
NM_001206887,ENST00000529873,45,34,887,0.00085,0.54443,0.56118
NM_001206886,ENST00000526357,46,35,908,0.00084,0.54262,0.56057
NM_000738,ENST00000306960,15,10,460,0.00145,0.54913,0.51348
NM_001184883,ENST00000325234,78,53,1167,0.00058,0.5849,0.57218
NM_001006944,ENST00000528057,43,24,765,0.00073,0.54637,0.44014
NR_040008,ENST00000279247,33,24,714,0.00102,0.38664,0.39356
NM_001178030,ENST00000377387,41,30,673,0.00109,0.55746,0.55934
NM_001164266,ENST00000322147,68,42,1256,0.00049,0.47589,0.44781
NM_178864,ENST00000311034,44,27,802,0.00077,0.54747,0.5502
NM_001243136,ENST00000526296,13,9,255,0.00271,0.63771,0.67407
NM_001143985,ENST00000445560,5,5,89,0.01124,0.47416,0.47416
NM_017857,ENST00000308127,64,39,659,0.00092,0.48724,0.43138
NM_001130848,ENST00000436757,61,40,1243,0.00053,0.49737,0.50581
NM_001031615,ENST00000530069,23,18,385,0.00203,0.54636,0.57605
NM_015973,ENST00000265643,2,1,123,0.00407,0.13414,0.25203
NM_001030010,ENST00000617288,27,17,431,0.00146,0.45192,0.46008
NM_001098515,ENST00000309099,7,6,343,0.0025,0.7097,0.7172
NM_005169,ENST00000298231,10,8,284,0.00282,0.42676,0.36268
NM_001113535,ENST00000298223,12,11,255,0.00359,0.51046,0.48663
NM_032871,ENST00000393580,19,13,430,0.00159,0.50759,0.5585
NM_176796,ENST00000349767,14,10,328,0.00218,0.57644,0.4875
NM_182904,ENST00000331597,21,13,544,0.00114,0.52013,0.55882
NM_015424,ENST00000263671,23,18,451,0.00174,0.52791,0.55765
NM_023930,ENST00000353172,13,9,255,0.00271,0.44253,0.4841
NM_206928,ENST00000634661,115,98,2223,0.00038,0.45622,0.46784
NM_001162951,ENST00000528231,41,37,934,0.00097,0.42338,0.43993
NM_001014811,ENST00000393324,28,17,604,0.00101,0.48072,0.53078
NM_001161586,ENST00000543262,28,17,604,0.00101,0.48072,0.53078
NM_001206946,ENST00000526033,30,27,645,0.0014,0.50682,0.52639
NM_001008781,ENST00000409404,182,154,4557,0.00019,0.5393,0.54558
