NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001135254,ENST00000420770,30,20,505,0.00132,0.53122,0.51148
NM_001141974,ENST00000341676,61,43,1158,0.00061,0.50296,0.5249
NM_001040126,ENST00000400548,8,7,226,0.00387,0.46571,0.42035
NM_018584,ENST00000375078,4,3,78,0.00962,0.4423,0.49572
NM_207334,ENST00000332947,13,9,329,0.0021,0.66799,0.59946
NM_001103160,ENST00000375031,16,13,339,0.0024,0.42017,0.41252
NM_001103161,ENST00000444387,24,18,423,0.00177,0.39096,0.41752
NM_001145658,ENST00000495204,35,25,727,0.00098,0.48512,0.47444
NM_001145657,ENST00000542643,30,21,681,0.00103,0.47954,0.46339
NR_033757,ENST00000322753,4,4,78,0.01282,0.8718,0.8718
NM_001204088,ENST00000602662,9,8,181,0.00491,0.53837,0.49516
NM_000864,ENST00000374619,10,5,377,0.00133,0.45995,0.51247
NM_044472,ENST00000315554,8,8,191,0.00524,0.51833,0.51833
NM_020362,ENST00000246151,7,7,211,0.00474,0.59919,0.59919
NM_020448,ENST00000374399,12,9,406,0.00185,0.57389,0.6653
NM_001166059,ENST00000436439,12,10,254,0.00328,0.54987,0.52953
NM_198173,ENST00000361548,19,14,602,0.00122,0.57869,0.60536
NM_001199014,ENST00000003583,11,9,287,0.00285,0.52075,0.51762
NM_013441,ENST00000374395,16,10,241,0.00259,0.48885,0.44647
NM_001251982,ENST00000412742,15,12,173,0.00462,0.60694,0.62476
NM_004455,ENST00000374280,37,24,676,0.00096,0.45614,0.46271
NM_138616,ENST00000346452,9,7,266,0.00292,0.45614,0.45972
NM_138617,ENST00000340849,8,6,267,0.00281,0.4368,0.43508
NM_020485,ENST00000294413,12,10,417,0.002,0.44704,0.47986
NM_001145454,ENST00000426559,12,11,174,0.00527,0.52299,0.56165
NM_005563,ENST00000455785,9,8,149,0.00597,0.48397,0.5302
NM_001099626,ENST00000374300,8,6,292,0.00257,0.497,0.57078
NM_005281,ENST00000374024,8,5,330,0.00189,0.76856,0.77758
NM_001143913,ENST00000234549,29,23,312,0.00254,0.51857,0.52996
NM_001143912,ENST00000010299,31,24,341,0.00227,0.51367,0.52273
NM_001024732,ENST00000373791,23,18,297,0.00264,0.58469,0.52768
NM_024522,ENST00000373736,11,8,207,0.00351,0.54238,0.60084
NM_005704,ENST00000345512,74,53,1446,0.0005,0.44539,0.44384
NM_133177,ENST00000460170,74,53,1440,0.0005,0.44192,0.43892
NM_001145720,ENST00000609129,21,17,495,0.00164,0.53285,0.52906
NM_002143,ENST00000373467,9,7,193,0.00403,0.46632,0.47372
NM_153756,ENST00000373471,11,10,212,0.00429,0.53345,0.53726
NM_001080418,ENST00000373347,54,41,979,0.00078,0.53486,0.52871
NM_052896,ENST00000373388,153,120,3487,0.00022,0.48269,0.48554
NM_178548,ENST00000373235,18,11,442,0.00138,0.47499,0.48128
NM_152374,ENST00000270815,23,18,229,0.00342,0.63281,0.62567
NM_001014841,ENST00000373253,38,29,712,0.00107,0.55866,0.56601
NM_014284,ENST00000373243,39,30,729,0.00106,0.55471,0.55738
NM_001014839,ENST00000356090,39,30,729,0.00106,0.55471,0.55738
NM_001199779,ENST00000373237,11,8,201,0.00362,0.47671,0.4745
NM_000831,ENST00000373091,38,28,919,0.0008,0.47775,0.45065
NM_002699,ENST00000373012,21,14,451,0.00148,0.46078,0.43918
NM_001099439,ENST00000373048,50,38,1008,0.00075,0.56264,0.53206
NM_173641,ENST00000319637,12,10,295,0.00282,0.46102,0.49017
NM_017821,ENST00000372990,6,5,303,0.00275,0.40044,0.3868
NM_001031740,ENST00000397631,6,5,250,0.00333,0.65267,0.7064
NM_152496,ENST00000329006,6,5,235,0.00355,0.65035,0.63915
NM_001136275,ENST00000446189,14,13,147,0.00632,0.57532,0.58085
NM_016257,ENST00000372844,14,12,191,0.00449,0.54675,0.56283
NR_037635,ENST00000621281,3,3,110,0.00909,0.66667,0.66667
NM_001136493,ENST00000372809,27,18,543,0.00123,0.42112,0.41027
NM_001852,ENST00000372748,41,23,689,0.00081,0.55007,0.58648
NM_023070,ENST00000361584,29,24,534,0.00155,0.45945,0.48978
NM_014747,ENST00000372684,17,13,308,0.00248,0.49026,0.46728
NM_173642,ENST00000431473,22,19,391,0.00221,0.3562,0.36909
NM_001198980,ENST00000539317,29,24,349,0.00237,0.60429,0.60829
NM_001256401,ENST00000413844,12,12,252,0.00397,0.55622,0.55622
NM_018150,ENST00000361799,29,23,566,0.0014,0.48806,0.46029
NM_006934,ENST00000357730,22,17,652,0.00119,0.5838,0.50613
NM_201649,ENST00000360584,26,19,706,0.00104,0.53231,0.49053
NM_174965,ENST00000545417,5,5,170,0.00588,0.52118,0.52118
NR_033297,ENST00000625766,3,2,66,0.0101,0.4697,0.50758
NM_001048172,ENST00000354383,49,36,522,0.00141,0.49234,0.46812
NM_032110,ENST00000404795,16,5,542,0.00058,0.47821,0.63579
NM_032785,ENST00000371839,26,19,503,0.00145,0.42682,0.45433
NM_001144776,ENST00000371827,21,19,366,0.00247,0.4343,0.44722
NM_001144775,ENST00000357083,21,19,402,0.00225,0.48105,0.49241
NM_002867,ENST00000371655,11,9,219,0.00374,0.59485,0.5723
NM_001159969,ENST00000493793,37,30,582,0.00139,0.34471,0.32136
NM_007324,ENST00000357206,62,49,1366,0.00058,0.51524,0.47843
NM_001198962,ENST00000536120,17,14,244,0.00338,0.55882,0.53542
NM_017522,ENST00000354412,27,19,700,0.00101,0.46831,0.46602
NM_033300,ENST00000347547,28,20,793,0.0009,0.49248,0.52667
NM_001018054,ENST00000371454,33,25,904,0.00084,0.49249,0.50084
NM_015547,ENST00000371316,33,26,607,0.0013,0.47481,0.45413
NM_148908,ENST00000371714,31,28,723,0.00125,0.40396,0.39824
NM_021080,ENST00000414851,43,36,555,0.00151,0.53082,0.52297
NM_001007098,ENST00000371513,10,10,322,0.00311,0.49876,0.49876
NM_014787,ENST00000395325,55,43,913,0.00086,0.55163,0.53173
NM_032291,ENST00000371037,29,21,828,0.00087,0.64372,0.629
NM_001037341,ENST00000329654,39,33,736,0.00115,0.50007,0.50222
NM_002600,ENST00000341517,39,33,736,0.00115,0.50007,0.50222
NM_001037340,ENST00000423207,37,30,721,0.00112,0.51228,0.53315
NM_001199742,ENST00000650283,2,2,60,0.01667,0.35,0.35
NM_001002912,ENST00000326665,61,49,1530,0.00053,0.52388,0.51246
NM_001146110,ENST00000357692,23,20,529,0.00164,0.4984,0.47287
NM_001077702,ENST00000371016,22,20,450,0.00202,0.55424,0.54678
NM_030965,ENST00000477717,28,23,336,0.00244,0.32749,0.31962
NM_001112808,ENST00000557284,47,41,936,0.00093,0.47891,0.46683
NM_198549,ENST00000710932,26,24,632,0.00146,0.52605,0.51998
NM_174858,ENST00000354567,30,25,562,0.00148,0.47248,0.5121
NM_012093,ENST00000344720,29,25,536,0.00161,0.46294,0.48843
NM_024686,ENST00000260505,58,49,887,0.00095,0.48029,0.44972
NM_001166295,ENST00000437941,49,44,587,0.00153,0.48444,0.4722
NM_001166417,ENST00000342203,50,45,614,0.00147,0.49762,0.48512
NM_001166293,ENST00000342203,50,45,614,0.00147,0.49762,0.48512
NR_024602,ENST00000370563,36,34,919,0.00103,0.47564,0.48045
NM_012128,ENST00000370563,36,34,919,0.00103,0.47564,0.48045
NM_207578,ENST00000370688,11,11,257,0.00389,0.51574,0.51574
NM_001242858,ENST00000610703,14,13,339,0.00274,0.44817,0.42728
NM_001242859,ENST00000436133,14,13,355,0.00262,0.47304,0.45309
NM_001242861,ENST00000394839,11,10,321,0.00283,0.50382,0.4838
NM_001242860,ENST00000614872,14,13,357,0.0026,0.47599,0.45615
NM_006769,ENST00000370544,7,5,165,0.00433,0.54026,0.56727
NM_001206652,ENST00000482504,19,15,386,0.00205,0.48077,0.4791
NM_001134476,ENST00000640258,38,35,803,0.00115,0.49082,0.50713
NM_015350,ENST00000640258,38,35,803,0.00115,0.49082,0.50713
NM_001134420,ENST00000428239,34,29,574,0.00149,0.44087,0.46612
NM_173567,ENST00000370383,14,11,362,0.00217,0.59432,0.62908
NM_015237,ENST00000637221,78,70,1279,0.0007,0.5131,0.52444
NM_001164473,ENST00000271234,41,38,605,0.00153,0.44499,0.43867
NM_001122674,ENST00000315713,11,9,236,0.00347,0.50116,0.53531
NM_001178096,ENST00000370207,8,7,238,0.00368,0.48267,0.53541
NM_001252271,ENST00000613047,15,14,403,0.00232,0.49959,0.50709
NM_001199679,ENST00000370203,5,5,263,0.0038,0.68137,0.68137
NM_001199682,ENST00000370202,11,11,267,0.00375,0.48485,0.48485
NM_001037317,ENST00000263177,16,11,321,0.00214,0.53057,0.44973
NM_001010861,ENST00000370188,15,10,316,0.00211,0.50949,0.40443
NM_001166252,ENST00000457765,29,23,657,0.00121,0.52947,0.4917
NM_014839,ENST00000370185,30,24,715,0.00112,0.5469,0.50845
NM_022049,ENST00000315033,17,10,384,0.00153,0.60187,0.53151
NM_058170,ENST00000370103,29,26,458,0.00196,0.38692,0.41409
NM_080629,ENST00000358392,90,78,1818,0.00048,0.5094,0.49555
NM_001854,ENST00000370096,90,77,1806,0.00047,0.50707,0.49755
NM_001113228,ENST00000370066,18,14,480,0.00162,0.47211,0.43854
NM_001010985,ENST00000357155,21,14,354,0.00188,0.43274,0.44552
NM_001408,ENST00000271332,138,101,2923,0.00025,0.47761,0.4774
NM_001142551,ENST00000369962,57,50,919,0.00095,0.50175,0.50601
NM_001142550,ENST00000400794,58,51,927,0.00095,0.50339,0.50733
NM_014969,ENST00000369965,58,51,920,0.00096,0.50039,0.50433
NM_031936,ENST00000527748,22,15,451,0.00151,0.64281,0.67849
NM_001005290,ENST00000369904,22,14,310,0.00205,0.62625,0.72189
NM_032636,ENST00000369907,19,11,333,0.00174,0.5358,0.61971
NM_001032291,ENST00000369909,19,11,333,0.00174,0.5358,0.61971
NM_001199772,ENST00000538610,11,9,183,0.00447,0.5847,0.5422
NM_004037,ENST00000256578,39,26,825,0.00081,0.44566,0.4683
NM_001010898,ENST00000331565,19,15,727,0.00109,0.34489,0.34672
NM_001039574,ENST00000438661,13,7,626,0.00086,0.64389,0.58078
NM_001204269,ENST00000369770,21,14,356,0.00187,0.53317,0.51304
NM_004974,ENST00000316361,24,15,499,0.00125,0.457,0.4358
NM_006621,ENST00000369799,30,24,530,0.00151,0.43786,0.47429
NM_001242673,ENST00000393614,27,22,483,0.00169,0.42896,0.46273
NM_001242676,ENST00000359172,27,22,483,0.00169,0.42896,0.46273
NM_001242675,ENST00000359172,27,22,483,0.00169,0.42896,0.46273
NM_001081976,ENST00000369717,9,7,266,0.00292,0.4244,0.47637
NM_172198,ENST00000369697,16,12,636,0.00118,0.60859,0.66405
NM_138727,ENST00000490067,25,18,558,0.00129,0.49491,0.50846
NM_198926,ENST00000357260,21,15,297,0.00241,0.40388,0.32233
NM_152900,ENST00000369615,63,56,1125,0.00079,0.54962,0.52468
NM_205848,ENST00000607941,11,8,425,0.00171,0.37604,0.45559
NM_001253772,ENST00000610222,13,9,510,0.00136,0.41433,0.49477
NM_018420,ENST00000369503,20,20,547,0.00183,0.50585,0.50585
NM_005599,ENST00000320238,4,3,135,0.00556,0.33148,0.31358
NM_022359,ENST00000530472,28,20,310,0.0023,0.55611,0.55839
NM_001039888,ENST00000606888,24,16,496,0.00134,0.52873,0.5029
NM_014849,ENST00000369146,32,23,742,0.00097,0.40174,0.35345
NM_000566,ENST00000369168,22,16,374,0.00194,0.52637,0.52841
NM_012113,ENST00000369111,26,21,337,0.0024,0.5121,0.51943
NM_001136478,ENST00000436748,8,8,227,0.00441,0.57709,0.57709
NM_006818,ENST00000368921,3,3,90,0.01111,0.41852,0.41852
NM_001172649,ENST00000290585,51,37,415,0.00175,0.60364,0.62625
NM_007185,ENST00000290583,53,37,465,0.0015,0.60272,0.62865
NM_182578,ENST00000368817,13,13,247,0.00405,0.65867,0.65867
NM_007113,ENST00000614923,493,291,1943,0.0003,0.45353,0.5204
NM_001083964,ENST00000368825,18,16,516,0.00172,0.39104,0.39802
NM_005979,ENST00000440685,4,3,98,0.00765,0.45408,0.52041
NM_000748,ENST00000368476,15,13,502,0.00173,0.5579,0.53432
NM_001043353,ENST00000323144,18,14,247,0.00315,0.352,0.41296
NM_170782,ENST00000361147,18,15,426,0.00196,0.66654,0.68576
NM_002249,ENST00000271915,63,52,731,0.00113,0.31855,0.32724
NM_004952,ENST00000368408,9,6,238,0.0028,0.39963,0.42507
NM_182685,ENST00000368406,11,8,183,0.00397,0.53701,0.55806
NM_025058,ENST00000334634,49,31,759,0.00083,0.4251,0.4857
NR_046327,ENST00000334634,49,31,759,0.00083,0.4251,0.4857
NM_001256601,ENST00000611379,48,31,746,0.00087,0.4239,0.47673
NM_001252607,ENST00000541576,69,58,947,0.00089,0.50555,0.46841
NM_152280,ENST00000368324,16,14,431,0.00203,0.41386,0.40819
NM_181885,ENST00000368318,12,5,374,0.00111,0.71992,0.75348
NM_001044391,ENST00000368396,7,6,159,0.00539,0.43307,0.40986
NM_207191,ENST00000360674,52,31,772,0.00077,0.54031,0.52536
NM_207194,ENST00000355956,56,34,839,0.00072,0.5281,0.52173
NM_001135821,ENST00000356657,27,26,419,0.0023,0.52391,0.52433
NM_024897,ENST00000335852,10,5,351,0.00142,0.56154,0.55385
NM_198406,ENST00000292291,13,10,344,0.00224,0.58274,0.59709
NM_021817,ENST00000255039,14,13,340,0.00273,0.59223,0.58869
NM_021817,ENST00000708583,14,13,340,0.00273,0.59223,0.58869
NM_001198901,ENST00000368330,50,40,750,0.00107,0.40853,0.3817
NM_198427,ENST00000361588,29,18,671,0.00093,0.51555,0.45455
NM_021948,ENST00000329117,42,30,911,0.00078,0.54043,0.54654
NM_002529,ENST00000524377,40,27,796,0.00085,0.50402,0.46962
NM_021189,ENST00000368124,24,19,432,0.00183,0.38146,0.34101
NM_001127173,ENST00000368125,21,16,398,0.00191,0.37652,0.33935
NM_002241,ENST00000644903,17,16,379,0.00248,0.46283,0.46718
NM_004983,ENST00000368088,14,9,393,0.00164,0.36841,0.38903
NM_052868,ENST00000314485,32,17,613,0.00087,0.44,0.41244
NM_001206665,ENST00000614243,32,17,613,0.00087,0.44,0.41244
NM_005598,ENST00000302101,4,2,133,0.00376,0.42857,0.52632
NM_001035513,ENST00000392169,3,2,116,0.00575,0.77011,0.75431
NM_001035512,ENST00000432287,5,2,135,0.00296,0.53185,0.78889
NM_001002901,ENST00000367948,18,12,426,0.00156,0.47757,0.4419
NM_001136219,ENST00000271450,19,15,317,0.00249,0.38204,0.41535
NM_001077476,ENST00000508740,30,24,311,0.00257,0.55145,0.52063
NM_001184873,ENST00000367950,6,6,165,0.00606,0.4303,0.4303
NM_001127592,ENST00000426740,13,10,253,0.00304,0.46215,0.54427
NM_000569,ENST00000443193,13,10,254,0.00303,0.46396,0.54606
NM_014697,ENST00000361897,40,32,506,0.00158,0.55791,0.58875
NM_001164757,ENST00000530878,39,31,501,0.00159,0.56339,0.59809
NM_001126060,ENST00000493151,15,15,211,0.00474,0.43254,0.43254
NM_001102445,ENST00000421743,12,10,302,0.00276,0.52704,0.52484
NM_005613,ENST00000367909,8,7,205,0.00427,0.58537,0.56307
NM_001113381,ENST00000367908,4,4,93,0.01075,0.54839,0.54839
NM_001113380,ENST00000367906,8,7,187,0.00468,0.54546,0.52101
NM_199351,ENST00000271417,25,20,639,0.00125,0.45052,0.46244
NM_032858,ENST00000367872,26,22,434,0.00195,0.44568,0.43999
NM_001256570,ENST00000619224,16,13,340,0.00239,0.50662,0.52489
NM_001195303,ENST00000527988,4,2,73,0.00685,0.45548,0.55479
NM_001198783,ENST00000367862,82,66,755,0.00107,0.32037,0.32924
NM_014970,ENST00000361580,39,37,792,0.0012,0.52273,0.5129
NM_005092,ENST00000404377,10,9,177,0.00508,0.52429,0.5204
NM_198493,ENST00000333279,16,14,266,0.00329,0.49507,0.54055
NM_001136127,ENST00000367731,49,41,859,0.00097,0.48024,0.51262
NM_032522,ENST00000367702,22,18,361,0.00227,0.41501,0.41644
NM_001127181,ENST00000356198,18,16,390,0.00228,0.3433,0.37099
NM_003285,ENST00000367674,71,51,1358,0.00053,0.46551,0.466
NM_021165,ENST00000361539,45,35,783,0.00099,0.51034,0.55567
NM_004319,ENST00000361833,62,47,1294,0.00059,0.53547,0.58774
NM_001243765,ENST00000489615,32,29,370,0.00245,0.54324,0.54306
NM_001243764,ENST00000367688,22,20,253,0.00359,0.53575,0.53874
NM_001135669,ENST00000367589,34,32,631,0.00149,0.44672,0.44721
NM_001205294,ENST00000621791,106,72,2251,0.0003,0.52685,0.51223
NM_000721,ENST00000367570,106,72,2270,0.0003,0.52828,0.51364
NM_001205293,ENST00000367573,109,73,2313,0.00029,0.53061,0.511
NM_001168236,ENST00000367623,58,46,1161,0.00068,0.53658,0.57276
NM_001200056,ENST00000367553,20,17,320,0.00266,0.505,0.51379
NM_015101,ENST00000361927,27,21,626,0.00124,0.49509,0.507
NM_170706,ENST00000294868,16,12,302,0.00248,0.40791,0.41087
NM_015039,ENST00000287713,14,11,307,0.00256,0.47394,0.45958
NM_001190794,ENST00000413720,35,32,481,0.0019,0.47116,0.45836
NM_199051,ENST00000367462,40,36,766,0.00117,0.4876,0.48114
NM_003783,ENST00000367434,20,14,422,0.00166,0.51671,0.56195
NM_001033056,ENST00000417584,14,10,373,0.00191,0.44657,0.4051
NM_001193640,ENST00000367399,62,51,1294,0.00064,0.51044,0.52227
NM_201253,ENST00000367400,65,53,1406,0.00058,0.52357,0.53847
NM_144977,ENST00000367396,19,18,426,0.00222,0.52866,0.53156
NM_203459,ENST00000358823,91,82,1478,0.00061,0.50251,0.49557
NM_001252102,ENST00000461742,110,85,1623,0.00048,0.48082,0.47916
NM_001252100,ENST00000422435,111,85,1637,0.00047,0.48135,0.47507
NM_001042369,ENST00000367444,23,23,525,0.0019,0.39081,0.39081
NM_002597,ENST00000391997,12,9,246,0.00305,0.31368,0.34598
NM_000364,ENST00000422165,17,12,295,0.00239,0.63031,0.63475
NM_004767,ENST00000367282,23,14,481,0.00127,0.42113,0.40763
NM_001256129,ENST00000614750,9,8,147,0.00605,0.64626,0.625
NM_138795,ENST00000272217,12,10,186,0.00448,0.60842,0.58387
NM_001136504,ENST00000367267,15,12,419,0.00191,0.51885,0.51134
NM_177402,ENST00000367268,15,12,419,0.00191,0.51885,0.51134
NM_001048230,ENST00000367236,8,6,326,0.0023,0.47584,0.42996
NM_000674,ENST00000337894,8,6,326,0.0023,0.47584,0.42996
NM_005076,ENST00000331830,44,30,1040,0.00066,0.45629,0.50811
NM_006338,ENST00000367176,34,24,713,0.00099,0.4691,0.48317
NM_181644,ENST00000367147,23,19,514,0.00161,0.45737,0.46088
NM_014858,ENST00000358024,53,45,709,0.0012,0.46172,0.45027
NM_001242925,ENST00000545499,46,38,631,0.00131,0.46565,0.46526
NM_015375,ENST00000367162,57,48,929,0.00091,0.44407,0.44546
NM_015090,ENST00000513543,64,53,1169,0.00071,0.5193,0.5228
NM_001160332,ENST00000430393,64,53,1174,0.00071,0.51769,0.52113
NM_001160331,ENST00000539706,65,54,1189,0.0007,0.51756,0.52104
NM_212502,ENST00000429964,25,19,474,0.0016,0.493,0.49834
NM_212503,ENST00000506784,27,20,504,0.00147,0.48053,0.49256
NM_020439,ENST00000361322,17,12,476,0.00148,0.50247,0.47899
NM_001146262,ENST00000367019,24,21,574,0.00152,0.57948,0.56869
NM_172362,ENST00000271751,42,33,989,0.00079,0.50243,0.4812
NM_002238,ENST00000639952,40,31,962,0.00081,0.50657,0.48679
NM_001198862,ENST00000535273,24,20,411,0.00203,0.49463,0.47701
NM_018252,ENST00000261455,21,17,350,0.00231,0.47973,0.47261
NM_001199809,ENST00000440600,74,68,913,0.00101,0.59397,0.57926
NM_001146170,ENST00000526641,19,17,253,0.00354,0.56626,0.60846
NM_001136138,ENST00000366959,39,31,1054,0.00075,0.47086,0.5108
NM_001040619,ENST00000366983,8,6,135,0.00556,0.53889,0.54568
NM_014217,ENST00000391894,15,13,411,0.00211,0.39692,0.38967
NM_017982,ENST00000366878,27,21,490,0.00159,0.32116,0.29057
NM_001438,ENST00000408911,20,17,458,0.00186,0.6131,0.60198
NM_001243512,ENST00000487276,20,17,435,0.00195,0.59264,0.58093
NM_001243506,ENST00000359162,20,17,435,0.00195,0.59264,0.58093
NM_206595,ENST00000359162,20,17,435,0.00195,0.59264,0.58093
NM_206594,ENST00000361525,20,17,435,0.00195,0.59264,0.58093
NM_001031685,ENST00000343537,94,84,1134,0.00079,0.39897,0.39849
NM_152495,ENST00000272133,4,3,160,0.00469,0.50469,0.53958
NM_001003665,ENST00000366788,6,5,141,0.00591,0.79787,0.76737
NM_175055,ENST00000693095,3,2,126,0.00529,0.43386,0.46428
NM_175055,ENST00000647549,3,2,126,0.00529,0.43386,0.46428
NM_145257,ENST00000284617,17,12,270,0.00261,0.58366,0.55525
NM_021205,ENST00000366691,12,12,258,0.00388,0.57267,0.57267
NM_021205,ENST00000646945,12,12,258,0.00388,0.57267,0.57267
NM_016452,ENST00000354537,33,24,664,0.0011,0.43063,0.47321
NM_001145036,ENST00000366668,46,43,737,0.00127,0.53708,0.52097
NM_001122835,ENST00000366662,47,37,806,0.00098,0.41188,0.40172
NM_014801,ENST00000258229,125,96,2137,0.00036,0.51266,0.50862
NM_173508,ENST00000366618,14,10,490,0.00146,0.39461,0.42163
NM_014765,ENST00000366607,16,16,145,0.0069,0.60043,0.60043
NM_001098722,ENST00000391854,3,2,75,0.00889,0.31111,0.32667
NM_004485,ENST00000366598,3,2,75,0.00889,0.31111,0.32667
NM_001035,ENST00000366574,233,196,4967,0.00017,0.49337,0.50551
NM_000740,ENST00000255380,28,24,590,0.00145,0.59504,0.57811
NM_020066,ENST00000319653,104,77,1722,0.00043,0.44579,0.48489
NM_002924,ENST00000366565,31,23,487,0.00152,0.54243,0.60602
NM_001164538,ENST00000535983,43,37,695,0.00124,0.57584,0.58262
NM_001164537,ENST00000439617,56,48,854,0.001,0.56988,0.5728
NM_001195812,ENST00000427495,27,24,474,0.00188,0.4532,0.45332
NM_001195811,ENST00000427495,27,24,474,0.00188,0.4532,0.45332
NM_001042405,ENST00000621831,80,66,1460,0.00057,0.47315,0.47488
NM_001042405,ENST00000366543,80,66,1460,0.00057,0.47315,0.47488
NM_014812,ENST00000612450,10,7,1584,0.00044,0.06023,0.05727
NM_014812,ENST00000366542,85,70,1584,0.00052,0.47158,0.47325
NM_152609,ENST00000366513,48,40,725,0.00115,0.47308,0.45917
NM_020394,ENST00000339986,20,15,515,0.00146,0.49097,0.51948
NM_001127461,ENST00000366496,49,35,977,0.00073,0.52902,0.54046
NM_018702,ENST00000381312,36,24,739,0.0009,0.57052,0.59517
NM_001242339,ENST00000381075,35,30,746,0.00115,0.50284,0.48119
NM_001202465,ENST00000602682,39,33,517,0.00164,0.50955,0.48672
NM_001242413,ENST00000397176,30,21,643,0.00109,0.40622,0.41154
NM_153498,ENST00000619168,10,6,385,0.00156,0.52805,0.49654
NM_001025077,ENST00000416382,46,34,508,0.00145,0.54879,0.5506
NM_001025076,ENST00000417956,47,35,490,0.00152,0.52766,0.53073
NM_018144,ENST00000298428,23,20,476,0.00183,0.52521,0.48782
NM_001142627,ENST00000304267,21,18,437,0.00196,0.52643,0.47356
NM_001039844,ENST00000356189,2,2,88,0.01136,0.21022,0.21022
NM_001010924,ENST00000378116,58,48,890,0.00093,0.57154,0.56458
NM_001010908,ENST00000298943,7,4,255,0.00224,0.53165,0.50294
NM_030664,ENST00000535784,18,16,349,0.00255,0.47071,0.46991
NM_001193427,ENST00000433779,10,8,152,0.00526,0.42829,0.37747
NM_152725,ENST00000377374,39,34,654,0.00133,0.45903,0.47873
NM_001145195,ENST00000377369,42,37,691,0.00127,0.46337,0.48441
NM_005028,ENST00000376573,11,9,406,0.00202,0.4373,0.45457
NM_201593,ENST00000324631,35,29,660,0.00126,0.52416,0.54462
NM_201597,ENST00000352115,37,31,636,0.00132,0.51071,0.52658
NM_001167945,ENST00000643096,33,29,584,0.0015,0.52361,0.54523
NM_201572,ENST00000645287,34,29,608,0.0014,0.5329,0.54095
NM_000724,ENST00000396576,32,27,605,0.00139,0.53301,0.54656
NM_201590,ENST00000377329,31,26,606,0.00138,0.55078,0.5681
NM_213569,ENST00000417816,19,16,270,0.00312,0.53606,0.51597
NM_020200,ENST00000320152,7,5,225,0.00317,0.44,0.42578
NM_020824,ENST00000396432,109,87,1958,0.00041,0.42572,0.39831
NM_020752,ENST00000376351,63,47,1215,0.00061,0.51278,0.51834
NM_001134366,ENST00000376261,25,18,585,0.00123,0.48957,0.51652
NM_001098500,ENST00000376462,70,48,1264,0.00054,0.52661,0.52619
NM_001178123,ENST00000536334,17,17,393,0.00254,0.35115,0.35115
NM_001178122,ENST00000376137,20,19,422,0.00225,0.38803,0.37117
