NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NR_045034,ENST00000414276,4,2,195,0.00256,0.88077,0.88718
NR_045035,ENST00000369109,7,5,265,0.0027,0.66361,0.56604
NM_001243772,ENST00000414276,4,2,195,0.00256,0.88077,0.88718
NM_001197325,ENST00000505755,67,51,774,0.00098,0.60774,0.60146
NM_001009931,ENST00000368801,846,756,2850,0.00031,0.58718,0.58777
NM_001017418,ENST00000368755,12,10,72,0.01157,0.39352,0.31944
NM_001024209,ENST00000368750,12,11,72,0.01273,0.39352,0.34975
NM_001014450,ENST00000468739,12,10,72,0.01157,0.39352,0.31944
NM_080429,ENST00000324978,11,9,301,0.00272,0.48656,0.48284
NM_001184891,ENST00000368432,25,19,446,0.0017,0.57552,0.60644
NM_001025107,ENST00000368471,38,27,931,0.00076,0.4195,0.44615
NM_001256599,ENST00000368382,48,31,736,0.00088,0.41607,0.46963
NM_001093725,ENST00000532414,21,16,520,0.00147,0.46017,0.42296
NM_001105205,ENST00000368347,27,16,492,0.0012,0.42284,0.41934
NM_170708,ENST00000682650,43,34,634,0.00125,0.49897,0.49211
NM_020407,ENST00000537040,21,16,458,0.00166,0.53888,0.55131
NM_001256396,ENST00000537040,21,16,458,0.00166,0.53888,0.55131
NM_001256395,ENST00000537040,21,16,458,0.00166,0.53888,0.55131
NR_046115,ENST00000613460,3,3,97,0.01031,0.15807,0.15807
NM_001199654,ENST00000368273,19,14,207,0.00356,0.72591,0.66701
NM_001198903,ENST00000368339,55,43,888,0.00088,0.4605,0.45105
NM_001878,ENST00000368222,5,4,138,0.0058,0.52609,0.63768
NM_144702,ENST00000337428,26,20,559,0.00138,0.54376,0.56762
NM_001042586,ENST00000368166,11,9,187,0.00438,0.57073,0.6221
NM_001185115,ENST00000368156,23,18,286,0.00274,0.48054,0.51942
NM_001042583,ENST00000368160,30,24,376,0.00213,0.46436,0.48825
NM_012337,ENST00000368099,58,43,551,0.00135,0.52406,0.53298
NM_020789,ENST00000361509,61,33,1163,0.00047,0.42242,0.40288
NM_001193644,ENST00000368072,21,18,299,0.00287,0.5743,0.60071
NM_001035512,ENST00000432287,5,2,135,0.00296,0.53185,0.78889
NM_001077473,ENST00000412844,30,24,315,0.00254,0.55037,0.51931
NM_001184870,ENST00000294796,13,11,225,0.00376,0.46564,0.49131
NM_001256165,ENST00000481278,9,8,143,0.00622,0.53768,0.54021
NM_153832,ENST00000367838,16,13,529,0.00154,0.68667,0.66759
NM_152902,ENST00000367833,10,10,272,0.00368,0.58015,0.58015
NR_027397,ENST00000367763,39,35,369,0.00243,0.41929,0.44011
NM_025063,ENST00000367758,31,28,573,0.00158,0.53797,0.51652
NM_002642,ENST00000344529,12,9,297,0.00253,0.29798,0.24168
NM_198493,ENST00000333279,16,14,266,0.00329,0.49507,0.54055
NM_004319,ENST00000361833,62,47,1294,0.00059,0.53547,0.58774
NM_021936,ENST00000367661,36,26,827,0.00087,0.4341,0.41861
NM_020950,ENST00000367588,72,46,1190,0.00054,0.49894,0.50765
NM_001252511,ENST00000540564,9,9,492,0.00203,0.521,0.521
NM_001009992,ENST00000339948,35,26,568,0.00131,0.57877,0.5927
NM_001135669,ENST00000367589,34,32,631,0.00149,0.44672,0.44721
NM_001194999,ENST00000367579,17,12,296,0.00238,0.58545,0.54899
NM_203454,ENST00000308641,16,14,367,0.00238,0.59452,0.61288
NM_007212,ENST00000367510,21,20,336,0.00283,0.4093,0.4064
NR_023349,ENST00000462677,3,3,137,0.0073,0.60098,0.60098
NM_198503,ENST00000709532,63,50,1135,0.0007,0.47551,0.45308
NM_198503,ENST00000294725,63,50,1135,0.0007,0.47551,0.45308
NM_001166624,ENST00000391985,10,9,269,0.00335,0.51227,0.51838
NM_020204,ENST00000367387,21,13,397,0.00156,0.55787,0.59775
NM_001164245,ENST00000367470,21,19,431,0.0021,0.48934,0.49737
NM_001193571,ENST00000533432,8,5,193,0.00324,0.51166,0.42798
NM_001256129,ENST00000614750,9,8,147,0.00605,0.64626,0.625
NM_002832,ENST00000691036,32,25,360,0.00217,0.53394,0.52122
NR_045785,ENST00000491855,26,20,387,0.00199,0.56937,0.60155
NM_000537,ENST00000272190,16,12,406,0.00185,0.47322,0.45833
NM_018203,ENST00000367155,15,12,350,0.00229,0.49467,0.515
NM_201630,ENST00000367177,34,24,713,0.00099,0.4691,0.48317
NM_015326,ENST00000573034,69,56,1071,0.00076,0.38948,0.39611
NM_000716,ENST00000243611,10,8,252,0.00317,0.61508,0.70337
NM_001017364,ENST00000367076,10,8,251,0.00319,0.61394,0.70219
NM_001017367,ENST00000391923,10,8,252,0.00317,0.61508,0.70337
NM_020439,ENST00000361322,17,12,476,0.00148,0.50247,0.47899
NM_001206741,ENST00000367028,7,5,292,0.00245,0.46526,0.42055
NM_181755,ENST00000367028,7,5,292,0.00245,0.46526,0.42055
NR_037667,ENST00000469606,3,3,87,0.01149,0.41762,0.41762
NM_003268,ENST00000642603,43,34,858,0.00092,0.5592,0.54491
NM_001201536,ENST00000350027,19,17,450,0.00199,0.41556,0.42471
NM_017982,ENST00000366878,27,21,490,0.00159,0.32116,0.29057
NM_020997,ENST00000272134,27,15,366,0.00152,0.49626,0.50182
NM_003240,ENST00000366820,27,15,366,0.00152,0.5339,0.56375
NM_001172425,ENST00000420304,24,13,332,0.00163,0.5428,0.576
NM_175055,ENST00000693095,3,2,126,0.00529,0.43386,0.46428
NM_175055,ENST00000647549,3,2,126,0.00529,0.43386,0.46428
NM_053052,ENST00000617596,15,12,419,0.00191,0.50676,0.53202
NM_001134855,ENST00000456946,25,14,343,0.00163,0.44338,0.44523
NM_014777,ENST00000258243,105,82,1524,0.00051,0.47891,0.45889
NM_181455,ENST00000391867,10,6,128,0.00469,0.57734,0.77213
NM_001098722,ENST00000391854,3,2,75,0.00889,0.31111,0.32667
NM_004485,ENST00000366598,3,2,75,0.00889,0.31111,0.32667
NM_001098721,ENST00000450593,3,2,75,0.00889,0.31111,0.32667
NM_000740,ENST00000255380,28,24,590,0.00145,0.59504,0.57811
NM_001164538,ENST00000535983,43,37,695,0.00124,0.57584,0.58262
NM_001164540,ENST00000439617,56,48,854,0.001,0.56988,0.5728
NM_001012957,ENST00000366637,55,47,832,0.00103,0.57548,0.57749
NM_033213,ENST00000366503,14,13,389,0.00239,0.39203,0.35258
NM_001143943,ENST00000447569,2,1,133,0.00376,0.63534,0.73684
NM_212479,ENST00000509513,39,35,567,0.00158,0.54366,0.53999
NM_001029880,ENST00000397167,41,29,894,0.00079,0.52213,0.56044
NR_045609,ENST00000379562,23,18,393,0.00199,0.3798,0.39129
NM_080599,ENST00000397053,72,67,1272,0.00073,0.54523,0.54827
NM_182751,ENST00000484800,53,44,875,0.00095,0.4739,0.49005
NM_001080836,ENST00000407572,6,6,88,0.01136,0.50379,0.50379
NM_012247,ENST00000327347,20,17,392,0.00217,0.50357,0.52086
NM_004412,ENST00000377799,26,22,391,0.00216,0.52813,0.52488
NR_034181,ENST00000378331,1,0,45,0.0,0.17778,
NM_001193425,ENST00000313519,20,18,350,0.00257,0.44986,0.41222
NM_173081,ENST00000298032,31,27,872,0.001,0.46808,0.47354
NM_201571,ENST00000282343,32,27,632,0.00134,0.55192,0.5647
NM_012443,ENST00000376624,34,31,509,0.00179,0.4068,0.40617
NM_020200,ENST00000320152,7,5,225,0.00317,0.44,0.42578
NM_145010,ENST00000331161,10,7,256,0.00273,0.59922,0.55078
NM_018076,ENST00000305242,41,34,1044,0.00079,0.47682,0.50462
NM_001242702,ENST00000419761,16,13,352,0.00231,0.5229,0.533
NM_001256412,ENST00000682389,5,3,142,0.00423,0.7338,0.74178
NM_001256411,ENST00000684501,4,4,197,0.00508,0.51142,0.51142
NM_001178116,ENST00000346832,25,23,496,0.00185,0.42339,0.42619
NM_001143768,ENST00000436087,47,36,828,0.00093,0.48507,0.46769
NM_003421,ENST00000361085,28,27,561,0.00172,0.47485,0.49218
NM_001184790,ENST00000545260,90,72,1266,0.00063,0.60355,0.60708
NM_001169107,ENST00000537517,64,55,1245,0.00069,0.48165,0.4775
NM_001006939,ENST00000374160,4,2,261,0.00192,0.47605,0.36398
NM_001018071,ENST00000374201,78,56,1309,0.00055,0.496,0.46328
NM_001042359,ENST00000513156,12,12,269,0.00372,0.59913,0.59913
NM_001042358,ENST00000511769,20,20,411,0.00243,0.57518,0.57518
NM_001143996,ENST00000419399,8,7,953,0.00092,0.08919,0.09069
NM_001256026,ENST00000417247,26,22,608,0.00139,0.45021,0.48206
NM_001080512,ENST00000373886,53,44,974,0.00085,0.46639,0.47916
NM_194298,ENST00000395348,11,10,509,0.00179,0.47705,0.49823
NM_015235,ENST00000331173,53,42,616,0.00129,0.60322,0.57599
NM_001142769,ENST00000613657,73,66,1790,0.00051,0.45815,0.47396
NM_033379,ENST00000316629,8,8,240,0.00417,0.54375,0.54375
NM_030625,ENST00000373644,19,19,2136,0.00047,0.06266,0.06266
NM_025130,ENST00000354624,41,32,917,0.00085,0.57898,0.58336
NM_001083116,ENST00000441259,28,20,555,0.00129,0.54382,0.5127
NM_170744,ENST00000335350,44,27,945,0.00065,0.47066,0.46659
NR_033414,ENST00000644088,4,4,122,0.0082,0.21106,0.21106
NM_001171930,ENST00000616684,48,38,1381,0.00057,0.51424,0.50962
NM_022124,ENST00000224721,115,87,3354,0.00023,0.51236,0.5046
NM_001171934,ENST00000619887,40,29,1079,0.00067,0.52451,0.4918
NM_001168390,ENST00000398786,3,2,133,0.00501,0.77193,0.83835
NM_001142595,ENST00000394890,24,20,534,0.00156,0.47846,0.48418
NM_032772,ENST00000372524,12,10,646,0.00129,0.4364,0.44489
NM_001161352,ENST00000286628,43,35,1236,0.00066,0.58964,0.62215
NM_020338,ENST00000334512,83,55,1067,0.00062,0.42607,0.41171
NM_032372,ENST00000256039,14,9,177,0.00363,0.59766,0.58569
NM_001198830,ENST00000355843,14,13,375,0.00248,0.62267,0.60944
NM_182765,ENST00000298068,38,35,776,0.00119,0.50682,0.50504
NM_000043,ENST00000652046,15,14,335,0.00279,0.58985,0.62004
NM_001134658,ENST00000427197,12,11,365,0.00251,0.46073,0.47049
NR_037644,ENST00000299353,13,13,106,0.00943,0.6103,0.6103
NM_025145,ENST00000357060,97,88,1665,0.00054,0.58925,0.61174
NM_145247,ENST00000369729,15,13,232,0.00374,0.52701,0.49735
NM_001121,ENST00000277900,37,27,674,0.00108,0.44194,0.4173
NM_004132,ENST00000351270,26,18,560,0.00124,0.47122,0.45823
NM_001193434,ENST00000369312,26,19,366,0.002,0.49275,0.4918
NM_182601,ENST00000369310,29,22,465,0.00163,0.42684,0.45249
NM_001195307,ENST00000423273,6,5,67,0.01244,0.80597,0.80896
NM_032550,ENST00000369271,39,31,814,0.00098,0.42122,0.40992
NM_001242699,ENST00000341276,26,22,625,0.00135,0.44375,0.44058
NM_001198531,ENST00000538897,23,20,482,0.0018,0.39978,0.41515
NM_001165924,ENST00000442245,6,5,169,0.00493,0.62426,0.61775
NM_001144917,ENST00000369060,25,22,705,0.00125,0.57175,0.58588
NM_000141,ENST00000358487,28,24,821,0.00104,0.56777,0.58541
NM_001144919,ENST00000360144,26,21,680,0.00119,0.5448,0.575
NM_001204364,ENST00000368896,2,1,94,0.00532,0.65426,0.7234
NM_147191,ENST00000368808,25,20,569,0.00141,0.5503,0.58946
NM_001039762,ENST00000522781,33,29,479,0.00183,0.55513,0.59233
NM_174937,ENST00000368642,26,17,586,0.00112,0.48687,0.55109
NM_152643,ENST00000304613,93,68,1749,0.00042,0.53331,0.54526
NM_014468,ENST00000325980,20,15,258,0.00291,0.50194,0.423
NM_003577,ENST00000304477,17,12,341,0.00207,0.56184,0.56329
NM_030626,ENST00000368614,38,31,530,0.00154,0.57175,0.5395
NM_207128,ENST00000357296,17,11,486,0.00133,0.53764,0.46221
NM_001097610,ENST00000613221,4,2,95,0.00526,0.74736,0.65789
NM_001097610,ENST00000595228,4,2,95,0.00526,0.74736,0.65789
NM_178537,ENST00000329962,49,30,1039,0.00059,0.49767,0.5078
NM_203384,ENST00000633287,26,19,461,0.00159,0.42984,0.43213
NM_203384,ENST00000438658,26,19,461,0.00159,0.42984,0.43213
NM_001142677,ENST00000429789,20,17,362,0.00235,0.55414,0.56987
NM_001025235,ENST00000397408,9,8,238,0.00373,0.55275,0.56145
NM_053017,ENST00000397068,16,9,291,0.00193,0.54231,0.57732
NM_001005567,ENST00000300773,7,7,312,0.00321,0.66941,0.66941
NM_001037329,ENST00000379936,28,20,575,0.00124,0.63056,0.65713
NM_003320,ENST00000305253,36,23,561,0.00114,0.43514,0.49337
NM_213618,ENST00000313726,54,39,1137,0.00064,0.57142,0.58465
NM_005418,ENST00000534127,54,39,1137,0.00064,0.57142,0.58465
NM_001145438,ENST00000300730,7,6,307,0.00279,0.4993,0.51249
NR_045417,ENST00000309377,9,8,210,0.00423,0.47937,0.52857
NM_020643,ENST00000326053,24,17,467,0.00152,0.54488,0.62905
NM_001206881,ENST00000547195,33,24,597,0.00122,0.51124,0.53566
NM_017508,ENST00000527619,78,64,801,0.00102,0.45427,0.42935
NM_001202439,ENST00000338965,25,22,454,0.00194,0.54282,0.52974
NM_144972,ENST00000280706,9,6,332,0.00201,0.51941,0.58584
NM_177553,ENST00000278187,13,8,313,0.00197,0.51782,0.47644
NM_020869,ENST00000406071,45,42,890,0.00105,0.38247,0.38282
NM_001076786,ENST00000650167,139,122,1864,0.00047,0.36579,0.36496
NM_001198552,ENST00000530998,23,18,288,0.00272,0.5157,0.60204
NM_001198551,ENST00000379079,24,18,302,0.00248,0.51932,0.61313
NM_000378,ENST00000332351,40,29,502,0.00144,0.50568,0.54698
NM_024426,ENST00000452863,41,29,522,0.00136,0.50168,0.54122
NM_024424,ENST00000448076,41,29,519,0.00136,0.50416,0.54375
NM_001127612,ENST00000241001,36,30,422,0.00197,0.51165,0.50387
NM_006360,ENST00000531120,21,20,374,0.00255,0.62962,0.63436
NM_001008391,ENST00000335185,67,63,1079,0.00087,0.39314,0.4067
NM_001143811,ENST00000395983,11,8,247,0.00294,0.57637,0.50405
NM_001206616,ENST00000531794,20,16,322,0.00248,0.48773,0.44274
NM_014344,ENST00000317811,20,17,437,0.00195,0.5365,0.55701
NM_024841,ENST00000378867,22,16,368,0.00198,0.43009,0.43818
NM_001024844,ENST00000342935,10,9,242,0.00372,0.55331,0.52525
NM_001256695,ENST00000622142,70,43,1177,0.00052,0.50152,0.53046
NM_057174,ENST00000241041,22,17,346,0.00223,0.4841,0.44679
NM_001012334,ENST00000359803,7,4,143,0.004,0.46454,0.31993
NM_002391,ENST00000395566,7,4,143,0.004,0.46454,0.31993
NM_001012333,ENST00000395565,7,4,143,0.004,0.46454,0.31993
NM_031909,ENST00000302514,11,9,329,0.00249,0.48218,0.51706
NM_031909,ENST00000642567,8,6,329,0.00228,0.36132,0.37335
NM_024783,ENST00000525123,54,43,902,0.00088,0.45816,0.41041
NM_024783,ENST00000645431,54,43,902,0.00088,0.45816,0.41041
NM_001143984,ENST00000426530,8,7,151,0.00579,0.73841,0.71618
NM_130471,ENST00000407859,80,58,1565,0.00046,0.46646,0.48263
NM_198183,ENST00000340573,4,3,87,0.00862,0.56322,0.44827
NM_001142703,ENST00000529618,38,32,704,0.0012,0.54602,0.57386
NM_031457,ENST00000300226,9,7,250,0.00311,0.47467,0.45829
NM_152718,ENST00000335613,42,23,955,0.00057,0.47891,0.43355
NM_001145077,ENST00000378075,9,5,292,0.0019,0.26294,0.23562
NM_145017,ENST00000338608,36,29,425,0.0019,0.53065,0.53972
NM_001173991,ENST00000334888,4,2,148,0.00338,0.48311,0.64865
NM_013402,ENST00000350997,24,17,501,0.00141,0.59348,0.64588
NM_017870,ENST00000005286,45,22,1024,0.00048,0.4561,0.43093
NM_001127392,ENST00000278836,63,40,1151,0.00055,0.50452,0.55821
NM_013279,ENST00000265460,61,40,1111,0.00059,0.51163,0.56123
NM_001161454,ENST00000426130,4,3,259,0.0029,0.51062,0.57014
NM_002407,ENST00000244930,3,3,95,0.01053,0.62105,0.62105
NM_003357,ENST00000278282,5,3,91,0.00659,0.64615,0.54579
NM_001040694,ENST00000394818,73,49,918,0.00073,0.56921,0.57174
NM_001085465,ENST00000532787,42,32,840,0.00091,0.55811,0.57243
NM_001331,ENST00000361391,49,37,941,0.0008,0.52673,0.54183
NM_001085459,ENST00000361332,50,38,962,0.00079,0.52545,0.54191
NM_153278,ENST00000421062,34,25,519,0.00142,0.56608,0.58374
NM_001144936,ENST00000433688,22,10,678,0.00067,0.50543,0.58909
NM_173587,ENST00000301459,34,23,523,0.00129,0.58137,0.54901
NM_017878,ENST00000255695,3,1,162,0.00206,0.80247,0.79012
NM_000932,ENST00000279230,78,53,1234,0.00055,0.60604,0.59439
NM_001164266,ENST00000322147,68,42,1256,0.00049,0.47589,0.44781
NM_178864,ENST00000311034,44,27,802,0.00077,0.54747,0.5502
NM_001024957,ENST00000425825,17,14,290,0.00284,0.45071,0.41995
NM_001098515,ENST00000309099,7,6,343,0.0025,0.7097,0.7172
NM_176796,ENST00000349767,14,10,328,0.00218,0.57644,0.4875
NM_153614,ENST00000339764,15,11,316,0.00232,0.48692,0.52906
NM_001130033,ENST00000398492,5,2,208,0.00192,0.38558,0.40144
NM_021200,ENST00000354190,5,2,243,0.00165,0.35885,0.41564
NM_173039,ENST00000313578,13,10,271,0.00284,0.39938,0.43358
NM_001128620,ENST00000278568,27,21,553,0.00141,0.53392,0.52536
NM_001098816,ENST00000278550,116,87,2769,0.00027,0.58377,0.57458
