NCBI_RefSeqID,ENST_ID,Total substrate,Effective substrate,Peptide length,Effective substrate density,Mean position of Substrate,Mean position of Effective substrate
NM_001017404,ENST00000439764,37,32,828,0.00104,0.39039,0.38644
NM_001017402,ENST00000391911,108,71,1172,0.00056,0.5257,0.50469
NM_000228,ENST00000356082,108,71,1172,0.00056,0.5257,0.50469
NM_014873,ENST00000366997,18,17,370,0.00255,0.51592,0.5159
NM_172361,ENST00000360212,8,6,355,0.00211,0.62394,0.61596
NM_001206484,ENST00000613104,10,9,124,0.00726,0.62742,0.66667
NM_022746,ENST00000366910,16,10,337,0.00185,0.51205,0.57389
NM_206594,ENST00000361525,20,17,435,0.00195,0.59264,0.58093
NM_001136018,ENST00000272167,14,10,455,0.00157,0.61382,0.59714
NM_001136494,ENST00000470540,22,18,289,0.00283,0.49654,0.48424
NM_173508,ENST00000366618,14,10,490,0.00146,0.39461,0.42163
NM_020394,ENST00000339986,20,15,515,0.00146,0.49097,0.51948
NM_001243133,ENST00000336119,52,37,1034,0.00069,0.52903,0.53701
NM_001353,ENST00000380872,18,16,323,0.00275,0.58325,0.58011
NM_001818,ENST00000263126,19,16,323,0.00261,0.55825,0.51432
NM_005185,ENST00000315238,5,4,149,0.00537,0.39329,0.42282
NM_001160125,ENST00000542957,8,7,237,0.00369,0.3001,0.30741
NM_205845,ENST00000380753,17,14,323,0.00255,0.58641,0.53826
NM_001354,ENST00000380753,17,14,323,0.00255,0.58641,0.53826
NM_001135241,ENST00000455190,6,6,139,0.00719,0.5036,0.5036
NM_001253908,ENST00000439082,18,17,323,0.00292,0.57379,0.56001
NM_001145547,ENST00000446108,22,19,401,0.00215,0.34607,0.33784
NM_001002295,ENST00000379328,14,11,444,0.00177,0.41248,0.39128
NM_002051,ENST00000346208,14,11,443,0.00177,0.41245,0.39134
NM_004566,ENST00000379775,22,20,520,0.00175,0.48444,0.50865
NM_030569,ENST00000397146,49,30,942,0.00065,0.47758,0.53121
NM_001001851,ENST00000397145,37,20,702,0.00077,0.46135,0.46667
NM_018027,ENST00000357447,58,45,1039,0.00075,0.5304,0.49342
NM_004808,ENST00000378165,25,17,498,0.00137,0.36072,0.40598
NM_001008213,ENST00000378748,40,35,577,0.00152,0.54636,0.52978
NM_020824,ENST00000396432,109,87,1958,0.00041,0.42572,0.39831
NM_001178123,ENST00000536334,17,17,393,0.00254,0.35115,0.35115
NM_001178120,ENST00000376170,24,23,451,0.00212,0.42369,0.41434
NM_001012750,ENST00000376140,27,25,481,0.00193,0.43898,0.42029
NM_001143768,ENST00000436087,47,36,828,0.00093,0.48507,0.46769
NM_001174093,ENST00000560721,74,63,1104,0.00077,0.50345,0.49961
NM_001198779,ENST00000537177,48,43,758,0.00118,0.53177,0.51798
NM_001024628,ENST00000374822,24,21,644,0.00136,0.56942,0.58163
NM_001256024,ENST00000417912,35,28,714,0.00112,0.41288,0.45618
NM_001256025,ENST00000435790,34,28,704,0.00117,0.42392,0.45576
NM_001142769,ENST00000613657,73,66,1790,0.00051,0.45815,0.47396
NM_033379,ENST00000316629,8,8,240,0.00417,0.54375,0.54375
NM_000399,ENST00000242480,15,14,476,0.00196,0.46779,0.43412
NM_001136177,ENST00000637191,15,14,476,0.00196,0.46779,0.43412
NM_152707,ENST00000609923,13,11,332,0.00255,0.53753,0.55696
NM_032797,ENST00000307864,22,11,373,0.00134,0.44504,0.35218
NM_001198696,ENST00000307864,22,11,373,0.00134,0.44504,0.35218
NM_020150,ENST00000373241,6,5,198,0.00421,0.57155,0.63434
NM_001171931,ENST00000299366,32,27,1061,0.0008,0.41435,0.44912
NM_001171933,ENST00000398788,42,31,1114,0.00066,0.52849,0.5051
NM_006077,ENST00000642044,29,24,482,0.00172,0.52897,0.53311
NM_021245,ENST00000359322,17,13,299,0.00256,0.50049,0.52148
NM_001123,ENST00000372734,16,12,345,0.00217,0.52717,0.51304
NM_001012973,ENST00000372263,3,2,97,0.00687,0.37114,0.40722
NM_001243780,ENST00000606162,10,9,229,0.00393,0.5572,0.54003
NR_028035,ENST00000484444,4,2,103,0.00485,0.55097,0.34466
NM_006744,ENST00000371464,11,4,201,0.00181,0.53822,0.40547
NM_001195755,ENST00000371481,13,13,361,0.00277,0.51545,0.51545
NM_001098831,ENST00000307450,6,4,146,0.00457,0.64041,0.52226
NM_001256423,ENST00000371027,33,28,485,0.00175,0.49853,0.5229
NM_032709,ENST00000370575,30,19,581,0.00109,0.46603,0.5034
NM_001164181,ENST00000543964,26,24,402,0.0023,0.43685,0.45999
NM_001166244,ENST00000370549,27,19,534,0.00132,0.54501,0.53331
NM_001166246,ENST00000370546,26,18,548,0.00126,0.57903,0.5589
NM_001034957,ENST00000371241,42,32,684,0.00111,0.57334,0.60238
NM_005063,ENST00000370355,7,6,359,0.00239,0.4218,0.41179
NM_006119,ENST00000347978,16,13,215,0.00378,0.45901,0.41539
NM_033163,ENST00000320185,19,15,244,0.00324,0.45988,0.43197
NM_152310,ENST00000370005,11,9,270,0.00303,0.54781,0.46667
NM_173194,ENST00000348850,14,11,225,0.00349,0.36318,0.4299
NM_173195,ENST00000343195,13,11,220,0.00385,0.37762,0.42603
NM_173191,ENST00000356640,16,12,270,0.00278,0.39375,0.46821
NM_014591,ENST00000461105,16,12,285,0.00263,0.40592,0.48304
NM_000494,ENST00000648076,65,47,1497,0.00048,0.51823,0.48328
NM_020918,ENST00000348367,46,37,828,0.00097,0.55156,0.58108
NM_001244949,ENST00000348367,46,37,828,0.00097,0.55156,0.58108
NM_001193435,ENST00000619563,26,19,366,0.002,0.49275,0.4918
NM_024889,ENST00000361048,27,20,363,0.00204,0.48434,0.49091
NM_001193434,ENST00000369312,26,19,366,0.002,0.49275,0.4918
NM_182601,ENST00000369310,29,22,465,0.00163,0.42684,0.45249
NM_001243783,ENST00000447005,7,5,70,0.0102,0.72653,0.81714
NM_033339,ENST00000369315,17,11,303,0.00214,0.50728,0.51815
NM_001146285,ENST00000277945,36,31,579,0.00149,0.53536,0.54187
NM_001167865,ENST00000369023,20,18,385,0.00234,0.61364,0.61515
NM_001004298,ENST00000284694,43,36,699,0.0012,0.59803,0.5761
NM_003474,ENST00000368679,47,33,909,0.00077,0.57145,0.55752
NM_021641,ENST00000368676,35,24,738,0.00093,0.55238,0.51739
NM_004092,ENST00000368547,12,11,290,0.00316,0.53621,0.53542
NM_001130442,ENST00000451590,12,7,189,0.00309,0.49074,0.41118
NM_001130442,ENST00000610977,12,7,189,0.00309,0.49074,0.41118
NM_021128,ENST00000322028,1,0,67,0.0,0.37313,
NM_020376,ENST00000336615,18,16,504,0.00176,0.62257,0.6472
NM_138567,ENST00000381968,26,16,401,0.00153,0.54191,0.49361
NM_138567,ENST00000672195,26,16,401,0.00153,0.54191,0.49361
NM_139029,ENST00000322008,13,9,253,0.00274,0.65217,0.64076
NM_003282,ENST00000381911,9,7,182,0.00427,0.4188,0.39874
NM_003282,ENST00000673526,9,7,182,0.00427,0.4188,0.39874
NM_001145829,ENST00000672632,9,7,182,0.00427,0.4188,0.39874
NM_001145829,ENST00000381906,9,7,182,0.00427,0.4188,0.39874
NM_001145841,ENST00000381905,10,7,182,0.00385,0.37802,0.39874
NM_001145841,ENST00000672155,10,7,182,0.00385,0.37802,0.39874
NM_001042781,ENST00000672629,15,12,256,0.00312,0.46068,0.4987
NM_001042781,ENST00000381589,15,12,256,0.00312,0.46068,0.4987
NM_000184,ENST00000336906,4,2,147,0.0034,0.65306,0.56463
NM_000559,ENST00000330597,4,2,147,0.0034,0.65306,0.56463
NM_001198644,ENST00000506134,21,15,313,0.00228,0.30838,0.32396
NM_021616,ENST00000429814,27,23,488,0.00175,0.44824,0.44565
NM_001170690,ENST00000450649,47,33,807,0.00087,0.58929,0.62491
NM_020974,ENST00000520467,51,36,971,0.00073,0.56667,0.59286
NM_001080521,ENST00000529419,38,24,507,0.00125,0.53426,0.59229
NM_001102669,ENST00000526063,12,10,127,0.00656,0.48097,0.44094
NM_054031,ENST00000396275,9,5,322,0.00173,0.80021,0.73292
NM_001199744,ENST00000524555,5,4,208,0.00385,0.53077,0.64182
NM_001127380,ENST00000414546,1,0,83,0.0,0.21687,
NM_030754,ENST00000256733,4,3,122,0.00615,0.63729,0.80055
NM_199161,ENST00000356524,4,3,122,0.00615,0.63729,0.80055
NM_199161,ENST00000672662,4,3,122,0.00615,0.63729,0.80055
NM_000331,ENST00000672712,4,3,122,0.00615,0.63729,0.80055
NM_000331,ENST00000405158,4,3,122,0.00615,0.63729,0.80055
NM_001178006,ENST00000672418,4,3,122,0.00615,0.63729,0.80055
NM_001178006,ENST00000532858,4,3,122,0.00615,0.63729,0.80055
NM_001098521,ENST00000443524,8,8,242,0.00413,0.43905,0.43905
NM_001252010,ENST00000336930,29,24,346,0.00239,0.42874,0.44087
NM_031418,ENST00000256737,44,35,981,0.00081,0.53609,0.56659
NM_001165416,ENST00000672078,10,8,241,0.00332,0.43154,0.44243
NM_001165416,ENST00000227157,10,8,241,0.00332,0.43154,0.44243
NM_152636,ENST00000303459,20,15,273,0.00275,0.52894,0.5453
NM_001243080,ENST00000429939,8,6,160,0.00469,0.57188,0.53333
NM_001422,ENST00000257832,14,11,255,0.00308,0.54258,0.51337
NM_001206616,ENST00000531794,20,16,322,0.00248,0.48773,0.44274
NM_015430,ENST00000622144,36,24,737,0.0009,0.45036,0.44115
NM_021926,ENST00000652299,36,22,411,0.00149,0.41694,0.49701
NM_001001392,ENST00000278386,12,10,139,0.006,0.66786,0.74101
NM_001199268,ENST00000318201,59,46,906,0.00086,0.57822,0.58079
NM_001164379,ENST00000644402,15,9,183,0.00328,0.46047,0.40923
NM_001164379,ENST00000538490,15,9,183,0.00328,0.46047,0.40923
NM_005161,ENST00000606794,8,5,380,0.00164,0.70724,0.66158
NR_027991,ENST00000257254,8,5,380,0.00164,0.70724,0.66158
NM_001105565,ENST00000527972,20,15,494,0.00152,0.48745,0.49474
NM_001243245,ENST00000533605,10,6,211,0.00284,0.67535,0.703
NM_145016,ENST00000287275,19,14,294,0.00251,0.48067,0.51968
NM_201648,ENST00000344743,23,19,296,0.00279,0.44741,0.50996
NM_005838,ENST00000278400,15,11,163,0.0045,0.48016,0.55549
NM_001079808,ENST00000378149,17,14,388,0.00212,0.5846,0.65611
NM_001079807,ENST00000325558,17,14,388,0.00212,0.5846,0.65611
NM_021727,ENST00000278829,23,17,445,0.00166,0.4129,0.40608
NM_006551,ENST00000244926,4,4,90,0.01111,0.63333,0.63333
NM_024060,ENST00000257247,12,9,149,0.00503,0.50671,0.50261
NM_007069,ENST00000415826,7,7,162,0.00617,0.77072,0.77072
NM_001128203,ENST00000415826,7,7,162,0.00617,0.77072,0.77072
NM_001146729,ENST00000540857,14,12,269,0.00319,0.43468,0.43247
NM_054108,ENST00000301790,14,12,279,0.00307,0.44982,0.44982
NM_001142535,ENST00000340246,19,15,315,0.00251,0.60084,0.59429
NM_033101,ENST00000394618,19,15,314,0.00251,0.5999,0.59342
NM_001142537,ENST00000415491,18,14,275,0.00283,0.57798,0.58
NM_001243733,ENST00000426086,17,12,188,0.00375,0.50156,0.45745
NM_153378,ENST00000473690,14,9,332,0.00194,0.53765,0.72825
NM_144585,ENST00000377574,25,17,553,0.00123,0.47009,0.51175
NM_001164716,ENST00000377432,31,26,754,0.00111,0.49191,0.44246
NM_153819,ENST00000354024,36,27,609,0.00123,0.49521,0.47941
NM_003273,ENST00000279263,17,11,418,0.00155,0.54517,0.5
NM_182556,ENST00000398802,15,9,288,0.00208,0.50023,0.48804
NM_001104,ENST00000513398,65,57,901,0.00097,0.56998,0.58237
NM_000920,ENST00000393958,54,34,1178,0.00053,0.46465,0.4457
NM_001040716,ENST00000393960,54,34,1178,0.00053,0.46465,0.4457
NM_015973,ENST00000265643,2,1,123,0.00407,0.13414,0.25203
NM_138768,ENST00000308946,12,5,313,0.00133,0.42758,0.2869
NM_053056,ENST00000227507,13,8,295,0.00209,0.57575,0.46229
NM_001164160,ENST00000393801,47,44,879,0.00107,0.46818,0.47513
NM_001113534,ENST00000298223,12,11,255,0.00359,0.51046,0.48663
NM_030792,ENST00000336898,28,20,605,0.00118,0.48158,0.41975
NM_001253891,ENST00000376262,14,11,345,0.00228,0.50807,0.50198
NM_032564,ENST00000228027,18,14,388,0.002,0.4622,0.46815
NM_024684,ENST00000393427,7,4,122,0.00468,0.57728,0.62295
NM_001098816,ENST00000278550,116,87,2769,0.00027,0.58377,0.57458
NM_001203260,ENST00000612612,1,0,134,0.0,0.4403,
NM_003251,ENST00000281030,10,4,146,0.00274,0.52603,0.53082
NM_001161586,ENST00000543262,28,17,604,0.00101,0.48072,0.53078
NM_012193,ENST00000531380,14,8,537,0.00106,0.34717,0.40666
NM_022918,ENST00000305494,12,10,458,0.00182,0.59643,0.65022
NM_016931,ENST00000263317,24,20,578,0.00144,0.51838,0.57154
NM_022122,ENST00000260229,20,17,513,0.00166,0.47836,0.45247
NM_033306,ENST00000393150,14,12,321,0.00267,0.53405,0.57529
NM_000829,ENST00000282499,37,27,902,0.00081,0.3886,0.33054
NR_034071,ENST00000458137,6,5,168,0.00496,0.62004,0.63214
NM_033293,ENST00000526568,12,10,311,0.00268,0.50241,0.41929
NM_015191,ENST00000304987,94,69,926,0.00079,0.61732,0.64091
NM_181700,ENST00000426998,34,31,603,0.00151,0.55385,0.53287
NM_181699,ENST00000311129,37,34,667,0.00138,0.55302,0.53188
NM_001177562,ENST00000341980,31,29,556,0.00168,0.56452,0.5511
NM_002716,ENST00000527614,33,31,601,0.00156,0.55932,0.54527
NM_016574,ENST00000346454,12,9,414,0.00181,0.56401,0.55851
NM_000795,ENST00000362072,12,9,443,0.00169,0.56528,0.55832
NM_001184748,ENST00000419197,11,6,132,0.00413,0.4573,0.44318
NM_001077263,ENST00000524993,29,14,567,0.00085,0.44183,0.60544
NM_138971,ENST00000445823,24,17,457,0.00155,0.54021,0.55001
NM_004788,ENST00000431736,77,70,1073,0.00085,0.47876,0.49242
NM_001144759,ENST00000356063,82,54,1319,0.0005,0.50827,0.53518
NM_170722,ENST00000525863,47,33,921,0.00076,0.53108,0.53828
NM_001243259,ENST00000527410,20,12,419,0.00143,0.35788,0.43974
NM_012101,ENST00000341846,31,25,588,0.00137,0.56589,0.56469
NM_024769,ENST00000448775,22,17,373,0.00207,0.54862,0.51333
NM_001037558,ENST00000408930,3,3,88,0.01136,0.53409,0.53409
NM_152722,ENST00000298251,17,14,416,0.00198,0.46168,0.44128
NM_001144827,ENST00000533628,27,15,346,0.00161,0.46179,0.53931
NM_003658,ENST00000281437,24,15,279,0.00224,0.59185,0.56559
NM_001251964,ENST00000602346,8,7,108,0.0081,0.47685,0.5172
NM_022112,ENST00000531399,7,5,124,0.00576,0.45507,0.5129
NM_001205329,ENST00000441717,11,10,259,0.00351,0.36925,0.36409
NM_001048209,ENST00000374791,13,11,344,0.00246,0.38708,0.36575
NM_001144058,ENST00000425719,11,9,355,0.0023,0.4356,0.42379
NM_001130147,ENST00000422000,41,39,456,0.00209,0.50112,0.49359
NM_202002,ENST00000342628,42,33,801,0.00098,0.46371,0.44267
NM_018173,ENST00000011684,63,38,790,0.00076,0.46359,0.4464
NM_001144856,ENST00000396988,63,38,790,0.00076,0.46359,0.4464
NM_001007026,ENST00000356654,80,69,1190,0.00072,0.47581,0.46846
NM_016184,ENST00000229332,12,11,237,0.00387,0.63326,0.62332
NR_036693,ENST00000444971,7,7,122,0.0082,0.75878,0.75878
NM_201224,ENST00000352940,27,18,406,0.00164,0.50702,0.51286
NM_000834,ENST00000609686,56,42,1484,0.00051,0.5239,0.49936
NM_153823,ENST00000337630,15,10,326,0.00204,0.55787,0.6362
NM_030669,ENST00000674388,23,22,405,0.00236,0.65368,0.6541
NM_145791,ENST00000396209,3,2,155,0.0043,0.4172,0.21936
NM_145764,ENST00000396207,3,2,155,0.0043,0.4172,0.21936
NM_001145946,ENST00000545604,26,20,730,0.00105,0.46791,0.47733
NM_001256266,ENST00000539744,23,19,291,0.00284,0.57119,0.60608
NM_178010,ENST00000396007,24,19,377,0.0021,0.48563,0.49309
NM_198966,ENST00000539239,12,9,177,0.00424,0.37994,0.32517
NM_198964,ENST00000395868,12,9,175,0.00429,0.38429,0.32889
NM_020183,ENST00000266503,29,24,636,0.0013,0.50417,0.55097
NM_005164,ENST00000308666,29,26,740,0.00121,0.58663,0.56575
NM_001004329,ENST00000332700,19,17,339,0.00264,0.58003,0.5898
NM_033150,ENST00000337299,68,45,1418,0.00047,0.47116,0.47062
NM_001204803,ENST00000423947,44,34,931,0.00083,0.48316,0.45577
NM_001142679,ENST00000425752,43,34,929,0.00085,0.45135,0.43529
NM_005276,ENST00000301149,16,10,349,0.00179,0.5317,0.49341
NM_001243775,ENST00000547825,25,21,457,0.00184,0.50328,0.48119
NM_182608,ENST00000301190,35,22,452,0.00139,0.62503,0.59966
NM_002281,ENST00000327741,22,16,505,0.00144,0.51287,0.45532
NM_002283,ENST00000257901,24,19,507,0.00156,0.48669,0.44649
NM_005555,ENST00000252252,30,28,564,0.00165,0.53079,0.53312
NM_000424,ENST00000252242,28,20,590,0.00121,0.48777,0.44229
NM_173086,ENST00000252250,30,26,564,0.00154,0.53079,0.53676
NM_182507,ENST00000394815,34,23,452,0.0015,0.52824,0.49461
NM_015848,ENST00000332411,36,28,638,0.00122,0.50832,0.51383
NM_001170790,ENST00000534842,20,16,557,0.00144,0.42056,0.40507
NM_001244705,ENST00000444623,29,22,493,0.00154,0.50619,0.46635
NM_015481,ENST00000394313,20,14,366,0.00191,0.42637,0.37432
NM_001130968,ENST00000352268,18,12,305,0.00219,0.42787,0.36885
NM_058173,ENST00000308796,1,1,90,0.01111,0.21111,0.21111
NR_037658,ENST00000550412,14,9,122,0.00527,0.55913,0.62568
NM_001199771,ENST00000257895,21,12,318,0.0018,0.51243,0.49004
NM_002905,ENST00000257895,21,12,318,0.0018,0.51243,0.49004
NM_001252037,ENST00000448789,17,7,174,0.00237,0.5453,0.52463
NM_015292,ENST00000394048,70,46,1104,0.0006,0.49237,0.50392
NM_001242826,ENST00000615206,25,19,317,0.0024,0.49779,0.44978
NM_145064,ENST00000332782,16,13,364,0.00223,0.48815,0.48161
NM_001167609,ENST00000546141,53,38,1065,0.00067,0.54457,0.54925
NM_001146259,ENST00000550465,16,13,403,0.00202,0.46262,0.4749
NM_033276,ENST00000571490,17,13,246,0.00311,0.31612,0.34553
NM_033276,ENST00000300145,17,13,246,0.00311,0.31612,0.34553
NM_004731,ENST00000261187,14,13,478,0.00194,0.49178,0.47956
NM_206914,ENST00000333012,7,6,149,0.00575,0.51582,0.47315
NM_002076,ENST00000258145,23,22,552,0.00173,0.59389,0.58729
NM_015646,ENST00000250559,16,15,184,0.0051,0.48879,0.49022
NM_001874,ENST00000338356,18,14,443,0.00176,0.55455,0.51677
NM_175624,ENST00000483530,21,18,395,0.00217,0.48632,0.49114
NM_175625,ENST00000362025,21,18,411,0.00209,0.50631,0.51095
NM_002469,ENST00000228641,15,10,242,0.00275,0.48733,0.50785
NM_007035,ENST00000266719,17,14,352,0.00234,0.55013,0.52192
NM_022652,ENST00000308385,10,9,235,0.00383,0.67915,0.73522
NM_133506,ENST00000441303,10,9,172,0.00523,0.45814,0.4522
NM_001254722,ENST00000547405,39,34,1120,0.00078,0.47241,0.47476
NM_206821,ENST00000553190,35,31,1123,0.00079,0.43529,0.44693
NM_001254720,ENST00000541119,39,34,1134,0.00077,0.47893,0.48125
NM_206820,ENST00000550270,36,32,1141,0.00078,0.4404,0.45251
NM_001254719,ENST00000545503,39,34,1146,0.00076,0.48438,0.48668
NM_206819,ENST00000361685,35,31,1148,0.00077,0.44759,0.45898
NM_013229,ENST00000550527,62,60,1237,0.00078,0.46931,0.47769
NM_001251904,ENST00000551662,47,40,670,0.00127,0.44916,0.4772
NM_001101421,ENST00000310903,47,40,1038,0.00082,0.53333,0.53054
NM_001177433,ENST00000544971,21,15,764,0.00093,0.51384,0.55812
NM_057170,ENST00000553118,41,36,631,0.00139,0.56878,0.56071
NM_024549,ENST00000397655,30,23,573,0.00134,0.54218,0.56681
NM_001256413,ENST00000439744,12,11,253,0.00362,0.70553,0.7571
